GEO_ID,B18001_001E,B18001_001M,B18001_002E,B18001_002M,B18001_003E,B18001_003M,B18001_004E,B18001_004M,B18001_005E,B18001_005M,B18001_006E,B18001_006M,B18001_007E,B18001_007M,B18001_008E,B18001_008M,B18001_009E,B18001_009M,B18001_010E,B18001_010M,B18001_011E,B18001_011M,B18001_012E,B18001_012M,B18001_013E,B18001_013M,B18001_014E,B18001_014M,B18001_015E,B18001_015M,B18001_016E,B18001_016M,B18001_017E,B18001_017M,B18001_018E,B18001_018M,B18001_019E,B18001_019M,B18001_020E,B18001_020M,B18001_021E,B18001_021M,B18001_022E,B18001_022M,B18001_023E,B18001_023M,B18001_024E,B18001_024M,B18001_025E,B18001_025M,B18001_026E,B18001_026M,B18001_027E,B18001_027M,B18001_028E,B18001_028M,B18001_029E,B18001_029M,B18001_030E,B18001_030M,B18001_031E,B18001_031M,B18001_032E,B18001_032M,B18001_033E,B18001_033M,B18001_034E,B18001_034M,B18001_035E,B18001_035M,B18001_036E,B18001_036M,B18001_037E,B18001_037M,B18001_038E,B18001_038M,B18001_039E,B18001_039M,B18001_040E,B18001_040M,B18001_041E,B18001_041M,B18001_042E,B18001_042M,B18001_043E,B18001_043M,NAME,B18001_001EA,B18001_001MA,B18001_002EA,B18001_002MA,B18001_003MA,B18001_003EA,B18001_004EA,B18001_004MA,B18001_005EA,B18001_005MA,B18001_006EA,B18001_006MA,B18001_007EA,B18001_007MA,B18001_008EA,B18001_008MA,B18001_009MA,B18001_009EA,B18001_010EA,B18001_010MA,B18001_011EA,B18001_011MA,B18001_012EA,B18001_012MA,B18001_013EA,B18001_013MA,B18001_014MA,B18001_014EA,B18001_015MA,B18001_015EA,B18001_016EA,B18001_016MA,B18001_017EA,B18001_017MA,B18001_018EA,B18001_018MA,B18001_019EA,B18001_019MA,B18001_020MA,B18001_020EA,B18001_021EA,B18001_021MA,B18001_022EA,B18001_022MA,B18001_023EA,B18001_023MA,B18001_024EA,B18001_024MA,B18001_025MA,B18001_025EA,B18001_026EA,B18001_026MA,B18001_027EA,B18001_027MA,B18001_028EA,B18001_028MA,B18001_029EA,B18001_029MA,B18001_030EA,B18001_030MA,B18001_031MA,B18001_031EA,B18001_032EA,B18001_032MA,B18001_033EA,B18001_033MA,B18001_034EA,B18001_034MA,B18001_035EA,B18001_035MA,B18001_036MA,B18001_036EA,B18001_037EA,B18001_037MA,B18001_038EA,B18001_038MA,B18001_039EA,B18001_039MA,B18001_040EA,B18001_040MA,B18001_041EA,B18001_041MA,B18001_042MA,B18001_042EA,B18001_043EA,B18001_043MA,state
0400000US13,8094915,4412,3941892,6200,721328,5120,670101,6256,41863,3821,9364,1847,300678,7799,277229,8070,14832,2142,8617,1603,2578692,7220,2255696,11031,139781,6323,183215,7592,222855,3132,146695,3966,40126,2364,36034,2630,118339,2039,56683,2944,24611,2196,37045,2297,4153023,5229,688010,5570,658714,6152,21866,2535,7430,1476,288725,7788,271661,7970,9838,1682,7226,1613,2705979,7451,2346225,12807,142316,7062,217438,8213,260697,2459,169800,3658,45683,3160,45214,2769,209612,2772,81353,3435,41138,2734,87121,3541,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1126390,2568,546836,2346,90778,1295,86658,1534,3337,879,783,416,38661,1930,36037,1921,1591,532,1033,540,346970,2371,309045,3319,17828,1911,20097,2022,35396,657,26439,1430,5457,944,3500,880,35031,349,19196,1183,6757,986,9078,1082,579554,1848,85665,1360,82586,1491,1894,846,1185,482,35186,1978,34015,1916,505,305,666,460,360235,2194,325323,3550,17061,2561,17851,1860,41897,408,32880,1261,4979,893,4038,914,56571,523,29338,2122,8675,1301,18558,1780,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1286091,1388,637323,1903,115611,1859,106494,2312,6481,1209,2636,1346,52583,3098,47924,3134,2590,924,2069,776,397708,2579,341464,3812,24989,2259,31255,2617,41948,647,27965,1540,8439,1049,5544,1196,29473,541,12696,1289,7943,1191,8834,858,648768,1758,108336,1615,103120,1735,4050,803,1166,498,52070,2272,48903,2191,1113,486,2054,817,403063,2423,350196,3903,23736,2931,29131,2469,44346,697,30431,1428,8413,1223,5502,888,40953,552,16331,1214,8484,1063,16138,1458,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,936301,5493,58676,4079,14371,1994,421567,7060,392268,6883,17642,2013,11657,1648,3594230,6166,3238342,10916,165894,6801,189994,7396,333268,1389,243074,4514,50027,3216,40167,2939,264572,1252,141978,4041,52628,2853,69966,3240,5906920,3677,962092,4771,920444,5706,30343,2798,11305,1680,405507,6385,383470,7102,12925,2302,9112,1823,3701008,6125,3311011,11384,171315,6700,218682,6999,416356,1769,298122,4577,61633,3064,56601,3434,421957,1559,201079,4506,78929,2913,141949,5057,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,458716,5207,37540,3339,8982,1707,204957,3904,184438,3868,12499,1572,8020,1288,1752965,3985,1523448,7384,104421,4339,125096,5668,173419,1023,118784,2779,32226,2063,22409,1763,133366,816,67437,2408,26892,1988,39037,2268,2889133,3090,482167,3486,457108,4140,19536,2303,5523,1374,192049,4550,177079,4907,8234,1193,6736,1382,1794531,4061,1548921,8254,94200,4413,151410,6231,208380,1098,145619,3067,33913,2249,28848,2441,212006,1044,98034,3168,44613,2565,69359,3225,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,189618,2450,12845,1392,2637,1212,97964,3029,90950,3127,4053,839,2961,672,840758,2931,740171,5000,48068,3418,52519,3517,89755,632,65289,1803,15484,1383,8982,1090,80584,493,44408,1523,16490,1139,19686,1414,1362911,2188,199488,2082,190296,2657,8074,1236,1118,388,85665,3629,79218,3489,4506,982,1941,538,845930,3457,751296,4874,40489,3094,54145,2749,110219,1041,84327,2133,15190,1485,10702,1331,121609,597,59917,2045,24295,1698,37397,2146,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,195548,3021,10871,1728,3098,789,92600,3741,86241,3669,3989,803,2370,736,766491,3577,676148,4821,41975,2992,48368,3016,77300,1108,53160,1998,14291,1802,9849,1395,66014,958,33230,1579,15411,1279,17373,1356,1253854,2489,198880,2488,191150,2752,6216,1130,1514,444,86000,2877,81958,3077,1960,717,2082,666,782160,3421,685755,6386,42393,3646,54012,3218,90381,1004,64550,1884,12933,1408,12898,1690,96433,906,45815,1825,20634,1445,29984,1566,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,275543,3724,27578,2564,6269,1382,132168,4925,119604,4944,6798,1451,5766,1348,1186597,4566,950697,8049,81131,4656,154769,6248,128893,1075,74866,2402,26660,2137,27367,1960,81587,842,34576,1730,17780,1752,29231,1792,1939408,3232,287198,3089,265604,3891,17459,2273,4135,1121,125722,3955,113600,4176,5684,1350,6438,1448,1241083,4418,996579,8041,85520,4770,158984,5876,153415,1290,95221,2938,28340,2244,29854,2261,131990,864,50449,2267,26104,1926,55437,2490,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,314757,4279,31148,2824,7859,1225,169366,5683,153022,5859,9180,1588,7164,1539,1209627,5866,1003819,8753,81672,4932,124136,5161,124897,1801,79035,2559,23889,1887,21973,1936,84311,1454,37691,2556,17927,1640,28693,2426,2114861,3084,335906,2846,313617,3439,18022,2611,4267,1081,159161,5427,147695,5626,7098,1495,4368,1035,1330119,4837,1120373,8427,80888,4505,128858,6145,153039,1665,96856,3327,26762,2254,29421,2384,136636,1608,52668,2486,25676,1920,58292,2615,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,75664,2003,11258,1430,2142,726,40166,1855,35854,2036,2621,860,1691,590,380194,2044,316278,3911,26999,2382,36917,2747,44862,382,31356,1166,7994,1003,5512,805,34519,385,17022,1290,8292,948,9205,1133,623595,1487,83268,1374,78357,1929,3624,878,1287,690,39203,2037,36038,2057,2321,616,844,315,399190,1647,340638,3908,22761,2251,35791,2907,49451,331,35881,1181,8003,1052,5567,815,52483,269,27169,1516,10096,1074,15218,1242,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,399852,5178,28602,3082,8616,2226,182266,4653,168829,4803,9604,2036,3833,913,1541992,4591,1383789,8149,75887,4962,82316,5605,146422,1275,110357,2934,21623,2207,14442,1985,110571,1143,60931,2398,23294,1985,26346,2167,2635929,2247,415603,3121,395270,3662,16615,2375,3718,941,175093,4652,163740,4432,7569,1848,3784,1078,1692776,4414,1511986,7020,82666,5250,98124,4963,175673,1269,124882,3118,29305,2823,21486,1946,176784,1232,87116,3288,32118,2298,57550,3066,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,412731,3938,31409,2612,8159,1622,191852,5534,176256,5496,10061,1522,5535,1151,1815263,4567,1633667,9142,78800,4623,102796,6901,173824,1340,129822,2772,24873,2480,19129,1780,158110,1160,85728,3267,33062,2105,39320,2889,2990153,2410,432666,3050,411205,3861,16402,2282,5059,1307,168285,4846,157593,4900,6760,1411,3932,1082,1924348,4161,1706028,9366,85797,5152,132523,6632,209906,1260,154120,3547,30548,2478,25238,2330,254948,1041,129867,4704,43187,2936,81894,3916,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,728135,4988,57411,4394,16529,1898,345134,5961,311943,5972,21183,1899,12008,1773,2835086,4952,2461233,10007,161315,6368,212538,6315,271368,1396,194647,2967,44152,2071,32569,2692,232166,1019,119255,2805,49385,2675,63526,2748,4723135,3115,763085,3507,719010,5189,34687,4598,9388,1525,332934,5697,309547,5806,15241,1541,8146,1699,2936148,5085,2531562,10086,161474,5786,243112,7448,330923,1465,231679,4107,54188,3001,45056,2936,360045,1167,163755,4316,74053,3186,122237,4104,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,353113,3514,22655,2020,5062,935,175209,3894,161939,3941,9124,1262,4146,792,1495406,3613,1350643,7287,70919,4141,73844,3461,138992,883,107094,1909,20391,1599,11507,1356,111517,718,59143,2184,25412,1982,26962,1835,2347261,3029,362197,2586,346009,2828,12238,1681,3950,971,161408,4257,150372,3989,6661,1247,4375,1346,1496847,3413,1344787,6296,65283,3459,86777,4154,158103,932,122823,2191,20631,1859,14649,1170,168706,882,83884,2758,35808,1884,49014,2675,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,209052,4029,17180,2228,4573,963,99845,4268,90004,4101,5644,1500,4197,1084,773749,4700,625202,6697,57981,3971,90566,4894,86334,1824,48351,2069,18398,1598,19585,1984,53640,1555,18110,1707,11050,1429,24480,1974,1360172,2830,217965,2893,204382,3373,9561,1813,4022,1070,99962,3503,91058,3487,4634,1111,4270,1115,844757,3632,682323,8095,55989,4671,106445,5551,108761,1632,59459,2686,23373,2024,25929,2031,88727,1566,28381,1762,17846,1907,42500,2335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
