GEO_ID,B18005_001E,B18005_001M,B18005_002E,B18005_002M,B18005_003E,B18005_003M,B18005_004E,B18005_004M,B18005_005E,B18005_005M,B18005_006E,B18005_006M,B18005_007E,B18005_007M,B18005_008E,B18005_008M,B18005_009E,B18005_009M,B18005_010E,B18005_010M,B18005_011E,B18005_011M,B18005_012E,B18005_012M,B18005_013E,B18005_013M,B18005_014E,B18005_014M,B18005_015E,B18005_015M,B18005_016E,B18005_016M,B18005_017E,B18005_017M,B18005_018E,B18005_018M,B18005_019E,B18005_019M,B18005_020E,B18005_020M,B18005_021E,B18005_021M,B18005_022E,B18005_022M,B18005_023E,B18005_023M,B18005_024E,B18005_024M,B18005_025E,B18005_025M,B18005_026E,B18005_026M,B18005_027E,B18005_027M,B18005_028E,B18005_028M,B18005_029E,B18005_029M,B18005_030E,B18005_030M,B18005_031E,B18005_031M,B18005_032E,B18005_032M,B18005_033E,B18005_033M,NAME,B18005_001EA,B18005_001MA,B18005_002MA,B18005_002EA,B18005_003MA,B18005_003EA,B18005_004MA,B18005_004EA,B18005_005EA,B18005_005MA,B18005_006EA,B18005_006MA,B18005_007MA,B18005_007EA,B18005_008MA,B18005_008EA,B18005_009MA,B18005_009EA,B18005_010MA,B18005_010EA,B18005_011EA,B18005_011MA,B18005_012EA,B18005_012MA,B18005_013MA,B18005_013EA,B18005_014MA,B18005_014EA,B18005_015MA,B18005_015EA,B18005_016EA,B18005_016MA,B18005_017EA,B18005_017MA,B18005_018MA,B18005_018EA,B18005_019MA,B18005_019EA,B18005_020MA,B18005_020EA,B18005_021MA,B18005_021EA,B18005_022EA,B18005_022MA,B18005_023EA,B18005_023MA,B18005_024MA,B18005_024EA,B18005_025MA,B18005_025EA,B18005_026MA,B18005_026EA,B18005_027MA,B18005_027EA,B18005_028MA,B18005_028EA,B18005_029EA,B18005_029MA,B18005_030EA,B18005_030MA,B18005_031EA,B18005_031MA,B18005_032MA,B18005_032EA,B18005_033MA,B18005_033EA,state
0400000US17,11529905,2458,5622985,3747,1009348,4331,61904,4108,947444,5130,421567,7060,19941,1818,401626,7264,3594230,6166,117016,5281,3477214,7883,333268,1389,20549,1938,312719,2394,264572,1252,35446,2632,229126,2934,5906920,3677,962092,4771,31770,2740,930322,5270,405507,6385,11549,1937,393958,6969,3701008,6125,126734,6021,3574274,8391,416356,1769,25246,2272,391110,2511,421957,1559,67608,3827,354349,4008,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,40610,3650,464628,5110,204957,3904,15671,1753,189286,3940,1752965,3985,76575,4763,1676390,5784,173419,1023,13138,1668,160281,1976,133366,816,19239,1825,114127,1907,2889133,3090,482167,3486,20074,2269,462093,4185,192049,4550,10004,1569,182045,4812,1794531,4061,85976,4712,1708555,6285,208380,1098,13532,1783,194848,2094,212006,1044,33593,2300,178413,2369,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,13692,1821,191408,2293,97964,3029,5432,896,92532,3130,840758,2931,37230,3063,803528,3723,89755,632,4587,879,85168,1000,80584,493,8411,1030,72173,1251,1362911,2188,199488,2082,6961,1185,192527,2524,85665,3629,4673,890,80992,3490,845930,3457,35499,2754,810431,3927,110219,1041,5704,1207,104515,1624,121609,597,16473,1806,105136,1845,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,11751,1737,197766,2883,92600,3741,4977,1041,87623,3669,766491,3577,30631,2552,735860,4022,77300,1108,5779,1061,71521,1267,66014,958,9665,1075,56349,1250,1253854,2489,198880,2488,5899,1045,192981,2654,86000,2877,2853,781,83147,2936,782160,3421,33661,2759,748499,4599,90381,1004,5689,1169,84692,1451,96433,906,14339,1501,82094,1702,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,27751,2599,281639,3812,132168,4925,8950,1553,123218,4784,1186597,4566,85637,4639,1100960,6454,128893,1075,15218,1678,113675,1948,81587,842,16968,1767,64619,1727,1939408,3232,287198,3089,14165,2150,273033,3556,125722,3955,6573,1486,119149,4038,1241083,4418,87450,4582,1153633,6369,153415,1290,15121,1677,138294,1760,131990,864,26547,2224,105443,2166,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,32920,3025,320844,4235,169366,5683,12444,2112,156922,5905,1209627,5866,73417,4041,1136210,7152,124897,1801,11916,1516,112981,2264,84311,1454,15932,1759,68379,2209,2114861,3084,335906,2846,17149,2403,318757,3272,159161,5427,7198,1561,151963,5593,1330119,4837,75865,5273,1254254,7345,153039,1665,15756,1807,137283,2306,136636,1608,29896,2009,106740,2387,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,11873,1587,77191,1996,40166,1855,3659,1043,36507,2053,380194,2044,24429,2532,355765,3047,44862,382,3019,813,41843,822,34519,385,3845,690,30674,792,623595,1487,83268,1374,3556,935,79712,1814,39203,2037,2088,604,37115,2014,399190,1647,22623,2119,376567,2668,49451,331,2666,572,46785,648,52483,269,6808,1054,45675,1097,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,32046,3195,405024,4614,182266,4653,11139,1939,171127,4744,1541992,4591,52656,4302,1489336,5532,146422,1275,8234,1413,138188,1820,110571,1143,13899,1555,96672,1914,2635929,2247,415603,3121,14915,2098,400688,3671,175093,4652,7167,1457,167926,4516,1692776,4414,56378,3538,1636398,5343,175673,1269,11127,1474,164546,1733,176784,1232,29025,2426,147759,2677,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,35091,2989,417208,3713,191852,5534,12760,2003,179092,5490,1815263,4567,68891,6043,1746372,7119,173824,1340,9108,1239,164716,1861,158110,1160,20090,2230,138020,2449,2990153,2410,432666,3050,16996,2347,415670,3591,168285,4846,7904,1531,160381,4868,1924348,4161,84355,5153,1839993,6440,209906,1260,11143,1518,198763,1865,254948,1041,37136,2511,217812,2738,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,65405,4351,736670,4864,345134,5961,26241,1969,318893,6019,2835086,4952,137500,5371,2697586,7312,271368,1396,18793,1973,252575,1936,232166,1019,32728,2102,199438,2228,4723135,3115,763085,3507,34561,4106,728524,4674,332934,5697,15527,2100,317407,5769,2936148,5085,149826,6654,2786322,7941,330923,1465,20558,2215,310365,2523,360045,1167,54698,3301,305347,3421,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,23799,2053,357031,3490,175209,3894,9922,1315,165287,3996,1495406,3613,48286,3417,1447120,5279,138992,883,6070,879,132922,1185,111517,718,13575,1288,97942,1514,2347261,3029,362197,2586,12950,2049,349247,2892,161408,4257,7686,1753,153722,3927,1496847,3413,56824,3683,1440023,5115,158103,932,6897,907,151206,1142,168706,882,19390,1865,149316,2020,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,16923,2032,213882,3843,99845,4268,6850,1353,92995,4178,773749,4700,52426,3756,721323,5915,86334,1824,12447,1500,73887,1926,53640,1555,14535,1773,39105,1728,1360172,2830,217965,2893,10492,1838,207473,3412,99962,3503,5398,1296,94564,3711,844757,3632,64853,4822,779904,6201,108761,1632,15347,1574,93414,2068,88727,1566,23445,1992,65282,2364,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,32968,2971,393215,3701,194095,5291,12922,1699,181173,5362,1611880,4973,88026,4362,1523854,6338,178973,1085,15650,1589,163323,1930,132525,1113,19503,2129,113022,2171,2700081,3158,409376,2688,16169,1864,393207,3099,177372,4853,7353,1493,170019,5024,1703693,4564,96764,4745,1606929,6659,210433,1327,14108,1552,196325,2005,199207,1009,31583,2300,167624,2355,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,5105,1134,57745,1457,29393,1498,1854,521,27539,1519,274854,1567,12718,1709,262136,2399,32223,541,2201,656,30022,891,22872,291,3301,717,19571,780,431832,1703,60898,1492,2634,763,58264,1546,28159,1579,1392,516,26767,1600,276806,1714,13056,1765,263750,2546,34443,621,2338,632,32105,882,31526,411,4490,774,27036,835,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,8840,1498,123142,2379,58625,2236,3415,800,55210,2274,492045,2526,17128,1813,474917,2991,50196,612,2924,743,47272,856,43403,515,4958,787,38445,866,800909,2087,125362,1756,5068,1181,120294,1987,53645,2171,2305,667,51340,2350,497584,2157,19133,2250,478451,3209,59634,580,2186,605,57448,792,64684,645,7541,942,57143,1236,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,9782,1661,186609,2512,77862,2903,2535,701,75327,2879,711618,2441,18576,1869,693042,3131,78805,865,3433,769,75372,1058,46238,808,5915,1045,40323,1302,1092344,1785,187192,2205,5127,1278,182065,2369,69072,3357,2016,723,67056,3538,693447,2675,26192,3177,667255,4094,81047,928,4230,964,76817,1140,61586,757,11020,1550,50566,1557,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,9345,1378,89033,1610,40451,2043,1951,657,38500,2035,382434,1784,15707,1995,366727,2488,38222,354,1824,480,36398,569,28403,325,3666,757,24737,805,608713,1270,92615,1536,4356,1021,88259,1755,40093,2315,2079,690,38014,2206,391309,2313,16075,1647,375234,2834,42304,422,1816,678,40488,796,42392,321,4821,818,37571,811,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,32734,2533,645678,3576,281962,4538,15578,2192,266384,4934,2434606,4231,69646,3991,2364960,5951,235359,1569,12006,1483,223353,2031,205141,1212,22830,2261,182311,2526,4096551,2234,649078,3215,18159,2573,630919,4058,264227,4855,7546,1369,256681,4937,2555736,4070,85234,5855,2470502,7125,294288,1592,18066,2447,276222,3148,333222,1686,49765,3618,283457,3448,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,8797,1559,139813,2406,75549,3871,4069,1085,71480,4006,521997,4029,28251,2861,493746,4958,60246,1499,5898,1205,54348,1745,40841,1282,7264,1191,33577,1694,899809,2458,145487,1967,4856,1299,140631,2277,69887,3240,1889,807,67998,3290,557837,2599,29408,3106,528429,3799,69358,1230,5450,923,63908,1457,57240,1151,11377,1538,45863,1706,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,89766,4618,1320291,6821,599491,8977,32151,3026,567340,8894,5358189,6595,203369,7667,5154820,10600,527952,1634,35217,3412,492735,3668,446662,1434,62907,4269,383755,4613,9049184,3470,1340777,4937,44132,3097,1296645,5848,572164,6724,21585,2339,550579,6436,5739984,5915,217898,9146,5522086,10133,670637,1666,47408,3477,623229,3923,725622,1551,122254,4564,603368,4946,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,50539,3954,620218,5378,268170,6875,17478,2340,250692,6948,2416575,6823,112254,5552,2304321,7922,248531,2198,20976,2272,227555,2842,166723,1813,28174,2373,138549,2743,4001064,5101,629815,4533,26649,2820,603166,5448,246470,6534,7643,1414,238827,6672,2554158,6441,131606,6208,2422552,8530,302295,2141,25193,2475,277102,3215,268326,1893,51306,2990,217020,3382,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,2422,590,39386,836,20288,1305,869,377,19419,1350,181932,1584,6748,1256,175184,2283,19154,379,938,273,18216,415,18044,254,2269,384,15775,491,287650,1209,39551,840,1214,422,38337,889,20142,1244,1024,469,19118,1130,178500,1516,6246,1163,172254,1790,22398,348,1349,469,21049,599,27059,356,4028,673,23031,745,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
