GEO_ID,C18005_001E,C18005_001M,C18005_002E,C18005_002M,C18005_003E,C18005_003M,C18005_004E,C18005_004M,C18005_005E,C18005_005M,C18005_006E,C18005_006M,C18005_007E,C18005_007M,C18005_008E,C18005_008M,C18005_009E,C18005_009M,C18005_010E,C18005_010M,C18005_011E,C18005_011M,C18005_012E,C18005_012M,C18005_013E,C18005_013M,C18005_014E,C18005_014M,C18005_015E,C18005_015M,C18005_016E,C18005_016M,C18005_017E,C18005_017M,C18005_018E,C18005_018M,C18005_019E,C18005_019M,C18005_020E,C18005_020M,C18005_021E,C18005_021M,C18005_022E,C18005_022M,C18005_023E,C18005_023M,C18005_024E,C18005_024M,C18005_025E,C18005_025M,C18005_026E,C18005_026M,C18005_027E,C18005_027M,NAME,C18005_001MA,C18005_001EA,C18005_002MA,C18005_002EA,C18005_003EA,C18005_003MA,C18005_004EA,C18005_004MA,C18005_005MA,C18005_005EA,C18005_006MA,C18005_006EA,C18005_007MA,C18005_007EA,C18005_008MA,C18005_008EA,C18005_009EA,C18005_009MA,C18005_010EA,C18005_010MA,C18005_011MA,C18005_011EA,C18005_012MA,C18005_012EA,C18005_013MA,C18005_013EA,C18005_014EA,C18005_014MA,C18005_015EA,C18005_015MA,C18005_016MA,C18005_016EA,C18005_017MA,C18005_017EA,C18005_018MA,C18005_018EA,C18005_019MA,C18005_019EA,C18005_020EA,C18005_020MA,C18005_021EA,C18005_021MA,C18005_022MA,C18005_022EA,C18005_023MA,C18005_023EA,C18005_024MA,C18005_024EA,C18005_025EA,C18005_025MA,C18005_026EA,C18005_026MA,C18005_027MA,C18005_027EA,state
0400000US18,5659078,2123,2769945,3085,505238,3610,40610,3650,464628,5110,1957922,3639,92246,5200,1865676,6243,173419,1023,13138,1668,160281,1976,133366,816,19239,1825,114127,1907,2889133,3090,482167,3486,20074,2269,462093,4185,1986580,3967,95980,5109,1890600,6193,208380,1098,13532,1783,194848,2094,212006,1044,33593,2300,178413,2369,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,13692,1821,191408,2293,938722,2602,42662,3066,896060,3309,89755,632,4587,879,85168,1000,80584,493,8411,1030,72173,1251,1362911,2188,199488,2082,6961,1185,192527,2524,931595,2607,40172,2787,891423,3370,110219,1041,5704,1207,104515,1624,121609,597,16473,1806,105136,1845,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,11751,1737,197766,2883,859091,3181,35608,2836,823483,4032,77300,1108,5779,1061,71521,1267,66014,958,9665,1075,56349,1250,1253854,2489,198880,2488,5899,1045,192981,2654,868160,2774,36514,2948,831646,4030,90381,1004,5689,1169,84692,1451,96433,906,14339,1501,82094,1702,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,27751,2599,281639,3812,1318765,3733,94587,4963,1224178,6273,128893,1075,15218,1678,113675,1948,81587,842,16968,1767,64619,1727,1939408,3232,287198,3089,14165,2150,273033,3556,1366805,3023,94023,4604,1272782,5564,153415,1290,15121,1677,138294,1760,131990,864,26547,2224,105443,2166,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,32920,3025,320844,4235,1378993,5049,85861,4606,1293132,7356,124897,1801,11916,1516,112981,2264,84311,1454,15932,1759,68379,2209,2114861,3084,335906,2846,17149,2403,318757,3272,1489280,3373,83063,5641,1406217,6704,153039,1665,15756,1807,137283,2306,136636,1608,29896,2009,106740,2387,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,11873,1587,77191,1996,420360,2027,28088,2534,392272,3265,44862,382,3019,813,41843,822,34519,385,3845,690,30674,792,623595,1487,83268,1374,3556,935,79712,1814,438393,1516,24711,2270,413682,2644,49451,331,2666,572,46785,648,52483,269,6808,1054,45675,1097,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,32046,3195,405024,4614,1724258,4187,63795,4876,1660463,6077,146422,1275,8234,1413,138188,1820,110571,1143,13899,1555,96672,1914,2635929,2247,415603,3121,14915,2098,400688,3671,1867869,3826,63545,4067,1804324,5403,175673,1269,11127,1474,164546,1733,176784,1232,29025,2426,147759,2677,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,35091,2989,417208,3713,2007115,3892,81651,6532,1925464,7469,173824,1340,9108,1239,164716,1861,158110,1160,20090,2230,138020,2449,2990153,2410,432666,3050,16996,2347,415670,3591,2092633,3230,92259,5399,2000374,6474,209906,1260,11143,1518,198763,1865,254948,1041,37136,2511,217812,2738,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,65405,4351,736670,4864,3180220,3632,163741,6078,3016479,7341,271368,1396,18793,1973,252575,1936,232166,1019,32728,2102,199438,2228,4723135,3115,763085,3507,34561,4106,728524,4674,3269082,4009,165353,7034,3103729,7823,330923,1465,20558,2215,310365,2523,360045,1167,54698,3301,305347,3421,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,23799,2053,357031,3490,1670615,3251,58208,3443,1612407,5146,138992,883,6070,879,132922,1185,111517,718,13575,1288,97942,1514,2347261,3029,362197,2586,12950,2049,349247,2892,1658255,2949,64510,4131,1593745,5009,158103,932,6897,907,151206,1142,168706,882,19390,1865,149316,2020,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,16923,2032,213882,3843,873594,4137,59276,4017,814318,5422,86334,1824,12447,1500,73887,1926,53640,1555,14535,1773,39105,1728,1360172,2830,217965,2893,10492,1838,207473,3412,944719,2935,70251,4947,874468,5702,108761,1632,15347,1574,93414,2068,88727,1566,23445,1992,65282,2364,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,32968,2971,393215,3701,1805975,3913,100948,4193,1705027,5104,178973,1085,15650,1589,163323,1930,132525,1113,19503,2129,113022,2171,2700081,3158,409376,2688,16169,1864,393207,3099,1881065,3677,104117,5028,1776948,6108,210433,1327,14108,1552,196325,2005,199207,1009,31583,2300,167624,2355,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,5105,1134,57745,1457,304247,1835,14572,1759,289675,2407,32223,541,2201,656,30022,891,22872,291,3301,717,19571,780,431832,1703,60898,1492,2634,763,58264,1546,304965,1596,14448,1821,290517,2679,34443,621,2338,632,32105,882,31526,411,4490,774,27036,835,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,8840,1498,123142,2379,550670,2375,20543,2114,530127,2978,50196,612,2924,743,47272,856,43403,515,4958,787,38445,866,800909,2087,125362,1756,5068,1181,120294,1987,551229,2124,21438,2346,529791,3493,59634,580,2186,605,57448,792,64684,645,7541,942,57143,1236,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,9782,1661,186609,2512,789480,2219,21111,1911,768369,2823,78805,865,3433,769,75372,1058,46238,808,5915,1045,40323,1302,1092344,1785,187192,2205,5127,1278,182065,2369,762519,2212,28208,3339,734311,4154,81047,928,4230,964,76817,1140,61586,757,11020,1550,50566,1557,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,9345,1378,89033,1610,422885,1766,17658,1981,405227,2337,38222,354,1824,480,36398,569,28403,325,3666,757,24737,805,608713,1270,92615,1536,4356,1021,88259,1755,431402,1591,18154,1941,413248,2555,42304,422,1816,678,40488,796,42392,321,4821,818,37571,811,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,32734,2533,645678,3576,2716568,4056,85224,4707,2631344,6643,235359,1569,12006,1483,223353,2031,205141,1212,22830,2261,182311,2526,4096551,2234,649078,3215,18159,2573,630919,4058,2819963,3577,92780,6050,2727183,7045,294288,1592,18066,2447,276222,3148,333222,1686,49765,3618,283457,3448,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,8797,1559,139813,2406,597546,3157,32320,3072,565226,4794,60246,1499,5898,1205,54348,1745,40841,1282,7264,1191,33577,1694,899809,2458,145487,1967,4856,1299,140631,2277,627724,2692,31297,3145,596427,4004,69358,1230,5450,923,63908,1457,57240,1151,11377,1538,45863,1706,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,89766,4618,1320291,6821,5957680,6774,235520,8151,5722160,9376,527952,1634,35217,3412,492735,3668,446662,1434,62907,4269,383755,4613,9049184,3470,1340777,4937,44132,3097,1296645,5848,6312148,5749,239483,9156,6072665,10445,670637,1666,47408,3477,623229,3923,725622,1551,122254,4564,603368,4946,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,50539,3954,620218,5378,2684745,7174,129732,6007,2555013,8939,248531,2198,20976,2272,227555,2842,166723,1813,28174,2373,138549,2743,4001064,5101,629815,4533,26649,2820,603166,5448,2800628,4718,139249,6496,2661379,8146,302295,2141,25193,2475,277102,3215,268326,1893,51306,2990,217020,3382,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,2422,590,39386,836,202220,1178,7617,1303,194603,1921,19154,379,938,273,18216,415,18044,254,2269,384,15775,491,287650,1209,39551,840,1214,422,38337,889,198642,1296,7270,1355,191372,1634,22398,348,1349,469,21049,599,27059,356,4028,673,23031,745,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10409355,2847,5039192,4116,865351,4342,74821,5414,790530,5984,3574077,4509,185147,6260,3388930,7349,326529,1378,22706,1702,303823,1974,273235,874,38102,2273,235133,2465,5370163,3715,828776,4556,35707,3413,793069,5410,3710167,5174,187169,6493,3522998,7636,399587,1448,24656,2184,374931,2465,431633,1311,62915,3992,368718,3966,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,19451,2175,240582,3370,1091401,3320,65447,3680,1025954,4605,115671,1573,12028,1380,103643,2056,76796,1298,14789,1407,62007,1600,1632241,2972,247060,2580,9752,1570,237308,3056,1135885,3997,67277,4226,1068608,5579,136381,1629,12239,1380,124142,1978,112915,1299,21796,1637,91119,1965,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,19292,2304,246003,3234,1178236,3457,58942,4063,1119294,4541,107795,1062,8083,1314,99712,1634,88296,1029,12679,1620,75617,1792,1690702,2277,257643,2372,10025,1540,247618,2841,1181742,2915,60250,3739,1121492,4803,120166,1010,10286,1989,109880,2195,131151,952,23172,2055,107979,2104,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,70367,4030,812119,5762,3807799,4967,184171,6752,3623628,7963,373469,1235,24336,2113,349133,2348,355878,1158,46943,3288,308935,3448,5824229,2724,846289,3969,34949,2931,811340,5212,3952821,3905,175774,6676,3777047,7812,455431,1378,26867,2263,428564,2304,569688,1230,76800,3592,492888,3867,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,8326,1402,70416,1903,327332,1741,16301,2010,311031,2737,27949,764,1643,664,26306,1002,29425,516,3462,933,25963,929,502677,1207,73074,1506,3236,833,69838,1679,347016,1830,18572,2021,328444,2862,34510,567,1867,660,32643,742,48077,572,8102,1222,39975,1275,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,23455,2518,297035,3892,1298747,3837,70979,4713,1227768,5874,132235,1383,11867,1606,120368,1986,81419,1419,15199,1564,66220,1938,1988331,2974,304742,2837,10459,1576,294283,3211,1391655,2745,78264,4709,1313391,5206,158967,1584,14972,1610,143995,1935,132967,1584,28537,2427,104430,2771,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,2710,691,53140,999,239332,1395,10751,1393,228581,2030,23394,467,1428,408,21966,579,20420,400,2382,487,18038,551,351353,1296,54900,1350,1370,589,53530,1417,239177,1332,9166,1150,230011,1453,27385,413,849,332,26536,529,29891,617,3280,625,26611,778,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,31663,3044,399643,4362,1889802,4527,119987,6269,1769815,7540,186252,1413,18661,1836,167591,2088,114114,1037,23390,1674,90724,2003,2785747,3434,409950,3392,17756,2406,392194,3649,1967510,3959,124515,6288,1842995,7322,223747,1694,19815,1984,203932,2669,184540,1115,39772,2618,144768,2872,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
