GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002EA,B19101_002MA,B19101_003MA,B19101_003EA,B19101_004MA,B19101_004EA,B19101_005MA,B19101_005EA,B19101_006MA,B19101_006EA,B19101_007EA,B19101_007MA,B19101_008EA,B19101_008MA,B19101_009MA,B19101_009EA,B19101_010MA,B19101_010EA,B19101_011MA,B19101_011EA,B19101_012EA,B19101_012MA,B19101_013EA,B19101_013MA,B19101_014MA,B19101_014EA,B19101_015MA,B19101_015EA,B19101_016MA,B19101_016EA,B19101_017MA,B19101_017EA,state
0400000US15,305789,4989,12194,1778,9058,1262,8003,1412,10328,1553,13253,1691,13194,1900,14709,2108,14418,1702,13954,1764,25051,2591,39405,2991,49079,3704,35081,3356,18998,2088,17693,1829,11371,1315,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,16637,1912,16616,2129,20040,2191,23185,2596,21329,1991,24357,1990,22872,1923,23095,1940,23330,2409,41004,3035,47455,3019,48526,2888,19877,1891,9685,1444,6986,1064,7236,1135,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,153490,6736,99161,5366,117335,5702,135368,6361,140451,6761,157806,7095,140583,5357,151819,6352,146621,6421,285130,8085,381882,9744,472223,10671,299754,8170,160306,6145,147813,5401,136389,5575,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,81289,4820,54552,3442,64821,4393,83444,4397,89366,4302,96896,4524,94499,3955,94344,4515,85946,4826,172563,6541,221369,6441,238459,7581,119858,4979,60171,3972,45254,3043,37118,2817,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,30349,2244,25281,2209,34198,2265,39142,2296,40135,2533,44135,2388,46025,2739,48279,3171,42825,2612,92925,3628,111056,3973,118300,4321,54660,3182,25055,1761,20299,2082,17468,2066,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,29822,2390,24444,2551,31065,2796,38314,3356,38363,2783,39761,2745,41943,3015,40977,2620,39711,2717,74337,3209,94170,3645,99976,4231,54540,3581,27641,1984,21991,2187,18786,1805,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,83100,4625,61409,4572,67371,4248,69742,3948,73214,4139,65306,3458,61743,3870,61799,3531,62051,4370,106618,4564,128492,5073,135861,5091,69309,4031,28447,2392,24619,2430,20162,2038,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,93957,6040,73179,4253,73114,4835,66010,4849,66774,4470,66549,3912,63466,4623,56613,4241,52485,4107,98416,5255,123552,5359,138441,5735,76428,4095,34812,3315,25900,2429,27309,2469,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,17033,2008,16074,1887,16752,1793,16463,1920,20618,2117,19935,1883,19283,2053,22124,2014,19109,2045,37142,2439,50382,3157,48323,3114,22832,2256,11128,1682,9742,1352,8529,1417,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,47139,4408,35736,3898,31584,2649,44478,3356,49350,3774,52363,4003,57118,4497,60463,3962,55703,4135,107451,5598,158627,6073,230668,7728,170323,6838,104874,4287,102498,4190,89596,4013,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,67800,4692,48824,5125,48721,3927,55214,4362,58748,4041,59350,4196,56266,3828,60271,4274,60026,4515,127728,5697,182318,6987,252575,8135,180975,7586,105060,5537,104574,4768,101222,4426,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,139009,5698,91370,5235,104194,4620,123136,4875,130076,4504,136389,5028,129334,5296,136785,4572,123395,5389,243325,7878,327205,8288,382262,7654,227244,6091,115769,4585,102949,4765,81786,4231,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,43214,3454,33474,2981,42580,2959,51617,3297,55516,3338,61539,3454,62112,3457,64200,3396,63807,3236,133494,5079,180093,4911,224814,7004,133403,4492,68510,3947,58516,3088,52157,2739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,73057,4393,45725,3122,53858,4707,52510,3581,51757,4203,51685,4688,43418,3714,39641,3772,39411,2838,70935,4648,77530,4672,77123,4320,40621,3270,15846,1776,14833,1814,12049,1736,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,78135,5090,62845,3306,75292,3963,86292,4311,86043,4868,89747,5416,83352,4862,89587,3608,81336,4319,149784,5437,194751,7044,201585,7096,105549,4371,53890,3255,44441,2898,37930,2100,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,12102,1712,11225,1563,12155,1424,13999,1391,17021,1803,13927,1515,14363,1370,14412,1756,14553,1729,26759,2186,31835,1948,27759,2237,12601,1303,5723,1098,4084,850,4275,921,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,21239,2115,13838,1525,18339,1566,21141,1903,23750,2311,25835,2098,24831,2441,23944,1818,26710,2187,53572,3031,63885,2817,67233,3373,32605,2232,16808,1615,11633,1223,9766,1354,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,26542,3161,16754,2816,21600,3310,30560,3220,32905,3742,31104,2798,28998,2583,34384,3060,30522,2595,56553,3705,75892,5006,87565,5028,51276,3296,28286,3110,18295,2303,18055,2037,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,9638,1738,8252,1696,9052,1741,10220,1688,14423,1993,12243,1382,17034,2007,16430,1863,15056,1688,32487,2607,47381,3231,58954,3458,35659,2363,20206,1852,16824,1944,13756,1733,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,77450,5389,55866,4829,67796,4592,73715,4769,74769,4987,80815,4980,85736,4615,79125,3899,85285,4826,164448,6035,236442,8596,330293,8848,257659,7543,168956,6370,164482,5463,169442,6295,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,35693,2791,26754,2393,32732,3836,30123,3178,28630,2850,32417,3377,28435,3170,31465,2991,22413,2288,38646,2980,56999,3436,51963,3258,27667,2549,15249,1599,12715,1605,10858,1510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,283563,10169,188083,8030,194932,7899,211150,7603,220442,7476,219328,7689,201410,7922,214656,9256,197499,7164,386929,10043,518522,10909,623551,12481,426147,11183,244526,8653,229376,7796,255689,8341,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,139681,6256,110482,5669,122423,5849,135229,7242,138134,6659,139047,6262,124867,5597,133122,5736,116744,6259,216998,5627,270137,9041,282177,8351,153749,5379,77422,4400,68834,4016,61153,3426,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,6517,1237,5952,1029,6464,961,7234,965,9011,1016,8708,1175,10950,1485,11227,1335,10411,1435,20483,1868,22758,1727,23226,1513,11217,1152,4649,966,3249,678,3750,728,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,166413,6657,110844,5191,128394,5650,147019,7113,158790,6173,165662,6297,163342,5541,163216,6032,156629,5515,294820,7242,386445,9590,425832,8690,245860,6037,111945,4607,88083,4004,73612,3398,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,63143,3882,48768,4000,51503,3552,60711,3386,59973,3840,63143,3669,55502,3177,54614,3743,49913,3700,91397,4777,109674,5395,106769,4913,55381,3215,23196,2059,21482,2413,18955,1870,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,48908,3467,35887,2859,40506,3318,48287,3854,48007,3872,49237,3508,51592,3849,51928,3652,49213,3285,95173,4391,111029,5093,125392,5100,65975,4228,33647,2662,29820,2337,24234,2056,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,148165,6289,106763,5223,136336,4865,169327,7275,168697,5537,175236,5981,167075,5661,171944,6596,162499,6218,313802,7282,402144,9674,462128,9356,258793,7188,135048,6173,116531,5437,105110,4697,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,13729,1968,9682,1661,7713,1410,9683,1568,10787,1655,10367,1677,10790,1444,10866,1657,11533,1614,23687,2281,33644,2474,40909,2669,26347,2549,14972,1652,14684,1641,9655,1357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,79323,5114,53234,3792,63446,4087,70674,4154,62572,4274,68300,4447,57725,4010,60167,4045,56311,3427,107248,5340,133132,5937,134745,6248,71640,3769,33366,2292,27732,2362,23712,1899,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,9344,1315,9697,1482,9815,1437,10365,1438,11642,1349,12399,1396,12296,1411,13116,1438,11957,1271,22085,1941,28573,2045,26389,1927,12985,1387,4773,803,4006,888,4449,775,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,110711,6174,78583,5791,89323,4539,97806,5479,95152,4665,102156,6451,91237,5031,86151,4814,82505,4908,159054,6661,185687,7248,194479,6599,99754,5080,46502,3085,42176,3374,43034,2949,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,370691,10387,295242,9873,326142,10450,337195,11283,321023,9584,317498,11613,296882,9782,288305,9588,257312,8994,466776,10769,610256,14568,690882,12880,410990,8955,217855,6655,200652,7445,190184,5935,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,21588,2562,16124,1886,23145,2272,29733,2984,32652,2873,36792,2697,32750,3021,39361,3604,35164,2730,62083,3793,78988,4025,85466,4387,45659,2901,22208,1900,16898,1801,14492,1515,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,6040,1191,5373,1014,6840,1244,6352,883,7896,1100,8148,1091,8013,1216,8561,1147,7625,977,16917,1633,22273,1939,22611,1995,14433,1351,6236,1056,5339,864,4175,843,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,79265,4907,54354,3847,66210,4165,80432,3963,81620,4802,89027,4569,87664,4961,93836,4766,87342,4520,164523,6035,230120,7088,289301,6717,192415,6334,115081,5306,116410,4281,111366,4374,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,68564,5171,52849,4094,58794,4183,71394,4696,74291,4256,80883,4312,75981,4259,81925,4636,78225,4097,143061,5414,198941,6758,233069,7780,148776,5643,77470,3807,73282,4564,56927,3422,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,37878,3280,29134,2908,34527,3028,32466,2429,33422,2674,35294,2720,30540,2819,29132,2729,28716,2656,50010,3430,57649,3845,51622,3345,25045,2392,9973,1393,7907,1267,6832,1394,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,53824,3829,41437,3087,53311,3395,64742,3825,69977,3328,73941,3389,75348,3537,78052,3003,73137,3784,155325,5888,205018,5720,242502,5354,120440,4976,53011,2719,41289,2528,39283,1818,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,4786,1059,3324,814,4725,1071,7281,1625,7383,1125,7293,1452,7902,1247,8157,1128,7683,1265,14433,1640,18300,1719,21103,1751,11299,1247,4000,792,3273,768,2960,819,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,256671,7023,122761,5181,97221,4253,84414,4437,69472,3872,59545,3442,48267,2850,36882,2835,31211,2751,44622,2886,40653,2880,33192,2565,15126,1897,6041,1078,5740,1110,5152,992,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
