GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001EA,B21001A_001MA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004EA,B21001A_004MA,B21001A_005EA,B21001A_005MA,B21001A_006EA,B21001A_006MA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011MA,B21001A_011EA,B21001A_012MA,B21001A_012EA,B21001A_013EA,B21001A_013MA,B21001A_014EA,B21001A_014MA,B21001A_015EA,B21001A_015MA,B21001A_016MA,B21001A_016EA,B21001A_017MA,B21001A_017EA,B21001A_018MA,B21001A_018EA,B21001A_019EA,B21001A_019MA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022MA,B21001A_022EA,B21001A_023MA,B21001A_023EA,B21001A_024EA,B21001A_024MA,B21001A_025EA,B21001A_025MA,B21001A_026MA,B21001A_026EA,B21001A_027MA,B21001A_027EA,B21001A_028MA,B21001A_028EA,B21001A_029EA,B21001A_029MA,B21001A_030EA,B21001A_030MA,B21001A_031MA,B21001A_031EA,B21001A_032MA,B21001A_032EA,B21001A_033MA,B21001A_033EA,state
0400000US13,4188216,11441,2049967,8132,630593,6321,42374,4476,588219,7231,842467,4516,129381,4920,713086,6134,304011,1218,139778,4605,164233,4471,174049,1522,102830,3068,71219,3136,98847,1528,72079,2312,26768,2066,2138249,4924,614932,3470,5734,1441,609198,3922,846470,3125,17857,2395,828613,4106,317802,1066,3426,669,314376,1198,196140,899,3709,1021,192431,1406,162905,1508,3123,708,159782,1499,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,242176,2734,121897,1977,30153,1636,3816,1011,26337,1696,49046,1070,10453,1374,38593,1606,24454,496,11542,1212,12912,1110,9981,208,6261,660,3720,684,8263,325,6215,523,2048,493,120279,1631,29314,1260,1719,581,27595,1382,47758,898,1796,651,45962,1100,21602,335,667,351,20935,457,9246,190,216,146,9030,251,12359,203,451,262,11908,353,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,945132,3194,463620,1996,147597,1578,8621,1467,138976,2197,178721,1297,32531,2374,146190,2406,67928,531,32303,1774,35625,1866,40627,569,25345,1156,15282,1232,28747,370,21529,876,7218,900,481512,2003,150142,1767,1535,609,148607,1973,180563,1170,4209,993,176354,1479,68321,402,931,300,67390,560,42526,442,718,323,41808,566,39960,280,870,432,39090,504,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6866891,18483,3339348,10987,996655,7800,44027,3562,952628,7840,1360216,5295,137967,4757,1222249,6222,479898,2087,192240,4766,287658,4833,273257,1301,144329,3512,128928,3667,229322,1029,164394,2831,64928,3028,3527543,9307,952571,5523,6948,1347,945623,5667,1372185,4861,13289,1627,1358896,5058,506797,2151,3945,957,502852,2291,331850,1474,2313,609,329537,1606,364140,1323,6742,965,357398,1750,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3941030,6064,1910260,4119,570361,2822,26368,2728,543993,4084,776898,2113,116382,4806,660516,4983,278562,1007,119090,3684,159472,3979,159472,663,84849,2318,74623,2396,124967,524,88347,2169,36620,2142,2030770,2801,561053,1911,3661,810,557392,2056,785243,1756,10212,1554,775031,2133,295478,762,3328,826,292150,1180,190546,852,2124,571,188422,1076,198450,709,3523,889,194927,1167,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2072899,3783,1006694,2721,291633,2039,13255,1792,278378,2589,398501,1447,56056,3173,342445,3437,149058,585,62287,2687,86771,2622,87942,367,46947,1851,40995,1861,79560,388,52763,1642,26797,1599,1066205,1596,283616,1231,1667,597,281949,1374,403216,1251,5743,901,397473,1573,153218,378,1146,384,152072,542,106256,503,1163,378,105093,599,119899,411,2424,606,117475,729,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1722424,4492,834761,3194,252336,2121,16717,2339,235619,2842,328452,2214,48564,2891,279888,3324,119827,673,52819,2278,67008,2343,71167,722,38623,1909,32544,2104,62979,650,45320,1363,17659,1409,887663,2188,249951,1756,3655,951,246296,1872,339273,1567,5792,1095,333481,2023,123388,571,2246,752,121142,971,83110,521,1134,413,81976,691,91941,764,1948,517,89993,914,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2795582,3606,1346372,2581,404902,2147,21650,2358,383252,2914,538098,1751,77853,4167,460245,4387,204143,485,83849,3851,120294,3788,121735,655,59658,2524,62077,2500,77494,617,52294,1668,25200,1614,1449210,1564,403661,1688,3167,955,400494,1898,561797,1511,8314,1298,553483,2063,217566,446,2475,716,215091,851,141680,486,1364,571,140316,737,124506,446,1931,469,122575,590,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2151955,3899,1039978,2819,311720,2366,21919,2478,289801,3499,410569,1657,51151,3821,359418,3934,157350,793,66763,3002,90587,3053,93658,724,49962,2614,43696,2536,66681,666,50896,1652,15785,1545,1111977,1957,312482,1432,2997,950,309485,1769,419920,1476,5052,1009,414868,1773,166184,836,1661,456,164523,909,109292,624,1790,600,107502,971,104099,568,2284,806,101815,1029,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,975154,1558,467769,1271,116217,1098,8234,1493,107983,1703,194948,553,35995,2465,158953,2521,78077,115,36449,1637,41628,1640,44269,203,25888,1370,18381,1402,34258,340,25479,1185,8779,1160,507385,760,119184,523,1941,786,117243,937,206630,494,3720,889,202910,980,80291,268,1673,763,78618,707,48886,216,936,337,47950,408,52394,265,1769,503,50625,569,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2564539,8166,1230760,5198,319310,3430,19194,2451,300116,4572,517927,2561,78677,4121,439250,4474,197886,846,86153,3189,111733,3329,106825,824,58250,2320,48575,2343,88812,419,68266,1905,20546,1939,1333779,4328,322750,2909,4925,1161,317825,3375,540514,2030,13428,1787,527086,2708,208208,986,3004,675,205204,1094,123488,887,1910,577,121578,1046,138819,760,2921,756,135898,1100,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4014578,11368,1911617,6392,514997,4508,20811,2809,494186,4911,801816,3817,78317,4593,723499,5845,287095,1166,106067,3480,181028,3703,157339,818,87633,2830,69706,2825,150370,656,109981,3095,40389,3027,2102961,6132,521177,3180,2782,800,518395,3209,841520,4207,8214,1339,833306,4446,311708,1142,3496,817,308212,1389,189242,872,2012,521,187230,998,239314,896,6959,1010,232355,1343,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6020631,6044,2930410,4253,835885,2756,36000,2768,799885,3857,1210109,2202,155936,5346,1054173,5572,437490,975,186276,3918,251214,3876,238351,567,124357,2775,113994,2700,208575,520,146253,3093,62322,3096,3090221,2921,812845,2060,5295,1017,807550,2351,1221161,2010,16840,1731,1204321,2717,453629,828,4639,816,448990,1166,283403,723,2820,651,280583,969,319183,461,5839,989,313344,1171,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3383877,5799,1656910,3949,487363,3221,17272,2121,470091,3343,692494,2297,89514,4271,602980,4259,235018,474,107570,3237,127448,3185,133337,333,76773,2343,56564,2283,108698,396,77981,1888,30717,1836,1726967,2520,473077,2027,3561,801,469516,2311,696696,1308,8819,1408,687877,1931,242571,617,2808,668,239763,928,150640,388,1572,488,149068,606,163983,457,3926,673,160057,847,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1323079,3213,641857,2813,184476,2467,11738,2336,172738,3217,248681,2269,37902,3187,210779,3503,100905,455,41083,2709,59822,2659,66549,947,41079,1684,25470,1774,41246,949,30342,1206,10904,1113,681222,1470,180681,1679,2271,893,178410,1937,251476,1502,3846,961,247630,1725,106093,358,1316,455,104777,611,78105,616,1374,608,76731,818,64867,635,1486,545,63381,811,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3658359,4478,1767799,3048,520958,2037,30999,3103,489959,3359,700130,1580,113824,4815,586306,5345,261353,816,124988,4244,136365,4297,163201,811,94288,2361,68913,2439,122157,560,91767,2096,30390,1967,1890560,2171,519197,1631,4904,988,514293,1798,720045,1525,10522,1648,709523,2251,280548,757,3290,820,277258,1023,187821,582,2219,636,185602,798,182949,409,3622,840,179327,922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,648707,1510,319294,1006,87846,1018,6171,1496,81675,1742,124599,778,21621,1960,102978,2187,53532,248,25833,1525,27699,1549,30916,335,19003,1034,11913,991,22401,13,15473,858,6928,856,329413,1022,84087,715,1681,786,82406,1145,129710,865,1920,650,127790,1099,52560,390,810,317,51750,506,32417,162,980,430,31437,501,30639,152,763,335,29876,361,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1156826,2985,563069,2244,173071,1769,11013,1715,162058,2206,219671,1438,31091,2103,188580,2604,80441,461,35600,1761,44841,1844,47807,517,27052,1124,20755,1154,42079,382,29144,1073,12935,1110,593757,1325,168574,1310,1616,620,166958,1480,222985,1038,4616,1080,218369,1314,82702,473,1183,435,81519,567,57163,447,1110,374,56053,595,62333,445,1155,362,61178,556,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1373912,7797,698740,4839,213601,3336,12904,1849,200697,3607,273735,2950,49472,3045,224263,4043,104366,749,53476,2820,50890,2935,66803,595,41122,2136,25681,2294,40235,524,31144,1223,9091,1222,675172,4110,200998,2683,2313,700,198685,2722,250648,2349,6271,1262,244377,2756,103539,857,1666,710,101873,1184,66711,666,1253,495,65458,798,53276,722,1608,581,51668,975,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,928256,2158,450421,1557,115105,1328,7614,1457,107491,1611,198950,923,31833,2551,167117,2630,70486,211,33743,2102,36743,2132,37815,215,23068,1261,14747,1289,28065,139,21264,1200,6801,1193,477835,1164,115528,892,835,408,114693,899,205879,728,4753,906,201126,1084,72452,492,1632,739,70820,913,41783,374,1036,508,40747,622,42193,212,1457,400,40736,451,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4570872,13576,2187582,9078,547280,5796,19843,2202,527437,5766,930369,4738,74844,3951,855525,6293,338401,2002,122073,3519,216328,3978,188961,1323,98689,2878,90272,2892,182571,853,128447,2948,54124,2913,2383290,6987,533719,4380,2225,600,531494,4357,959521,4178,5390,1026,954131,3988,366721,1963,2949,734,363772,2005,231522,1551,2559,753,228963,1651,291807,1992,4891,833,286916,2099,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1000445,7881,475301,4891,132679,3351,9933,1958,122746,3593,180363,3336,34133,3601,146230,4161,78444,1567,33639,2155,44805,2520,49717,1395,28547,1636,21170,1849,34098,1272,24362,1574,9736,1231,525144,4738,138757,3267,1894,1159,136863,3291,197376,2742,5203,1234,192173,2979,85033,1482,2135,659,82898,1608,55069,1108,1289,459,53780,1285,48909,1027,1053,376,47856,1127,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9746627,22818,4671832,13939,1273364,8566,46838,4247,1226526,8751,1901880,7009,168818,5776,1733062,8943,710822,2983,241746,5769,469076,6445,408976,2078,201457,4367,207519,4838,376790,1906,239887,4455,136903,4441,5074795,11576,1254920,6686,7743,1451,1247177,7041,1945225,6297,18781,2282,1926444,6736,777340,3317,4825,950,772515,3465,501834,2278,3789,682,498045,2379,595476,2271,11384,1753,584092,2955,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4599928,8769,2225685,6647,644761,4916,43890,3798,600871,5746,893234,4365,130776,5011,762458,6643,339045,1278,144074,4756,194971,4684,207029,1076,113530,3018,93499,3138,141616,912,102567,2229,39049,2199,2374243,3602,632337,2678,7469,1473,624868,3214,913734,2861,17225,2011,896509,3498,365156,1247,4756,1049,360400,1680,243489,654,2803,716,240686,815,219527,741,4363,841,215164,986,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437661,1035,214795,925,62558,812,5210,1047,57348,1112,84423,594,12746,1332,71677,1438,31982,170,13612,938,18370,934,18316,44,9319,660,8997,667,17516,12,10101,628,7415,628,222866,668,60275,635,1253,417,59022,760,83502,326,1533,463,81969,603,31175,172,417,274,30758,305,21648,147,222,166,21426,211,26266,129,323,175,25943,218,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
