GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001MA,B17005_001EA,B17005_002EA,B17005_002MA,B17005_003MA,B17005_003EA,B17005_004MA,B17005_004EA,B17005_005EA,B17005_005MA,B17005_006EA,B17005_006MA,B17005_007EA,B17005_007MA,B17005_008MA,B17005_008EA,B17005_009MA,B17005_009EA,B17005_010EA,B17005_010MA,B17005_011EA,B17005_011MA,B17005_012MA,B17005_012EA,B17005_013MA,B17005_013EA,B17005_014MA,B17005_014EA,B17005_015EA,B17005_015MA,B17005_016EA,B17005_016MA,B17005_017EA,B17005_017MA,B17005_018MA,B17005_018EA,B17005_019MA,B17005_019EA,B17005_020EA,B17005_020MA,B17005_021EA,B17005_021MA,B17005_022EA,B17005_022MA,B17005_023MA,B17005_023EA,state
0400000US13,6685577,6223,841264,21386,321739,11718,158384,8698,117548,8184,40836,3851,163355,7613,519525,13232,214728,8029,155321,7240,59407,4232,304797,10052,5844313,22136,2898825,12927,2268070,11923,2143881,13234,124189,6680,630755,9758,2945488,14741,1877535,14650,1768979,14171,108556,7216,1067953,12723,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,949947,2991,87880,5384,34980,3042,12614,1646,10488,1551,2126,641,22366,2394,52900,3659,19913,2461,17134,2346,2779,809,32987,2709,862067,6499,421078,3888,307613,4826,295679,4745,11934,1794,113465,3571,440989,4281,269526,4898,259430,4902,10096,1476,171463,4772,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1062144,2264,133281,6625,54679,4075,30384,3284,24955,3151,5429,1317,24295,2416,78602,4164,40160,3094,32976,2876,7184,1783,38442,2657,928863,6873,467033,4158,356318,4754,341420,4699,14898,2156,110715,4394,461830,4385,285724,4795,272165,5304,13559,2240,176106,4180,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9558465,6078,1007182,24016,394335,12153,201285,8367,140156,7576,61129,4731,193050,8994,612847,15979,262977,10022,181014,8560,81963,5731,349870,10355,8551283,24855,4219302,12940,3245207,14666,3043464,16024,201743,7534,974095,11084,4331981,16812,2749771,15260,2586720,15558,163051,8156,1582210,13964,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4671673,4467,504892,15949,198888,7980,101901,5932,74264,5152,27637,3079,96987,5267,306004,10805,137039,6701,100563,5473,36476,3135,168965,6882,4166781,16991,2065819,8680,1573149,10073,1485043,10785,88106,5403,492670,7988,2100962,12081,1323786,13398,1258183,13805,65603,4202,777176,9257,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2272484,2792,226904,7918,90310,4427,49551,3452,37015,2974,12536,1826,40759,3289,136594,5469,65718,3613,53117,3419,12601,1554,70876,3880,2045580,8153,1018751,5091,787413,6286,754045,6593,33368,2928,231338,4791,1026829,5679,685950,6737,663094,6637,22856,2027,340879,5596,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2057379,3038,217908,8687,88894,5531,49775,3929,40309,3457,9466,1557,39119,3716,129014,5066,64804,3630,51776,3200,13028,1815,64210,3572,1839471,8970,913511,5730,714600,6508,683676,6420,30924,2661,198911,4531,925960,5553,605981,7709,580206,7309,25775,2390,319979,5368,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3181455,3756,482975,13242,195171,7365,78538,4611,58134,4199,20404,2305,116633,6551,287804,8014,102862,5634,75017,5242,27845,2847,184942,7356,2698480,13466,1334074,7639,962507,9402,906485,9251,56022,4507,371567,7057,1364406,8252,820153,9598,776427,9154,43726,3790,544253,7817,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3367156,4773,576970,17878,212390,9511,95661,7154,66155,6031,29506,3898,116729,6567,364580,10938,161286,7659,118794,5618,42492,5161,203294,7407,2790186,17641,1375811,10307,998396,11240,933940,10909,64456,4877,377415,7926,1414375,10067,849113,11129,796357,11199,52756,3994,565262,9839,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1040068,2127,118678,6215,47080,3288,20946,2399,16246,2246,4700,887,26134,2584,71598,4047,28520,2445,22292,2295,6228,1224,43078,3328,921390,6410,452661,3805,338781,4482,321160,4489,17621,2410,113880,3167,468729,4040,306457,4685,295230,4897,11227,1411,162272,4082,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4201577,4916,314079,16162,117303,8022,57747,5536,42086,4272,15661,3169,59556,5227,196776,10655,82055,6921,60081,4988,21974,3884,114721,6913,3887498,16417,1863948,8401,1447792,11195,1378179,10792,69613,4523,416156,9766,2023550,11066,1339549,12253,1279395,12372,60154,4731,684001,12795,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4896536,4326,462146,14264,179946,9193,76246,6610,54262,5414,21984,3117,103700,8705,282200,9852,96785,6632,73185,5658,23600,3171,185415,7653,4434390,15348,2159103,9875,1665400,11484,1572598,11152,92802,5327,493703,9855,2275287,10515,1493375,13953,1418980,13277,74395,4215,781912,10218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7643804,4947,887592,18284,360109,10041,176872,6978,119112,5942,57760,4337,183237,7974,527483,13167,236671,8605,169557,7330,67114,5283,290812,11029,6756212,19320,3323645,10550,2461447,11181,2279611,12455,181836,7809,862198,9547,3432567,13811,2106657,15292,1970735,13667,135922,5459,1325910,14010,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3906188,3340,330028,11880,136740,6259,78211,4457,59345,3748,18866,2744,58529,3992,193288,7662,91544,4815,70136,4299,21408,2433,101744,5533,3576160,12210,1784384,7061,1405906,7842,1337217,8450,68689,3983,378478,6366,1791776,7616,1242994,9810,1196150,8913,46844,3148,548782,7985,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2155775,3956,397106,11008,144232,6854,62841,4657,43347,4000,19494,2620,81391,5169,252874,7631,102360,5365,70251,4059,32109,3558,150514,6420,1758669,10575,869336,6656,628686,7398,590361,7819,38325,3455,240650,5794,889333,8124,544609,8751,510410,9138,34199,3445,344724,7258,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4408178,4100,519826,16141,205934,8867,102337,5434,73543,3990,28794,3198,103597,6373,313892,10303,138008,6272,103337,5817,34671,3329,175884,7686,3888352,16451,1911539,8989,1446847,10106,1370013,9575,76834,4957,464692,7571,1976813,10515,1253103,12317,1197038,12391,56065,3801,723710,9610,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,730276,1846,94545,5878,39168,3293,22201,2491,18539,2490,3662,833,16967,2289,55377,3772,26752,2366,21188,2097,5564,1312,28625,2599,635731,6152,320174,3877,239701,4108,230243,4233,9458,1393,80473,2754,315557,4115,204079,4669,196539,4655,7540,1463,111478,3364,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1319816,2265,129512,6716,50860,3990,29970,2512,21873,2238,8097,1504,20890,2779,78652,4378,36872,2781,28851,2386,8021,1609,41780,3237,1190304,6909,593409,4398,471612,4809,454778,4650,16834,1962,121797,3365,596895,4709,405473,5355,392032,5263,13441,1673,191422,4994,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1819675,2754,181379,10906,75766,6500,36896,4561,28837,4025,8059,2261,38870,4117,105613,6073,37274,3523,27853,2775,9421,2310,68339,5941,1638296,10908,838757,6629,652489,5913,621390,6869,31099,3763,186268,5025,799539,6171,505990,7694,483070,7960,22920,2189,293549,6873,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1005608,1988,70322,5386,26816,3076,12472,2256,9918,2026,2554,1160,14344,1920,43506,3543,18802,2448,13975,1953,4827,1519,24704,2522,935286,5405,462694,3444,367878,4017,352894,4221,14984,1796,94816,3839,472592,3646,319921,4842,307434,5250,12487,2138,152671,3864,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6604541,4251,512272,18856,196607,10333,90644,6566,67318,5521,23326,3060,105963,7009,315665,12555,113718,6983,84364,6075,29354,3260,201947,9846,6092269,19694,2960461,11433,2255616,12777,2133588,12607,122028,5771,704845,9856,3131808,13173,1930015,17275,1827970,17003,102045,5848,1201793,14254,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1452955,3037,236443,9727,101824,6146,53453,4893,40814,4155,12639,2157,48371,3672,134619,6587,54797,3945,42012,3458,12785,1932,79822,4986,1216512,9829,596809,6867,431508,8464,410158,8359,21350,2745,165301,6289,619703,6546,377939,7167,357837,7714,20102,2547,241764,6912,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14640701,7410,1795814,30705,703672,19245,293020,12234,213007,10202,80013,5564,410652,13696,1092142,18345,361019,10555,258428,9555,102591,5501,731123,15755,12844887,29241,6228622,18458,4626974,22985,4361803,22974,265171,9714,1601648,17027,6616265,18007,4070698,23939,3859909,24404,210789,8676,2545567,18089,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6471248,6083,858181,18302,333323,9056,170729,8460,131281,7192,39448,3907,162594,6466,524858,13087,225727,9225,167407,7861,58320,4370,299131,7927,5613067,18489,2766676,9976,2109625,12694,2004231,12394,105394,5191,657051,10546,2846391,12818,1793931,15010,1692498,15635,101433,6041,1052460,11672,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,487517,1319,52292,3497,21580,2053,12437,1764,10168,1488,2269,692,9143,1181,30712,2517,13764,2002,11787,1767,1977,745,16948,1737,435225,3802,217838,2270,171150,2506,166374,2572,4776,825,46688,1655,217387,2784,148251,3209,144226,3006,4025,874,69136,2240,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715228,5851,993525,21559,397358,11981,195570,8205,131203,6378,64367,5184,201788,7473,596167,13718,247131,8260,175093,6022,72038,5500,349036,9776,7721703,22125,3776483,12655,2828853,15812,2667205,15439,161648,6401,947630,10526,3945220,14062,2474332,17731,2348867,17662,125465,5839,1470888,14664,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2669049,3560,390267,11481,154453,6287,80265,4737,59252,4222,21013,2391,74188,4501,235814,7719,97999,4767,74218,4685,23781,2359,137815,6167,2278782,11792,1129415,6205,844781,7696,807142,8083,37639,3298,284634,5181,1149367,8254,686134,9757,656205,9557,29929,2813,463233,6289,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2807386,3314,360808,12236,154072,7800,88035,5383,63906,4846,24129,2893,66037,4639,206736,6899,94477,5170,74122,4553,20355,2249,112259,5572,2446578,11813,1220255,8008,919056,9397,866327,9762,52729,3937,301199,5609,1226323,7152,750883,7716,708771,8093,42112,3220,475440,6912,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9515086,5194,1009241,20493,390012,11905,165103,8416,114521,6506,50582,4968,224909,10118,619229,12976,224265,7449,168900,6874,55365,4152,394964,11090,8505845,21031,4147134,12407,3043477,16049,2869498,16036,173979,5939,1103657,11504,4358711,12971,2658946,16039,2531304,15491,127642,6026,1699765,13367,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,814309,2290,83700,6097,29810,3454,12983,2024,9864,1792,3119,920,16827,2661,53890,4143,23225,3385,16754,3170,6471,1481,30665,3125,730609,6066,354896,3467,271264,4211,257238,4521,14026,1931,83632,3121,375713,4336,244073,4960,233822,4644,10251,1797,131640,4460,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3195990,4009,432350,11580,159591,7289,76543,5299,53914,4172,22629,3054,83048,5300,272759,7256,113684,6488,78848,4915,34836,3569,159075,5547,2763640,12078,1352810,8071,1003001,10105,945110,10288,57891,3388,349809,7893,1410830,7263,867320,8940,818038,9071,49282,4271,543510,9011,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,579599,1502,71068,4601,28603,2149,16119,1743,12634,1551,3485,915,12484,1486,42465,3227,20441,2050,15802,1693,4639,1023,22024,2254,508531,4530,254543,2325,196557,2779,190379,2694,6178,1064,57986,2377,253988,3233,175937,3836,170373,3668,5564,1203,78051,2629,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4565965,4781,635930,18573,248274,9890,113867,6390,83948,5356,29919,3213,134407,7161,387656,12127,144552,7545,104326,6127,40226,4492,243104,8620,3930035,19481,1941894,10037,1449043,9942,1376602,10518,72441,4473,492851,9274,1988141,13096,1223317,12166,1157390,11976,65927,4848,764824,10366,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16565231,9621,2488443,39850,1023546,22771,598320,17131,477178,14544,121142,8095,425226,13169,1464897,22253,594511,17778,441093,14881,153418,7256,870386,17456,14076788,40801,7040317,24330,5489905,25329,5192957,22398,296948,10391,1550412,16550,7036471,23428,4341455,23642,4073959,24066,267496,8251,2695016,23291,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1757228,2378,171833,8557,68299,4416,43741,3614,36370,3113,7371,1721,24558,2630,103534,6025,52406,4360,41468,3969,10938,1834,51128,4500,1585395,8845,800342,4574,652325,5816,625105,6203,27220,2772,148017,4822,785053,6193,495553,7362,474562,7614,20991,2186,289500,6197,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,487037,1157,50682,3809,21785,2186,10577,1386,7287,1326,3290,844,11208,1630,28897,2302,11795,1535,9663,1318,2132,758,17102,1750,436355,4062,214556,2458,167540,2738,159009,2645,8531,1276,47016,2054,221799,2507,153515,2677,149121,2855,4394,852,68284,2437,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5646636,7241,512886,15568,194238,8289,86801,5605,66425,5431,20376,2437,107437,6108,318648,10151,125336,6413,94166,5282,31170,3464,193312,8055,5133750,16230,2500827,10731,1931032,12467,1856104,12769,74928,4529,569795,9324,2632923,10613,1685348,11258,1612184,11257,73164,4488,947575,11853,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4808053,5169,532406,14627,227129,8679,113592,5898,85805,5253,27787,2362,113537,6208,305277,9306,130287,6135,99068,5345,31219,3008,174990,6445,4275647,17000,2125650,10270,1609215,12764,1515175,12348,94040,5789,516435,9260,2149997,10725,1347762,13139,1269865,12649,77897,5750,802235,10757,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1435033,2422,232567,10481,95667,5730,37063,3649,25653,3017,11410,1792,58604,4193,136900,6610,41395,3564,32458,3053,8937,1799,95505,5405,1202466,10821,596170,6177,396550,6315,373712,6277,22838,2724,199620,5059,606296,6654,327842,6606,312899,6681,14943,1838,278454,5759,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4237863,2984,387539,10675,151228,6421,84245,4782,61515,4057,22730,2820,66983,3976,236311,7201,111175,4936,85920,4585,25255,2856,125136,5848,3850324,11693,1920671,7447,1476305,8859,1396262,10011,80043,4188,444366,5715,1929653,8032,1288326,8633,1233219,9189,55107,2824,641327,8772,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
