GEO_ID,B19313_001E,B19313_001M,NAME,B19313_001MA,B19313_001EA,state
0400000US01,94038928200,1154215810,Alabama,null,null,01
0400000US02,16883997100,491034164,Alaska,null,null,02
0400000US04,136215566800,1636785288,Arizona,null,null,04
0400000US05,52204920500,588073583,Arkansas,null,null,05
0400000US06,945456507000,4558699763,California,null,null,06
0400000US08,123549677400,1370219884,Colorado,null,null,08
0400000US09,115248024100,1736030263,Connecticut,null,null,09
0400000US10,22634273600,593285995,Delaware,null,null,10
0400000US11,19352602800,707402426,District of Columbia,null,null,11
0400000US12,427798594600,3209502906,Florida,null,null,12
0400000US13,211549010000,1955587857,Georgia,null,null,13
0400000US15,31357371000,545856113,Hawaii,null,null,15
0400000US16,28401051900,533285326,Idaho,null,null,16
0400000US17,327271203300,2430163481,Illinois,null,null,17
0400000US18,137218176400,1123745894,Indiana,null,null,18
0400000US19,66811997300,695699791,Iowa,null,null,19
0400000US20,62138912600,766067076,Kansas,null,null,20
0400000US21,83408736900,872526308,Kentucky,null,null,21
0400000US22,89250805600,972278983,Louisiana,null,null,22
0400000US23,30302284200,510504729,Maine,null,null,23
0400000US24,169898476000,1755259320,Maryland,null,null,24
0400000US25,191709650700,1856379360,Massachusetts,null,null,25
0400000US26,240517294000,1739122690,Michigan,null,null,26
0400000US27,135962625100,1224717360,Minnesota,null,null,27
0400000US28,50753755200,725765774,Mississippi,null,null,28
0400000US29,129681991800,1009867494,Missouri,null,null,29
0400000US30,19820252400,422271718,Montana,null,null,30
0400000US31,39063529300,565767277,Nebraska,null,null,31
0400000US32,59715008200,1061308637,Nevada,null,null,32
0400000US33,35884802600,529826243,New Hampshire,null,null,33
0400000US34,268177014300,2473956327,New Jersey,null,null,34
0400000US35,39249162600,664088715,New Mexico,null,null,35
0400000US36,525298971000,3808668617,New York,null,null,36
0400000US37,189406145100,1556439152,North Carolina,null,null,37
0400000US38,14100449000,287616370,North Dakota,null,null,38
0400000US39,260169838400,1419140482,Ohio,null,null,39
0400000US40,71105885000,922421478,Oklahoma,null,null,40
0400000US41,84676478600,1389541842,Oregon,null,null,41
0400000US42,294583855200,1771910504,Pennsylvania,null,null,42
0400000US44,28106202400,532174513,Rhode Island,null,null,44
0400000US45,88596887400,965844983,South Carolina,null,null,45
0400000US46,16366456000,401435658,South Dakota,null,null,46
0400000US47,128355365800,1331568531,Tennessee,null,null,47
0400000US48,494753540300,2589685434,Texas,null,null,48
0400000US49,50521711700,701774682,Utah,null,null,49
0400000US50,15339791600,413789036,Vermont,null,null,50
0400000US51,213733593800,1911944283,Virginia,null,null,51
0400000US53,163870804300,1745577564,Washington,null,null,53
0400000US54,34042576700,694282184,West Virginia,null,null,54
0400000US55,133111426500,997094633,Wisconsin,null,null,55
0400000US56,11853698000,287089410,Wyoming,null,null,56
0400000US72,37467363100,609720740,Puerto Rico,null,null,72
