GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001EA,C08012_001MA,C08012_002EA,C08012_002MA,C08012_003EA,C08012_003MA,C08012_004MA,C08012_004EA,C08012_005MA,C08012_005EA,C08012_006EA,C08012_006MA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010MA,C08012_010EA,C08012_011EA,C08012_011MA,C08012_012EA,C08012_012MA,C08012_013EA,C08012_013MA,C08012_014EA,C08012_014MA,C08012_015MA,C08012_015EA,C08012_016MA,C08012_016EA,C08012_017EA,C08012_017MA,C08012_018EA,C08012_018MA,C08012_019EA,C08012_019MA,C08012_020MA,C08012_020EA,C08012_021EA,C08012_021MA,C08012_022EA,C08012_022MA,C08012_023EA,C08012_023MA,C08012_024EA,C08012_024MA,C08012_025EA,C08012_025MA,C08012_026MA,C08012_026EA,C08012_027MA,C08012_027EA,C08012_028EA,C08012_028MA,C08012_029EA,C08012_029MA,C08012_030EA,C08012_030MA,state
0400000US16,623393,8925,143713,5823,118418,5379,106344,5142,88808,4883,25547,2346,58406,4503,23305,2659,30068,3029,28784,2794,343791,5058,75697,3974,61171,3750,57023,3650,48810,3472,13876,1624,35973,3362,12928,1707,18279,2445,20034,1941,279602,6261,68016,3763,57247,3877,49321,3201,39998,3201,11671,1706,22433,2494,10377,1555,11789,1557,8750,1722,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5599229,22199,765107,12076,715231,15185,721799,17387,726972,13508,306891,9203,751696,14841,439062,10923,552634,12538,619837,16443,3023158,15223,368028,8782,351540,9956,369797,11034,379769,10055,164984,8315,425531,11974,259720,8118,329029,9033,374760,10970,2576071,16654,397079,7221,363691,9977,352002,9923,347203,10307,141907,5396,326165,10076,179342,6636,223605,8434,245077,9989,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2748844,15419,475806,10912,446816,12072,444553,11019,416615,9961,183054,6680,312809,8868,163573,6367,166532,5988,139086,6480,1483521,10130,237316,7838,220596,7539,229686,8069,215537,6706,100027,4736,180951,6250,97040,5549,107307,5519,95061,5078,1265323,13126,238490,8528,226220,7664,214867,6754,201078,6166,83027,4423,131858,6175,66533,3978,59225,3214,44025,3170,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1407818,10624,368371,10148,256219,8305,240276,6341,197708,6522,76221,4116,117635,5265,52722,3054,52625,4135,46041,3604,744357,7232,185755,6811,131760,5664,127352,4847,105081,4127,40294,3144,65430,3694,28787,2027,29726,2146,30172,2591,663461,6186,182616,5994,124459,4828,112924,4375,92627,4175,35927,2707,52205,3457,23935,2001,22899,2847,15869,1872,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1277044,10449,317439,9334,236874,7300,223713,8140,177727,5238,70552,4115,112702,5026,50938,3200,46399,3399,40700,3107,691953,6480,160951,6415,124754,5340,120480,5098,97364,4696,37664,2924,65581,3899,30732,2629,27001,2444,27426,2479,585091,7030,156488,6302,112120,4925,103233,5015,80363,3539,32888,2706,47121,2921,20206,1735,19398,1945,13274,1638,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1717008,14204,276663,8296,267751,8125,302932,9759,264569,8866,115185,5382,205662,7260,93859,4843,101592,4666,88795,5723,917461,9103,138226,6251,129353,5276,150354,6524,138500,5841,62374,3996,118103,5294,53854,3985,62069,3924,64628,4935,799547,8705,138437,5109,138398,5065,152578,6051,126069,6026,52811,3491,87559,4151,40005,3123,39523,3493,24167,2138,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1815477,14325,282089,8516,277646,10034,300307,10394,272850,11497,88621,5581,241865,9513,91492,5392,122296,6783,138311,6694,959232,11420,134906,6451,137588,6598,150640,6939,145375,8023,42843,3676,130380,6525,48410,3656,69238,5412,99852,5197,856245,10320,147183,6401,140058,6568,149667,6425,127475,7132,45778,4356,111485,6731,43082,3776,53058,4895,38459,3621,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,611592,6216,128549,5777,94968,4915,91521,4110,79008,3893,36169,3251,64876,4239,33796,2869,42199,3019,40506,3063,319914,4440,61660,3921,48188,3277,45490,2733,39979,2848,18370,2110,34491,2720,18002,1943,25360,2342,28374,2406,291678,5054,66889,4017,46780,3073,46031,3174,39029,2658,17799,2056,30385,2814,15794,1749,16839,1689,12132,1702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2605961,14545,234268,8064,269344,9093,345214,10753,340810,10775,162615,6983,385639,12096,224651,8183,292909,8585,350511,10658,1361676,9344,111260,5764,134296,5715,170023,7922,171185,7058,84760,4743,209125,8097,119306,5760,159156,5888,202565,7698,1244285,11684,123008,6102,135048,6834,175191,6915,169625,7274,77855,4787,176514,6927,105345,5537,133753,5838,147946,6934,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2927997,17426,358614,10218,405574,11044,415002,11438,397214,9907,165398,6992,397866,10392,223371,7524,274441,9293,290517,9018,1541017,12252,168829,6555,195017,8080,209198,9114,204997,7814,82600,5477,219968,8244,127119,4794,158738,6661,174551,7565,1386980,12640,189785,7342,210557,7558,205804,8545,192217,7086,82798,6210,177898,6316,96252,4896,115703,6063,115966,5379,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4261721,19815,648737,11758,636625,11808,673293,13051,652453,12550,292313,10907,524539,12064,287004,8590,306874,9054,239883,7187,2275085,14663,308264,8392,315048,8549,335445,9347,341996,8690,155232,7650,300498,8063,167206,6308,187650,7232,163746,5769,1986636,13495,340473,9036,321577,7963,337848,8885,310457,7740,137081,6299,224041,7031,119798,5055,119224,5972,76137,4401,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2474688,13045,456783,8559,381290,9395,379079,9148,372928,9635,164954,6142,294773,7288,152568,5540,155517,5498,116796,4544,1311521,9105,227171,6871,192237,6434,190202,5722,193309,6915,88299,4634,164708,5949,87437,3991,91284,4021,76874,3476,1163167,8734,229612,6574,189053,6707,188877,5518,179619,6068,76655,3547,130065,4583,65131,3283,64233,3255,39922,2556,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1160044,11452,198674,8375,186341,6971,194861,7031,163828,6222,63601,4232,141875,6328,63710,4016,74253,5661,72901,5514,610335,8138,96634,5877,90506,4993,93347,4958,84274,4933,34575,3072,79868,4494,35481,2789,44412,4449,51238,4145,549709,8069,102040,5815,95835,4934,101514,4798,79554,4272,29026,2535,62007,4290,28229,2520,29841,3123,21663,2527,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2586276,13615,433086,10117,378534,9871,396422,8826,388803,9408,172034,7273,340841,9207,174117,7744,173300,6720,129139,6969,1370722,8265,212542,7321,189046,7678,197610,6334,203923,6334,90622,4858,188878,6944,100014,5545,100747,5144,87340,5706,1215554,12104,220544,6953,189488,6004,198812,5899,184880,6873,81412,5053,151963,6142,74103,4765,72553,4131,41799,3518,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,428120,4881,125472,4995,95748,4476,71593,3640,48058,3495,15922,2127,30730,2296,11223,1684,13425,2112,15949,1947,231107,3062,63483,2792,51042,3041,38877,2489,26739,2294,8509,1757,17309,1827,6170,1183,7387,1463,11591,1500,197013,3946,61989,3141,44706,3004,32716,2532,21319,2171,7413,1168,13421,1461,5053,1096,6038,1194,4358,916,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,844587,6817,211933,6209,158796,5698,150008,5486,121167,4972,49566,2925,72224,3571,28555,2510,28369,2388,23969,2517,452642,4190,111596,4222,81212,3874,79350,3854,67332,3704,25907,2038,38693,2370,16766,1951,16119,1591,15667,1856,391945,5084,100337,3876,77584,3461,70658,3320,53835,2890,23659,1832,33531,2471,11789,1466,12250,1549,8302,1555,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1103832,10619,128754,5923,143483,7995,193825,9229,212115,8118,79444,5560,175581,8006,58297,3979,56017,4163,56316,4996,622942,6956,62439,4237,73511,4963,105363,6292,122200,5682,44402,4009,108155,6165,31668,3064,35886,3428,39318,3843,480890,8236,66315,4431,69972,4605,88462,5331,89915,5588,35042,3243,67426,5133,26629,2543,20131,1985,16998,2537,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,639763,7188,105522,5436,96557,5837,92328,5326,85220,4421,37586,3319,76144,3724,44575,3146,49428,3109,52403,3573,343543,4767,50829,3406,45489,3636,45342,3444,44439,3215,19660,2487,43653,3101,23508,2161,33335,2539,37288,3289,296220,5419,54693,3634,51068,4004,46986,3674,40781,2999,17926,1938,32491,2612,21067,2257,16093,1873,15115,1811,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3864029,21268,467960,12676,482265,13071,532535,11809,506041,12980,216874,8007,513109,12624,269148,8085,360530,12707,515567,13013,2088763,11625,218120,8236,228235,7297,264622,9104,266561,8000,113520,6375,282472,9192,156016,6176,221684,8097,337533,10199,1775266,15693,249840,8029,254030,8947,267913,7899,239480,9395,103354,4856,230637,7248,113132,5200,138846,7790,178034,6907,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,792769,10313,163598,8392,136837,8258,130289,5870,111690,4574,40924,3506,90090,5353,33972,2841,42405,3671,42964,3604,427868,6967,78189,5149,69679,5048,68216,4033,61237,4088,21241,2547,54047,3901,21834,2305,24835,2566,28590,3052,364901,7439,85409,5530,67158,5654,62073,4004,50453,2987,19683,2563,36043,3628,12138,1714,17570,2108,14374,1820,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8131328,32512,917343,17074,923100,17408,1018103,20497,1028884,19232,436680,11067,1092864,20592,588170,11884,825001,17183,1301183,22858,4321442,23796,452125,11501,447310,12488,512727,13762,537783,11676,229459,7916,598005,15558,329900,10367,464558,12956,749575,14464,3809886,23802,465218,11199,475790,11408,505376,13908,491101,12692,207221,7811,494859,13322,258270,8745,360443,10553,551608,15208,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3784036,20093,541946,13402,592986,13680,654418,15572,594762,12536,247639,9744,485181,13702,219710,10710,244623,8178,202771,8321,2054321,13420,279781,8575,298623,9914,337192,11249,312600,8198,133567,7232,280407,9658,126352,7982,144375,6023,141424,6583,1729715,15421,262165,8677,294363,9049,317226,9005,282162,8956,114072,5935,204774,7527,93358,5040,100248,4900,61347,3918,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,311976,3678,103018,4054,71861,3780,51455,3294,32207,2249,8647,1150,19613,1728,5741,729,7697,1064,11737,1419,166570,2360,52826,2685,36969,2526,28510,2259,16582,1616,4294,831,11499,1406,3449,551,4014,871,8427,1215,145406,2519,50192,2415,34892,2380,22945,1854,15625,1446,4353,756,8114,963,2292,458,3683,568,3310,761,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5017904,25069,794682,16223,751249,12576,836989,17186,840984,13948,381039,10230,598628,11790,302243,9138,287150,9373,224940,6843,2666719,16787,391053,12295,370950,8078,418578,12359,439471,11228,204156,6409,338699,8962,177359,6698,175055,6492,151398,5750,2351185,15632,403629,10129,380299,9276,418411,10461,401513,8610,176883,7397,259929,7360,124884,5498,112095,5553,73542,3800,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1516449,13214,309247,9239,262781,8754,266178,7841,231393,7943,88628,5090,168147,6979,63360,4015,67314,4460,59401,3938,834984,7662,156783,6735,139438,6884,140710,6187,128461,5892,50553,4215,99745,5395,35552,3044,41344,2824,42398,3271,681465,9093,152464,5274,123343,4950,125468,5273,102932,4573,38075,3102,68402,3605,27808,2320,25970,2701,17003,2013,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1584662,12931,292082,9629,266965,8905,259048,8198,226231,7884,92897,4764,194170,7463,82659,5166,90137,4556,80473,4165,870426,9865,151472,6419,138010,6031,135164,5940,127787,5666,52995,3498,112739,5620,47150,4050,50434,3555,54675,3484,714236,8647,140610,6424,128955,5600,123884,5789,98444,5103,39902,2764,81431,4460,35509,2905,39703,2919,25798,2821,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
