GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002EA,C08006_002MA,C08006_003EA,C08006_003MA,C08006_004MA,C08006_004EA,C08006_005EA,C08006_005MA,C08006_006MA,C08006_006EA,C08006_007EA,C08006_007MA,C08006_008MA,C08006_008EA,C08006_009EA,C08006_009MA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012MA,C08006_012EA,C08006_013EA,C08006_013MA,C08006_014EA,C08006_014MA,C08006_015EA,C08006_015MA,C08006_016MA,C08006_016EA,C08006_017MA,C08006_017EA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020EA,C08006_020MA,C08006_021MA,C08006_021EA,C08006_022MA,C08006_022EA,C08006_023MA,C08006_023EA,C08006_024EA,C08006_024MA,C08006_025EA,C08006_025MA,C08006_026EA,C08006_026MA,C08006_027MA,C08006_027EA,C08006_028MA,C08006_028EA,C08006_029EA,C08006_029MA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032MA,C08006_032EA,C08006_033MA,C08006_033EA,C08006_034EA,C08006_034MA,C08006_035EA,C08006_035MA,C08006_036EA,C08006_036MA,state
0400000US17,5794059,21993,4887659,24773,4343232,25397,544427,14103,434684,13373,67260,5394,42483,4594,477103,13254,22126,2566,151285,8714,61056,4802,194830,7714,3119749,14643,2654426,15871,2352503,17442,301923,10541,240117,9480,35980,4575,25826,3850,235425,9086,16723,2094,78406,5485,38178,2914,96591,4575,2674310,16346,2233233,15822,1990729,15237,242504,7551,194567,7291,31280,3036,16657,2043,241678,8751,5403,1210,72879,5373,22878,3275,98239,5428,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2835411,15789,2624329,16808,2357220,17632,267109,8005,215805,8057,31487,2768,19817,2451,26111,3341,11363,1919,54512,4082,32529,4152,86567,5021,1524236,10172,1410224,10809,1259175,10750,151049,6289,118168,5891,18158,2049,14723,2246,10593,1554,8582,1684,31538,3357,22584,3668,40715,3252,1311175,13402,1214105,13036,1098045,12762,116060,4594,97637,4388,13329,1532,5094,1070,15518,2788,2781,891,22974,2423,9945,1706,45852,3529,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1471452,9812,1326826,11485,1178599,11899,148227,5890,120692,5594,17554,1725,9981,1295,11568,1776,7992,1353,46469,3465,14963,1923,63634,3067,776267,6861,697645,7493,617702,7711,79943,4209,65716,3880,9019,1213,5208,913,5319,1085,6467,1139,25341,2160,9585,1345,31910,2214,695185,5796,629181,6617,560897,7022,68284,3577,54976,3256,8535,1040,4773,915,6249,1405,1525,498,21128,2145,5378,1368,31724,1969,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1329738,9734,1218778,10141,1097819,10813,120959,5535,93743,4713,15467,1993,11749,1778,5138,1122,3567,1169,33761,3400,15800,1780,52694,4116,716916,5987,655720,6997,589265,8113,66455,3959,51542,3165,8735,1426,6178,1314,3154,982,2570,939,19680,2251,10829,1353,24963,2325,612822,6769,563058,6579,508554,6504,54504,3346,42201,2960,6732,1213,5571,1105,1984,736,997,466,14081,2186,4971,1132,27731,2735,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1766010,14030,1654327,14452,1461604,13220,192723,7118,150565,6566,26429,2754,15729,2543,15605,2369,2062,721,30024,3485,14990,1838,49002,3169,944324,9325,881083,9212,777810,8161,103273,4816,78732,4485,13587,2150,10954,1998,6693,1492,1412,659,18291,2632,9982,1675,26863,2360,821686,8742,773244,8771,683794,8554,89450,4644,71833,4297,12842,1699,4775,1090,8912,1421,650,398,11733,1941,5008,961,22139,2129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1857938,14169,1710602,14296,1505724,15747,204878,9482,155366,9702,30096,3590,19416,2342,35763,4765,5064,1216,32101,3930,31947,3436,42461,3382,979871,11318,901839,11390,789711,11725,112128,5243,83160,4875,16479,2320,12489,1845,13499,2374,4071,1096,17507,3061,22316,2633,20639,2211,878067,10255,808763,9913,716013,10773,92750,7195,72206,7068,13617,2436,6927,1320,22264,3609,993,480,14594,2108,9631,2023,21822,2545,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,640895,5899,576355,6637,511509,7546,64846,4194,52405,3446,6982,1291,5459,1320,4197,892,1801,691,23204,2930,6035,1082,29303,2788,333661,4476,298990,4577,262173,5231,36817,2998,28933,2522,4605,952,3279,879,2072,635,1470,618,13270,1910,4112,1071,13747,1770,307234,4755,277365,5204,249336,5233,28029,2285,23472,1964,2377,685,2180,754,2125,754,331,227,9934,1598,1923,591,15556,1935,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2706453,15958,2285842,15502,1991786,14920,294056,11491,226081,10028,40456,3963,27519,4054,229137,9361,4744,1027,56401,5058,29837,3973,100492,6490,1405572,9574,1203550,10385,1042182,10739,161368,8513,119073,6590,22821,2966,19474,3814,104789,5536,4039,1006,30938,3545,18360,3358,43896,3697,1300881,12147,1082292,12740,949604,12555,132688,7043,107008,6810,17635,2317,8045,1711,124348,7520,705,339,25463,2988,11477,1833,56596,4321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3030720,17055,2529102,17763,2272445,20433,256657,10592,200889,9032,36751,3923,19017,2713,246856,8964,11967,1896,114505,7959,25567,3458,102723,5345,1592333,12089,1339888,12164,1200402,13128,139486,7085,106445,5328,21632,3355,11409,2266,121160,6690,8397,1579,56323,5084,15249,2674,51316,3521,1438387,12207,1189214,12429,1072043,13043,117171,6410,94444,6127,15119,2063,7608,1454,125696,5186,3570,933,58182,5403,10318,1991,51407,3261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4398500,19331,4088030,19955,3706894,19906,381136,11086,309307,9588,46110,3364,25719,2750,50227,4528,12294,1588,79324,3976,31846,2661,136779,5919,2337656,14077,2173056,14575,1960527,16028,212529,7619,171727,6518,26414,2603,14388,1934,26317,3399,9626,1440,44597,2820,21489,1966,62571,3733,2060844,13457,1914974,13429,1746367,13200,168607,6264,137580,5127,19696,2577,11331,1606,23910,3073,2668,649,34727,2673,10357,1698,74208,4047,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2595966,11693,2296917,13492,2050350,13084,246567,7707,200097,7302,28915,2259,17555,2119,73179,5531,13766,1932,70164,4271,20662,1990,121278,4397,1370210,8084,1212109,10572,1080034,10428,132075,5078,106388,4888,15124,1375,10563,2008,32041,3575,11012,1769,42044,3031,14315,1560,58689,3234,1225756,8380,1084808,8439,970316,8945,114492,4857,93709,4156,13791,1748,6992,1192,41138,3293,2754,726,28120,2679,6347,1237,62589,3033,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,1121036,11927,974121,12506,146915,7647,111379,6297,22250,2764,13286,2195,4944,1442,1318,740,15274,2077,17472,2693,22042,2747,622621,8050,585754,8173,505387,8400,80367,5235,59897,3711,12180,2354,8290,1826,2329,1031,1030,627,9606,1771,11616,2107,12286,1836,559465,8082,535282,8281,468734,8024,66548,4778,51482,4534,10070,1196,4996,1168,2615,801,288,345,5668,1392,5856,1491,9756,1699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,2470639,15610,2188621,15797,282018,9835,228044,8785,33670,3187,20304,2318,33889,3311,5003,1231,48382,4094,28363,3217,97176,4559,1420395,7630,1302430,9423,1150588,9996,151842,6593,122557,5637,17297,2265,11988,1777,15929,2400,3967,1087,29684,3089,18712,2218,49673,3755,1263057,11495,1168209,12818,1038033,12742,130176,5569,105487,5082,16373,2115,8316,1241,17960,2156,1036,573,18698,2306,9651,1662,47503,2475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,392656,5241,342374,5694,50282,3985,40308,3802,5768,1194,4206,1091,2663,735,7296,1621,21160,2258,4345,1006,27148,2156,246079,3180,208346,3453,180331,4405,28015,2620,22626,2549,2899,653,2490,783,1778,629,4676,1252,13127,1524,3180,836,14972,1624,209189,4030,184310,4068,162043,3973,22267,2412,17682,2148,2869,876,1716,651,885,410,2620,774,8033,1289,1165,576,12176,1246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884076,6866,804741,7156,715973,7053,88768,4579,71303,4244,11944,1472,5521,1159,5470,1149,3558,868,23631,2106,7187,1049,39489,2643,473510,4100,429389,4725,380821,5186,48568,3174,39154,2923,6400,1094,3014,870,2499,893,2739,754,12640,1592,5375,914,20868,1822,410566,5326,375352,4962,335152,4603,40200,2867,32149,2793,5544,1101,2507,625,2971,770,819,400,10991,1168,1812,598,18621,1603,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1137733,9126,1021230,11697,888434,13037,132796,7815,103820,6634,15515,2925,13461,2877,34377,3603,4533,1109,26044,3159,17648,2845,33901,3831,642217,6730,576691,7685,501831,8538,74860,5241,55421,4304,9484,2352,9955,2245,18322,2486,3390,833,13489,2405,11050,2090,19275,3016,495516,7769,444539,8148,386603,8253,57936,4349,48399,3810,6031,1475,3506,1696,16055,2748,1143,644,12555,2324,6598,1675,14626,1991,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667976,6648,609173,7877,550724,8057,58449,4260,47922,3631,6464,1276,4063,1168,4594,1134,1355,674,18381,2567,6260,1377,28213,2657,357619,4353,325486,5498,294454,5323,31032,2644,25478,2329,3251,1073,2303,797,2828,976,1136,651,10239,1672,3854,1066,14076,1643,310357,5174,283687,5457,256270,6087,27417,3107,22444,2694,3213,776,1760,738,1766,769,219,167,8142,1706,2406,694,14137,1813,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3984819,21855,3270555,24002,2901307,23046,369248,13513,275822,10677,51329,5202,42097,6102,409797,12704,10596,1683,122068,7277,51013,4185,120790,5343,2152687,11610,1762802,15011,1554345,13675,208457,9328,147253,7098,33197,3820,28007,5252,223157,8363,9257,1612,63610,5055,29937,3443,63924,3924,1832132,15501,1507753,15961,1346962,15359,160791,7990,128569,7001,18132,2490,14090,2219,186640,7785,1339,480,58458,4560,21076,2566,56866,3516,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
