GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001MA,C17022_001EA,C17022_002MA,C17022_002EA,C17022_003EA,C17022_003MA,C17022_004EA,C17022_004MA,C17022_005MA,C17022_005EA,C17022_006MA,C17022_006EA,C17022_007MA,C17022_007EA,C17022_008EA,C17022_008MA,C17022_009EA,C17022_009MA,C17022_010MA,C17022_010EA,C17022_011MA,C17022_011EA,C17022_012MA,C17022_012EA,C17022_013MA,C17022_013EA,C17022_014EA,C17022_014MA,C17022_015EA,C17022_015MA,C17022_016MA,C17022_016EA,C17022_017EA,C17022_017MA,C17022_018EA,C17022_018MA,C17022_019EA,C17022_019MA,C17022_020EA,C17022_020MA,C17022_021MA,C17022_021EA,state
0400000US13,2285356,15485,368744,9183,132337,5899,236407,7527,36504,3615,199903,7251,72985,4222,41076,3740,31909,2912,5933,1265,25976,2817,138996,6412,85782,4878,53214,3823,12818,1930,40396,3082,1704631,16377,1384712,16703,319919,9227,101349,6027,218570,7135,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,30984,2861,14409,1738,16575,2377,3214,914,13361,2207,5568,1258,3572,1020,1996,610,492,240,1504,511,15934,2167,9725,1674,6209,1415,1824,850,4385,1173,253303,5096,201960,4607,51343,3086,16746,1613,34597,2560,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,58611,3406,31224,2886,27387,3001,4100,998,23287,2836,12612,1743,8468,1178,4144,1338,1086,462,3058,1234,26622,2397,19945,2011,6677,1481,2470,1024,4207,1080,274385,5740,239830,6156,34555,2940,13514,1896,21041,2127,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,400506,10386,156191,7088,244315,9316,33097,3261,211218,9115,82903,5280,45999,3595,36904,3290,7828,1807,29076,2595,162834,6387,96215,4652,66619,4776,15088,2014,51531,4179,2479888,17273,2031713,16184,448175,11145,146899,6576,301276,8717,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,210501,6856,82585,5136,127916,6277,19751,2013,108165,5893,43273,3331,26922,2560,16351,1871,4199,1076,12152,1707,99651,5518,58124,3559,41527,3727,10048,1792,31479,3329,1286524,15718,1094146,15823,192378,7179,66410,4171,125968,5703,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,88019,3783,39533,2264,48486,3235,8129,1272,40357,2908,23873,2216,14194,1646,9679,1566,1668,664,8011,1467,44387,2567,29546,2224,14841,1892,2874,648,11967,1733,633853,8992,555527,8961,78326,3954,25360,2617,52966,2920,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,90856,3929,38308,2398,52548,3644,9501,1878,43047,3082,20761,2095,12484,1772,8277,1300,1912,741,6365,1139,45113,3505,30159,3024,14954,2366,3747,1113,11207,2046,559111,8161,483753,8102,75358,4135,25484,2273,49874,3597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,210580,6822,100411,4751,110169,5485,15722,2259,94447,5070,42685,3533,27757,2645,14928,2033,4200,1189,10728,1809,75415,3766,52425,2818,22990,2202,6264,1281,16726,1802,790563,11024,671258,11242,119305,5639,38928,3512,80377,4939,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,243975,7610,79860,3990,164115,7210,17541,2447,146574,6669,42267,3405,23114,2370,19153,2764,3847,1258,15306,2398,73368,4853,43113,3539,30255,3335,5684,1472,24571,3099,777395,11684,622664,12193,154731,6981,48305,4255,106426,5360,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,46918,2958,20230,2145,26688,2607,6131,1340,20557,2052,10816,1540,7352,1378,3464,902,895,390,2569,823,18700,2097,12404,1760,6296,1112,1526,543,4770,962,279035,5872,238089,5855,40946,2932,17036,1924,23910,2421,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,119761,5814,39940,3641,79821,5442,10073,1787,69748,4932,29729,3498,14606,2431,15123,2368,2763,953,12360,2461,52707,3652,25273,2833,27434,2787,6356,1472,21078,2485,1195774,12983,942030,11961,253744,7470,70713,3708,183031,6987,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,165543,7858,55401,4922,110142,6195,14408,2652,95734,5785,30897,3081,14976,2165,15921,2128,2853,950,13068,1978,59318,4385,34614,3234,24704,2972,4337,1097,20367,2562,1313914,11442,1061218,14308,252696,7743,80433,5175,172263,6821,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,351455,9023,130941,4537,220514,8089,36466,3399,184048,7316,67279,3781,37379,2596,29900,2766,6422,1059,23478,2695,131444,5158,81046,4074,50398,3960,12556,1679,37842,3619,2044050,17523,1697406,17625,346644,9294,113382,5840,233262,7587,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,124017,6021,52659,3278,71358,4362,12846,1877,58512,3854,30815,2551,19150,1766,11665,1726,3042,890,8623,1493,58960,2909,37356,2289,21604,2165,6163,1284,15441,1784,1115254,10865,955063,10885,160191,5827,59099,3325,101092,4761,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,177763,5186,56829,4185,120934,5282,13699,2104,107235,4873,34536,3577,20955,2825,13581,2207,2987,1079,10594,2062,61079,3668,32776,2607,28303,2657,6259,1494,22044,2317,486621,9078,393072,9105,93549,5269,28958,3324,64591,4131,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,219187,6807,87448,3947,131739,6012,21100,2756,110639,5424,46003,3701,27561,2722,18442,2520,3482,1008,14960,2364,95276,5022,59807,3486,35469,3224,8272,1661,27197,3067,1160093,12857,975623,12376,184470,6853,62934,3973,121536,5371,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,36939,2737,18272,1719,18667,2112,3573,960,15094,1956,8126,1035,5508,798,2618,629,829,433,1789,430,15932,1361,11855,1296,4077,977,650,374,3427,837,175796,4618,156326,4945,19470,2240,8123,1278,11347,1716,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,55203,2963,22552,2051,32651,2706,5344,1137,27307,2402,13212,1616,8720,1260,4492,918,812,371,3680,850,24833,1868,17336,1509,7497,1138,2177,655,5320,945,361881,6586,315682,5980,46199,2680,16075,1482,30124,2347,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,74858,4892,36692,4351,38166,3653,7242,1790,30924,3636,16583,2126,9289,1733,7294,1617,1695,731,5599,1455,36861,3162,20518,2489,16343,2101,5256,1353,11087,1674,460989,8163,364299,7467,96690,5301,37122,3478,59568,4402,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,25466,2680,9423,1376,16043,2331,2468,1222,13575,2051,6910,1305,4118,1019,2792,860,537,343,2255,766,12866,1579,7936,1260,4930,998,1222,457,3708,869,292373,5817,248515,6223,43858,3062,15731,1897,28127,2452,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,212432,8447,81505,5714,130927,6629,21032,2951,109895,6005,43367,4682,23359,3023,20008,2913,3563,1162,16445,2716,87511,5154,48394,3476,39117,3735,9412,1694,29705,3300,1828969,15848,1475403,15454,353566,10398,114210,5606,239356,7520,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,98900,4876,44620,3201,54280,3705,9002,1718,45278,3685,20449,2178,11521,1700,8928,1948,2256,939,6672,1720,36049,3465,24697,3112,11352,2206,4258,1586,7094,1587,327361,6759,267583,6900,59778,4036,21228,2457,38550,3177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,705054,14312,266476,9609,438578,10416,66987,4513,371591,10323,127302,6849,67212,4733,60090,4713,12549,2227,47541,4154,239197,8615,133182,5773,106015,6338,23897,2893,82118,5507,3544250,22767,2728099,20657,816151,18229,251374,9780,564777,15160,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,381762,9925,144436,6760,237326,8302,36922,3326,200404,7737,81995,5549,49585,4764,32410,3028,6042,1269,26368,3011,146135,6636,90324,5132,55811,4127,13422,1999,42389,3453,1680307,16263,1396364,15080,283943,8782,98848,5332,185095,7484,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,18886,2057,9208,1228,9678,1356,1526,512,8152,1361,4247,741,3429,652,818,371,189,127,629,357,9913,1336,6980,1076,2933,818,627,331,2306,692,132760,3478,118315,3271,14445,1645,6203,988,8242,1205,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,410517,10929,145277,6184,265240,9697,41334,3798,223906,8996,80887,4640,43875,2985,37012,3440,6417,1439,30595,3341,161332,6095,100953,4801,60379,4147,13835,1703,46544,3904,2334170,19014,1938217,18461,395953,9667,124913,5507,271040,7654,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,173155,6889,79151,3908,94004,5829,15133,2301,78871,5266,36972,3236,23908,2333,13064,1844,2660,709,10404,1775,63517,3599,42002,2946,21515,2450,6131,1215,15384,1853,660480,10248,559401,9891,101079,4830,37675,3400,63404,3817,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,131491,6003,58065,4334,73426,4718,13784,1909,59642,4246,27100,2907,17012,2215,10088,1596,4042,1150,6046,1226,56132,4037,35512,2817,20620,2784,6007,1498,14613,2302,694112,9602,593172,10259,100940,4637,37710,3153,63230,3761,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,389163,8200,148382,7477,240781,7649,38726,3304,202055,7305,89916,5071,52712,3743,37204,3151,6713,1314,30491,3052,180675,6415,113962,5083,66713,4871,16886,2579,49827,3956,2539844,17337,2104213,18436,435631,11509,145512,7203,290119,9987,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,31176,2948,9306,1628,21870,2670,3035,1009,18835,2473,4218,984,2405,683,1813,765,337,338,1476,667,10856,1680,6127,1299,4729,1285,1247,686,3482,1100,212798,5116,172238,5364,40560,3125,13418,1955,27142,2419,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,197104,6402,68635,4393,128469,6458,14542,2365,113927,6185,45021,3587,24429,2362,20592,2724,4203,1055,16389,2556,71741,4108,43211,3163,28530,2627,6133,1333,22397,2534,789461,11621,651419,10126,138042,6585,42561,3574,95481,4572,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,28049,2657,12142,1701,15907,1804,3378,943,12529,1701,6488,1104,3891,714,2597,813,485,297,2112,767,13867,1320,9380,1163,4487,840,1258,525,3229,759,155487,3676,135638,3626,19849,1886,7777,1075,12072,1543,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,283744,11020,119741,6214,164003,8665,23667,2728,140336,7711,53981,3731,30858,2905,23123,2514,4333,1019,18790,2400,107640,5939,67257,4671,40383,4176,8309,1625,32074,3662,1158945,15233,960328,14721,198617,8577,70118,5477,128499,5984,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,1136272,16927,554404,12756,581868,14537,98743,7728,483125,12304,212660,7435,138493,5334,74167,5114,17488,2102,56679,4665,372255,10550,246905,8580,125350,6280,33336,3553,92014,5502,3876698,27912,3183173,27443,693525,15894,238683,10104,454842,10892,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,72045,4332,43513,3145,28532,3047,6136,1141,22396,2628,21243,2722,14828,1647,6415,2370,2064,1433,4351,1851,43212,3153,32832,2655,10380,2041,3823,1278,6557,1353,456603,8245,396009,9118,60594,4033,20516,2292,40078,2907,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,16544,1832,6787,1133,9757,1419,1969,563,7788,1245,4220,945,2566,716,1654,589,379,307,1275,490,7815,1156,4427,846,3388,761,879,446,2509,682,128253,3588,106904,3779,21349,1698,8289,1256,13060,1380,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,199076,6534,75683,4090,123393,5328,17322,2402,106071,5003,47707,3921,24841,2230,22866,3154,3656,1178,19210,2977,95083,5029,56610,3622,38473,3469,9756,1726,28717,3222,1597100,16654,1321502,16472,275598,9639,86601,4943,188997,8337,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,193148,6977,88004,4235,105144,5324,18326,2127,86818,4877,43147,3709,24547,2379,18600,2811,4179,1116,14421,2616,79364,4736,50931,3897,28433,3053,8590,1660,19843,2316,1258773,14544,1056203,13329,202570,7624,73186,4387,129384,5633,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,97870,5220,49159,3839,48711,3717,10030,1615,38681,3125,18552,1937,12549,1537,6003,1395,1259,550,4744,1236,35383,3176,25024,2386,10359,1608,2380,798,7979,1353,348342,7292,302011,7330,46331,2700,16659,2264,29672,2422,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,149975,5794,56109,3072,93866,4721,16202,2022,77664,4520,34209,2510,19892,1977,14317,1725,3904,819,10413,1587,74363,3963,46255,2830,28108,2585,7220,975,20888,2361,1182090,10865,1005588,11617,176502,5535,66608,4239,109894,4295,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,12703,1616,6210,1147,6493,1286,1064,540,5429,1215,3679,1005,2296,757,1383,580,425,296,958,491,8018,1424,4911,1025,3107,1053,808,491,2299,942,109502,2969,96081,3154,13421,1769,6739,1168,6682,1118,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,493162,9098,262334,7136,230828,5962,33529,2738,197299,5036,56485,3416,38140,2545,18345,2038,3761,771,14584,1872,82320,4069,56291,3508,26029,2282,5242,1019,20787,2175,325003,7264,244944,6362,80059,3761,17715,1938,62344,3154,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
