GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001EA,B25070_001MA,B25070_002EA,B25070_002MA,B25070_003EA,B25070_003MA,B25070_004MA,B25070_004EA,B25070_005MA,B25070_005EA,B25070_006EA,B25070_006MA,B25070_007EA,B25070_007MA,B25070_008MA,B25070_008EA,B25070_009MA,B25070_009EA,B25070_010MA,B25070_010EA,B25070_011EA,B25070_011MA,state
0400000US13,1102061,16638,36575,4550,95084,5646,133776,7490,142253,7919,111049,6900,84743,5333,65209,5154,91652,5860,245375,10286,96345,5506,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,173429,5114,4492,959,12727,1699,19428,2817,21353,2274,18076,2214,14861,2248,10964,1926,15195,1971,35184,3023,21149,2219,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,152187,5032,6139,1250,13580,1928,18534,2316,20266,2548,14576,1868,12859,2211,8947,1849,13078,1840,29284,2856,14924,2401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1413447,16614,53904,4237,124830,6769,168854,8249,166272,7512,149010,7286,111771,5778,79815,6241,111896,6087,347800,10223,99295,6662,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,683921,13453,25071,2439,67650,5375,89852,5431,82571,4468,68980,4511,52342,3238,36803,3423,52725,3543,154939,7803,52988,3598,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,323037,6427,17072,2043,32968,2999,44648,3052,39519,3239,31642,2670,25288,2958,16349,1933,21407,2134,65143,4074,29001,2211,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327358,8076,13951,1904,30831,3009,40629,3343,43175,4210,37398,3361,24947,2932,15986,2044,24258,2878,66320,4111,29863,2492,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,485925,9577,21928,2653,45886,3984,65446,4547,53981,4497,44495,3622,35640,2889,25654,3027,33602,3756,99624,5314,59669,3995,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539726,13040,22729,2718,49704,4896,59877,5146,50853,4258,50068,4852,35995,3720,26900,2712,45866,4892,122572,6327,75162,5283,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,152955,5619,6388,1479,13736,1796,19065,2362,17906,2246,16432,2284,14629,2375,9746,1645,12273,1695,29755,2903,13025,1670,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,647033,13028,17693,2352,52325,3839,79772,5411,91793,5842,72359,4919,60928,4927,43073,4864,55247,4545,133790,7827,40053,4101,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880147,14720,32312,2906,66984,4402,105528,6137,104780,6897,107653,6932,80774,6055,60442,4776,63278,5082,204299,7731,54097,3711,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,984666,14105,33822,3068,80499,4872,114738,5592,108028,5054,102035,5482,81798,5714,54710,3324,76662,4539,255923,8559,76451,4634,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,489485,9638,16263,1660,39068,2704,59970,3799,65046,3566,56730,3669,43415,3188,26475,2386,39252,3835,110220,5072,33046,2573,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326588,7944,12114,1814,25959,3435,37297,3976,33474,3945,31669,3390,20477,2772,21790,2991,20885,2831,71777,4742,51146,3979,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,671063,13073,28545,2867,64672,4413,84484,4647,79956,4456,77290,6117,51247,3835,34652,3150,50115,3707,141548,6169,58554,4259,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,113810,4404,7583,1309,11037,1892,12816,2136,12117,1671,11889,1688,8742,1395,6461,1237,7014,1319,23636,2242,12515,1348,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,220910,5577,8707,1122,25539,2231,32719,2263,28939,2260,25611,2652,14839,1766,10657,1769,13901,2104,39179,2722,20819,1662,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356594,7890,11448,2627,29274,2999,38854,3909,45911,4123,45668,4227,30260,3357,23521,2889,33833,3654,79528,5826,18297,2766,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,134200,4792,3922,1023,9809,1469,18327,2069,19715,2312,17100,2375,12157,1855,9363,1738,10937,1755,24745,2448,8125,1645,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1027884,13709,33643,2964,81350,5159,121214,5459,130718,7257,116361,6310,92983,6371,59570,4638,85599,5510,251412,10104,55034,4627,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,223466,7239,10553,1931,21799,2828,24366,3127,24697,2816,20344,2494,17760,2750,13170,2131,18914,2772,49247,4311,22616,2418,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3178053,20688,143498,7778,285340,9324,355260,10806,358078,11065,329951,10825,264820,8419,192523,8921,255688,9940,822326,15049,170569,7081,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1084700,16006,44597,3777,98355,6403,126303,5675,126607,6255,113495,6307,82362,5614,59676,4912,81402,5114,235569,8354,116334,5563,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,87947,3417,6349,1011,11704,1740,14356,1464,10321,1469,7443,1182,5674,1042,4073,1095,6138,1213,12949,1370,8940,1303,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1355211,15969,51110,3664,123437,6281,171349,7477,159005,6590,143786,7258,103137,4634,71297,4143,102240,5031,321559,11600,108291,5515,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,443544,6948,20010,2524,43066,3840,55977,3746,51647,3811,39407,3342,32813,3213,24712,2451,31208,3176,92562,5736,52142,3591,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,516227,9154,14841,2070,39846,3906,59605,4225,62794,4207,55844,4195,45536,3768,29759,3483,44543,4052,128467,5337,34992,3180,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1386092,17657,56960,4634,133608,6274,176264,7574,160378,6543,153342,7858,105325,5163,70845,3925,102550,5210,316427,9502,110393,5306,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,151450,4785,5107,1278,13137,2012,17387,2360,19265,2660,20255,2247,13714,2094,8972,1637,10096,1776,35835,3682,7682,1761,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,489287,10310,21007,3135,42705,4399,60697,4743,49906,4836,44698,3490,35798,3719,28929,2783,36890,4007,103209,5914,65448,4700,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96085,3191,5862,1251,10369,1329,14039,1923,10613,1479,10551,1381,7217,1243,5405,1124,6150,1116,14545,1810,11334,1434,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,727293,13475,28518,2698,67679,5673,90500,6369,82491,4622,78846,4994,54360,4800,41294,3652,49634,4300,154751,6773,79220,4796,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2815491,25661,97241,5713,230014,9896,343353,11146,347944,11592,293718,11484,236701,9355,181255,8534,232526,9216,625943,16740,226796,8234,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,233160,6586,8188,1438,22621,2841,30537,3315,27674,3170,31250,2777,20370,2854,14129,2364,19045,3276,43415,3922,15931,1900,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71965,3084,2246,627,5463,943,8115,1350,7856,1199,9888,1362,5929,1146,4353,873,4646,1158,17948,2004,5521,899,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,877297,13767,31455,3018,78029,5266,108756,4853,116172,6503,105288,6281,73786,5283,55335,4027,66045,4554,174962,7968,67469,4891,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,865925,11710,30327,3426,66739,5292,108232,6235,113054,5869,97761,5460,75914,4858,50403,3993,69982,5270,201634,7838,51879,3708,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,182413,6083,7677,1340,15325,1952,20719,2084,17286,2178,18289,2339,13763,2126,11186,1619,11151,1653,34379,2871,32638,2573,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,663130,10387,24679,2174,67194,4372,91534,5098,88273,4835,77557,4608,52687,3538,38610,3113,48505,3243,136140,5164,37951,2954,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58431,3013,5178,1192,8044,1340,8110,1534,7250,1418,5459,1228,3312,934,3133,1026,3428,875,7988,1321,6529,1146,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,319839,7515,9536,1596,19032,2313,22270,2327,24740,2565,20564,2328,17602,2170,11197,1507,18042,2070,58700,3646,118156,4532,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
