GEO_ID,B99172_001E,B99172_002E,B99172_003E,B99172_004E,B99172_005E,B99172_006E,B99172_007E,B99172_008E,B99172_009E,B99172_010E,B99172_011E,B99172_012E,B99172_013E,B99172_014E,B99172_015E,NAME,B99172_001EA,B99172_002EA,B99172_003EA,B99172_004EA,B99172_005EA,B99172_006EA,B99172_007EA,B99172_008EA,B99172_009EA,B99172_010EA,B99172_011EA,B99172_012EA,B99172_013EA,B99172_014EA,B99172_015EA,state
0400000US01,1223725,126192,2925,3577,2112,2545,6589,23917,775891,15697,33563,24020,30738,65555,110404,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157187,9678,198,628,253,590,1052,569,110864,630,4934,3261,4849,12685,6996,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1459460,121940,5128,1905,1841,1900,6417,19473,984410,17144,35711,25682,33803,65532,138574,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,742444,77538,2249,1739,1211,1791,4525,10668,493764,7825,18655,13456,19509,32642,56872,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8281119,627456,22194,16825,12324,15833,34728,121045,5483524,110315,237615,183087,252996,434511,728666,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1164221,78621,1732,1469,587,1463,2885,10028,856379,13190,31114,18977,26962,42428,78386,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,893288,38695,1402,996,908,1586,2542,9327,612670,14413,32046,19297,23144,44711,91551,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,216182,11851,295,243,241,413,901,2572,146557,2924,6692,5199,5824,9734,22736,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,108483,12824,740,489,695,246,564,2601,59465,1356,3424,1768,3719,7943,12649,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4594803,339000,12200,8217,5823,8192,16338,55267,3099113,67156,113588,90069,129399,225725,424716,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2285356,191139,8971,4405,3124,5613,9555,41209,1459061,31927,57592,41429,63319,116731,251281,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,17872,706,378,154,414,1201,2720,209558,4058,10073,6313,10396,18924,23022,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,29738,1576,539,507,595,990,4272,266592,4905,9263,8030,8479,14279,22465,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,206096,8709,5339,4827,5579,11627,44426,2053412,41608,93137,67876,89585,161606,332304,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,116341,2813,2469,2939,2850,4896,15898,1178932,21558,42446,30016,35859,61701,121231,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,45398,1168,1160,1417,1751,2615,5692,578165,9645,22231,13585,18224,29672,59409,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,48003,1598,1137,805,1148,2180,5523,527427,7966,19962,12609,16211,27021,44251,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,115012,3255,2789,2771,2975,8197,14522,746338,13400,28359,19847,26748,50386,84644,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,129627,5515,3486,4118,4622,7058,28767,658026,13311,34502,18521,37400,71747,120305,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,24602,621,529,715,1145,839,3615,254119,3392,12498,7312,9600,16019,20463,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,60289,2243,2038,1207,2666,3223,12037,996507,20199,46839,27222,42563,68709,112229,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,90435,3560,1155,2150,1299,4013,16024,1050519,24656,50256,36267,43615,78704,167019,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,186387,7635,4853,4217,4962,11542,37718,1776319,33307,78523,51520,66792,107305,223148,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,62110,2572,1075,1200,1633,3818,9060,1002101,17515,38513,23341,32605,50318,83185,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,93477,3094,2184,1726,4615,4562,17700,454524,9256,18912,16187,22066,41815,69881,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,116079,3376,2807,2794,3072,4948,18500,1038487,16864,42674,29979,42465,69392,129122,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,19359,914,376,667,533,833,2158,165435,2474,6719,4185,6749,9879,16512,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,28755,1212,643,666,1025,1151,3829,330734,5502,12935,9176,10653,17790,31058,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,40191,1134,301,690,840,1745,7294,404061,7039,11579,13120,16891,27192,57214,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,13335,375,227,173,671,944,2051,243614,4607,11521,6246,9304,14222,30325,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,105402,5400,2765,2105,5164,5493,21012,1480835,33828,75345,48381,60725,105664,220160,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,54673,1114,1635,327,1188,2862,7224,319639,4749,10685,9424,10393,23535,35311,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,359591,17824,10616,9004,11094,20285,84595,2849956,66111,147621,104342,150153,255789,528822,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,199740,5455,4411,3336,3929,11617,40401,1515987,27555,56047,41026,61319,114957,204419,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,9111,398,273,207,555,738,1086,116262,1759,4437,4035,4819,6976,15150,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,229946,8140,4923,3245,5787,9185,35423,2087553,40462,87591,61160,75454,119925,218112,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,96106,2783,2895,1742,1580,3432,13774,612623,10248,25217,17121,25508,43112,77983,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,72446,1712,1401,674,1904,2911,10352,646817,11858,25297,18243,20069,34434,60717,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,198289,7657,6080,4658,6356,12867,37818,2214053,44623,90117,67699,89323,139251,280807,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,19000,1038,0,283,389,1352,2562,167094,3690,9718,6036,8804,13232,25850,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,96649,4745,2797,2583,2823,6175,22380,685601,14516,29445,20796,33319,61853,119645,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,15476,137,449,365,445,1073,1776,142344,3052,6064,4465,5474,8269,14502,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,151666,5729,4195,3104,3539,6948,24985,1048893,17361,36947,30018,42859,75576,152490,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,614762,17267,12903,11277,15273,28674,95543,3619031,60700,143290,99772,154105,268691,456597,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,37819,1388,708,567,355,2103,4373,430094,7437,18454,12720,16870,21176,39039,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,9256,220,362,681,313,211,1047,115866,1535,4393,3644,3926,6048,9330,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,107410,5287,2543,3130,2375,4436,17457,1391775,26994,53993,35833,50457,86825,150451,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,110220,2326,2184,1270,1565,3910,11509,1153428,19817,40799,27305,33603,60952,105544,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,55100,1453,802,1435,1009,2075,8023,317186,6705,12234,9132,16421,20932,47640,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,75113,2247,1647,1023,1858,4466,14027,1044141,19999,43155,26773,35416,54607,116165,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,6393,221,269,153,278,128,1023,99727,1032,3748,2611,3794,5493,9032,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,336984,6031,3945,4260,6088,12864,22770,451927,6004,8035,11710,23342,40005,23005,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
