GEO_ID,B19216_001E,B19216_001M,B19216_002E,B19216_002M,B19216_003E,B19216_003M,B19216_004E,B19216_004M,B19216_005E,B19216_005M,B19216_006E,B19216_006M,B19216_007E,B19216_007M,B19216_008E,B19216_008M,B19216_009E,B19216_009M,B19216_010E,B19216_010M,B19216_011E,B19216_011M,B19216_012E,B19216_012M,B19216_013E,B19216_013M,B19216_014E,B19216_014M,B19216_015E,B19216_015M,NAME,B19216_001MA,B19216_001EA,B19216_002MA,B19216_002EA,B19216_003EA,B19216_003MA,B19216_004EA,B19216_004MA,B19216_005MA,B19216_005EA,B19216_006EA,B19216_006MA,B19216_007MA,B19216_007EA,B19216_008MA,B19216_008EA,B19216_009EA,B19216_009MA,B19216_010MA,B19216_010EA,B19216_011EA,B19216_011MA,B19216_012MA,B19216_012EA,B19216_013MA,B19216_013EA,B19216_014MA,B19216_014EA,B19216_015EA,B19216_015MA,state
0400000US01,16429266700,522804550,9041668000,446385177,7220619000,445592317,6034940500,419763781,1185678500,135408135,1821049000,207121684,1729792900,206321878,91256100,32235304,7387598700,277114980,6120553800,215969650,3800719700,207048212,2319834100,101367175,1267044900,152862967,1193670500,152038341,73374400,20648360,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,3605152600,290680281,2166486400,223808620,1355246800,168658340,1268454100,167110160,86792700,21247911,811239600,140791998,793837100,139986966,17402400,16477819,1438666200,144455771,897402000,103078252,735319700,99659781,162082400,25597937,541264200,107150255,521505200,107976402,19759100,14338996,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,30046813400,814107021,16692413300,628452221,10746885200,506499013,9158142400,484019694,1588742800,153143189,5945528100,461438239,5520157100,445238019,425371100,95251428,13354400100,444531625,9329521400,330798505,6150926000,322217191,3178595500,132634210,4024878700,313694092,3681455900,289668019,343422800,81135375,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,9338844600,320389185,4967597600,240142377,3682818000,192683153,3143632200,191883129,539185800,52313617,1284779600,148927696,1183428400,149849401,101351200,32170871,4371247000,199236805,3649897600,177325728,2185987400,168567275,1463910200,92478201,721349400,108114790,645509300,98001143,75840100,34786922,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,196831193200,2676417760,108648926300,2249944205,67228757600,1824467433,57142177500,1730744106,10086580100,603135479,41420168700,1546748819,38726689600,1482775950,2693479100,288747614,88182266900,1664779462,61953069800,1390853825,43469372300,1233171301,18483697500,537733883,26229197100,1109643261,23919117000,1091171466,2310080100,246673877,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,27515061400,794781280,15145804900,549282889,10145111200,499187076,9071135100,492996701,1073976100,120316643,5000693700,301149846,4765409600,312951004,235284100,58962902,12369256500,480374944,8803481700,368579646,6335887000,302352058,2467594700,200275103,3565774900,269142551,3447517200,269821766,118257700,37423528,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,20255706200,804164495,10564290900,658839451,7456565900,533038780,6204188600,505373999,1252377300,164139576,3107725000,357656557,2915520800,352934676,192204300,49977182,9691415300,456924515,7232713300,351886103,4739775000,327750858,2492938400,140472919,2458702000,337765760,2267343500,326135587,191358400,58087017,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,4264540200,263291088,2199230800,212017335,1474607300,179135380,1227747200,175185120,246860100,46857350,724623500,121962236,662602900,122100382,62020700,21738039,2065309400,150521559,1485269400,120587399,1051443400,115674936,433825900,38520764,580040000,96821807,517005300,96444931,63034700,24497843,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,8376915200,460430528,4515383000,377814771,2988177800,290462891,2744140500,285905157,244037400,43816828,1527205200,275626174,1403653700,250241652,123551400,107521498,3861532200,213784344,2905841900,216279183,2413553300,189797502,492288600,85268065,955690300,146650495,921573600,144664027,34116600,26665471,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,97593240000,1549109473,53487206900,1307169907,35146374700,1039757437,28054011200,865577083,7092363400,483000475,18340832300,939086706,16369556300,835139957,1971275900,318848721,44106033100,946622760,32277847600,724702140,19360445400,614478177,12917402200,494227005,11828185400,580001704,10595315000,580699202,1232870500,137017621,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
