GEO_ID,C08117_001E,C08117_001M,C08117_002E,C08117_002M,C08117_003E,C08117_003M,C08117_004E,C08117_004M,C08117_005E,C08117_005M,C08117_006E,C08117_006M,C08117_007E,C08117_007M,C08117_008E,C08117_008M,C08117_009E,C08117_009M,C08117_010E,C08117_010M,C08117_011E,C08117_011M,C08117_012E,C08117_012M,C08117_013E,C08117_013M,C08117_014E,C08117_014M,C08117_015E,C08117_015M,C08117_016E,C08117_016M,C08117_017E,C08117_017M,C08117_018E,C08117_018M,C08117_019E,C08117_019M,C08117_020E,C08117_020M,C08117_021E,C08117_021M,C08117_022E,C08117_022M,C08117_023E,C08117_023M,C08117_024E,C08117_024M,C08117_025E,C08117_025M,C08117_026E,C08117_026M,C08117_027E,C08117_027M,C08117_028E,C08117_028M,C08117_029E,C08117_029M,C08117_030E,C08117_030M,C08117_031E,C08117_031M,C08117_032E,C08117_032M,C08117_033E,C08117_033M,C08117_034E,C08117_034M,C08117_035E,C08117_035M,C08117_036E,C08117_036M,NAME,C08117_001MA,C08117_001EA,C08117_002MA,C08117_002EA,C08117_003MA,C08117_003EA,C08117_004MA,C08117_004EA,C08117_005EA,C08117_005MA,C08117_006MA,C08117_006EA,C08117_007MA,C08117_007EA,C08117_008EA,C08117_008MA,C08117_009EA,C08117_009MA,C08117_010EA,C08117_010MA,C08117_011EA,C08117_011MA,C08117_012MA,C08117_012EA,C08117_013MA,C08117_013EA,C08117_014MA,C08117_014EA,C08117_015EA,C08117_015MA,C08117_016EA,C08117_016MA,C08117_017MA,C08117_017EA,C08117_018EA,C08117_018MA,C08117_019EA,C08117_019MA,C08117_020EA,C08117_020MA,C08117_021EA,C08117_021MA,C08117_022EA,C08117_022MA,C08117_023MA,C08117_023EA,C08117_024MA,C08117_024EA,C08117_025EA,C08117_025MA,C08117_026EA,C08117_026MA,C08117_027EA,C08117_027MA,C08117_028MA,C08117_028EA,C08117_029EA,C08117_029MA,C08117_030EA,C08117_030MA,C08117_031EA,C08117_031MA,C08117_032EA,C08117_032MA,C08117_033MA,C08117_033EA,C08117_034MA,C08117_034EA,C08117_035EA,C08117_035MA,C08117_036EA,C08117_036MA,state
0400000US13,3548783,18699,396229,12916,1003516,20480,996461,17903,744139,15984,408438,10896,2872894,20701,269563,10881,807997,17293,833655,16248,621435,13606,340244,9623,370629,12612,80620,5950,119203,8558,88897,5773,49712,3823,32197,2944,71231,5105,14031,2387,25136,3673,16606,2755,8214,1828,7244,1587,94241,4882,20969,2878,28071,3894,21493,2600,15475,2080,8233,1427,139788,6250,11046,2034,23109,2158,35810,3033,49303,3566,20520,2378,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,506117,6370,33138,2830,141403,7111,164958,5780,112103,4869,54515,3543,348893,6979,19031,2157,98157,5357,115710,5332,77429,3660,38566,3056,76496,3977,5843,1383,19511,2744,25966,2864,17814,2110,7362,1375,27800,2897,4858,1256,10571,1933,7173,1237,4312,933,886,331,26695,2522,2474,746,7515,1172,7247,1365,5542,1716,3917,952,26233,2790,932,440,5649,1088,8862,1579,7006,1270,3784,1060,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,542821,6961,52758,3325,145582,6239,197342,6221,100310,4988,46829,3826,416735,7136,36439,2628,112449,5247,155351,5703,76769,4520,35727,3016,62368,3769,9983,1709,17657,2036,20408,2082,9264,1291,5056,1143,4750,1063,644,569,923,646,1846,571,1035,398,302,220,28165,2962,4318,1088,7895,1659,7428,1192,5649,1180,2875,897,30803,2833,1374,546,6658,1455,12309,1823,7593,1220,2869,860,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5011126,19486,450372,14572,1260051,15997,1534858,19822,1095149,15885,670696,12835,3790642,23626,284305,10307,979832,13847,1232557,17856,815382,14359,478566,9480,442031,12463,83899,5818,125711,7058,119785,6862,67305,4030,45331,3991,407061,11101,46232,4981,69037,5511,90034,5671,116505,6561,85253,4846,185798,9021,26442,2761,47171,4763,38924,3161,40653,4535,32608,3647,185594,7271,9494,1906,38300,3631,53558,3784,55304,3688,28938,2481,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2439747,14723,214437,7248,850824,12884,744777,13285,409174,9979,220535,7014,2045487,15931,147005,6181,713498,12626,643763,11724,352453,9721,188768,6714,214600,7192,42736,3024,79809,4665,52684,3604,23207,2269,16164,1901,21294,2968,3857,1072,7313,1892,5976,1573,2779,661,1369,604,75997,4945,14057,2148,27852,2970,18261,2316,9552,1400,6275,1420,82369,4936,6782,1457,22352,2019,24093,2093,21183,2809,7959,1278,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1250562,9069,76065,4033,403252,9476,419287,9248,243185,6211,108773,4250,1007663,10227,51021,3135,319648,7490,346454,8693,202839,6132,87701,3715,120251,4992,14810,2142,40240,3263,36616,2520,20106,2025,8479,1379,9011,1535,982,431,2347,681,2156,770,1214,512,2312,900,53300,3341,5546,1195,19484,1866,14756,1883,7022,1273,6492,1311,60337,3033,3706,741,21533,1833,19305,1728,12004,1272,3789,737,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1118309,8554,81089,3919,304475,9116,366198,7267,239390,6773,127157,4507,925714,9636,57111,3384,248946,8667,308196,6909,204432,6651,107029,4508,97255,4970,14632,2157,29559,2343,28716,2635,15410,1902,8938,1389,4354,1062,885,530,1937,698,518,291,603,433,411,248,41148,3114,5628,1384,12359,1531,11143,1438,6452,1307,5566,1412,49838,3748,2833,786,11674,1393,17625,2131,12493,1647,5213,1160,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1520569,10888,159942,7382,522809,11398,451026,9378,229788,6544,157004,6136,1271183,11227,117285,6401,435267,9189,387749,8276,198596,6432,132286,5791,153363,6536,28236,2888,55388,4196,38074,3674,16427,2174,15238,1435,13583,2026,2828,973,5712,1425,3533,1040,718,456,792,391,36745,3262,6595,1405,12024,1767,9526,1733,4644,1101,3956,930,45695,2858,4998,967,14418,1933,12144,1697,9403,1334,4732,924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1581674,12839,174829,7444,541189,12879,451111,11940,268168,7909,146377,6841,1299458,13664,122858,6094,442049,11895,382692,11215,226424,7221,125435,6489,158684,7887,27838,2491,57130,4320,39705,3058,24300,4034,9711,1526,26373,3882,5310,1412,12157,3030,6496,1717,1700,687,710,389,56494,4931,15649,3206,18682,2583,11559,1712,5985,1463,4619,1145,40665,3348,3174,1066,11171,1544,10659,1499,9759,1607,5902,1314,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,551957,5486,29161,2451,191397,6574,169357,4846,108700,5062,53342,3335,445804,6387,21574,2346,154929,5833,139376,4357,87493,4222,42432,2643,49905,3458,4997,1002,18517,1932,14552,1891,8545,1503,3294,708,3166,713,361,346,1078,494,752,374,578,396,397,355,24923,2962,1045,379,9153,1713,6709,1195,5116,1234,2900,1315,28159,2755,1184,406,7720,1561,7968,1169,6968,1353,4319,1135,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2346923,13786,190708,9023,573465,13504,642911,13071,517006,12564,422833,9901,1763954,13200,110940,6830,429913,11730,500022,11345,401190,10741,321889,8331,233432,8859,39719,3531,65727,5025,59284,3771,40041,3785,28661,2342,186029,7817,21932,3032,42362,4585,44745,4387,37133,3057,39857,3341,68361,5268,11835,2466,19055,2193,14344,2429,10380,1636,12747,1752,95147,5911,6282,1341,16408,2396,24516,2709,28262,3021,19679,1954,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2666678,17011,182390,8719,657950,17033,672726,13110,649499,13077,504113,11978,2040863,18283,122273,7409,522625,14099,544035,12198,488336,10871,363594,9962,204362,8925,29491,3725,59155,4790,50726,4230,36692,3111,28298,2183,205548,7777,16364,2695,37655,3869,35854,3423,62105,4079,53570,3899,116235,8118,10284,2217,24231,2994,20731,3117,29349,4524,31640,3655,99670,5134,3978,1311,14284,2447,21380,2428,33017,2863,27011,2500,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3769984,18409,262250,9741,1050185,15663,1315794,16921,698146,11987,443609,10669,3206939,20765,191377,7950,874429,14054,1146159,15303,608631,11363,386343,10031,306314,9360,42001,3485,102277,5523,95367,5715,40883,3011,25786,2514,37927,3826,6316,1103,14040,2352,9747,2304,4016,921,3808,1097,90924,4246,12616,1524,28977,2475,24552,2475,14234,1817,10545,1642,127880,5621,9940,1594,30462,2653,39969,3162,30382,2478,17127,2117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2206096,10584,118154,6116,551455,9431,761321,10964,530987,9715,244179,6696,1758206,11139,78044,4688,433364,8421,626078,10210,424174,8699,196546,5949,193818,6235,20003,2631,53009,3204,61961,3055,39792,3185,19053,1990,59882,4511,5933,1453,13409,2239,15280,2108,17518,2196,7742,1191,79045,3894,7401,1178,23544,2544,21117,1945,16915,2055,10068,1406,115145,4118,6773,1080,28129,2021,36885,2588,32588,2600,10770,1267,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1016808,11121,133830,5725,317487,10312,324436,10688,155475,6525,85580,4750,844987,11776,100129,5502,262359,9218,272698,10169,136056,6196,73745,4261,118409,6729,23091,2758,38735,3534,35360,3478,12331,1722,8892,1847,3900,1180,556,417,1796,736,1462,732,86,104,0,288,28545,3078,7734,1710,9607,1670,7418,1542,2704,868,1082,402,20967,2630,2320,946,4990,1061,7498,1587,4298,1092,1861,685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2283879,12321,197887,7583,710622,13549,700379,13669,433787,11412,241204,7874,1878957,13827,140317,6944,573649,13327,589371,12056,366810,9940,208810,6863,226708,8008,33931,3100,79058,4778,64616,4386,32369,3232,16734,1767,26935,2920,6365,1794,9841,1742,6294,1188,3283,1022,1152,430,60078,4089,10455,1574,21850,2310,13472,1873,9046,1373,5255,1064,91201,4508,6819,1189,26224,2419,26626,2261,22279,2281,9253,1574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,387074,4561,20450,2312,115900,4674,133872,4068,80449,4163,36403,3110,294022,5215,14149,1976,89219,3963,103203,3713,60332,3733,27119,2793,39262,3502,2464,724,12331,1672,14843,1903,7221,1278,2403,642,2203,559,183,264,837,383,525,254,384,296,274,214,25880,2328,2398,1085,6964,1172,6414,1440,6203,1072,3901,746,25707,2032,1256,406,6549,868,8887,1253,6309,1133,2706,682,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,741822,5800,51046,3086,204944,5787,253986,6344,160069,5307,71777,3700,600581,6313,33336,2361,163217,5089,208609,5769,134621,4933,60798,3220,71761,4116,11773,1707,19831,1954,22937,2121,11810,1517,5410,1075,4460,920,800,505,1418,565,1476,509,444,310,322,291,27867,1992,2982,655,8791,1081,8190,1324,4667,726,3237,873,37153,2404,2155,536,11687,1319,12774,1401,8527,1326,2010,513,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,983155,9010,139738,7010,291259,10217,327856,10187,152637,6315,71665,4965,780714,11548,95253,5594,230956,10357,270226,9145,126707,6054,57572,4600,104326,6739,24392,3470,31220,3355,29521,3201,12199,1884,6994,1340,26952,2971,8183,1768,10094,2100,5689,1196,2715,960,271,233,38783,4192,9471,2405,10700,2177,11448,1914,3862,939,3302,1141,32380,3587,2439,807,8289,2384,10972,1875,7154,1435,3526,861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,579215,5911,36645,2762,166379,5649,171130,5350,131257,5539,73804,3880,482162,7624,26437,2364,138177,5871,145831,4566,109327,4967,62390,3859,46777,3837,6739,1507,15705,2109,12633,1835,7819,1385,3881,752,3260,955,309,251,580,525,1043,648,960,403,368,276,19684,2467,1910,830,6336,1229,4393,1276,4296,1112,2749,791,27332,2637,1250,528,5581,969,7230,1254,8855,1890,4416,924,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3513369,18250,294089,10338,941520,17457,860932,12425,889985,14199,526843,13670,2584770,20204,165852,7819,708472,15780,668360,12659,653136,12905,388950,12028,305575,11484,49512,4882,92446,5872,67889,4750,61087,4734,34641,3113,361965,12154,41557,4150,73872,5486,70813,5672,110593,5726,65130,4518,143500,7130,32237,3261,45452,3670,26080,2987,25183,3423,14548,1591,117559,5214,4931,1431,21278,2990,27790,2821,39986,3194,23574,1872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,702131,9181,83928,5097,193872,7445,218716,8038,114805,5876,90810,4765,541459,10168,57580,4171,148400,6631,176204,7193,89467,4829,69808,4202,90059,6534,16358,2750,29945,3885,22848,2287,11396,1979,9512,1488,5924,1312,1074,449,1063,521,1637,757,934,500,1216,534,26679,2600,4489,1271,5552,1048,7261,1434,5153,1085,4224,998,38010,3253,4427,1211,8912,1445,10766,1778,7855,1456,6050,1357,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
