GEO_ID,B19202H_001E,B19202H_001M,NAME,B19202H_001EA,B19202H_001MA,state
0400000US01,22923,606,Alabama,null,null,01
0400000US02,40364,2172,Alaska,null,null,02
0400000US04,31882,633,Arizona,null,null,04
0400000US05,21314,626,Arkansas,null,null,05
0400000US06,39891,620,California,null,null,06
0400000US08,33900,729,Colorado,null,null,08
0400000US09,35572,1102,Connecticut,null,null,09
0400000US10,32802,2163,Delaware,null,null,10
0400000US11,62769,2903,District of Columbia,null,null,11
0400000US12,30187,379,Florida,null,null,12
0400000US13,31291,542,Georgia,null,null,13
0400000US15,37756,2914,Hawaii,null,null,15
0400000US16,24406,1112,Idaho,null,null,16
0400000US17,31626,392,Illinois,null,null,17
0400000US18,26191,474,Indiana,null,null,18
0400000US19,25441,674,Iowa,null,null,19
0400000US20,24980,657,Kansas,null,null,20
0400000US21,21406,573,Kentucky,null,null,21
0400000US22,23314,852,Louisiana,null,null,22
0400000US23,24875,918,Maine,null,null,23
0400000US24,40771,804,Maryland,null,null,24
0400000US25,35234,807,Massachusetts,null,null,25
0400000US26,27909,557,Michigan,null,null,26
0400000US27,31916,466,Minnesota,null,null,27
0400000US28,21240,1192,Mississippi,null,null,28
0400000US29,25815,546,Missouri,null,null,29
0400000US30,23010,1219,Montana,null,null,30
0400000US31,25570,689,Nebraska,null,null,31
0400000US32,33180,1892,Nevada,null,null,32
0400000US33,32419,1245,New Hampshire,null,null,33
0400000US34,37844,959,New Jersey,null,null,34
0400000US35,28698,1467,New Mexico,null,null,35
0400000US36,33886,583,New York,null,null,36
0400000US37,27127,574,North Carolina,null,null,37
0400000US38,24252,853,North Dakota,null,null,38
0400000US39,26441,452,Ohio,null,null,39
0400000US40,22662,663,Oklahoma,null,null,40
0400000US41,26729,716,Oregon,null,null,41
0400000US42,25603,415,Pennsylvania,null,null,42
0400000US44,30170,1262,Rhode Island,null,null,44
0400000US45,26528,640,South Carolina,null,null,45
0400000US46,23013,843,South Dakota,null,null,46
0400000US47,23985,599,Tennessee,null,null,47
0400000US48,31004,472,Texas,null,null,48
0400000US49,28564,1253,Utah,null,null,49
0400000US50,28364,1157,Vermont,null,null,50
0400000US51,35911,699,Virginia,null,null,51
0400000US53,32014,570,Washington,null,null,53
0400000US54,18409,665,West Virginia,null,null,54
0400000US55,28850,505,Wisconsin,null,null,55
0400000US56,28879,2732,Wyoming,null,null,56
0400000US72,10610,7207,Puerto Rico,null,null,72
