GEO_ID,B18020A_001E,B18020A_001M,B18020A_002E,B18020A_002M,B18020A_003E,B18020A_003M,B18020A_004E,B18020A_004M,B18020A_005E,B18020A_005M,B18020A_006E,B18020A_006M,B18020A_007E,B18020A_007M,B18020A_008E,B18020A_008M,B18020A_009E,B18020A_009M,B18020A_010E,B18020A_010M,B18020A_011E,B18020A_011M,B18020A_012E,B18020A_012M,B18020A_013E,B18020A_013M,B18020A_014E,B18020A_014M,B18020A_015E,B18020A_015M,B18020A_016E,B18020A_016M,B18020A_017E,B18020A_017M,B18020A_018E,B18020A_018M,B18020A_019E,B18020A_019M,B18020A_020E,B18020A_020M,B18020A_021E,B18020A_021M,B18020A_022E,B18020A_022M,B18020A_023E,B18020A_023M,B18020A_024E,B18020A_024M,B18020A_025E,B18020A_025M,B18020A_026E,B18020A_026M,B18020A_027E,B18020A_027M,B18020A_028E,B18020A_028M,B18020A_029E,B18020A_029M,B18020A_030E,B18020A_030M,B18020A_031E,B18020A_031M,NAME,B18020A_001EA,B18020A_001MA,B18020A_002EA,B18020A_002MA,B18020A_003MA,B18020A_003EA,B18020A_004MA,B18020A_004EA,B18020A_005EA,B18020A_005MA,B18020A_006EA,B18020A_006MA,B18020A_007EA,B18020A_007MA,B18020A_008MA,B18020A_008EA,B18020A_009MA,B18020A_009EA,B18020A_010MA,B18020A_010EA,B18020A_011EA,B18020A_011MA,B18020A_012EA,B18020A_012MA,B18020A_013EA,B18020A_013MA,B18020A_014EA,B18020A_014MA,B18020A_015MA,B18020A_015EA,B18020A_016EA,B18020A_016MA,B18020A_017EA,B18020A_017MA,B18020A_018EA,B18020A_018MA,B18020A_019EA,B18020A_019MA,B18020A_020EA,B18020A_020MA,B18020A_021MA,B18020A_021EA,B18020A_022EA,B18020A_022MA,B18020A_023EA,B18020A_023MA,B18020A_024EA,B18020A_024MA,B18020A_025EA,B18020A_025MA,B18020A_026MA,B18020A_026EA,B18020A_027EA,B18020A_027MA,B18020A_028EA,B18020A_028MA,B18020A_029EA,B18020A_029MA,B18020A_030EA,B18020A_030MA,B18020A_031EA,B18020A_031MA,state
0400000US13,3698074,12949,440837,11873,218689,7248,50852,4235,26554,3087,24298,2732,167837,5651,68209,3773,99628,4357,222148,8236,43400,3774,15187,2178,28213,3103,178748,6700,56890,3589,121858,5475,3257237,17876,1630479,11860,651838,8187,500875,8791,150963,6833,978641,7355,864199,8149,114442,5154,1626758,10106,641234,6472,396775,7117,244459,7091,985524,7457,704895,8154,280629,7750,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,207908,2687,23466,2525,12701,1456,1736,534,645,330,1091,437,10965,1379,4696,1018,6269,1083,10765,1789,1925,722,730,455,1195,530,8840,1455,3055,914,5785,1017,184442,3950,94465,2563,31930,1815,24101,2147,7829,1565,62535,1597,53063,1862,9472,1313,89977,2345,29457,1454,18253,1621,11204,1523,60520,1645,43286,2408,17234,1914,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,831714,3917,105443,5147,55660,3283,16268,2348,9478,1926,6790,1786,39392,2394,17806,1660,21586,1733,49783,3697,11721,2260,6181,1719,5540,1285,38062,2917,14472,1678,23590,2065,726271,6534,357880,4148,150623,2884,118746,2995,31877,2745,207257,2662,179884,3156,27373,2305,368391,4578,157569,3161,101184,4096,56385,3656,210822,3078,153614,3440,57208,3198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5915375,18747,534838,11125,268157,8190,65873,3928,32188,3179,33685,2860,202284,6841,85484,4615,116800,4855,266681,8432,49760,4168,24576,2704,25184,2902,216921,6297,84279,3998,132642,5134,5380537,20107,2694385,12535,1056555,9220,803084,10186,253471,7057,1637830,8598,1424301,9748,213529,6055,2686152,11960,1024091,7658,690506,8710,333585,9200,1662061,7987,1210341,10637,451720,8424,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3415408,6285,427101,10737,214864,6690,53242,3621,24994,2247,28248,2961,161622,5313,71277,3597,90345,4055,212237,6827,44762,3140,18612,2201,26150,2266,167475,5998,58539,4104,108936,5367,2988307,11806,1487715,7872,593877,4789,452206,5908,141671,4877,893838,5768,778243,6628,115595,4923,1500592,6992,587346,4111,392490,6432,194856,5977,913246,6170,681611,7491,231635,6394,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1753289,4778,189767,6192,97690,4170,26162,2327,12994,1853,13168,1529,71528,3346,32846,2544,38682,2412,92077,4164,22114,2213,11039,1575,11075,1349,69963,3353,27887,2261,42076,2740,1563522,8232,781312,5432,305281,3580,242266,4447,63015,3477,476031,3677,423568,4121,52463,2952,782210,5137,295739,3095,220198,4161,75541,4056,486471,3534,394586,4311,91885,3642,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1476207,4792,164898,5884,81193,3833,20560,2305,11037,1673,9523,1466,60633,3059,29197,2227,31436,2134,83705,4469,17712,2104,9044,1518,8668,1395,65993,4059,26884,2812,39109,2836,1311309,7648,651723,4844,264077,3458,207430,4354,56647,3470,387646,3409,349858,3964,37788,2126,659586,5239,262918,3004,186842,4199,76076,3987,396668,4372,306258,4503,90410,4414,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2425510,4816,455966,9934,225614,6533,44767,3670,15975,2220,28792,2879,180847,5649,51320,3171,129527,4731,230352,6736,48687,3366,15521,2390,33166,2752,181665,5620,48112,3307,133553,4430,1969544,10661,971484,7596,410090,4603,300456,5881,109634,5281,561394,5890,479691,5652,81703,4135,998060,7005,400362,4159,254444,5497,145918,5384,597698,5738,426003,6433,171695,5144,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1853642,4669,266436,7803,136041,5247,30090,2867,12268,1913,17822,2143,105951,4490,41245,3614,64706,3894,130395,5586,26621,2727,10120,1689,16501,2230,103774,4875,29425,2198,74349,4448,1587206,8234,783709,5400,321741,4174,236391,4847,85350,4899,461968,4543,399198,6258,62770,3814,803497,6054,321167,3319,199881,4890,121286,4875,482330,4840,329886,5959,152444,5522,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,829748,2351,124516,5213,65566,3430,13714,1726,6919,1408,6795,1335,51852,2841,22093,2102,29759,2066,58950,3640,12863,1686,5770,1223,7093,1243,46087,3161,15508,2130,30579,2271,705232,6293,340617,3883,119444,2382,92172,2601,27272,2235,221173,2911,191673,3504,29500,2404,364615,3906,123781,1932,88340,2361,35441,2597,240834,3184,189015,3994,51819,2394,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2201173,8230,214246,7516,103705,5824,23511,3219,12427,2324,11084,2234,80194,4451,39001,3019,41193,3367,110541,5241,23378,3157,11781,2184,11597,2184,87163,4181,33299,2539,53864,3465,1986927,10716,979809,7388,344190,4885,266931,5752,77259,4147,635619,4969,570793,5840,64826,3748,1007118,6773,345559,4720,246854,5330,98705,4655,661559,4649,496330,6410,165229,4688,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3413503,12817,343465,11282,163612,7598,41176,3656,19984,2349,21192,2618,122436,6019,49529,3094,72907,5027,179853,7813,35390,3429,13167,1911,22223,2844,144463,6642,48377,4009,96086,5434,3070038,17159,1511319,10532,544844,6293,405897,7060,138947,6205,966475,6776,848565,7997,117910,5700,1558719,10491,549954,5072,391001,6894,158953,5678,1008765,7455,772139,9960,236626,7200,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5196978,7154,626721,10502,314010,6979,77320,3722,32469,2813,44851,2872,236690,6134,94756,4027,141934,5155,312711,7128,66468,3956,23246,2238,43222,3347,246243,6541,80354,3327,165889,5520,4570257,13104,2284518,9242,873609,5596,643597,7071,230012,6951,1410909,6892,1194343,7161,216566,5742,2285739,8372,857192,4943,567171,7847,290021,6753,1428547,6850,1027567,9668,400980,8990,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2952217,6901,271886,7529,136138,5068,34229,2825,20434,2195,13795,1473,101909,3970,51983,3436,49926,2982,135748,5107,33278,3427,15513,1773,17765,2779,102470,4007,46134,2782,56336,3230,2680331,9978,1343291,6839,517688,4659,409426,5564,108262,3852,825603,4579,728715,5496,96888,3643,1337040,5925,500243,4379,384180,5311,116063,4652,836797,4223,668389,5789,168408,4837,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116841,4038,185371,7823,92338,4453,18259,2446,6362,1475,11897,2018,74079,4174,29305,2821,44774,3685,93033,5390,16986,2427,4201,1161,12785,2001,76047,4266,20608,2162,55439,3704,931470,8328,464367,5257,188860,3118,141443,3840,47417,2953,275507,4751,242458,4820,33049,2525,467103,5804,185581,3008,116804,4423,68777,4362,281522,4444,206321,5424,75201,3717,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3128506,5456,445239,10418,219706,6714,49915,3322,25793,2552,24122,2506,169791,6452,72919,4930,96872,4386,225533,6249,49507,3625,20291,2436,29216,2785,176026,4874,58620,3888,117406,3852,2683267,10742,1328339,7196,536647,4072,416677,5539,119970,5032,791692,6474,700180,6943,91512,4349,1354928,6793,530361,4550,368326,6226,162035,5066,824567,4972,621047,7032,203520,5958,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,555172,1902,71133,3555,38095,2179,7867,1479,5695,1422,2172,698,30228,1753,15439,1653,14789,1670,33038,2680,6317,1457,3245,894,3072,949,26721,2277,11135,1406,15586,1898,484039,3979,239330,2496,91427,1969,70688,2637,20739,1905,147903,1930,129966,2587,17937,1806,244709,2972,89160,2039,63849,2668,25311,2238,155549,2383,117016,2702,38533,2514,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,990559,3622,103746,5199,53352,3579,13472,1856,7453,1319,6019,1296,39880,2804,20429,2173,19451,1815,50394,2870,11204,1458,6567,1222,4637,798,39190,2597,17028,1873,22162,1818,886813,6455,442550,4383,182318,2923,147588,3170,34730,2363,260232,3433,236664,3099,23568,1996,444263,3659,177766,2192,135023,3002,42743,2697,266497,2877,211951,3356,54546,2565,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1190751,8397,116081,5595,52845,3394,9779,1917,5537,1542,4242,1142,43066,3171,16769,1693,26297,2474,63236,3887,9977,1992,4236,1196,5741,1343,53259,3351,19813,2421,33446,2915,1074670,10028,561758,5986,226723,4211,181126,4962,45597,3749,335035,4185,286977,4413,48058,2838,512912,6242,211984,3822,133607,4571,78377,4738,300928,4440,214799,4768,86129,4885,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,815329,2802,90582,4585,44702,3185,11746,1579,6402,1434,5344,1173,32956,2906,15989,2052,16967,1894,45880,2842,10827,1708,4828,1165,5999,1265,35053,2520,13126,1587,21927,2409,724747,5317,358431,3698,121951,2391,98088,2820,23863,2124,236480,3062,212113,3502,24367,2328,366316,3417,123038,2352,89372,2810,33666,2875,243278,2917,192086,3762,51192,2791,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3839864,13128,342501,10037,166717,5354,35806,3032,16624,2532,19182,2062,130911,4636,60078,3761,70833,4460,175784,7874,31577,2771,12304,2017,19273,2067,144207,6943,51588,4340,92619,4769,3497363,17826,1735463,11311,597604,7368,430514,6492,167090,5866,1137859,7403,1004394,8313,133465,5637,1761900,10556,579865,5838,377978,7334,201887,6165,1182035,8319,847276,9795,334759,8584,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,850259,7966,117512,5915,57691,3999,13350,2072,7889,1650,5461,1233,44341,3259,16755,2631,27586,2279,59821,4272,10636,1958,4303,1029,6333,1597,49185,3165,19932,2148,29253,2575,732747,8404,352189,5504,137723,3762,100304,4215,37419,3328,214466,4836,183872,5071,30594,2688,380558,5461,147334,3696,90506,3943,56828,3404,233224,4149,165729,5095,67495,4003,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8184522,23486,877993,18065,439617,11906,93074,5287,39784,3248,53290,3717,346543,9873,131148,5621,215395,7760,438376,10982,80976,4650,34116,3910,46860,3179,357400,9267,116133,5362,241267,8307,7306529,28819,3610643,18534,1344484,11270,974978,11578,369506,9358,2266159,12790,1952127,13980,314032,8813,3695886,15870,1330721,8543,865274,9886,465447,11103,2365165,11111,1698371,15065,666794,10894,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3940537,9958,508212,11548,249528,7626,52844,3529,28297,3026,24547,2556,196684,6460,84095,4331,112589,4768,258684,7786,44759,3883,17789,2780,26970,2603,213925,6631,71228,3937,142697,5621,3432325,14928,1706569,10440,670974,6247,526620,7232,144354,5876,1035595,7939,909950,8791,125645,5339,1725756,8395,660791,5067,434382,6751,226409,6839,1064965,7142,775092,8953,289873,7101,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369671,1370,38039,2536,19724,1889,4546,1124,2860,937,1686,607,15178,1568,8581,1310,6597,988,18315,1783,3262,892,2136,755,1126,427,15053,1322,6870,961,8183,988,331632,2873,167395,2117,66168,1310,53578,1622,12590,1299,101227,1700,91951,1801,9276,1069,164237,1810,64613,1082,49279,1551,15334,1190,99624,1336,80898,1525,18726,1310,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6188317,7474,771424,11957,381219,7666,93477,5288,43971,4027,49506,3821,287742,7322,114526,4754,173216,5726,390205,8196,82188,4633,32741,3080,49447,3594,308017,7249,105983,4290,202034,6715,5416893,13590,2686595,8626,1037099,6573,786762,7803,250337,8724,1649496,7638,1422983,9605,226513,6930,2730298,9185,1036774,5847,702984,7821,333790,8350,1693524,7330,1251892,11127,441632,9169,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
