GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,C08524_043E,C08524_043M,C08524_044E,C08524_044M,C08524_045E,C08524_045M,C08524_046E,C08524_046M,C08524_047E,C08524_047M,C08524_048E,C08524_048M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003EA,C08524_003MA,C08524_004EA,C08524_004MA,C08524_005EA,C08524_005MA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009EA,C08524_009MA,C08524_010MA,C08524_010EA,C08524_011MA,C08524_011EA,C08524_012MA,C08524_012EA,C08524_013EA,C08524_013MA,C08524_014EA,C08524_014MA,C08524_015EA,C08524_015MA,C08524_016MA,C08524_016EA,C08524_017MA,C08524_017EA,C08524_018MA,C08524_018EA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021MA,C08524_021EA,C08524_022MA,C08524_022EA,C08524_023MA,C08524_023EA,C08524_024EA,C08524_024MA,C08524_025EA,C08524_025MA,C08524_026EA,C08524_026MA,C08524_027MA,C08524_027EA,C08524_028MA,C08524_028EA,C08524_029MA,C08524_029EA,C08524_030EA,C08524_030MA,C08524_031EA,C08524_031MA,C08524_032MA,C08524_032EA,C08524_033MA,C08524_033EA,C08524_034MA,C08524_034EA,C08524_035EA,C08524_035MA,C08524_036EA,C08524_036MA,C08524_037MA,C08524_037EA,C08524_038MA,C08524_038EA,C08524_039MA,C08524_039EA,C08524_040EA,C08524_040MA,C08524_041EA,C08524_041MA,C08524_042MA,C08524_042EA,C08524_043MA,C08524_043EA,C08524_044MA,C08524_044EA,C08524_045EA,C08524_045MA,C08524_046EA,C08524_046MA,C08524_047MA,C08524_047EA,C08524_048MA,C08524_048EA,state
0400000US13,4096689,20052,1365902,20059,601203,12972,1068931,19146,26948,3772,455082,11475,562070,15093,16553,2438,3286627,21694,1142005,16683,445677,11951,903097,16784,14022,3020,317877,9169,450172,12332,13777,2261,458753,14342,111693,6418,80940,5634,83197,5337,7566,1981,102882,7341,70971,6113,1504,605,91139,6343,17306,2461,29410,4152,22273,3625,150,242,8195,2489,13805,3142,0,268,114182,6046,25044,2700,27184,3051,18390,2740,3924,1345,15978,2812,22415,2653,1247,652,145988,6413,69854,4629,17992,2358,41974,3183,1286,631,10150,2297,4707,1283,25,42,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,186048,5492,122616,5179,155733,5364,3994,1105,58375,4214,47151,3292,11099,1769,400334,7857,128857,4980,78941,4193,106288,4645,1932,580,42983,3513,31871,2676,9462,1711,91739,4305,28642,2609,18917,2511,24943,2443,1353,907,11052,2190,5878,1410,954,422,33096,3109,5686,1273,11409,1694,10095,1485,155,154,1423,739,4223,1387,105,148,33171,3117,10296,1930,8776,1711,8139,1526,241,176,1645,569,3535,979,539,318,26676,2873,12567,1791,4573,1097,6268,1148,313,244,1272,599,1644,756,39,65,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,200286,6428,105550,5799,163774,5522,17571,1800,70701,4103,81091,4472,1490,550,489270,8530,152098,6080,75589,4443,134175,5413,11076,1667,52508,3351,62421,3839,1403,538,77734,4290,21588,2242,13647,2031,12782,1828,3453,975,13586,2112,12591,1774,87,116,5579,1274,1936,574,1837,978,1150,497,0,268,150,160,506,302,0,268,35541,3843,10799,1646,7476,1434,7815,1739,2280,850,2922,1200,4249,1177,0,268,32339,2911,13865,1598,7001,1929,7852,1374,762,438,1535,721,1324,470,0,268,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,1987769,19877,913597,18252,1526077,18223,18578,2633,489631,13999,837755,17566,4346,927,4324440,27526,1481993,18121,638192,13942,1160566,13528,12917,2007,387886,11677,639540,14641,3346,817,543256,13820,132113,6389,97141,6303,120622,6157,2812,1300,67323,4999,122977,8341,268,264,479584,13143,206539,7795,87044,7103,138724,7576,307,382,13224,2121,33393,3510,353,398,235643,10822,78810,5682,54455,4971,53862,4525,1464,720,12903,2027,33770,3476,379,295,194830,7714,88314,4459,36765,3683,52303,3804,1078,476,8295,1925,8075,1384,0,268,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,817067,13103,445557,10818,693247,11923,13783,2220,271024,8365,551692,9465,1769,630,2324810,18148,697210,11683,349946,9758,599156,10921,8101,1548,218188,7782,451086,9500,1123,510,264456,8352,54984,3683,49959,3389,48828,2940,2830,1249,39011,3305,68706,4099,138,111,20881,3364,3425,1060,5530,1788,3745,881,70,118,909,479,6938,1852,264,263,97425,5987,26306,4097,25263,3043,17667,2368,1292,593,7534,1285,19166,2141,197,204,86567,5021,35142,2744,14859,1566,23851,3002,1490,729,5382,1318,5796,1205,47,79,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,463175,8264,223372,6356,374900,8104,15929,1754,138133,5395,253763,6608,901,352,1178182,12459,371210,7991,170042,5732,317663,7658,10525,1504,108224,4994,199663,5937,855,332,147233,5541,36907,2256,23684,2516,27971,2404,1609,456,22742,2484,34320,2748,0,268,11327,1733,3980,1037,2045,660,3143,996,26,35,419,304,1714,559,0,268,69797,4413,20094,2378,14358,1723,14676,1875,1585,676,4986,1099,14052,1877,46,62,63634,3067,30984,2307,13243,1667,11447,1341,2184,661,1762,589,4014,804,0,268,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,437621,8738,211277,6243,345461,8066,12714,1254,141028,5182,190491,6105,5015,939,1110172,12208,366397,8262,166021,5919,296603,8238,8862,1166,114454,4794,153660,5463,4175,769,122320,5726,31830,2413,20374,2302,25386,2407,1962,548,17516,1909,24681,2885,571,486,5122,1166,450,322,508,270,1607,616,0,268,112,109,2445,876,0,268,53299,3974,16878,2587,13083,1981,9737,1507,825,393,5178,1035,7374,1358,224,229,52694,4116,22066,2261,11291,1799,12128,1748,1065,505,3768,1141,2331,681,45,75,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,520220,10769,274922,9788,444881,8716,13662,1999,190213,7939,317878,9509,9064,1569,1468709,13082,442081,10243,218613,8601,383875,7025,8131,1647,147179,6453,260571,8658,8259,1519,192218,6715,43501,3458,32925,3330,35942,3373,3143,1082,34192,3800,42122,3707,393,236,14417,2377,1514,510,5369,1282,3830,1142,0,268,794,582,2910,907,0,268,46494,3911,12066,2125,10849,1613,10275,1729,1206,815,3005,869,8681,1518,412,286,49002,3169,21058,2192,7166,1201,10959,1552,1182,443,5043,1292,3594,926,0,268,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,559202,12568,338752,10752,492540,12339,12286,2140,225291,8100,232798,9515,9729,1820,1514556,16158,476529,12332,251293,8873,414309,9930,7094,1442,171393,7284,185733,8879,8205,1728,209395,9711,47148,4894,45702,4312,44321,4687,2982,1002,40137,3429,28392,3229,713,383,35458,4699,3982,1158,15386,2836,10007,2658,169,271,1257,780,4526,1006,131,156,68728,5576,13794,2528,19415,2933,12949,2076,1255,536,9889,2261,10746,1738,680,458,42461,3382,17749,2533,6956,1265,10954,1595,786,510,2615,871,3401,903,0,268,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,199112,5786,109786,5390,158742,4752,8644,1250,72456,3151,77466,3649,1528,681,500153,7913,160746,4892,84082,4086,132085,4710,5530,961,55081,2851,61248,3108,1381,669,64017,4291,15168,1862,12708,2073,13801,1883,1481,501,11717,1796,8995,1398,147,152,3929,876,986,516,920,533,594,342,272,337,174,211,983,464,0,268,30332,3290,9528,2022,6323,1280,6632,1451,912,538,2673,768,4264,971,0,268,29303,2788,12684,1548,5753,1156,5630,1188,449,311,2811,1004,1976,607,0,268,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,974856,13764,372649,10348,642140,12032,6547,1428,234845,8178,213993,8387,9436,1486,1873304,14373,786867,11682,243882,9393,504239,10396,3570,999,164899,6455,162280,7383,7567,1264,262939,10074,75066,4553,49624,5662,57503,4174,1476,1013,50856,4420,27383,3126,1031,482,127146,7151,34499,4261,36321,3995,35070,3760,150,240,7721,1778,13315,3023,70,117,90585,5662,29037,2477,25084,3131,19796,2379,625,397,7050,2087,8549,1418,444,309,100492,6490,49387,3343,17738,2495,25532,2972,726,553,4319,1323,2466,691,324,425,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,1278705,18415,474336,14591,772047,16273,5270,1441,262076,9907,311006,10506,1992,764,2335422,20782,961648,15162,344039,12562,577894,12961,3291,860,204071,8148,242845,9375,1634,741,260776,10472,80153,5072,48086,4740,56346,4711,1207,881,37697,3670,37124,3694,163,157,252148,9210,121382,6488,39594,3620,69548,4738,149,182,8076,1920,13340,2337,59,98,154363,9065,59334,4494,28767,3744,42823,4892,434,293,8515,1942,14435,2836,55,92,102723,5345,56188,3623,13850,1747,25436,2805,189,179,3717,984,3262,773,81,137,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4358915,19377,1406845,16479,718777,13265,1107767,14251,20909,1958,398739,10310,703943,14722,1935,563,3673648,19357,1223264,16986,562791,11542,961747,13182,11865,1325,316788,8670,595780,13708,1413,489,377830,11035,89057,4836,72995,4330,76864,5258,4853,1234,60428,4622,73268,6097,365,222,49186,4469,10318,2091,17175,3011,11457,1737,118,143,1414,714,8704,2164,0,268,121472,4643,32423,2396,32392,2860,25506,2948,1719,497,10073,1414,19250,1988,109,132,136779,5919,51783,3431,33424,3076,32193,2641,2354,832,10036,1789,6941,1411,48,81,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
