GEO_ID,C14004_001E,C14004_001M,C14004_002E,C14004_002M,C14004_003E,C14004_003M,C14004_004E,C14004_004M,C14004_005E,C14004_005M,C14004_006E,C14004_006M,C14004_007E,C14004_007M,C14004_008E,C14004_008M,C14004_009E,C14004_009M,C14004_010E,C14004_010M,C14004_011E,C14004_011M,C14004_012E,C14004_012M,C14004_013E,C14004_013M,C14004_014E,C14004_014M,C14004_015E,C14004_015M,C14004_016E,C14004_016M,NAME,C14004_001MA,C14004_001EA,C14004_002MA,C14004_002EA,C14004_003EA,C14004_003MA,C14004_004EA,C14004_004MA,C14004_005EA,C14004_005MA,C14004_006MA,C14004_006EA,C14004_007MA,C14004_007EA,C14004_008MA,C14004_008EA,C14004_009EA,C14004_009MA,C14004_010EA,C14004_010MA,C14004_011EA,C14004_011MA,C14004_012MA,C14004_012EA,C14004_013MA,C14004_013EA,C14004_014EA,C14004_014MA,C14004_015EA,C14004_015MA,C14004_016EA,C14004_016MA,state
0400000US19,2314614,1510,127525,5286,602,324,74574,3766,29938,3034,22411,2008,40183,2863,0,221,20766,2035,10522,1562,8895,1359,2146906,6131,119397,1256,172257,4664,324519,3927,1530733,3585,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,150260,5145,163,164,84411,3421,36178,2943,29508,2501,31791,2778,52,86,11676,1724,11230,2105,8833,1148,1925018,5735,115685,1417,169257,4149,305633,4991,1334443,4259,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,186550,7430,481,397,103094,5140,47651,3641,35324,2654,39855,3711,136,137,17019,2495,10969,1880,11731,1668,3022650,8663,165916,1400,246604,6485,487053,5835,2123077,5446,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,216534,8509,1001,452,128843,6119,52901,5027,33789,3352,49330,4690,97,131,23537,2939,13412,2475,12284,2551,3181065,8863,196712,1918,304880,7776,508266,8011,2171207,5259,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,52471,3565,122,99,22247,2070,13275,1554,16827,1823,18521,2238,41,72,9571,1471,3398,1084,5511,1046,991501,3947,54876,706,76100,2286,125228,2097,735297,2505,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,272143,10694,2032,670,135347,7359,68684,5430,66080,4213,105711,6029,239,181,39447,3089,32114,3595,33911,3455,3932965,11546,244893,1695,305245,7607,581087,7345,2801740,5483,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,202577,9401,489,452,98668,6457,52003,4279,51417,4323,195565,8482,734,343,91651,5647,61573,4836,41607,3279,4589609,11803,254339,1547,298610,8008,730640,7087,3306020,6012,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,553049,12660,2086,675,299502,8036,139244,6566,112217,4841,122862,5996,324,345,54879,4206,32979,3141,34680,3261,7129578,13333,450159,1658,544212,9016,1076565,6985,5058642,7170,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,232299,7964,415,217,134843,4676,53369,4068,43672,3299,74960,4709,158,144,35388,3902,19034,2047,20380,1866,3675485,8433,219042,1492,300724,5472,598736,4858,2556983,4796,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,133738,6316,566,346,76554,4400,34909,3474,21709,2351,20848,2356,202,185,7913,1604,6533,1768,6200,1198,2052389,6966,125997,1866,198659,5845,323034,5755,1404699,4772,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,232768,7517,754,389,132298,5676,53133,3633,46583,3316,85082,5829,277,296,40811,3762,22534,2471,21460,2631,4187484,9140,243537,1550,358053,6250,658531,5003,2927363,5452,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,41612,2915,167,151,21687,2561,11158,1509,8600,1189,7573,1703,0,231,4355,1426,1461,592,1757,621,696397,3378,38494,614,61333,2930,96178,2347,500392,2341,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,87691,4637,445,336,49562,3214,20550,2189,17134,1764,22895,2916,40,67,10387,1693,7199,1550,5269,985,1241684,5606,73741,1136,108259,3099,199153,3641,860531,2706,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,101215,6830,656,283,50721,4484,24976,3994,24862,2039,22862,2994,69,110,6505,1606,6548,1551,9740,1801,1735423,7523,96299,1033,150327,4521,326834,5755,1161963,3770,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,43319,3789,260,179,23705,3053,9130,2021,10224,1416,26168,2458,0,253,11032,1489,5149,1140,9987,1600,958772,4628,58413,994,67155,3536,130899,3123,702305,1989,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,329652,9486,1878,656,188797,7080,65970,4943,73007,3910,180549,7714,1021,526,94178,5087,38409,3926,46941,3744,6227611,11281,368169,1446,417010,8195,926251,6241,4516181,5517,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,120498,6269,566,357,57868,4655,30176,2917,31888,2691,15701,2191,0,282,4592,1264,3511,866,7598,1480,1352379,6993,87173,1829,129441,4636,199096,4966,936669,4352,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14924034,2722,711203,14631,4566,1073,393453,10950,167753,7483,145431,6830,483750,12602,1739,633,238564,8263,133061,6743,110386,5892,13729081,19069,782225,2727,956986,13142,2213351,10314,9776519,8732,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6636024,3733,415082,11398,2187,823,196473,7723,112635,6267,103787,5891,93954,6195,143,155,34405,4028,29710,2951,29696,3096,6126988,13143,354670,3329,479257,8926,1058757,11792,4234304,9077,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499470,611,35440,2050,18,33,20744,1543,7765,1184,6913,992,4423,927,31,46,2415,684,1011,395,966,387,459607,2210,25039,409,37208,1985,71562,2093,325798,1483,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8890622,2741,510033,12187,1501,642,278788,9446,125339,4930,104405,5462,150947,7114,213,173,71122,5642,38377,3247,41235,2823,8229642,13262,486910,2026,646827,10271,1255520,6323,5840385,7807,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2730958,2130,178364,6188,843,516,94795,4734,48481,3033,34245,3156,33393,3421,28,47,13999,2365,8982,1702,10384,1561,2519201,6664,145004,1982,231534,5873,401433,5289,1741230,4616,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2860907,1962,180511,7082,997,556,88654,5214,48737,4100,42123,3242,38721,3010,123,177,15749,2422,10830,1733,12019,1645,2641675,8394,146139,1710,224427,5593,436268,5342,1834841,4848,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9697976,2125,436490,11056,1578,552,251193,8916,96533,5530,87186,3867,246707,8609,455,325,125451,6886,62820,4036,57981,4180,9014779,12331,516570,1914,622272,10096,1268046,6412,6607891,6090,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,831996,1218,43556,4251,417,288,21754,2701,11015,1916,10370,1735,26425,3305,54,87,13373,2738,6832,1356,6166,1227,762015,4768,43194,888,47778,3216,119034,2617,552009,2376,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3271506,1841,170171,7292,700,363,88543,4850,43828,3859,37100,3676,42460,3390,142,212,17720,2329,10198,1775,14400,2175,3058875,8765,178907,1492,262189,5640,492437,5967,2125342,6189,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,591550,976,32980,2583,0,219,19214,1755,6372,1255,7394,1165,7970,1383,22,35,5132,1199,1040,403,1776,560,550600,3063,31740,791,49709,2725,86105,2294,383046,2094,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4665284,2730,229107,8770,766,466,125912,6489,58841,3692,43588,3721,60693,4736,0,282,26585,3059,17347,2271,16761,2325,4375484,9629,236734,1832,367621,7733,724160,6378,3046969,6154,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16981542,4406,1125672,19894,6782,1590,607122,12658,294302,11646,217466,8072,229984,8753,243,184,96601,6155,62150,4807,70990,4817,15625886,23080,1004643,3966,1494296,16172,2904488,13564,10222459,12049,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1799970,1354,155330,6225,497,289,82580,4154,49786,3441,22467,2320,49722,3285,96,115,28587,3006,13891,1584,7148,1228,1594918,7124,110964,1153,189421,5249,356233,4383,938300,3495,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496750,495,24137,2322,63,78,13247,1839,4446,889,6381,1067,12202,1717,0,211,5322,1356,2989,779,3891,1013,460411,3051,26966,414,31906,2068,62289,1291,339250,1709,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5833784,3945,354067,9789,1970,684,192183,7847,78699,4140,81215,4839,111060,5994,161,159,39992,4188,30407,3190,40500,3356,5368657,11708,311633,3195,421580,8361,852721,8076,3782723,7676,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4930977,2257,306193,9387,1994,695,155696,6400,76112,4507,72391,4403,71867,4516,170,174,28141,3057,19756,2531,23800,2296,4552917,10048,259982,2163,410375,7462,743944,6695,3138616,5667,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1459909,1004,77208,4651,100,87,45948,3588,17258,2372,13902,2113,14775,2130,0,266,5764,1274,4247,1384,4764,1350,1367926,4503,68550,1006,100313,3696,195166,3475,1003897,3355,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4323769,1751,272072,8358,293,193,151203,4939,62373,4400,58203,4017,70215,4533,29,49,29834,2931,18330,2127,22022,2558,3981482,8844,238424,1530,324929,5464,597868,5685,2820261,5270,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,403128,1067,24896,2619,0,258,12355,1434,6454,1471,6087,1148,3429,957,0,258,1769,734,1065,579,595,317,374803,2786,20779,533,35930,2268,53599,2059,264495,1840,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3013917,0,108101,5125,2016,665,79618,4157,15615,2048,10852,1422,179581,6547,2252,707,93344,4617,53642,3700,30343,2619,2726235,7875,173474,887,231560,5457,464229,4271,1856972,3477,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
