GEO_ID,B22003_001E,B22003_001M,B22003_002E,B22003_002M,B22003_003E,B22003_003M,B22003_004E,B22003_004M,B22003_005E,B22003_005M,B22003_006E,B22003_006M,B22003_007E,B22003_007M,NAME,B22003_001EA,B22003_001MA,B22003_002EA,B22003_002MA,B22003_003MA,B22003_003EA,B22003_004MA,B22003_004EA,B22003_005EA,B22003_005MA,B22003_006EA,B22003_006MA,B22003_007EA,B22003_007MA,state
0400000US31,695592,4475,46226,2728,28060,2402,18166,2038,649366,5124,52874,3267,596492,6078,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,38595,3556,20378,3069,18217,2030,868124,6668,77103,5425,791021,7858,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,24214,2431,12709,1709,11505,1769,472840,4807,27672,2848,445168,5406,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,129203,6708,74569,6259,54634,4364,3012753,11364,214564,8146,2798189,13677,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,70230,3863,44336,2922,25894,2567,657590,5693,83941,5178,573649,6997,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,663074,13781,416475,11120,246599,9192,6451357,20848,581103,12652,5870254,23513,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,294728,9795,185438,7297,109290,5845,3115112,15792,318210,8108,2796902,16247,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,16954,1643,10388,1368,6566,1200,253483,2599,24344,1937,229139,3086,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,398030,10378,247156,8762,150874,6253,4109791,15985,341357,9763,3768434,17620,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,151861,6625,98517,5896,53344,3481,1228734,10412,130674,5380,1098060,10304,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,164750,6729,85942,4072,78808,5206,1260590,9377,111887,4817,1148703,10337,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,373802,8667,228862,6894,144940,5429,4486338,16525,363204,9246,4123134,17021,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,25076,2281,17142,2142,7934,1194,381013,3789,33043,2750,347970,4587,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,163205,6635,98575,5741,64630,3868,1472702,11573,157697,6392,1315005,11062,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,23915,2093,15172,1640,8743,1437,286416,3498,26642,1960,259774,3735,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,291110,9829,172459,8009,118651,6495,2075020,14130,206404,8245,1868616,15617,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,795194,14206,481422,11495,313772,9770,7182901,21339,813253,15577,6369648,24773,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,47285,3443,25447,2761,21838,2489,744644,5818,58424,3372,686220,6434,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,20696,2020,11792,1610,8904,1204,228129,2462,18216,1718,209913,2789,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,184373,7415,107816,5168,76557,4998,2705315,14868,191461,8122,2513854,15048,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,207478,6974,117595,6350,89883,4351,2242996,11410,174471,7840,2068525,12212,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,89820,5019,61350,4027,28470,2427,650882,7066,73542,4307,577340,7812,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,120273,5199,67436,3820,52837,3613,2099298,8079,159079,5877,1940219,9079,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,11527,1521,6752,1248,4775,1019,193408,2779,14220,1829,179188,3285,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,359095,7789,303492,7245,55603,3417,895223,10328,254478,6499,640745,10052,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
