GEO_ID,B25055_001E,B25055_001M,B25055_002E,B25055_002M,B25055_003E,B25055_003M,B25055_004E,B25055_004M,B25055_005E,B25055_005M,B25055_006E,B25055_006M,B25055_007E,B25055_007M,B25055_008E,B25055_008M,B25055_009E,B25055_009M,B25055_010E,B25055_010M,B25055_011E,B25055_011M,B25055_012E,B25055_012M,B25055_013E,B25055_013M,NAME,B25055_001EA,B25055_001MA,B25055_002MA,B25055_002EA,B25055_003MA,B25055_003EA,B25055_004EA,B25055_004MA,B25055_005MA,B25055_005EA,B25055_006EA,B25055_006MA,B25055_007MA,B25055_007EA,B25055_008MA,B25055_008EA,B25055_009EA,B25055_009MA,B25055_010EA,B25055_010MA,B25055_011MA,B25055_011EA,B25055_012EA,B25055_012MA,B25055_013MA,B25055_013EA,state
0400000US01,462690,11201,367189,9877,963,415,366226,9924,44040,3456,162,175,43878,3473,25269,2370,208,190,25061,2380,26192,2397,3521,924,22671,2293,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,75046,3207,62725,2997,26,50,62699,3010,6948,1288,86,113,6862,1249,2470,739,0,233,2470,739,2903,627,295,280,2608,634,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,658833,12452,544244,11081,2924,1592,541320,11285,54236,3937,833,624,53403,3831,25762,2498,929,519,24833,2404,34591,2619,11021,1360,23570,2478,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,310247,8239,252203,7658,821,450,251382,7635,26356,2396,331,277,26025,2375,14419,1442,447,425,13972,1437,17269,1748,2912,844,14357,1566,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,4841499,32068,3838395,30504,18226,2501,3820169,30252,477030,11668,2977,1288,474053,11343,250207,7104,3457,984,246750,7146,275867,8179,39720,2754,236147,7890,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,557391,11089,459973,9850,1828,813,458145,9945,45651,3307,546,348,45105,3318,22832,2215,606,344,22226,2214,28935,1859,6099,1010,22836,1901,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,383381,8879,279858,8033,1404,1011,278454,8061,41506,3521,111,132,41395,3540,26183,2477,752,309,25431,2481,35834,2530,5646,1185,30188,2362,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,82094,3780,64905,3506,0,262,64905,3506,7249,1116,51,84,7198,1128,3936,849,0,262,3936,849,6004,1040,1239,507,4765,970,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,140378,3771,105119,3297,500,382,104619,3277,15935,1345,167,197,15768,1327,9711,1286,389,359,9322,1281,9613,1124,1101,389,8512,1124,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2035643,23560,1590959,20012,5683,1550,1585276,19689,191056,7883,1013,406,190043,7904,113983,5688,2191,812,111792,5604,139645,5638,33075,2326,106570,5197,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1026427,16267,859294,15043,3727,1258,855567,15181,86671,4965,625,524,86046,4942,42642,3096,657,305,41985,3101,37820,2402,6169,1410,31651,2231,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,155435,5081,117406,4576,605,483,116801,4502,19136,1995,0,264,19136,1995,8833,1234,111,122,8722,1218,10060,1562,907,431,9153,1442,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,139925,5209,113755,4618,507,419,113248,4592,11995,1716,0,256,11995,1716,6811,1209,105,127,6706,1191,7364,1290,2159,791,5205,1078,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1343385,16962,1030654,15627,3532,870,1027122,15539,130160,6604,566,362,129594,6619,78550,4724,2693,915,75857,4620,104021,4513,16490,1660,87531,4134,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,642438,13243,508080,10478,1396,643,506684,10423,56755,3890,222,277,56533,3874,30039,2271,1095,641,28944,2192,47564,2661,8378,1244,39186,2732,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,297028,6629,228850,5868,524,251,228326,5889,23397,2370,107,126,23290,2360,14927,1331,341,238,14586,1325,29854,2082,4746,859,25108,1975,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,301416,7835,241566,7440,1049,754,240517,7425,21891,1988,204,251,21687,2007,13982,1810,292,275,13690,1798,23977,1825,5206,794,18771,1679,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,434800,9181,342026,8748,966,483,341060,8732,42874,3046,281,241,42593,3004,24871,2148,413,295,24458,2122,25029,2162,3978,1108,21051,2039,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,478755,12008,380899,10305,795,332,380104,10319,50775,4344,57,96,50718,4349,24748,2128,332,188,24416,2116,22333,2625,3647,1212,18686,2134,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,141097,5363,105306,4733,193,201,105113,4723,12724,1912,6,12,12718,1911,8867,1450,431,420,8436,1335,14200,1478,2147,824,12053,1388,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,614571,12920,470294,12576,1970,1030,468324,12520,61594,4825,536,378,61058,4803,35307,2798,1039,539,34268,2742,47376,2788,10934,1360,36442,2679,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,845614,14216,612203,11233,1986,811,610217,11107,91823,4648,1018,807,90805,4535,58207,3784,523,307,57684,3753,83381,3972,11060,1936,72321,3562,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,931726,14587,722853,13552,2472,729,720381,13450,81221,4080,576,397,80645,4081,47605,3188,1157,1019,46448,3126,80047,3352,13627,1889,66420,3010,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,462469,9611,348367,8832,1327,498,347040,8815,35924,2772,1179,870,34745,2754,23598,2045,1111,437,22487,1964,54580,2381,11486,1235,43094,2307,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,282398,7248,229603,7187,606,482,228997,7228,25759,2258,142,199,25617,2273,15379,2066,546,420,14833,2097,11657,1460,1154,444,10503,1322,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,621398,12443,485851,11978,1531,542,484320,11835,54839,3346,127,150,54712,3327,34556,2443,431,288,34125,2400,46152,2073,6836,1186,39316,2023,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,102357,4518,80102,3772,360,259,79742,3787,9586,1434,42,68,9544,1434,5159,976,109,113,5050,961,7510,1022,2086,650,5424,861,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,202985,5543,160368,4908,209,213,160159,4836,16304,1735,261,218,16043,1666,9820,1313,241,201,9579,1298,16493,1515,4740,944,11753,1149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,342951,7768,267114,7227,339,262,266775,7220,37483,2550,211,355,37272,2532,21296,2332,57,95,21239,2337,17058,2148,2893,884,14165,1984,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,128155,4867,95739,4367,229,192,95510,4347,11760,1637,0,253,11760,1637,9152,1390,282,313,8870,1420,11504,1234,1592,536,9912,1182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,987785,13819,716824,12535,2595,948,714229,12447,114011,5917,636,401,113375,5911,69880,4007,825,385,69055,3975,87070,3965,7286,1322,79784,3771,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,203634,7184,164441,6236,988,629,163453,6274,19932,2335,871,839,19061,2175,9362,1600,139,163,9223,1622,9899,1494,1992,641,7907,1399,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3062615,20984,2175063,19049,8411,2002,2166652,19228,369710,8511,1412,532,368298,8365,244222,5911,2368,743,241854,5983,273620,6834,12585,2068,261035,6073,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,986750,15536,818520,14083,3824,1413,814696,13983,82574,4151,278,212,82296,4137,40664,2837,812,464,39852,2834,44992,3134,7285,1080,37707,2710,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
