GEO_ID,B18023_001E,B18023_001M,B18023_002E,B18023_002M,B18023_003E,B18023_003M,B18023_004E,B18023_004M,B18023_005E,B18023_005M,B18023_006E,B18023_006M,B18023_007E,B18023_007M,B18023_008E,B18023_008M,B18023_009E,B18023_009M,B18023_010E,B18023_010M,B18023_011E,B18023_011M,B18023_012E,B18023_012M,B18023_013E,B18023_013M,B18023_014E,B18023_014M,B18023_015E,B18023_015M,B18023_016E,B18023_016M,B18023_017E,B18023_017M,B18023_018E,B18023_018M,B18023_019E,B18023_019M,B18023_020E,B18023_020M,B18023_021E,B18023_021M,B18023_022E,B18023_022M,B18023_023E,B18023_023M,B18023_024E,B18023_024M,B18023_025E,B18023_025M,B18023_026E,B18023_026M,B18023_027E,B18023_027M,B18023_028E,B18023_028M,B18023_029E,B18023_029M,B18023_030E,B18023_030M,B18023_031E,B18023_031M,NAME,B18023_001MA,B18023_001EA,B18023_002MA,B18023_002EA,B18023_003EA,B18023_003MA,B18023_004EA,B18023_004MA,B18023_005EA,B18023_005MA,B18023_006MA,B18023_006EA,B18023_007MA,B18023_007EA,B18023_008EA,B18023_008MA,B18023_009EA,B18023_009MA,B18023_010EA,B18023_010MA,B18023_011MA,B18023_011EA,B18023_012MA,B18023_012EA,B18023_013EA,B18023_013MA,B18023_014EA,B18023_014MA,B18023_015EA,B18023_015MA,B18023_016MA,B18023_016EA,B18023_017MA,B18023_017EA,B18023_018EA,B18023_018MA,B18023_019EA,B18023_019MA,B18023_020EA,B18023_020MA,B18023_021MA,B18023_021EA,B18023_022MA,B18023_022EA,B18023_023MA,B18023_023EA,B18023_024EA,B18023_024MA,B18023_025EA,B18023_025MA,B18023_026MA,B18023_026EA,B18023_027MA,B18023_027EA,B18023_028MA,B18023_028EA,B18023_029EA,B18023_029MA,B18023_030EA,B18023_030MA,B18023_031MA,B18023_031EA,state
0400000US13,5874074,7456,254688,10177,126049,6839,46157,4274,16679,2530,29478,3554,79892,4872,20486,2538,59406,3851,128639,6694,34471,3466,9838,1841,24633,2694,94168,5913,22635,3011,71533,4698,5619386,12939,2753321,8711,1145193,6873,836693,10160,308500,9788,1608128,6417,1315690,9727,292438,8325,2866065,9200,1164819,7587,696430,10455,468389,11634,1701246,7550,1145642,10400,555604,10129,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,781052,2984,24238,2784,14261,2095,4196,1315,1076,528,3120,1032,10065,1568,2604,688,7461,1432,9977,1600,2626,933,643,429,1983,812,7351,1177,2032,602,5319,1049,756814,4201,371370,3011,137796,2572,100003,3351,37793,3393,233574,1979,189167,2799,44407,2650,385444,2641,136293,2144,85388,2987,50905,3174,249151,1738,178502,3314,70649,3183,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,905424,2769,45582,3902,23750,2810,9959,2097,4277,1251,5682,1717,13791,1949,4180,1069,9611,1523,21832,2418,7649,1479,3989,1247,3660,907,14183,1756,3032,757,11151,1526,859842,4939,426541,3566,176186,3034,138095,2741,38091,2898,250355,2164,206428,3569,43927,2758,433301,3244,178915,2497,112472,4022,66443,3816,254386,2285,177722,3635,76664,3420,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8122312,6484,275240,7968,136957,5183,52496,3531,20190,2504,32306,2949,84461,4092,23528,2493,60933,3450,138283,6532,38323,3733,14810,1995,23513,2722,99960,4894,25261,2441,74699,3981,7847072,10379,3878840,7068,1574993,6377,1132398,10481,442595,9907,2303847,5023,1886786,9864,417061,8978,3968232,8154,1562852,5917,979097,10131,583755,10006,2405380,5460,1652839,12405,752541,11726,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3944502,4886,188226,8070,92246,5200,36552,3203,13497,1582,23055,2646,55694,3786,15272,1701,40422,3394,95980,5109,29070,2282,9369,1574,19701,1865,66910,4106,15051,1856,51859,3790,3756276,9284,1865676,6243,735127,4723,542156,6048,192971,6081,1130549,4730,929023,6842,201526,6689,1890600,6193,730584,4271,468223,7214,262361,6671,1160016,4999,817902,8534,342114,7865,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1870317,3085,82834,4488,42662,3066,18097,1843,7431,1202,10666,1535,24565,2483,8552,1319,16013,1817,40172,2787,14235,1986,6553,1438,7682,1275,25937,2167,8042,1197,17895,1969,1787483,5155,896060,3309,343778,2995,269395,4294,74383,3681,552282,2822,468719,4372,83563,3702,891423,3370,335309,3219,242320,4132,92989,4232,556114,2861,430147,4346,125967,4226,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1727251,3397,72122,4408,35608,2836,13127,1814,6157,1358,6970,1343,22481,2135,7611,1267,14870,1660,36514,2948,12645,1866,5996,1390,6649,1359,23869,2125,7374,1324,16495,1796,1655129,5363,823483,4032,333113,3724,254973,5061,78140,4177,490370,3341,422016,3926,68354,3265,831646,4030,329527,3873,227296,4923,102231,4612,502119,3625,365943,4978,136176,4668,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2685570,4242,188610,7318,94587,4963,26300,2898,6971,1597,19329,2465,68287,3917,11674,1731,56613,3568,94023,4604,24845,2813,5760,1401,19085,2497,69178,3662,10907,1517,58271,3369,2496960,8157,1224178,6273,481964,4188,341845,6435,140119,5866,742214,5084,567252,6032,174962,4847,1272782,5564,481644,4130,295576,6483,186068,6328,791138,4291,512560,6460,278578,5902,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868273,5317,168924,7686,85861,4606,31913,3374,9315,1867,22598,2773,53948,3552,11697,1620,42251,3378,83063,5641,22734,2545,6425,1165,16309,2139,60329,4435,12885,1816,47444,4080,2699349,9810,1293132,7356,530098,5819,354139,7656,175959,7770,763034,4743,586267,7440,176767,5516,1406217,6704,570106,4462,330304,7585,239802,7211,836111,5335,538293,8244,297818,8001,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,858753,2077,52799,3360,28088,2534,9474,1422,4357,1080,5117,1042,18614,2078,6355,1279,12259,1634,24711,2270,7836,1492,3128,883,4708,1089,16875,1780,3288,804,13587,1593,805954,4262,392272,3265,130753,2393,98965,2529,31788,2694,261519,2398,212752,3347,48767,3020,413682,2644,135689,2094,94993,2533,40696,2603,277993,2079,206420,3834,71573,3179,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3592127,5481,127340,6383,63795,4876,23959,3311,9503,2285,14456,2357,39836,3312,13414,1908,26422,2688,63545,4067,19041,2514,7699,1681,11342,1850,44504,3012,13320,1488,31184,2671,3464787,8121,1660463,6077,620490,4918,456429,7083,164061,5517,1039973,4715,882473,6511,157500,6538,1804324,5403,649005,4585,437383,6997,211622,7415,1155319,3983,837769,8918,317550,8631,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4099748,4904,173910,9273,81651,6532,31177,3498,13043,2129,18134,2636,50474,4750,13934,1828,36540,4355,92259,5399,24796,2315,8080,1410,16716,2107,67463,4344,15502,2297,51961,4190,3925838,10183,1925464,7469,719138,4806,521245,7426,197893,7258,1206326,5163,1010852,8071,195474,7097,2000374,6474,725141,3954,492138,7504,233003,6698,1275233,4354,922085,9837,353148,8838,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,329094,9568,163741,6078,64896,4154,21658,1872,43238,3618,98845,4191,28041,2304,70804,3672,165353,7034,50360,4007,14590,1916,35770,3453,114993,5473,26385,2278,88608,4649,6120208,11660,3016479,7341,1153616,5720,805784,9191,347832,9440,1862863,4762,1467738,8661,395125,7642,3103729,7823,1171387,5935,737489,8563,433898,8525,1932342,6023,1300456,10791,631886,10498,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,122718,5843,58208,3443,25846,2256,13829,1774,12017,1374,32362,2757,12141,1604,20221,2055,64510,4131,22927,3097,9116,1486,13811,2519,41583,2693,14775,1864,26808,2218,3206152,6801,1612407,5146,626492,4022,483646,5085,142846,4403,985915,3518,835094,5336,150821,4344,1593745,5009,611345,4284,451303,5857,160042,5686,982400,3310,753368,6424,229032,6078,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,129527,6667,59276,4017,19634,2641,5208,1540,14426,1928,39642,3491,9640,1878,30002,2862,70251,4947,16540,2313,3779,1339,12761,1861,53711,4212,10942,1899,42769,3620,1688786,7934,814318,5422,332454,4117,219645,5770,112809,5606,481864,5251,375130,5926,106734,4824,874468,5702,359521,4202,206014,6070,153507,5499,514947,4579,339595,6848,175352,5599,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,205065,7293,100948,4193,33347,2502,13389,1922,19958,2256,67601,4491,18275,2566,49326,3800,104117,5028,31747,3356,10697,1776,21050,2800,72370,3633,18550,2405,53820,3002,3481975,7501,1705027,5104,672444,3900,501045,6424,171399,6164,1032583,5015,848998,7018,183585,6235,1776948,6108,679496,4809,454398,7552,225098,6393,1097452,3759,774243,8293,323209,7638,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,29020,2607,14572,1759,5024,1222,3293,1110,1731,606,9548,1435,2772,684,6776,1398,14448,1821,3348,856,1377,489,1971,707,11100,1611,3523,741,7577,1460,580192,3162,289675,2407,107278,1966,80339,2605,26939,2079,182397,2131,152191,2840,30206,2713,290517,2679,104657,1786,72454,2822,32203,2497,185860,2287,134129,3083,51731,2629,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,41981,3493,20543,2114,9158,1597,4503,1010,4655,1065,11385,1316,4195,991,7190,1099,21438,2346,6443,1210,2875,868,3568,826,14995,1817,3800,902,11195,1421,1059918,4384,530127,2978,215419,2628,169906,3273,45513,2944,314708,2427,272494,3228,42214,2463,529791,3493,209175,2572,151636,3327,57539,3035,320616,2439,242758,3808,77858,3397,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,49319,4091,21111,1911,6381,1165,2148,625,4233,1000,14730,1611,4726,869,10004,1404,28208,3339,6737,1695,2502,1192,4235,1175,21471,2665,6158,1436,15313,2181,1502680,4868,768369,2823,311963,2677,242899,4354,69064,4221,456406,2583,371437,4512,84969,3787,734311,4154,300194,3606,185487,6128,114707,6042,434117,3016,297790,5436,136327,5602,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,35812,2808,17658,1981,7200,1266,3215,1035,3985,1013,10458,1472,3788,996,6670,1271,18154,1941,6316,1098,2886,942,3430,741,11838,1538,3305,713,8533,1325,818475,3205,405227,2337,134990,2062,107770,2714,27220,2357,270237,1889,233106,3067,37131,2559,413248,2555,135491,2159,96588,2763,38903,3029,277757,2123,208363,3737,69394,3345,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,178004,8148,85224,4707,34898,3232,12540,1932,22358,3071,50326,3546,15371,2067,34955,3104,92780,6050,23632,2577,7255,1274,16377,2235,69148,5284,18742,2803,50406,4222,5358527,10056,2631344,6643,955749,4812,668536,7222,287213,7893,1675595,4393,1414949,7688,260646,7157,2727183,7045,957533,4627,593483,8794,364050,8479,1769650,5409,1221007,11373,548643,11234,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,63617,4170,32320,3072,9764,1910,2245,740,7519,1667,22556,2671,5584,1232,16972,2198,31297,3145,7246,1489,1586,628,5660,1260,24051,2681,6550,1183,17501,2429,1161653,5328,565226,4794,230173,4306,161579,5392,68594,4223,335053,3740,263157,4534,71896,3472,596427,4004,233874,2957,136082,4489,97792,4826,362553,3348,244059,5283,118494,5058,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,475003,13084,235520,8151,83408,5272,26278,3177,57130,3757,152112,5574,40712,3549,111400,5048,239483,9156,62797,3876,21212,2980,41585,3124,176686,8038,40149,3696,136537,7162,11794825,14371,5722160,9376,2206698,7885,1494609,12758,712089,13098,3515462,5995,2837682,15862,677780,14093,6072665,10445,2261675,6023,1342923,14217,918752,14448,3810990,8124,2567728,16492,1243262,14559,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,268981,9252,129732,6007,42048,3597,16566,2444,25482,2743,87684,4521,20672,2270,67012,3947,139249,6496,33810,3405,11922,2209,21888,2567,105439,5650,21208,2417,84231,4607,5216392,11268,2555013,8939,1018387,8696,759578,9508,258809,8493,1536626,6547,1256550,9291,280076,7845,2661379,8146,1023476,5313,640405,8517,383071,9469,1637903,7894,1121677,11175,516226,11002,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,14887,2041,7617,1303,2848,748,1749,606,1099,465,4769,1047,1730,656,3039,775,7270,1355,2158,738,1207,605,951,387,5112,947,2085,649,3027,618,385975,2281,194603,1921,76064,1384,59975,1792,16089,1457,118539,1498,104479,1769,14060,1287,191372,1634,74092,1205,54785,1678,19307,1325,117280,1210,90776,1854,26504,1559,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,372316,8383,185147,6260,69738,4965,28853,2979,40885,3685,115409,4551,30951,2650,84458,4227,187169,6493,57138,4619,20157,2420,36981,3391,130031,5906,31341,3479,98690,5536,6911928,9722,3388930,7349,1289435,6675,937121,8179,352314,9649,2099495,5376,1694175,9419,405320,9142,3522998,7636,1317445,7399,856666,10415,460779,10774,2205553,6768,1529360,11807,676193,10943,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,132724,5666,65447,3680,22990,2579,9131,1635,13859,1846,42457,2704,11894,1676,30563,2207,67277,4226,17217,1848,5473,1034,11744,1525,50060,3833,10818,1730,39242,3650,2094562,7027,1025954,4605,419667,3751,311306,5026,108361,4785,606287,3465,493943,4636,112344,4292,1068608,5579,427696,4125,256057,6789,171639,6253,640912,4918,430583,6289,210329,5274,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
