GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001MA,B25011_001EA,B25011_002MA,B25011_002EA,B25011_003EA,B25011_003MA,B25011_004EA,B25011_004MA,B25011_005MA,B25011_005EA,B25011_006MA,B25011_006EA,B25011_007MA,B25011_007EA,B25011_008EA,B25011_008MA,B25011_009MA,B25011_009EA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012MA,B25011_012EA,B25011_013MA,B25011_013EA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016MA,B25011_016EA,B25011_017MA,B25011_017EA,B25011_018MA,B25011_018EA,B25011_019EA,B25011_019MA,B25011_020EA,B25011_020MA,B25011_021MA,B25011_021EA,B25011_022MA,B25011_022EA,B25011_023EA,B25011_023MA,B25011_024MA,B25011_024EA,B25011_025EA,B25011_025MA,B25011_026EA,B25011_026MA,B25011_027EA,B25011_027MA,B25011_028EA,B25011_028MA,B25011_029EA,B25011_029MA,B25011_030EA,B25011_030MA,B25011_031MA,B25011_031EA,B25011_032EA,B25011_032MA,B25011_033MA,B25011_033EA,B25011_034EA,B25011_034MA,B25011_035MA,B25011_035EA,B25011_036MA,B25011_036EA,B25011_037EA,B25011_037MA,B25011_038EA,B25011_038MA,B25011_039MA,B25011_039EA,B25011_040MA,B25011_040EA,B25011_041MA,B25011_041EA,B25011_042MA,B25011_042EA,B25011_043EA,B25011_043MA,B25011_044MA,B25011_044EA,B25011_045MA,B25011_045EA,B25011_046MA,B25011_046EA,B25011_047MA,B25011_047EA,B25011_048EA,B25011_048MA,B25011_049EA,B25011_049MA,state
0400000US13,3320278,14891,2218217,18944,1677096,16874,1357406,16419,216752,8672,936778,12371,203876,5447,319690,8566,85670,4414,18105,2969,57563,3763,10002,1364,234020,7455,36295,3624,155029,6214,42696,3410,541121,10915,469800,9497,51874,3970,256026,6470,161900,6124,71321,4338,20238,2463,43021,3496,8062,1196,1102061,16638,608260,12455,286501,9368,131419,6166,138574,7226,16508,1913,321759,9315,70934,6360,34959,4439,33415,4192,2560,1014,250825,7426,115272,5553,126528,5830,9025,1275,493801,12096,377735,10212,128354,7260,183266,8040,66115,3277,116066,7571,78912,5510,35164,4888,1990,703,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,200659,4429,159362,4447,9081,1421,108293,3683,41988,2582,41297,2769,13755,1567,826,363,9682,1450,3247,801,27542,2367,1515,615,15804,1750,10223,1391,55919,3318,46005,2997,2588,822,24085,2049,19332,1959,9914,1360,1917,711,6918,1071,1079,386,173429,5114,105130,4216,70304,3345,25188,2075,38093,2536,7023,1313,34826,3083,8521,1471,3100,1019,4869,1162,552,341,26305,2851,9566,1747,14767,2148,1972,707,68299,3903,50136,3617,10703,1738,27721,3108,11712,1575,18163,2049,9808,1570,7981,1521,374,223,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,291674,5858,250632,6431,42623,2622,159140,5108,48869,2521,41042,3337,12511,1720,3107,876,8443,1547,961,368,28531,2696,4440,1236,18112,2043,5979,1072,88274,4282,74156,3619,6902,1451,36151,2614,31103,2112,14118,1777,3330,956,9191,1535,1597,484,152187,5032,80556,3647,48835,2792,24477,2191,20993,2008,3365,893,31721,3342,8659,1696,4750,1137,3703,1164,206,170,23062,2846,13570,2243,8782,1972,710,465,71631,4419,52426,4348,15653,2536,25498,2995,11275,1694,19205,2758,14876,2220,4125,1492,204,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,2432320,18215,2009360,17149,290565,7418,1366739,12903,352056,6926,422960,10912,126157,5652,28144,3099,79588,4825,18425,1705,296803,9335,44190,3521,187342,6661,65271,3308,845253,12906,731714,12554,84780,5096,346177,8690,300757,6813,113539,5503,37382,3475,61178,4039,14979,1560,1413447,16614,693811,15638,320758,11188,124333,6532,168168,7562,28257,2545,373053,11824,76755,5665,37889,4147,35521,3602,3345,817,296298,10459,131639,7142,147339,6622,17320,2587,719636,13029,579853,11783,171121,8041,262378,8917,146354,6452,139783,7607,97930,5767,38775,4257,3078,869,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,1307525,16143,1102692,16166,167109,6021,736125,13221,199458,5205,204833,7014,61944,4251,14673,2391,40999,3227,6272,962,142889,5400,24447,2559,89608,4324,28834,2151,451564,8942,380590,7949,37368,2629,178694,6126,164528,5075,70974,4286,22947,2761,40236,3096,7791,1010,683921,13453,332424,8589,159085,6939,69264,4809,76499,4377,13322,1638,173339,7099,38464,3216,19991,2499,17520,2339,953,340,134875,6787,67891,4633,62477,4535,4507,952,351497,10912,280722,9971,86995,5768,125221,7191,68506,3395,70775,4234,50515,3611,19505,2661,755,348,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,649106,8811,564838,9072,79745,3653,366942,6643,118151,2846,84268,3862,23462,2166,7056,1261,14310,1850,2096,535,60806,3057,10166,1493,40029,2493,10611,1140,228690,6215,196267,5744,17993,1958,91258,4187,87016,3281,32423,2223,11561,1413,17942,1849,2920,642,323037,6427,141026,3823,73962,3188,32700,2613,32630,2424,8632,1078,67064,3540,14569,1695,6420,1181,7703,1375,446,269,52495,3334,29252,2756,21607,2218,1636,497,182011,6112,140112,5732,43206,3425,57732,3732,39174,2333,41899,3123,34052,2750,6930,1296,917,362,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,561057,8757,481583,8807,70581,3567,319769,6362,91233,2946,79474,3770,24056,2149,4728,1012,16035,1727,3293,764,55418,3284,10923,1777,34766,2979,9729,1118,183523,5326,161839,4939,15809,1912,76741,4005,69289,2832,21684,1794,6726,1216,12005,1253,2953,602,327358,8076,154784,5130,83121,4758,38756,3268,36244,3216,8121,1503,71663,4258,16588,2355,7785,1752,8484,1489,319,229,55075,3783,32456,2674,20885,2415,1734,554,172574,6425,136871,5776,47840,3686,56904,3845,32127,2255,35703,3372,27883,2847,7014,1722,806,357,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,864613,12354,719130,12013,106579,4522,483041,8444,129510,4761,145483,5829,43491,3287,7193,1373,30273,2865,6025,1035,101992,5006,16123,1933,64514,4048,21355,2241,303360,7511,269724,7588,22753,2499,135253,5626,111718,3698,33636,2800,7944,1246,21046,2384,4646,892,485925,9577,254630,7292,132721,4808,56906,4201,66638,4037,9177,1165,121909,5946,21623,2487,11063,1788,10305,1618,255,214,100286,5463,52288,3877,44032,3281,3966,909,231295,7375,190422,7147,54197,4724,91951,5249,44274,3011,40873,3534,28685,2782,11434,1982,754,364,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,847061,13357,656638,12980,97300,4523,439550,9873,119788,4539,190423,8283,47050,4130,9505,1799,30444,3082,7101,1138,143373,6753,22008,2515,92043,5895,29322,2436,289812,8852,254959,8428,22387,3482,121080,5779,111492,4705,34853,3672,9381,1594,20595,2605,4877,1156,539726,13040,289944,9299,112113,6042,45722,3981,57901,4304,8490,1207,177831,8265,28327,3604,11538,2186,15596,3051,1193,540,149504,7020,70218,4323,73259,5347,6027,1342,249782,9923,204619,9252,65421,6203,96140,6561,43058,3518,45163,4606,30627,3954,12763,2314,1773,999,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,286905,6175,241506,5986,24100,1769,170441,5048,46965,2116,45399,2752,16065,1898,3265,824,11366,1555,1434,389,29334,2260,3894,1004,20611,1822,4829,848,102298,4274,82495,3626,3719,857,42545,2724,36231,2218,19803,1874,3949,879,12880,1415,2974,634,152955,5619,68564,3969,36569,2791,14000,1723,17622,2247,4947,945,31995,3140,9523,1686,4806,1356,4609,1170,108,120,22472,2665,9559,1620,12279,1874,634,411,84391,4882,64793,4015,13782,2062,30678,2772,20333,1731,19598,2485,13826,2059,5129,1313,643,394,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,1073053,11988,871125,11372,99203,5227,620857,10403,151065,4307,201928,6926,52526,3632,8467,1604,36186,3252,7873,1412,149402,5922,18874,2872,104344,4729,26184,2203,365561,8998,308943,8587,33608,3662,166136,6742,109199,4607,56618,3570,14432,2309,35469,3143,6717,1169,647033,13028,324918,8878,150724,6421,50842,4054,83182,5207,16700,2009,174194,7014,37379,3668,16021,3018,19815,2435,1543,589,136815,6298,53660,3612,74973,4911,8182,1478,322115,11122,254858,9524,74255,5159,118465,6587,62138,3227,67257,4919,44813,4088,20557,2561,1887,610,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,1167160,14281,968240,14610,103893,5108,689745,12862,174602,6161,198920,6287,57584,4295,7957,1660,38418,3059,11209,1837,141336,5206,8011,1516,99950,4384,33375,2615,400725,9768,332018,8576,27473,3128,166123,6309,138422,5202,68707,4312,17040,2404,42903,3321,8764,1334,880147,14720,402512,10273,197969,8287,68755,4882,103881,5709,25333,2759,204543,7475,44447,4662,21163,3776,20597,2275,2687,908,160096,5981,63279,4017,88855,4727,7962,1528,477635,11960,368359,10474,85167,6794,169286,7058,113906,5029,109276,5661,74771,5466,32071,3633,2434,707,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
