GEO_ID,C18007_001E,C18007_001M,C18007_002E,C18007_002M,C18007_003E,C18007_003M,C18007_004E,C18007_004M,C18007_005E,C18007_005M,C18007_006E,C18007_006M,C18007_007E,C18007_007M,C18007_008E,C18007_008M,C18007_009E,C18007_009M,C18007_010E,C18007_010M,C18007_011E,C18007_011M,C18007_012E,C18007_012M,C18007_013E,C18007_013M,C18007_014E,C18007_014M,C18007_015E,C18007_015M,C18007_016E,C18007_016M,C18007_017E,C18007_017M,C18007_018E,C18007_018M,C18007_019E,C18007_019M,C18007_020E,C18007_020M,C18007_021E,C18007_021M,NAME,C18007_001MA,C18007_001EA,C18007_002MA,C18007_002EA,C18007_003EA,C18007_003MA,C18007_004EA,C18007_004MA,C18007_005EA,C18007_005MA,C18007_006MA,C18007_006EA,C18007_007MA,C18007_007EA,C18007_008EA,C18007_008MA,C18007_009EA,C18007_009MA,C18007_010EA,C18007_010MA,C18007_011EA,C18007_011MA,C18007_012MA,C18007_012EA,C18007_013EA,C18007_013MA,C18007_014EA,C18007_014MA,C18007_015EA,C18007_015MA,C18007_016EA,C18007_016MA,C18007_017MA,C18007_017EA,C18007_018EA,C18007_018MA,C18007_019EA,C18007_019MA,C18007_020EA,C18007_020MA,C18007_021EA,C18007_021MA,state
0400000US13,6685577,6223,3220564,5511,2879370,5821,78197,4676,2801173,7726,222855,3132,19280,1948,203575,3506,118339,2039,26851,2132,91488,2989,3465013,6068,2994704,6142,108070,6670,2886634,9380,260697,2459,31057,2317,229640,3062,209612,2772,76804,3478,132808,3597,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,949947,2991,456058,2423,385631,2387,9561,1600,376070,2936,35396,657,2137,725,33259,988,35031,349,6288,1064,28743,1102,493889,1985,395421,1874,9348,1343,386073,2320,41897,408,3049,750,38848,789,56571,523,16756,1649,39815,1739,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1062144,2264,521712,1884,450291,1938,12363,1771,437928,2482,41948,647,1761,584,40187,771,29473,541,4753,819,24720,948,540432,1926,455133,2171,13502,1804,441631,2682,44346,697,3733,926,40613,1146,40953,552,12448,1317,28505,1337,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9558465,6078,4613637,4417,4015797,4405,83975,5052,3931822,6878,333268,1389,20922,2028,312346,2375,264572,1252,47220,2690,217352,2735,4944828,4454,4106515,4778,115217,5329,3991298,7578,416356,1769,43837,3098,372519,3242,421957,1559,124052,4922,297905,4780,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4671673,4467,2264707,3449,1957922,3639,52722,3915,1905200,5332,173419,1023,11462,1352,161957,1696,133366,816,24437,1700,108929,1814,2406966,3820,1986580,3967,70771,3642,1915809,5604,208380,1098,20096,2077,188284,2285,212006,1044,58883,3156,153123,3093,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2272484,2792,1109061,2570,938722,2602,18786,1870,919936,3182,89755,632,4445,893,85310,1048,80584,493,11574,1275,69010,1319,1163423,2718,931595,2607,24342,2154,907253,3264,110219,1041,7831,1049,102388,1518,121609,597,29977,1931,91632,1918,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2057379,3038,1002405,3055,859091,3181,19052,1752,840039,3652,77300,1108,5330,1076,71970,1193,66014,958,8890,1146,57124,1339,1054974,2599,868160,2774,25286,2343,842874,3673,90381,1004,7317,1081,83064,1274,96433,906,24935,1555,71498,1659,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3181455,3756,1529245,3568,1318765,3733,58365,3892,1260400,5608,128893,1075,12801,1524,116092,1750,81587,842,18525,1472,63062,1493,1652210,2747,1366805,3023,74243,4275,1292562,5376,153415,1290,21170,2140,132245,2447,131990,864,46148,2434,85842,2200,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3367156,4773,1588201,4818,1378993,5049,50960,3574,1328033,6892,124897,1801,11502,1553,113395,2278,84311,1454,17558,2205,66753,2147,1778955,3330,1489280,3373,61520,3809,1427760,5332,153039,1665,20739,2234,132300,2736,136636,1608,47821,2726,88815,2512,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1040068,2127,499741,2085,420360,2027,12846,1746,407514,2733,44862,382,2785,614,42077,735,34519,385,5774,1026,28745,1039,540327,1550,438393,1516,15835,1867,422558,2082,49451,331,3672,667,45779,781,52483,269,12994,1335,39489,1384,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4201577,4916,1981251,3918,1724258,4187,32560,3138,1691698,5104,146422,1275,8761,1595,137661,2073,110571,1143,19083,2017,91488,2115,2220326,3395,1867869,3826,50691,3633,1817178,5077,175673,1269,15919,1790,159754,2175,176784,1232,48315,2918,128469,3147,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4896536,4326,2339049,3681,2007115,3892,44971,4908,1962144,5527,173824,1340,10776,1427,163048,2056,158110,1160,27471,2422,130639,2795,2557487,3004,2092633,3230,63785,4959,2028848,5955,209906,1260,19015,1980,190891,2262,254948,1041,69601,3778,185347,3926,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7643804,4947,3683754,3751,3180220,3632,87340,4142,3092880,6097,271368,1396,17077,1844,254291,1979,232166,1019,41542,2223,190624,2337,3960050,3962,3269082,4009,119947,5793,3149135,6719,330923,1465,33373,2422,297550,2672,360045,1167,105238,4174,254807,4216,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3906188,3340,1921124,3328,1670615,3251,30051,2197,1640564,4326,138992,883,5957,982,133035,1096,111517,718,16809,1495,94708,1679,1985064,2741,1658255,2949,38911,2805,1619344,4380,158103,932,10371,1135,147732,1430,168706,882,41054,2685,127652,2693,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2155775,3956,1013568,3837,873594,4137,35781,2724,837813,4642,86334,1824,10457,1347,75877,1840,53640,1555,15025,1727,38615,2001,1142207,2664,944719,2935,51624,3736,893095,4907,108761,1632,16987,1765,91774,2390,88727,1566,34605,2114,54122,2035,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4408178,4100,2117473,3921,1805975,3913,56098,4037,1749877,5404,178973,1085,14344,1787,164629,2149,132525,1113,24958,2047,107567,2138,2290705,3542,1881065,3677,78291,4020,1802774,5474,210433,1327,21981,1969,188452,2305,199207,1009,58566,3066,140641,3036,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,730276,1846,359342,1916,304247,1835,6945,1300,297302,2227,32223,541,1556,490,30667,754,22872,291,3759,672,19113,728,370934,1552,304965,1596,7970,1425,296995,2366,34443,621,3227,719,31216,911,31526,411,6758,906,24768,950,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1319816,2265,644269,2300,550670,2375,9690,1763,540980,2677,50196,612,2207,616,47989,814,43403,515,6698,793,36705,801,675547,2035,551229,2124,13185,1562,538044,2644,59634,580,3957,746,55677,771,64684,645,15399,1247,49285,1401,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1819675,2754,914523,2220,789480,2219,14687,1814,774793,2762,78805,865,4656,955,74149,1231,46238,808,7812,1272,38426,1504,905152,2342,762519,2212,22299,2541,740220,3501,81047,928,6850,1264,74197,1451,61586,757,16855,1772,44731,1834,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1005608,1988,489510,1883,422885,1766,9379,1526,413506,2373,38222,354,2249,525,35973,593,28403,325,4863,887,23540,973,516098,1620,431402,1591,11341,1640,420061,2265,42304,422,3067,726,39237,863,42392,321,10758,1288,31634,1271,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6604541,4251,3157068,3894,2716568,4056,54933,3232,2661635,5304,235359,1569,14377,1532,220982,2095,205141,1212,32595,2501,172546,2744,3447473,3603,2819963,3577,79185,5222,2740778,6051,294288,1592,29202,2888,265086,3247,333222,1686,95651,3915,237571,4215,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1452955,3037,698633,2949,597546,3157,20054,2352,577492,4227,60246,1499,4342,1056,55904,1564,40841,1282,8577,1143,32264,1722,754322,2498,627724,2692,25382,2628,602342,3927,69358,1230,8590,1351,60768,1641,57240,1151,18656,1865,38584,2017,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14640701,7410,6932294,7031,5957680,6774,147365,7167,5810315,9733,527952,1634,41265,3127,486687,3524,446662,1434,86771,4257,359891,4517,7708407,5776,6312148,5749,206156,7511,6105992,9316,670637,1666,76004,3904,594633,4198,725622,1551,220935,6265,504687,6329,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6471248,6083,3099999,6938,2684745,7174,78764,4428,2605981,8811,248531,2198,20556,2304,227975,2768,166723,1813,32290,2287,134433,2894,3371249,4744,2800628,4718,108731,4927,2691897,5970,302295,2141,33388,2804,268907,3341,268326,1893,85010,2979,183316,3312,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,487517,1319,239418,1148,202220,1178,3556,865,198664,1611,19154,379,1190,422,17964,482,18044,254,2667,519,15377,571,248099,1202,198642,1296,5525,911,193117,1363,22398,348,1491,485,20907,564,27059,356,6756,915,20303,902,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715228,5851,4173841,4467,3574077,4509,101943,4815,3472134,6334,326529,1378,23145,1990,303384,2086,273235,874,47658,2774,225577,2886,4541387,5112,3710167,5174,138745,5902,3571422,7547,399587,1448,41274,3226,358313,3518,431633,1311,118871,4166,312762,4088,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2669049,3560,1283868,3376,1091401,3320,38318,3581,1053083,4983,115671,1573,11725,1365,103946,1986,76796,1298,14760,1535,62036,1632,1385181,3269,1135885,3997,49829,3150,1086056,5125,136381,1629,15927,1504,120454,2079,112915,1299,35588,1867,77327,1884,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2807386,3314,1374327,3649,1178236,3457,29931,2964,1148305,3938,107795,1062,5383,1019,102412,1415,88296,1029,14811,1440,73485,1571,1433059,2730,1181742,2915,42529,3584,1139213,5045,120166,1010,12100,1878,108066,2311,131151,952,36534,2460,94617,2527,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9515086,5194,4537146,4724,3807799,4967,106827,5965,3700972,7652,373469,1235,22294,1962,351175,2000,355878,1158,56796,3207,299082,3330,4977940,3804,3952821,3905,136640,6768,3816181,7808,455431,1378,45042,3207,410389,3396,569688,1230,155189,4780,414499,4910,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,814309,2290,384706,1752,327332,1741,8293,1391,319039,2311,27949,764,1453,565,26496,892,29425,516,3954,845,25471,912,429603,1743,347016,1830,11933,1753,335083,2358,34510,567,2454,620,32056,862,48077,572,12541,1562,35536,1532,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3195990,4009,1512401,3713,1298747,3837,45625,4249,1253122,5167,132235,1383,10095,1218,122140,1660,81419,1419,17679,1784,63740,1984,1683589,2838,1391655,2745,60619,4058,1331036,5127,158967,1584,19083,2056,139884,2274,132967,1584,44773,2708,88194,2713,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,579599,1502,283146,1306,239332,1395,4876,904,234456,1567,23394,467,1379,406,22015,633,20420,400,3252,680,17168,794,296453,1278,239177,1332,5243,1048,233934,1712,27385,413,1783,504,25602,573,29891,617,6594,801,23297,903,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4565965,4781,2190168,4391,1889802,4527,72401,4060,1817401,6082,186252,1413,17712,1882,168540,2000,114114,1037,25921,1930,88193,2131,2375797,3946,1967510,3959,101403,6759,1866107,7647,223747,1694,27743,2450,196004,2855,184540,1115,66467,3032,118073,3152,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16565231,9621,8063863,8851,7133660,9079,176634,7061,6957026,10979,560273,3329,46624,3447,513649,4015,369930,2762,80750,4074,289180,4028,8501368,7721,7283722,8080,233785,6694,7049937,11706,657266,3503,87449,4233,569817,4789,560380,3185,191268,5863,369112,5658,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1757228,2378,868641,2290,776200,2295,12188,1704,764012,2629,53399,633,2106,596,51293,773,39042,506,6123,852,32919,883,888587,2298,775480,2234,19413,2421,756067,3188,59917,609,5045,971,54872,1101,53190,529,15840,1353,37350,1480,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,487037,1157,236341,1081,202119,1059,4505,748,197614,1286,19295,236,1189,363,18106,352,14927,109,2724,540,12203,537,250696,1107,208103,1119,7560,1112,200543,1443,21346,259,1809,389,19537,428,21247,95,6313,723,14934,723,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5646636,7241,2695065,7079,2344344,7218,51974,3537,2292370,7766,212264,2705,14649,1823,197615,3109,138457,2117,27835,2248,110622,2691,2951571,5854,2479244,5732,73223,4461,2406021,6751,244611,2112,25602,2175,219009,3383,227716,2107,72363,3196,155353,3495,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4808053,5169,2352779,4102,2051273,4379,50214,4042,2001059,6263,172404,1167,10845,1657,161559,1972,129102,1111,22923,2074,106179,2101,2455274,3549,2073006,3518,67740,4117,2005266,5518,188696,1428,17533,1802,171163,2308,193572,1176,52774,2682,140798,3040,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1435033,2422,691837,2132,577663,2269,31124,3005,546539,3292,65634,829,6039,1004,59595,1254,48540,649,12622,1336,35918,1346,743196,2297,590985,2389,33340,3053,557645,3745,76943,785,9698,1260,67245,1570,75268,595,27990,1927,47278,2011,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4237863,2984,2071899,3387,1781422,3406,35207,2756,1746215,4517,160278,1061,9294,1263,150984,1622,130199,647,21397,1417,108802,1524,2165964,3037,1781977,3167,47694,3119,1734283,4288,184717,1093,14513,1431,170204,1773,199270,786,47844,2583,151426,2494,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,393995,1743,194686,2007,167825,1957,4337,966,163488,2036,15855,468,685,418,15170,603,11006,420,950,371,10056,562,199309,1117,166949,1115,4579,1215,162370,1693,16338,476,1672,540,14666,590,16022,671,3896,821,12126,960,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2953200,2663,1377294,2076,1169781,2077,78991,4323,1090790,4512,124039,714,25153,2088,98886,2216,83474,711,35391,1858,48083,1775,1575906,1954,1304147,1953,87662,3265,1216485,3863,150470,550,42213,2537,108257,2547,121289,550,73346,2129,47943,1895,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
