GEO_ID,B18006_001E,B18006_001M,B18006_002E,B18006_002M,B18006_003E,B18006_003M,B18006_004E,B18006_004M,B18006_005E,B18006_005M,B18006_006E,B18006_006M,B18006_007E,B18006_007M,B18006_008E,B18006_008M,B18006_009E,B18006_009M,B18006_010E,B18006_010M,B18006_011E,B18006_011M,B18006_012E,B18006_012M,B18006_013E,B18006_013M,B18006_014E,B18006_014M,B18006_015E,B18006_015M,B18006_016E,B18006_016M,B18006_017E,B18006_017M,B18006_018E,B18006_018M,B18006_019E,B18006_019M,B18006_020E,B18006_020M,B18006_021E,B18006_021M,B18006_022E,B18006_022M,B18006_023E,B18006_023M,B18006_024E,B18006_024M,B18006_025E,B18006_025M,B18006_026E,B18006_026M,B18006_027E,B18006_027M,B18006_028E,B18006_028M,B18006_029E,B18006_029M,B18006_030E,B18006_030M,B18006_031E,B18006_031M,B18006_032E,B18006_032M,B18006_033E,B18006_033M,NAME,B18006_001EA,B18006_001MA,B18006_002EA,B18006_002MA,B18006_003EA,B18006_003MA,B18006_004MA,B18006_004EA,B18006_005MA,B18006_005EA,B18006_006EA,B18006_006MA,B18006_007EA,B18006_007MA,B18006_008EA,B18006_008MA,B18006_009MA,B18006_009EA,B18006_010MA,B18006_010EA,B18006_011EA,B18006_011MA,B18006_012EA,B18006_012MA,B18006_013EA,B18006_013MA,B18006_014MA,B18006_014EA,B18006_015MA,B18006_015EA,B18006_016EA,B18006_016MA,B18006_017EA,B18006_017MA,B18006_018EA,B18006_018MA,B18006_019MA,B18006_019EA,B18006_020MA,B18006_020EA,B18006_021MA,B18006_021EA,B18006_022EA,B18006_022MA,B18006_023EA,B18006_023MA,B18006_024MA,B18006_024EA,B18006_025MA,B18006_025EA,B18006_026MA,B18006_026EA,B18006_027EA,B18006_027MA,B18006_028EA,B18006_028MA,B18006_029MA,B18006_029EA,B18006_030MA,B18006_030EA,B18006_031MA,B18006_031EA,B18006_032MA,B18006_032EA,B18006_033EA,B18006_033MA,state
0400000US13,8094915,4412,3941892,6200,721328,5120,6944,1620,714384,5317,300678,7799,2316,742,298362,7818,2578692,7220,52280,3736,2526412,7843,222855,3132,12300,1414,210555,3404,118339,2039,16488,1744,101851,2303,4153023,5229,688010,5570,4749,1139,683261,5597,288725,7788,2157,866,286568,7683,2705979,7451,73704,5055,2632275,8541,260697,2459,17989,2110,242708,3079,209612,2772,41584,2818,168028,3600,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1126390,2568,546836,2346,90778,1295,649,407,90129,1307,38661,1930,250,322,38411,1979,346970,2371,4521,870,342449,2424,35396,657,1017,532,34379,824,35031,349,3673,821,31358,892,579554,1848,85665,1360,770,435,84895,1383,35186,1978,111,130,35075,1989,360235,2194,4075,986,356160,2390,41897,408,1740,645,40157,700,56571,523,7431,1410,49140,1536,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1286091,1388,637323,1903,115611,1859,2092,1426,113519,2301,52583,3098,653,516,51930,3054,397708,2579,8947,1481,388761,3032,41948,647,1369,465,40579,670,29473,541,3206,741,26267,898,648768,1758,108336,1615,617,426,107719,1588,52070,2272,54,98,52016,2267,403063,2423,8549,1211,394514,2716,44346,697,2482,677,41864,985,40953,552,5760,883,35193,1082,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,8883,1790,1000465,5021,421567,7060,2934,971,418633,7098,3594230,6166,56304,3855,3537926,7858,333268,1389,15683,1594,317585,1929,264572,1252,28822,2400,235750,2658,5906920,3677,962092,4771,7024,1316,955068,4784,405507,6385,2871,830,402636,6442,3701008,6125,73706,4645,3627302,8369,416356,1769,25158,2305,391198,2601,421957,1559,65880,3602,356077,3701,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,6247,1464,498991,3813,204957,3904,1722,560,203235,3933,1752965,3985,34892,3068,1718073,5245,173419,1023,7677,1075,165742,1385,133366,816,14921,1556,118445,1696,2889133,3090,482167,3486,3240,1000,478927,3571,192049,4550,1872,670,190177,4561,1794531,4061,48859,3615,1745672,5448,208380,1098,13003,1821,195377,2065,212006,1044,28746,2110,183260,2249,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,1303,576,203797,1957,97964,3029,1029,417,96935,3060,840758,2931,10257,1499,830501,3463,89755,632,4329,888,85426,1083,80584,493,7327,970,73257,1117,1362911,2188,199488,2082,867,313,198621,2122,85665,3629,262,172,85403,3606,845930,3457,15439,1586,830491,3960,110219,1041,4789,861,105430,1290,121609,597,14661,1364,106948,1521,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,2201,712,207316,2493,92600,3741,882,392,91718,3726,766491,3577,14180,1484,752311,3501,77300,1108,3966,905,73334,1200,66014,958,6565,985,59449,1140,1253854,2489,198880,2488,1343,451,197537,2583,86000,2877,380,255,85620,2864,782160,3421,17064,1689,765096,3954,90381,1004,5657,1235,84724,1518,96433,906,13367,1443,83066,1679,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,3566,920,305824,2982,132168,4925,2115,883,130053,4771,1186597,4566,39114,2901,1147483,5409,128893,1075,8777,1309,120116,1677,81587,842,12240,1363,69347,1446,1939408,3232,287198,3089,2014,714,285184,3068,125722,3955,1046,538,124676,4005,1241083,4418,45821,3038,1195262,5009,153415,1290,11754,1512,141661,1966,131990,864,25653,2166,106337,1949,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,4218,958,349546,3393,169366,5683,2569,909,166797,5793,1209627,5866,34999,2868,1174628,6530,124897,1801,8710,1557,116187,2158,84311,1454,13410,2099,70901,2107,2114861,3084,335906,2846,2662,917,333244,2839,159161,5427,995,498,158166,5475,1330119,4837,43976,3472,1286143,6262,153039,1665,11609,1370,141430,2193,136636,1608,30308,2516,106328,2497,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,1619,543,87445,1469,40166,1855,186,152,39980,1863,380194,2044,7518,1125,372676,2274,44862,382,1767,537,43095,666,34519,385,3647,804,30872,900,623595,1487,83268,1374,1012,696,82256,1571,39203,2037,66,69,39137,2035,399190,1647,8089,1253,391101,1778,49451,331,2548,557,46903,674,52483,269,5989,1007,46494,1041,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,6335,2011,430735,4218,182266,4653,1025,506,181241,4712,1541992,4591,22893,2942,1519099,4939,146422,1275,6042,1180,140380,1770,110571,1143,11986,1515,98585,1882,2635929,2247,415603,3121,2145,834,413458,3175,175093,4652,902,346,174191,4605,1692776,4414,31275,3086,1661501,4849,175673,1269,10572,1270,165101,1785,176784,1232,24156,2117,152628,2582,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,5233,1067,447066,3341,191852,5534,1195,426,190657,5524,1815263,4567,26437,2772,1788826,5350,173824,1340,7390,1396,166434,2041,158110,1160,16588,1969,141522,2316,2990153,2410,432666,3050,3704,1193,428962,3097,168285,4846,769,547,167516,4735,1924348,4161,34006,3472,1890342,5207,209906,1260,11528,2067,198378,2138,254948,1041,33188,2755,221760,3015,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,10049,1792,792026,3557,345134,5961,2780,674,342354,6006,2835086,4952,63733,4028,2771353,6164,271368,1396,13644,2099,257724,2237,232166,1019,24747,1900,207419,1854,4723135,3115,763085,3507,6605,1308,756480,3437,332934,5697,2695,795,330239,5702,2936148,5085,80248,4249,2855900,6658,330923,1465,20440,1820,310483,2203,360045,1167,51276,3190,308769,3325,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,3615,770,377215,2920,175209,3894,995,395,174214,3853,1495406,3613,20543,1697,1474863,3656,138992,883,4625,774,134367,1006,111517,718,10047,1209,101470,1398,2347261,3029,362197,2586,2986,729,359211,2565,161408,4257,681,371,160727,4240,1496847,3413,24364,2346,1472483,4067,158103,932,6661,954,151442,1287,168706,882,19668,1716,149038,1812,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,2680,775,228125,3325,99845,4268,873,434,98972,4339,773749,4700,27386,2503,746363,5488,86334,1824,6721,1374,79613,2083,53640,1555,10302,1531,43338,1650,1360172,2830,217965,2893,2538,858,215427,2823,99962,3503,835,489,99127,3566,844757,3632,37539,3727,807218,5169,108761,1632,11607,1525,97154,2030,88727,1566,20953,1991,67774,2251,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,4922,1304,421261,3392,194095,5291,1417,564,192678,5301,1611880,4973,40890,3578,1570990,6123,178973,1085,10562,1403,168411,1702,132525,1113,13790,1462,118735,1712,2700081,3158,409376,2688,2262,706,407114,2842,177372,4853,1120,467,176252,4940,1703693,4564,46829,3113,1656864,4880,210433,1327,12384,1476,198049,2085,199207,1009,30111,2156,169096,2391,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,820,664,62030,1330,29393,1498,51,88,29342,1513,274854,1567,5601,1280,269253,2044,32223,541,1573,501,30650,739,22872,291,2300,583,20572,661,431832,1703,60898,1492,906,593,59992,1506,28159,1579,205,162,27954,1590,276806,1714,5846,1164,270960,1894,34443,621,2310,677,32133,914,31526,411,3274,703,28252,741,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,1297,505,130685,1978,58625,2236,705,532,57920,2262,492045,2526,7058,1347,484987,2843,50196,612,1221,369,48975,698,43403,515,4398,671,39005,805,800909,2087,125362,1756,1042,452,124320,1847,53645,2171,310,184,53335,2186,497584,2157,8224,1275,489360,2449,59634,580,2588,549,57046,736,64684,645,7134,983,57550,1250,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,1464,549,194927,1886,77862,2903,163,169,77699,2902,711618,2441,10326,1502,701292,2789,78805,865,3380,920,75425,1153,46238,808,4862,1099,41376,1359,1092344,1785,187192,2205,587,336,186605,2253,69072,3357,165,164,68907,3371,693447,2675,16027,2027,677420,3603,81047,928,4181,1095,76866,1359,61586,757,9040,1402,52546,1534,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,1048,474,97330,1431,40451,2043,410,440,40041,1988,382434,1784,5903,1160,376531,2012,38222,354,1354,495,36868,564,28403,325,2655,780,25748,855,608713,1270,92615,1536,542,322,92073,1558,40093,2315,155,180,39938,2318,391309,2313,8306,1390,383003,2641,42304,422,1956,562,40348,710,42392,321,5099,943,37293,939,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,6321,1459,672091,3435,281962,4538,1786,638,280176,4672,2434606,4231,36497,3041,2398109,5214,235359,1569,9653,1444,225706,2001,205141,1212,20492,2233,184649,2687,4096551,2234,649078,3215,3910,1313,645168,3441,264227,4855,1459,648,262768,4950,2555736,4070,46999,3922,2508737,5682,294288,1592,15772,1914,278516,2517,333222,1686,46119,2810,287103,3298,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,1343,567,147267,2335,75549,3871,759,472,74790,3883,521997,4029,14298,2112,507699,4497,60246,1499,3017,736,57229,1438,40841,1282,5212,905,35629,1537,899809,2458,145487,1967,1188,477,144299,2010,69887,3240,391,365,69496,3247,557837,2599,15641,1859,542196,3274,69358,1230,5598,1149,63760,1629,57240,1151,9964,1303,47276,1544,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,17155,2347,1392902,5253,599491,8977,4376,981,595115,9159,5358189,6595,95006,5977,5263183,9259,527952,1634,26872,2699,501080,3037,446662,1434,54884,3722,391778,3848,9049184,3470,1340777,4937,9088,1716,1331689,5100,572164,6724,3426,863,568738,6869,5739984,5915,120970,5386,5619014,7299,670637,1666,45976,3251,624661,3361,725622,1551,121724,5204,603898,5397,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,6471,1325,664286,5064,268170,6875,2268,734,265902,6758,2416575,6823,53653,4283,2362922,7009,248531,2198,14205,1592,234326,2536,166723,1813,18989,1991,147734,2520,4001064,5101,629815,4533,4384,1083,625431,4481,246470,6534,1823,634,244647,6573,2554158,6441,72324,4419,2481834,7863,302295,2141,21692,1897,280603,2913,268326,1893,45269,2574,223057,3212,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,400,264,41408,730,20288,1305,58,59,20230,1291,181932,1584,2250,546,179682,1742,19154,379,627,203,18527,383,18044,254,1521,394,16523,436,287650,1209,39551,840,180,142,39371,820,20142,1244,198,197,19944,1224,178500,1516,3104,623,175396,1645,22398,348,605,244,21793,420,27059,356,2959,676,24100,711,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
