GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002EA,B06008_002MA,B06008_003EA,B06008_003MA,B06008_004EA,B06008_004MA,B06008_005MA,B06008_005EA,B06008_006MA,B06008_006EA,B06008_007EA,B06008_007MA,B06008_008EA,B06008_008MA,B06008_009EA,B06008_009MA,B06008_010MA,B06008_010EA,B06008_011MA,B06008_011EA,B06008_012MA,B06008_012EA,B06008_013EA,B06008_013MA,B06008_014EA,B06008_014MA,B06008_015MA,B06008_015EA,B06008_016EA,B06008_016MA,B06008_017MA,B06008_017EA,B06008_018EA,B06008_018MA,B06008_019EA,B06008_019MA,B06008_020MA,B06008_020EA,B06008_021MA,B06008_021EA,B06008_022MA,B06008_022EA,B06008_023MA,B06008_023EA,B06008_024EA,B06008_024MA,B06008_025EA,B06008_025MA,B06008_026MA,B06008_026EA,B06008_027EA,B06008_027MA,B06008_028MA,B06008_028EA,B06008_029EA,B06008_029MA,B06008_030MA,B06008_030EA,state
0400000US13,6853654,3604,1957491,20310,3633725,26960,737545,16034,156386,7700,368507,8864,3425459,27627,1102135,20641,1626588,20841,377553,12719,87436,6123,231747,6722,2607105,24498,634443,15921,1506939,20231,304403,8207,47439,4168,113881,5928,88178,6630,31766,3882,43653,3910,10168,2478,1488,876,1103,735,732912,14402,189147,9642,456545,13495,45421,5120,20023,2976,21776,2985,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,291363,6785,529501,9035,94229,5141,11454,1892,62733,3039,502426,10144,179663,7344,239585,7174,42648,3480,5093,1144,35437,2715,259425,6509,65603,4712,147511,5469,33114,2783,3395,1012,9802,1270,25280,3055,8994,1706,13464,1939,1768,652,435,409,619,367,202149,8608,37103,4121,128941,5974,16699,2344,2531,931,16875,1932,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,255338,6581,641413,9391,124203,6081,14465,2029,51993,2810,437861,8506,129616,5448,238013,6796,45392,3762,5439,1160,19401,1732,571353,8296,106115,5868,353985,7232,72965,4595,7657,1609,30631,2361,8783,1538,2931,1079,4403,903,816,465,296,320,337,227,69415,4345,16676,2781,45012,3954,5030,1461,1073,562,1624,564,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,2919297,18996,5160203,25335,890913,15621,179004,7506,604676,9255,5968663,29854,2043364,21785,2913955,22952,565809,14172,96489,5624,349046,7803,2094050,21536,497196,13641,1156353,17170,226866,6082,38763,3239,174872,6164,95857,5919,27251,3614,48226,3523,10828,2022,2584,873,6968,1429,1595523,24692,351486,13273,1041669,19245,87410,6127,41168,4021,73790,5256,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,1226809,15735,2639333,21247,542120,13026,70879,5234,290870,6441,3095513,19289,868290,14122,1659108,18061,354829,10860,40496,4358,172790,5065,1423505,18333,293105,10008,825282,15055,171921,6326,25285,2644,107912,4514,29770,3400,8853,2144,17034,2440,2411,704,325,217,1147,642,221223,6454,56561,4737,137909,5863,12959,2088,4773,986,9021,1327,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,571182,9573,1341091,12478,231243,7661,28430,3047,142668,3425,1661134,9503,420260,8356,952282,12293,165974,7307,15463,1769,107155,3314,550795,9035,124719,5493,323838,7060,59087,3482,9986,1698,33165,2116,9412,1262,2887,692,4783,1034,1194,435,385,374,163,145,93273,4931,23316,2468,60188,3995,4988,1130,2596,1076,2185,656,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,521173,7707,1202389,12677,228600,7803,35292,3506,119615,3773,1148844,9800,319046,7165,620128,10481,124468,5163,17997,2463,67205,2893,802845,9390,166744,5140,484760,9780,92961,5035,11097,1880,47283,3008,15184,2069,5211,1261,7480,1241,1921,688,223,248,349,271,140196,5052,30172,3158,90021,4499,9250,1835,5975,1759,4778,1100,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,761604,10242,1822869,15097,378844,11172,71837,4326,213901,6506,2281864,15765,552461,11825,1239363,14337,272685,9419,50755,4029,166600,5249,859234,15319,181467,7558,516607,10213,97990,5616,18682,2046,44488,3577,18953,2211,6455,1543,10802,1665,1328,410,324,275,44,73,89004,4759,21221,2744,56097,3904,6841,1468,2076,893,2769,755,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,1038109,15736,1701399,20972,371540,13539,89335,5313,246546,6915,2652654,15151,877351,14145,1238842,19929,275326,11440,70130,4889,191005,6453,655932,14987,129203,7355,381682,11148,82233,5871,15140,2104,47674,3598,22359,2697,6137,1327,13126,2044,2229,747,524,314,343,274,115984,6192,25418,3645,67749,5126,11752,2094,3541,969,7524,1576,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,266444,6125,584142,8806,131724,6075,12314,1879,67869,3507,659372,8449,180230,5606,344945,8156,79955,4754,7847,1419,46395,2948,356051,7920,77348,4500,211766,6536,46807,3113,3321,857,16809,1748,10945,1719,3210,987,6376,1155,1030,584,83,124,246,159,36125,3260,5656,1270,21055,2207,3932,801,1063,586,4419,837,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,1300100,14379,2232284,19395,405389,10964,122183,7187,250863,6565,1787589,20152,658031,12645,794974,13561,172489,7975,56897,5464,105198,4632,1869284,19957,470243,12764,1042559,16753,191918,7850,46059,3617,118505,4415,54050,4169,18212,2555,27359,2685,4974,1124,1407,740,2098,867,599896,12363,153614,8157,367392,9453,36008,4004,17820,3242,25062,2520,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,1561129,17559,2564678,22351,443215,12218,102225,6703,316504,7283,2980306,20399,999784,15263,1442211,18236,281448,9578,49642,4402,207221,5810,1046966,15652,299226,10088,573772,14482,98875,6462,16846,2285,58247,3642,119378,6202,43922,4142,46659,4224,12444,2134,9995,2078,6358,1579,841101,18602,218197,12834,502036,14847,50448,4446,25742,3832,44678,2973,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,2233047,14975,4157383,23574,829990,14814,110332,5657,474737,9228,5635498,20541,1776101,16759,2893122,21598,606527,11525,71409,4784,288339,6915,1568506,16532,328796,9350,869983,12798,187866,7589,30941,2683,150920,4904,48858,3155,16279,2048,23782,2138,5845,1227,720,443,2232,681,552627,12475,111871,6224,370496,9832,29752,3295,7262,1525,33246,2419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,1140151,12878,2230127,18356,364364,10185,46077,3573,202025,5077,2613070,14642,786935,11071,1429158,14965,241210,7658,22284,1982,133483,3825,1063557,14883,261447,8514,627106,12557,103838,5243,14327,2201,56839,2931,21579,2244,8462,1450,10393,1471,1981,598,465,303,278,179,284538,7519,83307,5163,163470,6218,17335,2228,9001,1547,11425,1603,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,625965,9346,1115696,13788,234752,8697,76604,5189,153958,5177,1537449,12876,471650,10394,729656,11419,158888,6544,58690,4775,118565,5232,616570,12140,141359,6792,354100,9467,72083,4760,15580,2062,33448,2900,11795,2038,2813,1041,6787,1476,1223,538,838,966,134,202,41161,4332,10143,2213,25153,3172,2558,853,1496,722,1811,771,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,1169877,11798,2462456,19499,508187,11951,86766,4898,278048,5690,2840044,19927,827397,12691,1482541,19507,306895,9004,51049,3302,172162,5479,1459925,17715,294885,9595,849274,13226,185735,6942,31696,3283,98335,3731,30368,2935,8733,1485,16807,2221,3732,1195,566,325,530,314,174997,9293,38862,4144,113834,6787,11825,2612,3455,1035,7021,1475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,178871,5105,425578,7331,88690,4619,10116,1710,42327,2101,371590,7178,105872,4743,198690,6325,42977,3233,5139,1052,18912,1585,352241,7436,69299,3791,213479,5765,43439,3369,4503,1009,21521,1656,6194,1303,1600,685,3046,844,991,550,135,166,422,249,15557,1915,2100,739,10363,1412,1283,516,339,453,1472,573,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,350914,6599,768099,8695,133955,5312,17553,1855,81749,3067,850182,8173,239885,6303,464938,8195,80985,4055,9166,1405,55208,2604,405475,8338,83940,4189,246276,7046,47063,3623,5690,993,22506,2118,9732,1622,3646,929,4347,1184,1341,522,138,132,260,258,86881,3861,23443,2482,52538,3798,4566,1030,2559,707,3775,850,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,502903,9906,975324,13813,240664,7939,38714,3387,101895,4702,210938,9388,110597,6913,71152,5385,20156,2786,4083,1029,4950,1333,1230940,13129,303441,9377,643291,12616,180767,7062,24307,3297,79134,4097,28369,3472,9771,2110,12660,1930,5120,1571,194,171,624,346,389253,9832,79094,5238,248221,8370,34621,2951,10130,1648,17187,2475,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,261179,6252,579864,8601,119072,5199,13134,2306,55010,2977,367552,8043,127007,6058,177997,6743,39433,3175,2936,952,20179,1701,583739,8919,118544,5745,353049,7188,72969,3940,8008,1739,31169,2375,10678,2099,2383,824,6511,1784,979,525,465,468,340,270,66290,4281,13245,2210,42307,3654,5691,1487,1725,814,3322,865,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,1986091,17931,3614681,25685,537581,11000,156124,8326,443335,10437,3065143,25193,1165420,18824,1417890,20646,240193,7362,50307,3765,191333,7207,1918900,22963,424117,12175,1116667,17758,171751,6455,44564,4766,161801,5783,175449,9617,44624,4386,87096,7119,23413,2894,11574,2599,8742,1594,1578320,20220,351930,11441,993028,15607,102224,5991,49679,5178,81459,5457,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,427782,8823,767543,12056,180392,7208,27905,3357,84956,4194,695076,11931,259122,7415,305374,9313,78949,5245,13343,2371,38288,2952,623634,10433,132352,5838,354818,9412,87563,5517,9197,1657,39704,2993,14596,2000,4676,1071,7415,1301,2152,823,170,138,183,178,155272,7595,31632,4612,99936,6245,11728,1809,5195,1582,6781,1432,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14924034,2722,4866291,27032,7334080,36721,1264235,20481,463731,15720,995697,13292,8762245,34961,3171176,26671,4076217,30939,747586,14233,204848,7333,562418,11308,1915928,22467,601471,13653,902870,16106,187322,8087,62972,5358,161293,5699,423551,12315,120757,8864,176778,8751,50907,3874,30391,4340,44718,3708,3822310,34096,972887,20259,2178215,27244,278420,9855,165520,9683,227268,7358,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6636024,3733,1741078,18382,3607193,22727,644968,13582,226849,9452,415936,8605,3725210,23375,1036754,17397,1898058,21165,376862,11367,135801,7093,277735,7796,2343037,23608,532873,13986,1376417,19883,239578,7915,71727,5038,122442,5846,57842,3860,19278,2397,29502,2789,5829,1247,2597,1024,636,330,509935,9611,152173,6646,303216,9604,22699,2395,16724,2243,15123,2328,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499470,611,132747,3870,286087,4611,44955,2580,3480,691,32201,1650,348223,4055,96199,3548,195642,4560,29610,1986,2230,568,24542,1571,137536,4243,34183,2918,81280,3219,14165,1759,1209,441,6699,1172,2881,647,674,243,1667,587,466,336,0,203,74,92,10830,1625,1691,791,7498,1335,714,375,41,63,886,386,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8890622,2741,2402111,19443,4757133,25860,990782,16287,157567,7364,583029,9662,6395539,22990,1924409,17396,3295377,26291,700048,14228,109509,6094,366196,8185,2075039,22361,390317,10179,1193922,14398,259912,9029,38908,3813,191980,5873,64210,3955,17895,2546,32031,2765,8976,1739,2819,1018,2489,672,355834,9483,69490,4676,235803,8719,21846,2360,6331,1663,22364,2011,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2730958,2130,634307,10993,1532521,14718,334247,8714,52211,3225,177672,5520,1569801,12660,409860,10688,834068,12903,189550,6716,25650,2425,110673,4633,992490,11199,184125,7804,593225,9890,132151,5485,21891,2466,61098,3629,24774,2395,6758,1471,14255,1992,2752,803,189,181,820,545,143893,5107,33564,3501,90973,4333,9794,1887,4481,1091,5081,999,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2860907,1962,755012,11708,1544250,16285,346671,9348,57076,4896,157898,4842,1091462,13232,373210,9626,530355,12522,128576,6196,18501,2362,40820,2991,1428257,15569,295186,11270,810771,13970,196047,7537,23818,2965,102435,4681,26257,2569,7448,1421,14421,2055,3491,879,476,313,421,290,314931,8731,79168,6728,188703,8272,18557,2577,14281,2902,14222,1690,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
