GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001MA,B22007_001EA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010EA,B22007_010MA,B22007_011MA,B22007_011EA,B22007_012MA,B22007_012EA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016EA,B22007_016MA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021EA,B22007_021MA,B22007_022EA,B22007_022MA,B22007_023EA,B22007_023MA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028EA,B22007_028MA,B22007_029EA,B22007_029MA,B22007_030MA,B22007_030EA,B22007_031MA,B22007_031EA,B22007_032EA,B22007_032MA,B22007_033EA,B22007_033MA,B22007_034EA,B22007_034MA,B22007_035MA,B22007_035EA,B22007_036MA,B22007_036EA,B22007_037MA,B22007_037EA,B22007_038EA,B22007_038MA,B22007_039EA,B22007_039MA,B22007_040MA,B22007_040EA,B22007_041MA,B22007_041EA,B22007_042MA,B22007_042EA,B22007_043EA,B22007_043MA,state
0400000US13,2285356,15485,215369,7894,58084,4389,11270,1888,19894,2349,21682,2840,17463,2593,4219,1253,5238,1166,4520,1099,718,342,157285,7449,21274,3288,4537,1447,13102,2425,2871,1030,764,467,136011,6712,33829,3029,82175,5636,15194,2090,4813,1239,2069987,15959,1585823,16314,158039,5391,385557,9861,856437,13984,799296,14433,57141,4124,185790,6878,168572,6829,17218,2567,484164,10714,135330,6977,12076,1601,67968,4977,42827,4863,12459,2517,348834,8888,33929,2456,204003,7684,90607,4663,20295,2905,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,21750,2348,9926,1450,2044,677,2959,844,2618,716,2045,667,573,253,2305,661,1418,627,887,316,11824,1872,1844,647,419,391,837,398,498,293,90,97,9980,1696,2955,988,4696,1193,1449,607,880,467,284039,4987,219740,5007,26875,2094,47379,3382,106400,4302,95664,4332,10736,1495,39086,2770,32593,2622,6493,1003,64299,3235,20432,2057,1498,533,9767,1659,5961,1006,3206,987,43867,2737,4786,928,22664,2392,10718,1577,5699,1031,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,27536,2511,12018,1530,1180,461,3846,858,5265,979,4363,837,902,511,1727,669,1503,637,224,193,15518,2083,2935,986,288,254,2030,798,505,396,112,125,12583,1983,2142,805,9299,1694,1028,584,114,131,344694,5144,287449,6420,35796,2383,64665,3731,149597,5193,141184,5130,8413,1352,37391,3047,35163,2927,2228,761,57245,4225,18235,2117,786,333,10432,1528,5402,1119,1615,710,39010,3431,4208,1144,22016,2791,10375,1559,2411,765,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,262695,9212,79678,4498,11593,1650,26290,2963,30051,2970,23762,2429,6289,1456,11744,1575,9198,1338,2546,980,183017,8181,24534,2790,4316,1204,14543,2391,4183,1153,1492,719,158483,7550,38421,3299,92697,5966,19984,2577,7381,1610,2863436,18742,2250440,17530,249854,5975,507347,10342,1144030,14230,1055224,14259,88806,4645,349209,8613,319313,7975,29896,2779,612996,12561,178378,7167,12424,1642,84883,5251,57640,4765,23431,3406,434618,10737,45929,4150,232789,7901,123185,6561,32715,2563,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,150737,6905,50509,4239,7627,1262,16700,2550,21350,2622,17395,2376,3955,900,4832,1053,4200,882,632,327,100228,6267,15175,2048,3156,884,9269,1626,2398,881,352,268,85053,5642,22947,2714,51476,3889,9195,1447,1435,491,1489212,14541,1211268,15789,151763,3649,263958,7723,632855,11403,597718,11804,35137,2237,162692,5772,153074,5430,9618,1457,277944,7877,85233,4853,4300,890,50370,4043,25964,3160,4599,991,192711,6180,15224,1642,113024,4989,53029,3383,11434,1623,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,59944,4048,21631,2192,2163,616,6966,1059,9422,1789,8427,1718,995,429,3080,725,2706,737,374,211,38313,3339,6334,1349,1386,871,4073,945,482,274,393,394,31979,2950,6618,1345,20753,2572,3912,945,696,425,730188,8718,617169,9255,78795,3011,109536,3790,345656,7586,334263,7699,11393,1557,83182,3681,80976,3735,2206,642,113019,4604,31697,2512,1485,550,18945,1937,9607,1842,1660,527,81322,3958,5504,1107,45168,2718,26126,2445,4524,897,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,45702,3075,14764,2000,2000,636,4887,1205,6700,1500,5936,1350,764,379,1177,440,1038,410,139,138,30938,2543,4116,1158,458,293,3143,1083,453,346,62,102,26822,2257,6166,1351,17028,1780,2458,732,1170,588,670139,7708,549940,8879,59602,3100,112533,4057,303998,7167,288171,7358,15827,1757,73807,3427,70782,3419,3025,720,120199,5348,36528,3175,3100,941,20831,2444,9430,1488,3167,905,83671,4728,6981,1152,49139,4062,23036,1844,4515,839,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,143894,5645,61679,3909,16891,2226,22261,2274,18958,2165,14890,1931,4068,974,3569,873,2691,761,878,528,82215,4816,12187,1680,3172,846,7346,1430,1595,792,74,92,70028,4576,21609,2498,42337,3927,5344,1390,738,415,975349,11813,790172,11763,118507,4932,190175,5922,393174,9154,366648,9355,26526,2649,88316,4787,82576,4463,5740,896,185177,6981,52927,4281,5503,1191,28633,3073,15721,2108,3070,990,132250,6380,17268,1866,73362,4172,35322,3427,6298,1263,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,225653,8087,85787,4852,10853,1939,25293,3030,37847,3483,31878,3127,5969,1438,11794,1962,9908,1793,1886,683,139866,7337,14700,2485,2415,889,9532,2137,2368,1100,385,267,125166,6520,26274,3116,76211,5540,17066,2672,5615,1207,911352,12123,682964,12570,90380,4514,174803,6257,337483,9105,307616,8921,29867,3002,80298,3495,73334,3471,6964,1413,228388,8294,60677,4789,7177,1654,30058,3065,19245,3027,4197,1087,167711,7068,20957,2926,87542,4634,48800,4666,10412,1703,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,39232,2873,16536,1700,3728,660,5872,1535,5268,1074,4723,1103,545,242,1668,562,1407,538,261,198,22696,2558,5784,1374,837,402,3706,1021,1215,678,26,35,16912,2115,4784,1230,9763,1395,1697,523,668,506,316237,5989,261539,6141,35518,2243,51064,2533,139383,4452,133281,4383,6102,922,35574,2881,33975,2814,1599,571,54698,3729,19804,2078,1181,406,11071,1482,6702,1475,850,462,34894,3089,3001,722,19922,2199,10065,1558,1906,572,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,73368,5121,18322,2473,5065,1404,3797,871,6569,1728,5462,1627,1107,501,2891,1195,2411,1147,480,287,55046,4785,6556,1511,1421,684,3527,1242,1417,839,191,152,48490,4508,9105,1375,28722,3329,9330,2340,1333,651,1324603,12520,1003527,11923,100226,4192,209294,7976,534240,10133,498215,10094,36025,2946,159767,5833,147414,5778,12353,1800,321076,8208,83349,4390,4589,1218,40369,3581,29534,2593,8857,1888,237727,8111,15641,2322,130025,5542,72797,4666,19264,2619,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,88730,5199,20038,2564,5985,1561,5767,1220,5958,1330,4751,1335,1207,510,2328,679,1953,669,375,263,68692,4760,7459,1784,1502,601,4697,1583,916,608,344,255,61233,4389,22500,2688,31862,3290,5252,1615,1619,708,1480942,12581,1146171,14401,123784,5120,242392,8043,594703,11037,555136,10532,39567,3445,185292,6955,171406,6477,13886,1696,334771,9035,94572,6235,7181,1080,45801,4448,31476,3608,10114,2047,240199,7439,27904,3207,123401,5459,67536,5538,21358,2847,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,252715,7837,77769,4407,12451,1713,29434,2537,27461,2352,22628,2427,4833,1098,8423,2048,6735,1648,1688,1169,174946,6761,27055,2596,5641,1299,17161,2443,3650,1072,603,425,147891,6756,35519,2816,90793,5740,17472,2167,4107,1522,2341513,16923,1869003,17165,272734,5949,418630,8423,923648,13668,858784,13016,64864,3719,253991,7339,234420,6910,19571,1865,472510,9976,141771,6144,11864,1613,80434,4851,42393,3267,7080,1246,330739,8336,35367,2930,182976,6309,89113,4602,23283,2542,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,67011,4091,20454,2055,3333,879,5750,946,8451,1216,7634,1191,817,343,2920,849,2152,711,768,420,46557,3606,6817,1192,1337,491,3212,927,1780,697,488,396,39740,3400,10115,2074,23377,2618,4857,1281,1391,638,1262035,10969,1043774,11364,117599,3459,179391,5172,585980,9473,564271,8972,21709,1739,160804,4882,154965,4679,5839,910,218261,6535,74333,3625,3776,926,41327,3011,24085,2613,5145,1071,143928,5344,8253,1035,82372,4188,42428,3285,10875,1698,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,125384,5196,35238,3155,5674,1077,11253,1819,13467,1846,11353,1808,2114,571,4844,1167,4041,1156,803,381,90146,4655,11754,2065,2884,813,7004,1704,1353,607,513,307,78392,4420,23851,2823,42741,3155,9274,1761,2526,808,634615,10178,468394,9862,64962,3358,112408,5180,236326,6942,220048,6892,16278,1990,54698,3294,51156,3277,3542,923,166221,6384,40149,3539,4046,1121,20658,2734,13077,2240,2368,836,126072,5107,18812,2175,66151,4321,32178,2507,8931,1892,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,165319,6191,56835,3760,9147,1234,19383,2191,23332,2618,19820,2375,3512,1174,4973,990,4210,778,763,471,108484,5162,16722,2380,3054,895,11140,2130,2009,852,519,315,91762,4443,19885,2076,56713,3661,11749,1704,3415,1463,1355240,12807,1093604,13195,151102,5647,235496,6611,561327,10065,530370,9971,30957,2472,145679,5703,136658,5539,9021,1398,261636,7074,79066,4123,5737,1021,46008,3537,23440,2955,3881,1095,182570,5817,17188,2187,103091,5018,52864,3178,9427,1670,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
