GEO_ID,B18021_001E,B18021_001M,B18021_002E,B18021_002M,B18021_003E,B18021_003M,B18021_004E,B18021_004M,B18021_005E,B18021_005M,B18021_006E,B18021_006M,B18021_007E,B18021_007M,B18021_008E,B18021_008M,B18021_009E,B18021_009M,B18021_010E,B18021_010M,B18021_011E,B18021_011M,B18021_012E,B18021_012M,B18021_013E,B18021_013M,B18021_014E,B18021_014M,B18021_015E,B18021_015M,B18021_016E,B18021_016M,B18021_017E,B18021_017M,B18021_018E,B18021_018M,B18021_019E,B18021_019M,B18021_020E,B18021_020M,B18021_021E,B18021_021M,B18021_022E,B18021_022M,B18021_023E,B18021_023M,B18021_024E,B18021_024M,B18021_025E,B18021_025M,B18021_026E,B18021_026M,B18021_027E,B18021_027M,B18021_028E,B18021_028M,B18021_029E,B18021_029M,B18021_030E,B18021_030M,B18021_031E,B18021_031M,NAME,B18021_001MA,B18021_001EA,B18021_002MA,B18021_002EA,B18021_003MA,B18021_003EA,B18021_004MA,B18021_004EA,B18021_005EA,B18021_005MA,B18021_006EA,B18021_006MA,B18021_007EA,B18021_007MA,B18021_008MA,B18021_008EA,B18021_009MA,B18021_009EA,B18021_010EA,B18021_010MA,B18021_011EA,B18021_011MA,B18021_012EA,B18021_012MA,B18021_013MA,B18021_013EA,B18021_014MA,B18021_014EA,B18021_015EA,B18021_015MA,B18021_016EA,B18021_016MA,B18021_017EA,B18021_017MA,B18021_018MA,B18021_018EA,B18021_019MA,B18021_019EA,B18021_020EA,B18021_020MA,B18021_021EA,B18021_021MA,B18021_022EA,B18021_022MA,B18021_023MA,B18021_023EA,B18021_024MA,B18021_024EA,B18021_025EA,B18021_025MA,B18021_026EA,B18021_026MA,B18021_027EA,B18021_027MA,B18021_028MA,B18021_028EA,B18021_029MA,B18021_029EA,B18021_030MA,B18021_030EA,B18021_031EA,B18021_031MA,state
0400000US13,5874074,7456,168859,6195,93816,4658,18220,2304,10789,1537,7431,1733,75596,4184,37816,3328,37780,2855,75043,4793,14282,2141,5899,1590,8383,1694,60761,4251,22572,2764,38189,3455,5705215,10445,2785554,7911,1173130,6105,842583,9861,330547,10049,1612424,7370,1298360,9971,314064,8380,2919661,7919,1185008,6514,700369,10663,484639,11592,1734653,6731,1145705,9996,588948,10155,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,781052,2984,16310,1976,10619,1536,2131,714,1255,572,876,500,8488,1257,3807,773,4681,1081,5691,1105,823,362,390,291,433,196,4868,1024,2387,892,2481,661,764742,3777,375012,2902,139861,2401,99824,3335,40037,3526,235151,1784,187964,2987,47187,2659,389730,2175,138096,1980,85641,3017,52455,3131,251634,1625,178147,3310,73487,3227,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,905424,2769,29998,2779,20108,2270,4633,1228,3408,1202,1225,612,15475,1988,8069,1240,7406,1536,9890,1454,2444,775,946,463,1498,576,7446,1208,3491,894,3955,827,875426,3810,430183,3078,181512,2356,138964,2847,42548,2683,248671,2436,202539,3688,46132,2749,445243,2706,184120,2321,115515,4196,68605,3813,261123,2336,177263,3804,83860,3545,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8122312,6484,179150,7494,99635,5265,23345,2489,12246,2031,11099,1926,76290,4834,40421,3529,35869,3123,79515,4789,16865,2058,8625,1512,8240,1604,62650,4229,26456,2641,36194,3267,7943162,10581,3916162,6648,1604144,5099,1140342,10229,463802,10021,2312018,5291,1869893,9784,442125,9421,4027000,7149,1584310,4942,985282,9927,599028,10200,2442690,5047,1651644,12608,791046,11873,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3944502,4886,117035,5774,67824,4195,12612,1690,8204,1319,4408,1025,55212,3743,29155,2558,26057,2717,49211,3733,10809,1655,6036,1301,4773,907,38402,3174,16088,2016,22314,2343,3827467,7209,1890098,4776,759067,4170,547449,5838,211618,6659,1131031,4679,915140,6638,215891,6019,1937369,5330,748845,3881,471556,7197,277289,7166,1188524,3944,816865,8643,371659,7862,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1870317,3085,51281,3537,32596,3117,7533,1480,4893,1216,2640,884,25063,2483,13121,1891,11942,1852,18685,2165,4878,1089,3030,792,1848,648,13807,1716,6432,826,7375,1330,1819036,4906,906126,4095,354342,3246,271933,4494,82409,4276,551784,3162,464150,4434,87634,3546,912910,3451,344666,3164,245843,4000,98823,4301,568244,2675,431757,4492,136487,4553,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1727251,3397,49928,3593,29954,2679,6698,1215,4626,1067,2072,552,23256,2223,14240,1527,9016,1415,19974,2280,4502,1097,2270,779,2232,921,15472,1921,7879,1396,7593,1166,1677323,4865,829137,3896,339542,3385,256504,5164,83038,4220,489595,2978,415387,3990,74208,3371,848186,3346,337670,3448,231022,4605,106648,4780,510516,2874,365438,4980,145078,4648,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2685570,4242,126009,5561,73276,4077,14266,2621,5289,1514,8977,2010,59010,3680,21764,2072,37246,2980,52733,3230,10951,1645,4912,1210,6039,1401,41782,2820,13885,1798,27897,1980,2559561,6713,1245489,5218,493998,3839,343527,6489,150471,6210,751491,4099,557162,6186,194329,5487,1314072,4117,495538,3828,296424,6237,199114,6412,818534,3832,509582,6846,308952,5918,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868273,5317,109940,5622,66009,4791,12632,1939,5202,1264,7430,1631,53377,3992,24199,3265,29178,2716,43931,3273,8472,1560,3591,1096,4881,989,35459,3009,11817,1737,23642,2424,2758333,7590,1312984,6754,549379,5436,358252,7301,191127,7598,763605,5117,573765,7365,189840,6290,1445349,4999,584368,4436,333138,7484,251230,7582,860981,4735,539361,8562,321620,8164,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,858753,2077,29144,2711,18757,1976,2392,791,1247,580,1145,519,16365,1834,9407,1469,6958,1054,10387,1498,1809,618,1018,552,791,473,8578,1207,4052,952,4526,898,829609,3820,401603,3037,137835,2024,102075,2536,35760,2714,263768,2148,209700,3298,54068,2881,428006,2226,141716,1686,97103,2622,44613,2875,286290,1633,205656,3965,80634,3526,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3592127,5481,73219,4456,39897,3493,7719,1966,4602,1639,3117,953,32178,2920,17946,1792,14232,2056,33322,3036,6669,1697,4083,1302,2586,1220,26653,2910,12506,1960,14147,2121,3518908,7195,1684361,5614,636730,4798,461330,7308,175400,5668,1047631,4263,877941,6520,169690,6528,1834547,5052,661377,3932,440999,6982,220378,7471,1173170,4297,838583,8839,334587,8200,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4099748,4904,88272,6018,45892,3455,9132,1677,4683,1163,4449,1047,36760,2938,20157,2088,16603,2400,42380,4626,8474,1927,3441,993,5033,1489,33906,3610,13975,2447,19931,2724,4011476,7836,1961223,4996,741183,3895,529605,6922,211578,6936,1220040,3862,1004629,8182,215411,8149,2050253,5549,741463,3546,496777,7456,244686,6639,1308790,4014,923612,9582,385178,9673,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,170636,6621,93388,4895,16772,2047,8209,1742,8563,1475,76616,4421,37338,2908,39278,3574,77248,4017,16522,1915,6277,1011,10245,1900,60726,3534,24840,2529,35886,2757,6278666,8378,3086832,6360,1201740,4352,819233,9259,382507,9088,1885092,5056,1458441,8292,426651,8226,3191834,5414,1205225,4657,745802,8379,459423,8368,1986609,4492,1302001,10356,684608,9856,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,71163,3695,43720,3204,8094,1511,5356,1292,2738,693,35626,2809,21268,2520,14358,1462,27443,2167,7557,1204,4397,937,3160,872,19886,1733,10818,1527,9068,1111,3257707,5221,1626895,4666,644244,3595,492119,5022,152125,4385,982651,3893,825967,5728,156684,4698,1630812,3774,626715,3468,456022,5665,170693,5455,1004097,2697,757325,6339,246772,6061,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,83582,5078,47939,3652,7828,1706,3700,1287,4128,1126,40111,3095,17581,2317,22530,2406,35643,3234,5538,1211,1410,760,4128,1018,30105,2892,9655,1722,20450,2551,1734731,5985,825655,5112,344260,4103,221153,5641,123107,5683,481395,4980,367189,5729,114206,5170,909076,4456,370523,3734,208383,6014,162140,5208,538553,3812,340882,6812,197671,6447,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,126548,6207,76252,4275,14927,2092,9031,1707,5896,1392,61325,3962,29267,2703,32058,2659,50296,3770,12760,2078,6835,1299,5925,1235,37536,3092,14505,1926,23031,2420,3560492,8006,1729723,5630,690864,4675,505403,6399,185461,6084,1038859,4807,838006,7051,200853,6378,1830769,5396,698483,3966,458260,7732,240223,6860,1132286,3900,778288,8841,353998,8143,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,24234,2549,16158,2217,3626,1250,3228,1260,398,262,12532,1657,8138,1238,4394,994,8076,1429,2047,805,1300,622,747,446,6029,1240,2632,694,3397,1026,584978,3194,288089,2599,108676,2032,80404,2767,28272,2111,179413,2070,146825,2724,32588,2528,296889,2296,105958,1801,72531,2746,33427,2428,190931,1995,135020,3035,55911,2711,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,26726,2053,15927,1538,2935,798,2086,714,849,389,12992,1227,8472,1199,4520,697,10799,1366,3111,894,1860,683,1251,531,7688,885,3720,659,3968,796,1075173,3709,534743,2906,221642,2328,172323,3093,49319,2904,313101,2415,268217,3322,44884,2456,540430,2699,212507,2235,152651,3326,59856,3109,327923,1596,242838,3550,85085,3456,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,33688,3870,17163,2340,4241,1519,3123,1433,1118,626,12922,1783,7712,1364,5210,1092,16525,2398,3333,1139,1738,734,1595,837,13192,2238,5737,1194,7455,1953,1518311,4679,772317,3424,314103,3133,241924,4596,72179,4429,458214,2747,368451,4698,89763,4096,745994,2924,303598,2968,186251,6087,117347,5679,442396,2604,298211,5558,144185,5572,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,18900,2514,10962,1883,1578,559,1062,415,516,345,9384,1700,5922,1280,3462,1029,7938,1485,1796,756,590,376,1206,665,6142,1302,2475,693,3667,1099,835387,3070,411923,2371,140612,1993,109923,2882,30689,2621,271311,1978,230972,3048,40339,2822,423464,2058,140011,1836,98884,2882,41127,2956,283453,1714,209193,3713,74260,3358,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,102518,5535,53461,4239,10777,2324,5330,1447,5447,1783,42684,3194,23847,2478,18837,2399,49057,3845,10636,2066,4995,1379,5641,1460,38421,3340,16737,2261,21684,2391,5434013,7183,2663107,5679,979870,4200,675746,7690,304124,7638,1683237,3964,1406473,7549,276764,7243,2770906,4887,970529,4002,595743,8763,374786,8882,1800377,3413,1223012,11044,577365,10885,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,48637,4603,27633,3444,5738,1333,3460,1151,2278,934,21895,2857,10852,1868,11043,1862,21004,2172,4545,1239,2281,974,2264,924,16459,2008,7490,1355,8969,1628,1176633,5635,569913,4479,234199,3782,160364,5370,73835,4194,335714,3543,257889,4491,77825,3692,606720,3504,236575,2985,135387,4422,101188,4785,370145,2963,243119,5452,127026,5268,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,278378,8181,150327,5870,29649,2753,13913,1981,15736,2024,120678,5183,58382,3449,62296,4258,128051,5553,23454,2152,9997,1521,13457,1927,104597,5109,37922,3332,66675,4379,11991450,9636,5807353,7680,2260457,6548,1506974,12354,753483,12838,3546896,5946,2820012,15678,726884,15142,6184097,8603,2301018,6007,1354138,14087,946880,14645,3883079,5353,2569955,16373,1313124,16050,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,180158,7090,103590,5131,19246,2585,12081,1945,7165,1689,84344,4482,42584,2933,41760,3331,76568,4802,12499,2075,4388,1205,8111,1769,64069,4358,23941,2853,40128,3571,5305215,9755,2581155,8690,1041189,7911,764063,9006,277126,8214,1539966,7306,1234638,8931,305328,7927,2724060,6456,1044787,5308,647939,8449,396848,9652,1679273,6964,1118944,11152,560329,10999,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,12491,1817,7433,1260,1375,725,1036,618,339,208,6058,1053,3991,762,2067,613,5058,1001,1069,502,671,375,398,282,3989,765,1955,512,2034,524,388371,2436,194787,1788,77537,1304,60688,1822,16849,1571,117250,1423,102218,1686,15032,1331,193584,1576,75181,1171,55321,1514,19860,1315,118403,1041,90906,1692,27497,1698,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,211689,6486,117688,5088,25066,3111,13326,2401,11740,1872,92622,4644,45078,2918,47544,3696,94001,4616,19341,2470,8723,1552,10618,2019,74660,4118,30995,3025,43665,2752,7072555,8015,3456389,6146,1334107,5477,952648,8417,381459,8880,2122282,5830,1680048,10081,442234,8734,3616166,6138,1355242,5906,868100,9862,487142,10840,2260924,4961,1529706,11820,731218,11008,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,94306,4769,54314,3211,10492,1885,7093,1664,3399,855,43822,2709,22525,1917,21297,2116,39992,3076,8968,1562,4277,1181,4691,1041,31024,2901,10577,1409,20447,2293,2132980,6073,1037087,4398,432165,3868,313344,4941,118821,5258,604922,3546,483312,4979,121610,4498,1095893,4897,435945,3895,257253,6829,178692,6416,659948,3933,430824,6589,229124,5508,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
