GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001MA,B01001A_001EA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004EA,B01001A_004MA,B01001A_005EA,B01001A_005MA,B01001A_006MA,B01001A_006EA,B01001A_007MA,B01001A_007EA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013EA,B01001A_013MA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019MA,B01001A_019EA,B01001A_020MA,B01001A_020EA,B01001A_021EA,B01001A_021MA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024MA,B01001A_024EA,B01001A_025MA,B01001A_025EA,B01001A_026EA,B01001A_026MA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029MA,B01001A_029EA,B01001A_030MA,B01001A_030EA,B01001A_031EA,B01001A_031MA,state
0400000US13,5516920,16610,2737444,10830,191597,3836,180013,6338,186556,5894,111303,1709,67032,2744,179163,5096,188785,3965,206473,3760,445337,4253,404062,2231,304227,1201,174049,1522,81402,2017,17445,1628,2779476,8045,183382,3884,167509,6173,180818,5879,107184,2036,60834,3172,174712,4440,178676,2996,202469,2429,435308,3111,411656,1831,317883,1062,196140,899,122904,2874,40001,2634,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,308912,3775,161938,2490,9642,932,6966,967,7525,1027,4554,496,3499,792,11725,1582,11182,1029,11067,717,24634,873,28244,535,24656,452,9981,208,6839,502,1424,420,146974,2080,8069,615,6910,806,6253,868,3689,421,2471,488,9115,810,9315,623,9461,603,21881,668,26603,609,21602,335,9246,190,8673,729,3686,680,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1281279,5046,638306,2774,49310,1358,44124,2309,48670,2198,29851,615,18482,1258,46923,1760,43329,897,40489,914,87228,1337,92598,916,67928,531,40627,569,22676,911,6071,826,642973,3447,45245,1187,43002,2119,44402,2032,28474,793,16990,945,50925,1265,42137,1322,40324,905,86801,1036,93866,862,68321,402,42526,442,29399,1416,10561,1384,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8986032,26972,4428259,14899,291164,3476,293936,6757,307515,5823,187997,2367,102731,2376,292432,3544,296594,3924,309626,3494,677634,4450,686053,2786,479998,2074,273257,1301,184727,2953,44595,2733,4557773,14524,276924,3851,275731,5929,293884,6033,182604,2300,95855,2074,278987,3455,281886,2857,296513,2779,679218,3502,693372,2883,506809,2150,331850,1474,264065,3922,100075,3913,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5247604,9258,2583137,5615,176017,1336,180100,4287,195616,4237,118065,1355,61050,1822,173751,2662,172161,1859,165337,1325,381557,1706,396361,1473,278683,998,159472,663,100530,2118,24437,2029,2664467,5090,169146,1597,176756,4298,177781,4170,109608,1487,55882,1576,169131,1829,171474,1539,164808,1142,386016,1443,399391,1101,295478,762,190546,852,149197,2728,49253,2880,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2675878,5760,1317654,3739,82906,1001,79141,3233,90061,3285,56957,651,34065,1672,91013,1568,89331,1120,78206,1030,189265,1175,210149,549,149058,585,87942,367,63624,1357,15936,1298,1358224,2561,79381,947,77363,3266,81523,2919,53691,541,28240,1479,90488,1712,87758,796,77130,756,190861,922,212416,807,153218,378,106256,503,86653,2209,33246,2244,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2269482,7705,1116105,4309,75083,1148,71789,2684,78906,2800,48699,916,27479,1239,81754,1720,78018,1545,69076,1430,157888,1544,173272,1252,119995,670,71167,722,49719,1246,13260,1104,1153377,4507,72903,1374,71230,2879,73324,2695,47868,1209,26728,1250,81202,1617,75501,1267,66781,1174,162137,1556,177264,923,123388,571,83110,521,67846,1772,24095,1520,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3646690,4706,1787852,3813,118929,1443,118462,3864,120446,3946,76770,1548,45784,2287,119423,2881,122191,1822,121866,1186,268969,1490,271578,984,204205,477,121735,655,63735,1650,13759,1603,1858838,3022,112515,1350,108909,3751,118052,3914,69907,1597,38987,2318,121035,2475,121911,1258,121894,1155,278973,1331,282903,473,217566,446,141680,486,93296,2207,31210,2181,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2795263,4781,1375897,3011,88022,1108,86411,4081,91487,4028,59861,1082,36508,1905,100743,2047,94598,1606,86679,1067,201305,1365,212471,1234,157473,775,93658,724,55895,1223,10786,1180,1419366,3141,84061,1163,77576,3217,91779,3134,53549,1409,29204,1561,102373,1974,93263,1168,87918,809,205106,1166,214962,1070,166184,836,109292,624,80343,1688,23756,1609,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1239525,1627,604638,1064,32582,394,33923,1804,40245,1953,26565,446,15330,510,37108,648,32775,465,33601,172,92599,300,103306,334,78077,115,44269,203,26934,1052,7324,1033,634887,839,31071,395,31512,1994,38935,2010,25571,314,13568,711,37823,711,32298,487,35628,188,98466,223,108444,370,80291,268,48886,216,39737,1490,12657,1455,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3356489,11434,1639806,6663,103066,1797,103467,3859,116961,3713,72600,596,38874,741,101548,1581,90105,1500,95393,1559,257925,2023,266000,1184,198230,822,106825,824,71789,1915,17023,1933,1716683,6328,100443,1711,96846,4040,112829,3617,68399,646,35892,1020,96792,1384,91921,1846,101000,1435,266028,1814,275937,1190,208289,982,123488,887,102133,2434,36686,2229,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5156426,16197,2500516,8782,153538,2278,156408,4833,169485,4913,105101,1371,51472,899,146309,1847,156093,3512,163265,2284,407667,3055,396170,1960,287299,1180,157339,818,118653,2140,31717,2045,2655910,8591,146219,2290,146335,4836,161906,4651,97226,1655,42357,976,141563,1918,165398,1901,172946,1857,421517,3060,420179,2432,311708,1142,189242,872,172809,3540,66505,3499,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7890608,9349,3891949,6003,245826,1756,255923,5211,280369,5020,175437,1485,99840,1500,257975,1806,240471,1690,239997,1436,590224,1978,621384,1556,437577,968,238351,567,167997,2517,40578,2448,3998659,4522,231923,1414,244591,5164,262885,5249,168398,1028,88238,1104,253682,1543,234063,1308,237156,1111,594183,1811,627184,1299,453770,825,283403,723,238752,3265,80431,3248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4390040,8022,2172607,4873,136268,1089,133578,3708,147798,3727,95567,856,55391,867,149782,1467,143804,1427,139719,1717,340861,2108,352652,960,235152,456,133337,333,84856,1927,23842,1940,2217433,4038,130374,1351,125697,3034,142658,2875,90877,1063,49297,969,146536,1070,139790,1308,138010,1242,342783,1178,354217,863,242571,617,150640,388,117749,2262,46234,2297,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1716444,3238,846680,3176,56041,1476,54755,3255,54253,3178,33264,1261,19493,1932,60637,2484,55821,2023,51838,1767,125278,1940,126369,1347,101136,426,66549,947,34417,1406,6829,1190,869764,2681,51965,1446,47782,3120,54787,3068,33219,1326,19159,1756,54875,1951,53778,1590,53097,1494,124466,1807,127571,1427,106093,358,78105,616,48976,1767,15891,1668,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4760327,6544,2335932,4099,152908,1093,149729,4793,158008,4843,101662,1104,58801,1599,162268,1594,154542,1495,148828,1012,343727,1291,358342,984,261759,746,163201,811,98190,2055,23967,1907,2424395,3443,143233,988,140566,4251,152855,4263,96026,1105,52942,1614,161777,1857,154159,1225,150729,977,351903,1434,368887,697,280548,757,187821,582,134481,2748,48468,2714,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,824721,1654,410047,1228,22992,665,23020,1557,25259,1617,17251,439,10223,736,29463,730,26186,688,23586,577,54634,608,70584,276,53532,248,30916,335,17827,716,4574,717,414674,1522,21868,638,20801,1886,25693,1748,16682,364,10105,754,28004,861,24147,399,21963,677,57020,783,72755,473,52580,382,32417,162,22375,998,8264,969,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1529471,4113,756083,3086,52708,964,48512,2293,52895,2534,33955,678,19350,899,56611,1342,52101,1221,47330,815,106194,1084,116087,1015,80454,457,47807,517,34254,929,7825,892,773388,2371,50518,894,49353,1889,47571,1913,30761,532,17115,927,54764,1097,51425,873,46256,702,105442,1022,117985,631,82702,473,57163,447,44984,1291,17349,1232,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1811535,14452,925244,8736,61617,2540,61534,3370,64397,3372,34633,1298,22322,1387,56869,2243,66321,2190,70605,1601,146179,2533,129292,1429,104437,740,66803,595,33003,1503,7232,1351,886291,7359,57480,1953,59271,3203,61167,3296,32865,1554,18996,1204,54231,1714,61415,1664,66517,1681,128119,1843,122704,1244,103539,857,66711,666,41054,1481,12222,1429,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1214616,2852,598874,1891,34933,829,37002,2174,45885,2324,28688,634,14018,815,36253,1294,31789,1238,34180,568,97105,673,102585,740,70556,178,37815,215,23195,943,4870,928,615742,1778,32434,795,36010,2172,41922,2097,27205,284,12254,480,35207,707,33374,921,34964,739,101755,751,104124,551,72517,438,41783,374,31594,1200,10599,1192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5954926,20073,2899340,11839,178525,3124,191594,5966,209901,5935,126033,1555,69838,1433,160133,3163,147973,2634,172736,2603,464483,3963,468026,2536,338566,2004,188961,1323,143881,2620,38690,2474,3055586,11106,171456,3210,180133,5531,200187,5777,119478,1574,64535,1223,153348,1969,143523,2362,172899,2055,475132,3582,484845,2483,366721,1963,231522,1551,216583,3589,75224,3400,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1311829,12607,635636,6970,41916,2153,41381,2704,43392,2497,27372,1851,20217,2146,41985,2662,37530,2012,35935,1594,86120,2748,97432,2045,78541,1556,49717,1395,26355,1746,7743,1054,676193,7510,38435,2186,38623,2663,45288,2841,27665,1647,17107,1964,44252,2273,40780,1698,37180,1614,91393,2123,106459,2003,85033,1482,55069,1108,38638,1527,10271,1320,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12508643,32831,6092411,18234,377491,4439,369893,8064,409937,7849,252395,2656,134442,1820,369117,3868,384261,4786,391909,4389,951721,5363,954471,4106,711008,2998,408976,2078,293467,4183,83323,3848,6416232,17540,355014,3972,361405,7688,384617,7779,239396,2602,120865,2026,353067,3523,378111,3861,403770,3828,957590,4381,987734,4266,777353,3317,501834,2278,435191,6073,160285,6139,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6005471,14055,2960525,10278,193153,3253,193457,5268,200353,4984,120489,2241,64004,2904,179099,3571,204359,3297,214254,3059,466382,3546,436822,1847,339508,1179,207029,1076,118911,2242,22705,2155,3044946,7277,187189,3481,180420,5410,186998,5560,113797,2054,56291,2235,173028,2927,197321,2241,207510,2163,465501,2557,448719,1688,365156,1247,243489,654,165914,2605,53613,2574,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557952,893,278045,855,15788,331,15842,971,16406,964,11803,159,5700,495,21413,711,22213,334,15652,394,38107,396,47201,264,32088,136,18316,44,13435,669,4081,668,279907,780,14825,399,14404,1111,16471,1108,10888,168,6115,572,20079,616,19333,376,14954,573,37623,241,46126,121,31175,172,21648,147,18508,839,7758,843,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9408020,7843,4602091,4387,293134,1444,295017,5954,325034,5460,202706,1061,110226,1876,307546,2180,293396,1161,290810,1418,689617,1797,730457,1347,520722,694,293004,528,201882,3049,48540,3063,4805929,4857,279828,1145,289754,6949,303985,7000,192821,1003,102188,1487,300066,1703,293015,1249,294752,1041,699805,1475,748418,967,553871,944,354473,649,292721,4048,100232,4003,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2589660,6911,1268605,4224,87371,1475,76217,2945,79971,2930,50971,1085,32988,1602,88868,2086,86584,1642,79857,1261,175879,1618,194356,920,148372,597,98947,731,57821,1114,10403,1060,1321055,4122,81825,1573,74896,2971,74401,2942,50535,1033,30221,1969,86256,2267,84961,1281,80262,1340,182780,1552,201950,796,159656,623,114080,675,74508,1500,24724,1498,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
