GEO_ID,C25079_001E,C25079_001M,C25079_002E,C25079_002M,C25079_003E,C25079_003M,NAME,C25079_001MA,C25079_001EA,C25079_002EA,C25079_002MA,C25079_003EA,C25079_003MA,state
0400000US01,169465630000,2745904072,128755497500,2399340089,40710132500,1211763433,Alabama,null,null,null,null,null,null,01
0400000US02,32775267500,1210375081,28767120000,1226720551,4008147500,353364096,Alaska,null,null,null,null,null,null,02
0400000US04,365135375000,3975215425,287080110000,3987493726,78055265000,1995419988,Arizona,null,null,null,null,null,null,04
0400000US05,86504430000,1841949506,64217645000,1553843202,22286785000,865599158,Arkansas,null,null,null,null,null,null,05
0400000US06,3775703565000,21717522805,2960796905000,19548843995,814906660000,9161504117,California,null,null,null,null,null,null,06
0400000US08,338672202500,3623711118,280931855000,3391462038,57740347500,1559942574,Colorado,null,null,null,null,null,null,08
0400000US09,329315435000,4283193630,258689825000,4146194285,70625610000,2170899295,Connecticut,null,null,null,null,null,null,09
0400000US10,55926672500,1494008246,43036895000,1350674810,12889777500,712987771,Delaware,null,null,null,null,null,null,10
0400000US11,50367882500,1862284873,39288655000,1657107366,11079227500,952989611,District of Columbia,null,null,null,null,null,null,11
0400000US12,1247052762500,10079435071,908913797500,8656121864,338138965000,4511502963,Florida,null,null,null,null,null,null,12
0400000US13,425781012500,4790149763,354199902500,4285949629,71581110000,1833228796,Georgia,null,null,null,null,null,null,13
0400000US15,130293617500,3074804946,92089045000,2627035931,38204572500,1600946582,Hawaii,null,null,null,null,null,null,15
0400000US16,66742717500,1842715374,52550910000,1646197802,14191807500,814859609,Idaho,null,null,null,null,null,null,16
0400000US17,780902107500,5794033916,628339510000,5610714564,152562597500,2601337524,Illinois,null,null,null,null,null,null,17
0400000US18,246043322500,3119199378,196461920000,2892993014,49581402500,991555482,Indiana,null,null,null,null,null,null,18
0400000US19,115338275000,1688039740,89307317500,1484784458,26030957500,723355653,Iowa,null,null,null,null,null,null,19
0400000US20,100951445000,1627799517,80991840000,1524696162,19959605000,585683746,Kansas,null,null,null,null,null,null,20
0400000US21,154938570000,2506671002,122576075000,2226515546,32362495000,1019698433,Kentucky,null,null,null,null,null,null,21
0400000US22,147957877500,2777516963,114833670000,2370439480,33124207500,1144101578,Louisiana,null,null,null,null,null,null,22
0400000US23,76578057500,1860012016,58243372500,1637919460,18334685000,845283232,Maine,null,null,null,null,null,null,23
0400000US24,491704740000,5089871868,402183855000,5099795478,89520885000,2198208815,Maryland,null,null,null,null,null,null,24
0400000US25,648461942500,8163716627,508225915000,7628296967,140236027500,3029819903,Massachusetts,null,null,null,null,null,null,25
0400000US26,534624880000,4286218691,425592377500,4038403516,109032502500,1800189444,Michigan,null,null,null,null,null,null,26
0400000US27,361491090000,3700568921,301337015000,3425207681,60154075000,1392398182,Minnesota,null,null,null,null,null,null,27
0400000US28,83324375000,1774010563,62711552500,1673465899,20612822500,979277207,Mississippi,null,null,null,null,null,null,28
0400000US29,251778942500,2533854329,197829672500,2578410019,53949270000,1213642225,Missouri,null,null,null,null,null,null,29
0400000US30,45424597500,1331231760,34892487500,1145133952,10532110000,596532880,Montana,null,null,null,null,null,null,30
0400000US31,64963780000,1339858701,49812202500,1001758472,15151577500,866973660,Nebraska,null,null,null,null,null,null,31
0400000US32,180108907500,3535933338,142137180000,3355664368,37971727500,1615768364,Nevada,null,null,null,null,null,null,32
0400000US33,99767087500,2018527586,81989477500,2058989890,17777610000,794538450,New Hampshire,null,null,null,null,null,null,33
0400000US34,810356150000,7827113092,641584112500,6735201734,168772037500,3370713432,New Jersey,null,null,null,null,null,null,34
0400000US35,83639117500,1840900776,62700460000,1536822046,20938657500,1113987131,New Mexico,null,null,null,null,null,null,35
0400000US36,1346346590000,12464364490,1034403030000,9783060056,311943560000,5631571582,New York,null,null,null,null,null,null,36
0400000US37,389987397500,4266644745,303133462500,3982246549,86853935000,1950676056,North Carolina,null,null,null,null,null,null,37
0400000US38,19377867500,558702121,15251932500,518632411,4125935000,247438499,North Dakota,null,null,null,null,null,null,38
0400000US39,495194715000,4122526167,388827977500,3440014903,106366737500,1721474923,Ohio,null,null,null,null,null,null,39
0400000US40,106429425000,1857659144,80702020000,1462953264,25727405000,973358941,Oklahoma,null,null,null,null,null,null,40
0400000US41,226502435000,3124974796,176537602500,3007323526,49964832500,1573058202,Oregon,null,null,null,null,null,null,41
0400000US42,612046595000,4873794328,478168140000,4693543417,133878455000,2195435779,Pennsylvania,null,null,null,null,null,null,42
0400000US44,84802585000,1936752202,65352762500,1739444417,19449822500,1223344296,Rhode Island,null,null,null,null,null,null,44
0400000US45,181857035000,3218696615,136262792500,2796735189,45594242500,1658365576,South Carolina,null,null,null,null,null,null,45
0400000US46,27480402500,790553933,21675225000,702434267,5805177500,362692512,South Dakota,null,null,null,null,null,null,46
0400000US47,242644002500,3386257311,190636652500,3014945692,52007350000,1342950788,Tennessee,null,null,null,null,null,null,47
0400000US48,726920257500,5700362532,586331850000,5011523883,140588407500,2863979627,Texas,null,null,null,null,null,null,48
0400000US49,115233560000,1970736872,94234662500,1781658368,20998897500,790088484,Utah,null,null,null,null,null,null,49
0400000US50,38479990000,1196540915,30272110000,1101505982,8207880000,519459003,Vermont,null,null,null,null,null,null,50
0400000US51,591965055000,5630659545,486067292500,5458859751,105897762500,2316864610,Virginia,null,null,null,null,null,null,51
0400000US53,451267187500,5001897581,361216290000,4580320465,90050897500,1843378243,Washington,null,null,null,null,null,null,53
0400000US54,61706185000,1527912776,45627382500,1397016818,16078802500,615892055,West Virginia,null,null,null,null,null,null,54
