GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,B24021_037E,B24021_037M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003MA,B24021_003EA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006MA,B24021_006EA,B24021_007MA,B24021_007EA,B24021_008MA,B24021_008EA,B24021_009EA,B24021_009MA,B24021_010EA,B24021_010MA,B24021_011EA,B24021_011MA,B24021_012MA,B24021_012EA,B24021_013MA,B24021_013EA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016MA,B24021_016EA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019MA,B24021_019EA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023EA,B24021_023MA,B24021_024MA,B24021_024EA,B24021_025MA,B24021_025EA,B24021_026MA,B24021_026EA,B24021_027MA,B24021_027EA,B24021_028EA,B24021_028MA,B24021_029MA,B24021_029EA,B24021_030MA,B24021_030EA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036MA,B24021_036EA,B24021_037MA,B24021_037EA,state
0400000US13,36556,267,51936,404,58094,1891,61298,827,51311,1247,49612,1121,62873,2019,60493,1945,55640,4064,34853,1841,70497,6442,39980,1092,41894,2822,49700,1749,57293,2168,33310,2030,23650,715,21352,955,33850,1510,31650,1574,35407,1166,19199,1114,22151,672,22631,1444,32383,410,40407,680,30348,376,21505,1678,32379,781,29584,1312,39464,1890,30378,566,29928,945,30886,900,44902,5580,34512,1832,24680,1123,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37030,521,51152,844,51487,1299,55854,3224,45126,2831,50857,1097,58914,10191,66022,4295,60508,8990,38468,3544,62287,7797,46711,2052,42223,4622,56756,3795,66972,7668,35408,4115,27395,899,26502,1934,36811,2488,35370,2628,54076,9961,26195,1337,26093,733,26962,2609,32382,1034,35073,1876,31373,882,18651,3346,42170,2583,45631,4915,40124,3200,31500,2007,34612,5654,29247,2793,37855,6706,28118,3062,25547,6006,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,32172,411,44964,1629,44610,2543,45906,2438,40360,3993,45180,2067,45804,6306,61740,6933,51533,2742,35349,5140,45636,7469,40206,3013,31935,5265,46736,4632,52455,6067,23557,6264,22763,1434,23523,4303,34442,3174,39403,6225,32652,5220,13840,1537,24122,1618,21033,4129,27987,1000,31580,1148,26046,800,23503,2012,32565,1521,32038,1429,33696,2413,28955,1475,28524,3062,29123,1346,34320,9321,30109,2086,26373,1765,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,41049,210,56525,571,60998,627,65318,1282,54643,1572,52432,695,68710,2380,64236,1742,56278,3333,36572,1091,82765,5555,42361,925,44445,2340,51889,824,60327,1192,35570,1602,25302,491,23357,1006,49980,2219,35412,3299,55813,1486,20185,740,25077,1012,21769,887,36150,309,42059,586,33209,574,24513,3033,43969,1510,44167,2557,43821,1665,32381,454,31457,472,34427,1074,50672,2329,38361,1902,28669,905,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36107,226,49433,952,51557,584,54433,1539,45483,1134,46882,616,57048,2074,60846,962,51155,3452,33721,930,52106,9057,40192,1372,37303,2232,47473,1639,54243,2718,32311,2620,23457,777,22499,808,38076,1660,37622,2580,38528,2315,18031,1042,25002,1371,21190,930,30932,315,36074,736,28772,504,22926,3314,40194,793,38823,1693,41043,877,33772,622,33900,717,33471,1336,46825,5074,37543,1526,29461,1267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,34619,449,44411,939,45819,1383,46645,1798,44310,2413,43311,1197,55146,3819,55660,4521,45506,3558,35103,3446,64018,13171,38228,2299,33136,2766,44254,1782,49910,2059,33269,2174,23116,772,21859,654,42878,1964,40032,5372,45567,2726,20257,1403,24396,1175,18690,1470,30555,487,35150,1640,28802,558,28005,4959,35630,839,35576,1044,35703,1318,31903,386,31630,459,32348,986,43149,6060,36151,1918,29620,1361,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,34875,501,46449,988,48631,1455,50115,1386,44678,2747,44766,1393,56464,2481,62257,2744,42124,8236,30336,1910,60106,7178,35841,985,42801,3113,45515,1840,50706,1501,33323,2717,21669,672,21075,1101,33892,2025,34284,4134,33686,2099,16244,1144,21699,1272,19298,1725,30798,449,36328,1048,28293,649,23630,2566,35292,906,33721,1623,37261,1889,31214,721,31037,1218,31402,910,51466,4956,32359,1314,25893,2654,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,34116,475,45661,631,47849,1642,50563,804,42816,1358,43690,1388,51554,2302,56509,3204,41083,1801,32423,1588,55636,5945,38452,1079,41095,1852,46452,1392,51898,1124,31700,3110,21482,458,21528,884,35413,2024,30335,4290,37088,2418,16574,650,20959,1214,20050,1788,29392,727,33603,2017,27393,507,21519,1881,35830,1023,34594,1388,37352,2194,32327,554,32404,852,32187,785,42618,6109,35478,1481,28967,1441,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32988,522,45463,892,49148,2332,51721,917,41640,1186,42174,1315,51079,2798,61764,2414,56908,5287,30740,1803,60866,9787,34234,1252,34880,10634,46249,4089,55894,3559,31834,1031,19554,867,18639,1902,31894,1505,29944,3873,34762,2831,15747,895,16988,1175,17362,1719,26797,463,31765,1050,25288,472,26053,1544,34304,1253,33048,1430,35940,1648,34882,1052,36388,1175,33039,1503,46741,4563,33183,1795,26168,1684,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,34598,725,45561,929,48175,2528,50503,2340,45145,3045,43581,1939,51473,3577,57565,5967,46409,4887,33521,3193,55192,21883,37174,2938,34351,6058,47295,2742,52897,5307,35787,2426,23626,1104,23826,1784,40614,3468,41082,9818,40430,3042,20614,1011,21977,1044,22019,1977,29457,935,33431,2745,27390,681,33474,6333,35306,1540,33663,1940,38034,2376,33052,1413,34994,1419,31369,875,43218,7955,32077,1592,29130,2130,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46431,401,64218,1114,66599,959,71310,1360,59977,2302,62238,792,76619,1727,72206,3237,66707,2379,41821,3119,85225,5718,46997,1718,51787,1285,60054,2494,67088,2230,39380,3442,29543,1105,26767,822,51185,1388,47414,5294,52778,3027,22846,1115,25392,1317,24390,2645,38996,1045,43910,1903,36620,646,26062,3423,40332,781,37013,945,43778,1951,35511,1040,37043,2176,34084,2765,42317,8654,37112,3412,28838,1845,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46537,369,61599,483,65500,1084,70761,1352,56187,1221,60075,844,73583,3732,70933,1553,60005,5093,38621,1984,80186,6463,50348,1913,51273,1124,60211,2157,66739,2468,41866,2399,29791,997,27877,1251,58751,4126,47303,4517,65109,4313,23811,1392,28423,1965,26320,902,40097,575,50060,1789,35756,541,29784,10725,43324,1928,42467,1749,45011,2393,35357,807,35357,1029,35357,1436,46319,13483,38571,2825,31606,1400,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,41169,210,56576,564,58868,1413,62428,1555,51414,908,55530,655,62083,944,70507,1101,59290,5093,40354,883,65716,5808,48627,1652,47699,2658,51976,740,60676,1057,36344,1923,25002,542,24485,770,49436,1456,40123,3907,52294,2511,18988,891,26338,1004,20000,994,33941,477,37733,1214,32286,297,24560,1640,42016,467,40064,1057,45405,1000,37162,560,38308,1301,35918,677,47485,5551,38832,1531,31600,1249,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40721,207,52212,360,55078,1233,58398,2444,50322,780,51223,462,63052,1972,60990,1565,52175,1927,37860,1693,65305,10424,41854,1100,43873,2566,51159,1200,61723,1576,34771,1316,26017,506,26006,763,42093,2785,29643,5678,50797,1804,21278,861,27414,1299,24344,1394,35752,406,42450,1190,32848,581,25154,1800,41778,528,41707,577,41879,906,33116,810,32171,621,35435,875,45535,6432,37974,2172,30568,1118,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30046,321,41537,597,45076,1733,46995,1775,41328,1806,40147,1103,49495,7932,47301,6611,41881,8045,30514,1954,65156,19708,33520,1055,34444,6184,44504,2442,50827,1231,31841,2197,21300,890,18840,1874,28453,1318,28482,2088,28433,1453,16365,1127,19666,1940,20229,2432,26458,454,29494,1571,25298,487,19343,2102,30440,957,27520,1234,33050,2390,26645,913,25424,944,29240,2157,45535,4557,30991,1987,23589,2260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34660,432,47050,656,51220,671,53015,1940,47621,1681,44022,1159,59277,2641,56981,3003,49169,3683,31060,840,72765,12290,35840,985,34727,3013,44845,1501,51907,1389,30169,1277,21949,575,20262,1463,36143,1447,35469,2049,36663,2527,17289,798,22315,1022,19034,1695,30141,367,35695,755,27839,507,23246,2839,36873,684,36077,997,37563,1891,31173,418,31075,480,31344,749,47121,5301,35121,2329,26140,1009,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31093,540,40306,961,37073,1561,37185,2947,36867,2136,41938,1672,43762,6945,47466,4325,40961,2998,28711,2535,65190,11839,37469,7592,29744,3671,49056,5475,55730,7265,30468,4534,20011,1148,19790,2280,32189,4314,30290,12357,32603,4491,15173,1076,21831,2146,18425,2383,26082,810,35128,2670,23921,698,24218,4393,32584,1621,32319,1447,33719,3600,31022,1688,31872,2073,30071,2614,45107,14727,31164,2142,24746,4012,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32568,520,42616,1072,42071,966,42268,1395,41698,1402,43397,1533,57084,5410,53188,3750,44294,4695,33839,2414,63003,9873,36592,896,34768,4773,46634,1992,52054,1897,31848,2661,21491,521,22389,1138,37089,2621,36968,8647,37117,2544,17092,1952,21820,1338,19662,1598,30661,475,36282,1373,27654,764,25664,1271,34424,1410,32744,1466,36187,1233,29365,1001,28277,1493,30598,891,52424,3369,31601,900,25176,994,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35597,548,52244,901,55858,2037,60237,3559,49288,4863,50955,857,57066,7411,61736,4061,51406,5608,42377,10338,55077,11376,41655,3612,41835,5513,57511,4567,64198,5207,36849,3121,26537,583,26446,1501,40153,5591,31411,1338,57021,2979,24784,1315,22169,845,31784,1430,31903,630,35202,1387,30663,606,16420,8473,36861,1320,36149,1668,40122,3493,31810,1135,28919,2908,35460,2735,50403,10015,36657,3241,30599,3493,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41270,485,54133,1738,55440,2062,60416,3378,48378,2958,52860,2104,72479,6761,62115,3824,51888,7098,36504,3882,70981,22724,45701,3184,38773,4729,51326,1824,54587,3656,40296,5454,27364,1624,28059,2583,49455,3919,47706,6990,51035,7087,21896,2374,26757,3549,23836,1881,35566,804,40995,930,32372,724,25625,3628,40948,1173,40242,1737,42702,2384,35038,1355,34842,1558,35337,2691,84897,20895,37084,5332,29674,1615,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,47081,328,67186,719,73671,1664,79878,1432,63461,2702,62206,603,78388,2861,72166,2314,63628,3967,42086,1501,88239,9238,46829,1545,52740,4213,64043,2702,72156,2130,46342,3268,29561,706,27339,956,64553,3320,42305,3368,70646,1683,22096,968,27174,1287,26840,1621,40605,335,50319,1016,37183,397,22035,9558,44205,1615,41671,754,46604,1153,34890,1243,34640,1957,35078,1401,48990,7525,37489,1451,27933,2456,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
