GEO_ID,C25072_001E,C25072_001M,C25072_002E,C25072_002M,C25072_003E,C25072_003M,C25072_004E,C25072_004M,C25072_005E,C25072_005M,C25072_006E,C25072_006M,C25072_007E,C25072_007M,C25072_008E,C25072_008M,C25072_009E,C25072_009M,C25072_010E,C25072_010M,C25072_011E,C25072_011M,C25072_012E,C25072_012M,C25072_013E,C25072_013M,C25072_014E,C25072_014M,C25072_015E,C25072_015M,C25072_016E,C25072_016M,C25072_017E,C25072_017M,NAME,C25072_001EA,C25072_001MA,C25072_002MA,C25072_002EA,C25072_003MA,C25072_003EA,C25072_004MA,C25072_004EA,C25072_005MA,C25072_005EA,C25072_006MA,C25072_006EA,C25072_007MA,C25072_007EA,C25072_008MA,C25072_008EA,C25072_009MA,C25072_009EA,C25072_010EA,C25072_010MA,C25072_011EA,C25072_011MA,C25072_012MA,C25072_012EA,C25072_013MA,C25072_013EA,C25072_014MA,C25072_014EA,C25072_015MA,C25072_015EA,C25072_016MA,C25072_016EA,C25072_017MA,C25072_017EA,state
0400000US15,173429,5114,15866,2016,3632,1029,9623,1588,2611,844,42499,2465,17594,2030,19279,2172,5626,1358,93431,3922,46531,3352,36984,3193,9916,1553,21633,2093,8319,1343,10318,1547,2996,945,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,152187,5032,32006,2640,14194,2084,16727,2152,1085,471,41320,2849,21555,2307,14974,2229,4791,1449,63101,4181,30938,3016,25101,2953,7062,1325,15760,1957,6408,1058,7366,1444,1986,624,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1413447,16614,174620,6047,60771,3826,99670,5742,14179,2781,388292,10078,202371,6098,165684,8128,20237,2971,652181,14058,331049,11788,274105,9370,47027,4123,198354,6820,68679,4051,111823,5280,17852,2231,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,683921,13453,113921,4756,43918,3856,62616,4202,7387,1293,180735,5515,99435,5175,68778,4581,12522,1807,301222,9507,158835,6300,120564,6347,21823,2093,88043,3545,31936,2418,44851,2848,11256,1543,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,323037,6427,64123,2979,25100,2099,35417,2796,3606,884,81507,3932,48714,2990,28181,2942,4612,995,126602,5286,69979,4126,42396,3519,14227,1476,50805,2362,22056,1771,22193,1936,6556,747,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327358,8076,67400,3701,26067,2789,35973,2929,5360,1176,87320,4133,48279,3203,33288,3338,5753,1106,129531,6250,74119,4965,42561,3126,12851,1693,43107,2615,17519,1854,19689,1784,5899,1219,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,485925,9577,74133,4002,28879,3191,37623,3085,7631,1858,129006,5767,69250,4822,45546,3586,14210,1810,224360,7373,111784,4661,83716,4743,28860,2814,58426,3341,21823,2026,27635,2542,8968,1230,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539726,13040,86188,5269,27095,3874,48855,4353,10238,1901,137338,6293,64696,4842,58218,4770,14424,2552,255659,9897,123263,6834,95952,5409,36444,3667,60541,3722,18177,2121,28308,2453,14056,1973,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,152955,5619,21716,1983,9471,1505,10969,1661,1276,523,34257,2690,18005,1937,14766,1868,1486,605,70317,3875,34433,3096,29452,2943,6432,1200,26665,1814,11618,1397,11216,1289,3831,823,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,647033,13028,77217,5331,31752,3455,41573,3856,3892,1549,162374,6619,89627,5706,63994,5332,8753,1833,316992,10042,159489,7891,138299,7510,19204,2630,90450,4173,33074,2834,49172,3857,8204,1646,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880147,14720,81073,4877,27977,3133,46217,3958,6879,1747,232062,8355,122549,5703,96899,5527,12614,2665,414690,11187,205950,8516,187329,7763,21411,2780,152322,5532,60781,3400,78348,4496,13193,1978,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,984666,14105,155239,6673,51847,3825,93345,5794,10047,1628,260091,8095,126451,6030,118528,6224,15112,2042,430425,10828,209060,7621,184200,7117,37165,3055,138911,4770,51764,2545,73020,3762,14127,1887,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,489485,9638,90523,4451,37601,2718,47726,3473,5196,1192,126101,5735,69329,4217,48658,3804,8114,1777,188223,6446,99738,4499,75563,4418,12922,1367,84638,2983,30409,2087,47415,2653,6814,725,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326588,7944,44286,3362,14314,2315,24123,2874,5849,1413,92738,4531,41958,3559,38545,3268,12235,2065,155236,6070,72160,5088,57906,3982,25170,2711,34328,2678,12081,1574,14355,1615,7892,1543,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,671063,13073,114878,4805,48558,3772,58469,3594,7851,1650,171244,6658,93114,5466,65580,3658,12550,2114,293739,9025,155947,6652,110605,5764,27187,2599,91202,3178,37328,2758,42908,2518,10966,1421,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,113810,4404,21762,1802,9026,1565,11370,1466,1366,506,26397,1898,13092,1552,10671,1452,2634,686,50911,3615,27802,2509,16967,2185,6142,1030,14740,1426,5522,1025,6845,1211,2373,556,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,220910,5577,43179,2564,21934,2290,18887,2145,2358,670,56994,3128,36530,2531,16865,2072,3599,836,91219,3780,51404,2979,28380,2659,11435,1305,29518,2112,11647,1228,14444,1581,3427,509,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356594,7890,42843,3438,17393,2180,22782,2750,2668,1468,102537,4953,52090,3962,45203,3978,5244,1427,170374,5779,87740,4327,75228,4991,7406,1679,40840,3217,13932,2002,23929,2683,2979,791,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,134200,4792,16908,2261,7232,1308,8960,1782,716,428,31355,2760,17955,2135,12125,1971,1275,824,63188,3519,33631,3258,25826,2205,3731,1059,22749,1923,10055,1490,10291,1327,2403,686,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1027884,13709,75281,5377,26084,3112,45274,4292,3923,1140,245345,7335,130945,6211,105491,5324,8909,1618,539948,10135,269905,7903,240963,9008,29080,3456,167310,5428,56352,3834,97836,4420,13122,1840,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,223466,7239,38876,3481,12406,1964,23318,2975,3152,994,56166,3547,29703,2721,21204,2540,5259,1391,105736,5929,52539,4173,42519,3960,10678,1590,22688,2558,7111,1425,12050,1914,3527,936,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3178053,20688,226321,7923,73614,5321,133841,6979,18866,2739,737925,11364,377039,10994,329265,9563,31621,3504,1666238,16754,821996,15333,758422,15522,85820,5324,547569,9106,199478,7043,313829,8315,34262,2990,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1084700,16006,158644,5850,57348,4173,87278,5442,14018,2523,321374,10901,167836,8116,127004,6253,26534,3420,495442,10858,248349,7377,195881,8065,51212,3788,109240,4549,35824,2867,48846,3517,24570,2276,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,87947,3417,19702,1459,9575,1402,8999,1198,1128,434,22794,1847,15119,1758,5618,1210,2057,642,31252,2387,19671,1912,7442,1078,4139,865,14199,1495,5808,905,6775,1078,1616,496,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1355211,15969,202425,7381,80665,5505,107995,5190,13765,2299,341120,9143,177002,8239,142387,6734,21731,2492,617173,9094,319795,7881,248684,8181,48694,4035,194493,4528,71225,3681,99167,4858,24101,2316,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,443544,6948,81708,3949,31198,2926,40478,3245,10032,2208,119686,4423,59515,3727,49306,4374,10865,1499,192614,5346,100572,5094,68929,4674,23113,2081,49536,3032,18822,1653,22582,2225,8132,1260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,516227,9154,85493,4806,28987,3086,50560,4168,5946,1648,141358,5124,67596,4695,67102,4247,6660,1774,224036,5979,115271,4448,93318,5005,15447,2065,65340,3145,21076,2105,37325,2477,6939,948,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1386092,17657,167703,5819,66103,4131,90381,4405,11219,2080,334016,9797,195800,7531,119017,6610,19199,2508,622742,13075,323344,9376,252475,8874,46923,3520,261631,6269,95305,4991,133274,4739,33052,2339,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,151450,4785,15710,2096,5678,1625,8981,1626,1051,613,39066,3074,21884,2510,15441,2223,1741,876,69895,3418,35596,3100,31357,2698,2942,994,26779,2236,11993,1563,12838,1665,1948,661,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,489287,10310,78541,4852,25898,3098,42702,3422,9941,1878,130260,5744,65951,4790,51169,4701,13140,1704,231323,7816,111082,6103,88531,5081,31710,3444,49163,3065,16082,2004,22424,2182,10657,1438,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96085,3191,19678,1822,8379,1306,9701,1518,1598,642,21728,1692,13838,1509,5357,1043,2533,657,36831,2635,21298,1962,10423,1443,5110,1021,17848,1439,7919,1227,7836,1167,2093,504,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,727293,13475,105303,5608,38477,3343,55887,4770,10939,2050,211669,8060,113671,6464,81477,6225,16521,2466,333353,9637,167318,7350,128055,6456,37980,3743,76968,3536,28568,2482,34620,2593,13780,1502,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2815491,25661,453965,10364,160699,9583,257778,8799,35488,3838,849944,15330,435265,11080,362513,12388,52166,3919,1269478,17765,638383,14665,526675,12349,104420,5239,242104,6578,77923,4799,129459,5069,34722,3024,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,233160,6586,51186,3253,22865,2980,25863,2818,2458,647,82826,3861,48163,3195,30719,3424,3944,1011,82389,5229,43111,3618,33036,3349,6242,1265,16759,1775,6131,1034,7341,1072,3287,744,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71965,3084,10471,1070,3277,750,6825,1086,369,326,18604,1676,9631,1337,7989,1596,984,433,32347,2610,16202,1926,13360,1811,2785,599,10543,1228,4458,813,4702,840,1383,428,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,877297,13767,127130,5578,47875,3953,71921,4526,7334,1792,238562,7914,132381,6149,91849,5596,14332,1933,409919,10879,221049,6981,157346,7019,31524,3369,101686,4292,38395,2854,49012,3409,14279,1759,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,865925,11710,136516,4951,52312,4063,76407,4570,7797,1874,239969,8419,128238,6916,99910,6565,11821,2191,393472,8755,202636,6848,166138,7014,24698,2547,95968,4127,32927,2961,55478,3306,7563,1296,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,182413,6083,29248,2300,9917,1909,15003,2187,4328,989,45368,3305,21423,2704,17374,2180,6571,1365,83728,4802,37991,3768,30862,2931,14875,1896,24069,2153,9965,1433,7240,1048,6864,1289,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,663130,10387,111737,4317,49555,3095,57867,4034,4315,1190,163288,5251,97216,4099,59634,4074,6438,1221,278074,8331,162358,7122,99180,5048,16536,2255,110031,3474,40108,2220,59261,3028,10662,1143,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58431,3013,12947,1557,6495,1215,5508,1005,944,461,13189,1767,8592,1442,3781,1026,816,388,26638,2368,15976,1845,6681,1276,3981,968,5657,825,2978,640,1891,483,788,351,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,319839,7515,29660,2605,5527,1167,13426,2030,10707,1524,84260,4577,27717,2827,26985,2726,29558,2651,160872,5275,48042,3373,51201,3232,61629,3215,45047,3224,14856,1766,13929,1605,16262,1942,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
