GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002EA,B17021_002MA,B17021_003EA,B17021_003MA,B17021_004MA,B17021_004EA,B17021_005EA,B17021_005MA,B17021_006EA,B17021_006MA,B17021_007EA,B17021_007MA,B17021_008EA,B17021_008MA,B17021_009MA,B17021_009EA,B17021_010EA,B17021_010MA,B17021_011EA,B17021_011MA,B17021_012EA,B17021_012MA,B17021_013EA,B17021_013MA,B17021_014EA,B17021_014MA,B17021_015MA,B17021_015EA,B17021_016EA,B17021_016MA,B17021_017EA,B17021_017MA,B17021_018EA,B17021_018MA,B17021_019EA,B17021_019MA,B17021_020MA,B17021_020EA,B17021_021EA,B17021_021MA,B17021_022EA,B17021_022MA,B17021_023EA,B17021_023MA,B17021_024EA,B17021_024MA,B17021_025MA,B17021_025EA,B17021_026MA,B17021_026EA,B17021_027EA,B17021_027MA,B17021_028EA,B17021_028MA,B17021_029EA,B17021_029MA,B17021_030MA,B17021_030EA,B17021_031MA,B17021_031EA,B17021_032EA,B17021_032MA,B17021_033EA,B17021_033MA,B17021_034EA,B17021_034MA,B17021_035EA,B17021_035MA,state
0400000US13,8789109,4638,1266205,32470,975070,29831,313299,18864,301855,18310,11444,2754,661771,22594,103237,11077,77254,9521,25983,3301,558534,22143,534183,21291,24351,3254,291135,12293,214299,9004,168938,7171,45361,4677,76836,6522,7522904,32298,6505214,40537,5107309,45647,5096879,45398,10430,1988,1397905,35225,385769,22750,360308,21501,25461,3350,1012136,29904,965548,28160,46588,4630,1017690,20631,858210,16345,709192,14163,149018,7272,159480,8478,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1233771,1082,121418,9261,89652,9056,40281,6084,34878,5626,5403,1726,49371,6680,10794,2992,7917,2648,2877,1137,38577,6431,35232,5956,3345,1093,31766,2971,21928,2213,16854,2088,5074,1126,9838,1895,1112353,9358,983699,12050,776093,15036,767800,14833,8293,1722,207606,12114,62216,6945,58175,6649,4041,1255,145390,10561,136287,9921,9103,1892,128654,6385,103819,4728,80493,4195,23326,2382,24835,2853,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1388730,1860,192390,10253,139202,8648,71980,7464,69980,7415,2000,592,67222,7128,11409,3113,6897,2279,4512,1351,55813,6879,51768,6708,4045,1411,53188,4516,35502,3181,27783,2942,7719,1334,17686,2613,1196340,10561,1043903,11663,892867,15368,890441,15247,2426,1165,151036,11372,52000,6492,47876,6200,4124,1112,99036,8631,92354,8265,6682,1443,152437,6471,126790,5247,100762,5193,26028,2518,25647,2752,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12400389,4298,1483873,37827,1113145,36931,402860,25235,387357,25414,15503,2614,710285,28298,102568,11149,70388,9252,32180,3768,607717,27193,577708,26675,30009,3626,370728,12053,274672,9163,224078,8695,50594,4258,96056,6173,10916516,37301,9376071,42227,7508621,50491,7492164,50219,16457,2903,1867450,34657,538268,22584,506707,21252,31561,3365,1329182,31588,1265679,30960,63503,4993,1540445,23677,1333516,18741,1123800,18095,209716,8761,206929,9684,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6059510,4297,740371,25596,529992,22637,194814,14543,185659,14362,9155,1781,335178,20939,55926,5719,38834,4658,17092,2495,279252,19348,265082,18544,14170,2784,210379,9325,146210,7293,116464,6226,29746,3230,64169,5070,5319139,26438,4557892,31054,3754330,39574,3748447,39418,5883,1272,803562,25318,244230,14313,225473,13065,18757,2363,559332,21246,525476,20323,33856,3447,761247,14831,658579,11846,546404,10516,112175,5643,102668,4974,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2853572,1685,310230,11991,201301,11128,79674,7467,76282,7383,3392,865,121627,10435,23996,4555,17352,4483,6644,1137,97631,9028,90633,8766,6998,1212,108929,5556,74032,3837,54623,3456,19409,2101,34897,3479,2543342,12123,2145587,15475,1826530,19261,1825189,19230,1341,491,319057,11822,90489,8260,82164,7564,8325,1394,228568,9992,212491,9457,16077,2082,397755,9574,342964,7966,287058,7305,55906,3422,54791,3454,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2651109,1850,309561,14163,212484,13276,90109,9088,84838,9211,5271,1147,122375,9826,21708,4183,14450,3414,7258,1370,100667,8643,94037,8085,6630,1367,97077,5524,71025,3905,55375,3662,15650,2186,26052,2896,2341548,14165,2007224,17075,1681986,22824,1680024,22909,1962,668,325238,14895,96493,7772,90949,7380,5544,1143,228745,13790,212878,12812,15867,2318,334324,8844,291451,7472,248841,7261,42610,3348,42873,3539,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4042777,2726,680151,19958,501238,20322,237154,16336,231490,16303,5664,1310,264084,13598,39796,5539,31125,4776,8671,1506,224288,13075,213393,12794,10895,1605,178913,7531,143009,6381,121277,6164,21732,2878,35904,2995,3362626,20234,2909642,22854,2397141,24799,2394670,24753,2471,727,512501,19085,148485,12017,139575,10987,8910,1727,364016,16003,344213,14638,19803,3209,452984,10592,403672,9572,349453,9035,54219,3684,49312,3938,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4372948,2863,864277,27842,675592,26825,204156,17659,194686,17204,9470,1893,471436,20807,49697,7278,37577,6494,12120,1885,421739,20204,405141,20082,16598,2651,188685,8722,151788,7127,127847,6381,23941,2796,36897,3618,3508671,28020,3046122,31792,2331262,36289,2327446,36257,3816,1380,714860,25653,170154,13190,161822,12367,8332,1728,544706,22110,520935,21535,23771,2588,462549,14543,406351,11818,347335,11180,59016,4942,56198,5633,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1275738,1742,160627,8456,105099,7967,43669,6538,41503,6463,2166,618,61430,6210,16680,3295,11047,2714,5633,1317,44750,5246,41902,5081,2848,748,55528,4248,39267,3190,31866,2888,7401,1233,16261,2028,1115111,8592,933668,10908,768735,14667,766611,14688,2124,818,164933,10646,60426,6259,53227,5467,7199,1811,104507,9361,95121,8585,9386,1838,181443,7455,150951,5812,118202,5090,32749,2939,30492,2899,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5438712,3873,448038,25532,317806,22574,97758,10016,87277,9771,10481,2240,220048,18628,33165,5818,17808,4356,15357,2803,186883,16357,174676,16082,12207,2293,130232,8201,92494,5932,75585,4722,16909,2951,37738,4140,4990674,25358,4261251,30981,3285217,32676,3272059,31966,13158,2359,976034,27469,255421,15986,236290,14375,19131,3206,720613,26225,684028,24363,36585,4392,729423,18534,612048,14524,502334,13094,109714,6058,117375,7025,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6165256,3092,637043,18803,414640,17930,129351,11537,119971,11436,9380,1834,285289,17330,43529,7650,27878,5895,15651,3308,241760,16407,229442,15808,12318,2748,222403,9548,162488,7956,127649,7660,34839,3811,59915,5907,5528213,19393,4623785,23086,3689277,35110,3677624,34802,11653,2297,934508,27202,266662,16467,244135,15197,22527,2674,667846,26981,627385,25872,40461,4121,904428,17581,735305,14186,588473,12958,146832,6206,169123,7441,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9830885,3902,1299688,29070,948741,28789,328678,18494,314507,18365,14171,1799,620063,24857,107615,9770,77700,8450,29915,3408,512448,23196,484644,22732,27804,2771,350947,12344,246828,9149,195365,8129,51463,3888,104119,6425,8531197,28844,7300194,31452,5916916,42203,5908322,42353,8594,1679,1383278,27338,397439,18303,367617,16341,29822,3358,985839,24486,938201,23711,47638,3462,1231003,20620,1077236,17352,913180,16610,164056,6815,153767,7549,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4971644,2731,456642,17292,296723,15792,121161,11062,113602,10786,7559,1249,175562,11849,36158,4869,24115,4417,12043,1605,139404,10624,127980,10331,11424,1555,159919,6943,110060,5110,84380,4336,25680,2755,49859,4302,4515002,17636,3806355,23452,3190686,27580,3183560,27594,7126,1807,615669,20364,204232,11291,184354,10293,19878,2541,411437,15293,385148,15182,26289,2649,708647,14488,589792,10956,477824,9411,111968,5753,118855,6323,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2812795,2363,600288,17034,472907,15930,128371,13018,125140,12756,3231,1283,344536,14861,41817,6457,31529,5811,10288,2076,302719,13931,293454,13826,9265,1786,127381,6107,103320,5419,87680,5220,15640,2053,24061,2513,2212507,16971,1957197,18769,1466767,23212,1464885,23346,1882,668,490430,16992,117739,11241,111485,10865,6254,1352,372691,15173,360781,14274,11910,2010,255310,8636,227500,7753,199617,7680,27883,3258,27810,3264,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5607978,2777,748023,24330,533236,22365,197479,13351,190407,13365,7072,1147,335757,17407,54893,6869,40932,5764,13961,2711,280864,15429,263923,15589,16941,2552,214787,7510,159717,5609,127416,4998,32301,2697,55070,4105,4859955,24500,4136412,28362,3352971,34826,3348012,34906,4959,1059,783441,21886,226137,13826,207345,12539,18792,2640,557304,20389,526163,19703,31141,2965,723543,14290,622770,11920,522167,11100,100603,5338,100773,5624,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,907715,931,130441,9067,88766,8146,44941,6004,43767,6055,1174,580,43825,5661,9517,2447,7673,2225,1844,621,34308,5514,32539,5319,1769,725,41675,3610,29111,2447,21825,2196,7286,1486,12564,1917,777274,9047,642999,10264,548935,10872,547802,10797,1133,343,94064,7470,30695,4463,27672,4229,3023,806,63369,6336,58776,5877,4593,1191,134275,6530,112677,4970,91329,4595,21348,2270,21598,2730,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1702182,1182,186178,9209,128214,7272,46181,4622,44067,4356,2114,739,82033,6841,12377,2502,9301,2388,3076,744,69656,6663,65708,6592,3948,924,57964,4712,44548,3584,36046,3274,8502,1670,13416,2178,1516004,9322,1280834,11980,1090071,13442,1088523,13409,1548,553,190763,8983,59535,4315,53971,4026,5564,1225,131228,7852,121808,7290,9420,1715,235170,7926,200859,5846,169911,5526,30948,2836,34311,3715,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2364173,4289,262092,17190,196697,16578,95339,13900,89589,13915,5750,1742,101358,10822,21070,5038,12704,4157,8366,2311,80288,10098,75851,10049,4437,1359,65395,4954,46084,3791,36191,3654,9893,1713,19311,2633,2102081,17390,1758592,19194,1363320,23914,1354777,23744,8543,2046,395272,19455,138999,12316,126953,10978,12046,2797,256273,14517,239148,13609,17125,2186,343489,11026,276665,9093,215076,8630,61589,4124,66824,4861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267761,1596,95090,8200,60807,7156,21271,3937,19123,3790,2148,669,39536,6116,6132,2046,3675,1594,2457,950,33404,5621,31658,5533,1746,697,34283,2948,23052,2339,18416,1910,4636,1203,11231,1866,1172671,8456,998401,10898,834078,13027,831563,12766,2515,1094,164323,9263,52473,6434,47364,5795,5109,1399,111850,7951,101783,7611,10067,1590,174270,8769,140060,6031,107792,4500,32268,3492,34210,3719,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8500251,3414,738969,28648,545845,26900,198929,18063,191157,17961,7772,1256,346916,21666,53886,6386,36885,5577,17001,2627,293030,20828,278747,19835,14283,2302,193124,10533,145606,8243,124004,7950,21602,2830,47518,5310,7761282,29069,6764222,31014,5359483,37761,5345529,37162,13954,2211,1404739,35909,411870,22289,380191,20307,31679,4206,992869,33968,947793,32872,45076,4468,997060,18862,847894,14650,711921,13088,135973,7290,149166,8779,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1878500,2741,347759,14465,263343,13378,108834,9862,105717,9919,3117,1122,154509,12654,28954,5566,21411,4567,7543,2038,125555,11688,119276,10949,6279,1583,84416,5881,61899,4661,49240,3800,12659,2218,22517,2822,1530741,14719,1308016,16719,1019792,21949,1017736,21911,2056,1070,288224,15550,89912,10580,83183,10090,6729,1488,198312,11598,184497,10894,13815,2256,222725,7661,192813,6304,159118,5766,33695,3238,29912,3323,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
