GEO_ID,B08115_001E,B08115_001M,B08115_002E,B08115_002M,B08115_003E,B08115_003M,B08115_004E,B08115_004M,B08115_005E,B08115_005M,B08115_006E,B08115_006M,B08115_007E,B08115_007M,B08115_008E,B08115_008M,B08115_009E,B08115_009M,B08115_010E,B08115_010M,B08115_011E,B08115_011M,B08115_012E,B08115_012M,B08115_013E,B08115_013M,B08115_014E,B08115_014M,B08115_015E,B08115_015M,B08115_016E,B08115_016M,B08115_017E,B08115_017M,B08115_018E,B08115_018M,B08115_019E,B08115_019M,B08115_020E,B08115_020M,B08115_021E,B08115_021M,B08115_022E,B08115_022M,B08115_023E,B08115_023M,B08115_024E,B08115_024M,B08115_025E,B08115_025M,B08115_026E,B08115_026M,B08115_027E,B08115_027M,B08115_028E,B08115_028M,B08115_029E,B08115_029M,B08115_030E,B08115_030M,B08115_031E,B08115_031M,B08115_032E,B08115_032M,B08115_033E,B08115_033M,B08115_034E,B08115_034M,B08115_035E,B08115_035M,B08115_036E,B08115_036M,B08115_037E,B08115_037M,B08115_038E,B08115_038M,B08115_039E,B08115_039M,B08115_040E,B08115_040M,B08115_041E,B08115_041M,B08115_042E,B08115_042M,NAME,B08115_001MA,B08115_001EA,B08115_002EA,B08115_002MA,B08115_003EA,B08115_003MA,B08115_004MA,B08115_004EA,B08115_005MA,B08115_005EA,B08115_006MA,B08115_006EA,B08115_007EA,B08115_007MA,B08115_008EA,B08115_008MA,B08115_009EA,B08115_009MA,B08115_010MA,B08115_010EA,B08115_011MA,B08115_011EA,B08115_012MA,B08115_012EA,B08115_013EA,B08115_013MA,B08115_014EA,B08115_014MA,B08115_015MA,B08115_015EA,B08115_016MA,B08115_016EA,B08115_017MA,B08115_017EA,B08115_018EA,B08115_018MA,B08115_019EA,B08115_019MA,B08115_020EA,B08115_020MA,B08115_021MA,B08115_021EA,B08115_022MA,B08115_022EA,B08115_023MA,B08115_023EA,B08115_024EA,B08115_024MA,B08115_025EA,B08115_025MA,B08115_026MA,B08115_026EA,B08115_027MA,B08115_027EA,B08115_028MA,B08115_028EA,B08115_029EA,B08115_029MA,B08115_030EA,B08115_030MA,B08115_031MA,B08115_031EA,B08115_032MA,B08115_032EA,B08115_033MA,B08115_033EA,B08115_034EA,B08115_034MA,B08115_035EA,B08115_035MA,B08115_036MA,B08115_036EA,B08115_037MA,B08115_037EA,B08115_038MA,B08115_038EA,B08115_039MA,B08115_039EA,B08115_040EA,B08115_040MA,B08115_041EA,B08115_041MA,B08115_042EA,B08115_042MA,state
0400000US13,4098555,20586,1074882,17889,2373459,26757,482663,11740,89580,6087,77971,4422,3279567,22738,814728,16840,1932514,23580,398314,10183,67744,5467,66267,3975,462238,14992,143334,8676,257910,9837,42949,3733,12381,1984,5664,1248,91625,6242,47333,4914,28004,3780,11110,2764,3727,1331,1451,609,54467,5007,24534,3501,22737,2985,4694,986,1600,812,902,497,64670,4828,24335,3197,28968,3109,7364,1598,2574,1070,1429,596,145988,6413,20618,2833,103326,5490,18232,2643,1554,746,2258,711,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,584015,6971,173377,6390,330075,9023,61662,4079,7518,1441,11383,1521,399526,7578,119421,5685,222660,7657,45094,3529,5408,1227,6943,1195,91371,4321,23485,2855,58464,3663,7285,1552,862,478,1275,485,33337,3078,13480,1755,14104,2107,3345,761,710,448,1698,759,19369,2407,7645,1411,8565,1692,2318,662,257,277,584,350,13736,2020,5337,1238,7011,1370,1207,558,62,93,119,126,26676,2873,4009,1187,19271,2372,2413,762,219,296,764,314,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,655732,8026,145326,6337,410135,9147,82122,5247,8878,1658,9271,1525,499659,8665,110244,5734,310530,8748,64584,4398,6625,1358,7676,1420,80176,4206,19783,2298,50747,3564,7539,1463,1367,718,740,346,6172,1376,2064,875,3225,865,605,291,253,328,25,43,21841,2991,6767,1650,10816,2084,3565,1277,342,332,351,214,15545,2319,4019,1135,9225,1378,2083,1070,80,110,138,166,32339,2911,2449,736,25592,3030,3746,959,211,217,341,227,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5794059,21993,1651338,20495,3337714,24146,577175,12154,108904,5980,118928,5014,4343232,25397,1143487,18155,2575425,22111,458705,11288,76973,5097,88642,4241,544427,14103,169656,7754,316736,10949,38013,2995,11001,2282,9021,1810,477103,13254,209356,9838,207211,8149,37028,3607,12361,2238,11147,1824,151285,8714,67862,5468,61543,4406,14393,2159,3881,1714,3606,887,83182,5494,31650,3575,39211,3458,9206,2039,1406,579,1709,614,194830,7714,29327,3263,137588,5854,19830,2459,3282,1017,4803,1045,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2835411,15789,688192,13077,1691089,18342,355242,9847,45039,4248,55849,3372,2357220,17632,547303,12780,1423877,18533,301990,9448,36362,3622,47688,3170,267109,8005,78651,4758,151800,5427,28662,2511,4581,1109,3415,801,26111,3341,12732,2334,8182,1655,3527,1054,989,484,681,561,54512,4082,22901,2966,22979,2016,5810,1314,1391,1085,1431,869,43892,4534,17895,3810,17099,1942,7471,1394,950,575,477,360,86567,5021,8710,1678,67152,4649,7782,1223,766,368,2157,626,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1471452,9812,356385,9762,912225,12823,160007,6667,17010,2285,25825,1830,1178599,11899,277083,8723,734472,12252,133739,5768,12944,1918,20361,1591,148227,5890,39763,3268,90507,4544,14030,1887,2574,860,1353,443,11568,1776,5916,1398,3902,943,1046,491,402,508,302,242,46469,3465,18008,2322,21349,1983,4802,949,616,308,1694,494,22955,2357,8413,1657,11786,1392,2242,840,75,96,439,280,63634,3067,7202,1108,50209,2899,4148,885,399,252,1676,490,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1329738,9734,317229,7900,809831,10800,156876,6978,23595,2908,22207,2093,1097819,10813,261095,7034,666685,10448,133448,6494,17691,2423,18900,1782,120959,5535,29997,2489,73854,4546,12788,1854,3199,840,1121,624,5138,1122,2659,793,1692,678,382,255,346,360,59,61,33761,3400,12381,2006,16691,2050,3148,835,547,458,994,383,19367,2180,5948,1423,9771,1509,2473,966,996,634,179,222,52694,4116,5149,1329,41138,3347,4637,1108,816,525,954,375,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1766010,14030,392313,9874,1081635,13883,220471,9135,36054,3230,35537,3075,1461604,13220,308342,9046,905044,13068,189095,8499,29071,3009,30052,3075,192723,7118,52756,3777,114712,5891,18949,2112,4234,1100,2072,475,15605,2369,6951,1610,5383,1106,1897,620,1051,609,323,221,30024,3485,12103,2186,12685,2142,3786,1070,644,528,806,428,17052,2105,6483,1265,7534,1436,1910,653,359,250,766,510,49002,3169,5678,1402,36277,3007,4834,1016,695,401,1518,489,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1857938,14169,505598,14525,1026950,16189,230183,10194,51170,4045,44037,3885,1505724,15747,378699,13054,858832,15000,194165,10118,40276,3383,33752,3453,204878,9482,70592,5859,105015,6482,19906,2590,5177,1244,4188,1299,35763,4765,19993,3091,7728,2477,4365,1250,1522,924,2155,1509,32101,3930,15105,2532,11388,2646,3028,909,1864,714,716,423,37011,3707,15477,2300,14372,2282,4414,1228,1536,591,1212,774,42461,3382,5732,1159,29615,2674,4305,1156,795,439,2014,720,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,640895,5899,162057,5887,374403,7813,87119,4818,7356,1361,9960,1496,511509,7546,124535,6161,304223,8220,68942,4358,5757,1195,8052,1331,64846,4194,20540,2477,34677,3098,8170,1470,772,457,687,375,4197,892,1821,561,1191,414,764,414,371,384,50,92,23204,2930,8361,1472,11239,1934,3182,934,81,111,341,238,7836,1402,2741,753,3493,763,1363,541,13,21,226,361,29303,2788,4059,994,19580,2346,4698,1073,362,245,604,274,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2706453,15958,787306,15360,1505575,17631,275982,10042,85360,6408,52230,4191,1991786,14920,529182,13175,1151046,16301,213393,8838,60196,4929,37969,2995,294056,11491,106288,7163,153234,8457,21977,2689,7663,1382,4894,1112,229137,9361,93921,5970,93515,5164,23800,2568,12806,2706,5095,1183,56401,5058,28147,3563,20015,2895,5339,1548,1878,808,1022,577,34581,4166,15748,2834,13730,1859,3368,1204,969,515,766,401,100492,6490,14020,2299,74035,5085,8105,1763,1848,721,2484,853,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3030720,17055,937651,16459,1688832,18926,285615,10442,63254,5569,55368,3471,2272445,20433,629816,16490,1318404,16074,232519,9241,48626,4740,43080,3285,256657,10592,98108,6822,135576,6641,15545,2362,4083,1245,3345,864,246856,8964,112577,7017,106787,6040,17185,2553,5900,1551,4407,950,114505,7959,62271,6369,39139,3963,8747,1569,2365,956,1983,652,37534,4001,17684,2744,16100,2501,2827,1036,466,300,457,246,102723,5345,17195,2503,72826,4371,8792,1779,1814,1103,2096,778,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4398500,19331,1203026,14306,2537133,20796,517956,11674,65625,4985,74760,4018,3706894,19906,975660,13084,2170374,21428,446712,11467,51759,4287,62389,3696,381136,11086,122659,6065,210027,7520,36830,3111,7102,1769,4518,1054,50227,4528,29094,3813,11739,2226,6637,1868,1724,707,1033,485,79324,3976,37240,3147,30536,2369,8271,1375,1591,711,1686,508,44140,3414,17824,2013,19439,2332,5746,1117,579,345,552,335,136779,5919,20549,2362,95018,4674,13760,1558,2870,862,4582,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2595966,11693,730081,12539,1540565,16418,254179,8331,32416,2858,38725,2482,2050350,13084,553080,11668,1230628,15299,211246,7795,25727,2686,29669,2093,246567,7707,81848,4975,141467,4629,17477,2325,3138,820,2637,703,73179,5531,33918,4118,30466,2919,6643,1304,934,403,1218,509,70164,4271,29886,3454,31496,2466,6534,1378,1003,508,1245,457,34428,2974,15028,1975,15348,1961,2872,774,689,464,491,283,121278,4397,16321,1679,91160,3566,9407,1480,925,414,3465,745,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,288828,8926,681285,12029,141021,6634,43965,4641,26987,2212,974121,12506,226047,8243,574614,11311,115840,6320,35976,3884,21644,1918,146915,7647,46340,4609,75548,4600,17168,2789,4926,1288,2933,1034,4944,1442,2569,1084,1371,655,538,305,170,211,296,270,15274,2077,5428,1291,7168,1530,1606,609,291,307,781,511,18790,2814,6161,1721,7459,1550,2791,1152,1917,1202,462,343,22042,2747,2283,842,15125,1961,3078,976,685,527,871,504,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,670981,11625,1578592,16676,330495,10076,52829,4107,50555,2700,2188621,15797,528551,11394,1298780,14816,277786,9425,41580,3676,41924,2711,282018,9835,78505,6462,166459,7548,27320,3094,5726,1318,4008,870,33889,3311,17787,2653,8868,1561,4696,1197,1969,725,569,444,48382,4094,20960,2634,19820,2432,5088,1163,1325,650,1189,431,33366,3505,11129,2007,14532,2136,6035,1783,869,472,801,499,97176,4559,14049,1919,70133,4292,9570,1701,1360,609,2064,505,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,107426,4271,271879,6647,61626,4204,6855,1508,7482,1096,342374,5694,78815,3910,203476,6402,49021,3619,5570,1394,5492,924,50282,3985,12149,1850,32364,3207,4335,1057,832,548,602,324,2663,735,1290,641,1117,425,256,172,0,231,0,231,21160,2258,7769,1498,9705,1263,2978,788,148,128,560,265,11641,1763,4985,1238,5020,971,1473,745,19,33,144,169,27148,2156,2418,652,20197,1844,3563,892,286,205,684,243,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
