GEO_ID,C25073_001E,C25073_001M,C25073_002E,C25073_002M,C25073_003E,C25073_003M,C25073_004E,C25073_004M,C25073_005E,C25073_005M,C25073_006E,C25073_006M,C25073_007E,C25073_007M,C25073_008E,C25073_008M,C25073_009E,C25073_009M,C25073_010E,C25073_010M,C25073_011E,C25073_011M,C25073_012E,C25073_012M,C25073_013E,C25073_013M,C25073_014E,C25073_014M,C25073_015E,C25073_015M,C25073_016E,C25073_016M,C25073_017E,C25073_017M,C25073_018E,C25073_018M,C25073_019E,C25073_019M,C25073_020E,C25073_020M,C25073_021E,C25073_021M,NAME,C25073_001MA,C25073_001EA,C25073_002MA,C25073_002EA,C25073_003MA,C25073_003EA,C25073_004EA,C25073_004MA,C25073_005EA,C25073_005MA,C25073_006EA,C25073_006MA,C25073_007MA,C25073_007EA,C25073_008EA,C25073_008MA,C25073_009EA,C25073_009MA,C25073_010MA,C25073_010EA,C25073_011MA,C25073_011EA,C25073_012MA,C25073_012EA,C25073_013MA,C25073_013EA,C25073_014MA,C25073_014EA,C25073_015MA,C25073_015EA,C25073_016EA,C25073_016MA,C25073_017EA,C25073_017MA,C25073_018MA,C25073_018EA,C25073_019EA,C25073_019MA,C25073_020MA,C25073_020EA,C25073_021MA,C25073_021EA,state
0400000US13,1102061,16638,393054,12098,168534,8780,169537,8361,54983,3950,179668,9076,82370,6656,87209,5167,10089,2087,304283,10931,157125,8153,135406,7566,11752,2166,120896,6162,63550,4933,53629,4623,3717,1004,104160,6104,47158,4233,41198,3433,15804,2693,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,173429,5114,69400,3567,32880,3059,25696,2544,10824,1430,21943,2632,7420,1733,10985,1622,3538,1070,37061,3550,16879,2525,17449,2714,2733,1049,44708,2861,18832,1769,21886,2206,3990,972,317,334,65,112,188,302,64,87,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,152187,5032,63625,3975,32446,3248,22922,2501,8257,1311,33869,2787,15934,2292,16599,2362,1336,841,27394,2992,12667,2063,13464,2403,1263,658,12979,1763,5001,1021,6697,1166,1281,1032,14320,1977,7047,1306,4486,1010,2787,917,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1413447,16614,329448,9747,144877,6212,133994,7249,50577,3920,394950,11776,185226,8176,191183,8595,18541,2587,374768,10874,185261,7743,174475,9120,15032,2667,280685,7531,131526,7179,137285,5310,11874,2515,33596,3299,15980,2069,14345,1920,3271,703,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,683921,13453,258378,9163,121560,6467,104415,6309,32403,2567,130674,5761,64723,4615,60963,4621,4988,1022,181411,6632,95718,5028,78957,4827,6736,1518,83113,5325,38812,3533,40375,3098,3926,907,30345,2808,13311,1966,12099,1754,4935,950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,323037,6427,125524,4309,62752,3471,40082,2887,22690,1831,64062,4102,35724,3111,27059,2688,1279,527,78313,4499,41717,3394,34117,3069,2479,787,46663,3252,21875,1887,23625,2720,1163,446,8475,1355,3781,983,3304,705,1390,553,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327358,8076,145699,5468,69485,4195,54182,3674,22032,2025,58280,4270,30232,2668,25621,3162,2427,951,70978,4383,38243,3381,29851,3326,2884,671,38484,3390,20804,2547,17002,1958,678,323,13917,2015,7220,1738,4855,1228,1842,634,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,485925,9577,187253,6860,80691,4753,70509,4786,36053,2812,99960,5794,53890,4169,41086,3763,4984,1281,111097,5713,58245,4185,47469,4008,5383,1181,41485,3368,21647,2158,18023,2472,1815,733,46130,3490,17263,2417,17433,2048,11434,1920,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539726,13040,223886,8264,88118,5496,86890,5636,48878,4280,114998,6527,51676,4232,56013,4907,7309,1617,97847,6157,48926,5113,44107,4950,4814,1300,57649,4662,25693,3112,28588,3312,3368,1375,45346,3524,18818,2340,15735,2545,10793,1785,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,152955,5619,38065,2947,16345,2130,13564,1665,8156,1199,52588,4007,29406,3307,21044,2481,2138,793,35350,2970,15935,2103,18560,2375,855,482,14161,1778,7051,1110,6983,1526,127,158,12791,1761,4790,948,6252,1324,1749,593,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,647033,13028,206045,6726,91455,5155,90589,6087,24001,2749,70887,4175,38613,3230,29476,3254,2798,981,237580,8354,122964,7419,108799,7056,5817,1527,122487,7129,57869,5089,59832,5106,4786,1605,10034,1940,3041,862,4342,1393,2651,1042,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880147,14720,123930,6722,50374,4537,51496,4584,22060,2123,354638,11282,180964,7613,156654,8222,17020,2850,206745,8966,97178,5873,103289,6065,6278,1609,191186,8243,87427,5826,95465,5675,8294,2097,3648,1393,1314,615,1889,1186,445,391,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,984666,14105,336265,9268,130848,6155,160792,6884,44625,3508,165471,7422,77280,5469,80891,4719,7300,1357,275204,9240,140380,6849,125429,6034,9395,1653,172100,6309,76977,4346,86789,4493,8334,2024,35626,2903,13637,1993,15192,2374,6797,1238,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,489485,9638,119642,5251,52475,3512,45813,3501,21354,1640,69699,4652,35419,2992,32484,3114,1796,600,102508,4815,52482,3298,46118,3464,3908,1331,188576,5264,92468,4003,91700,4171,4408,1010,9060,1364,4233,1102,3247,766,1580,386,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326588,7944,146099,5872,54511,3999,56881,4307,34707,2987,56439,4451,24958,2640,27711,3090,3770,1030,65599,5457,31943,3669,29438,3824,4218,1399,18359,1865,9859,1645,7628,1362,872,443,40092,3966,19242,2652,13271,2085,7579,1615,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,671063,13073,260864,9126,123056,7291,99895,5537,37913,3170,157900,6380,82943,4876,69952,4815,5005,1058,133044,6879,72149,4684,56579,4138,4316,1279,73482,3557,34406,2809,35347,2281,3729,1258,45773,3687,22393,2431,15789,1945,7591,1742,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,113810,4404,47928,2830,24021,2161,15364,1733,8543,1155,27068,2826,13909,1935,12060,2046,1099,441,16306,2317,7752,1340,7793,1543,761,478,10166,1290,4250,990,5326,1020,590,409,12342,1540,5510,1161,5310,1082,1522,423,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,220910,5577,92256,4076,46240,3152,30209,2650,15807,1561,30195,2512,17404,1898,11499,1635,1292,496,55113,3358,33965,2545,19912,2215,1236,543,36737,2591,20303,1975,15102,2041,1332,469,6609,921,3603,783,1854,495,1152,394,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356594,7890,104490,5805,50639,4193,45098,4617,8753,1611,59536,4152,30357,3302,27728,3001,1451,610,124050,6245,60809,4329,59241,4524,4000,1691,53105,3616,21562,2209,29402,3118,2141,791,15413,2661,7788,1747,5673,1605,1952,752,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,134200,4792,26884,2984,12127,2106,11495,1827,3262,891,45416,2923,22999,2641,20495,2435,1922,892,31848,3247,16993,2221,13475,1949,1380,908,25163,2318,14331,1617,10043,1475,789,401,4889,1119,2423,785,1694,739,772,466,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1027884,13709,177113,7160,69616,4742,81216,4721,26281,3005,332100,8798,158591,6702,162789,7448,10720,1911,256702,9713,129802,6992,118494,7335,8406,2164,257916,7121,124106,6109,124510,5519,9300,1664,4053,1287,1171,517,2555,1129,327,254,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,223466,7239,88835,4185,39791,3581,33945,2936,15099,1898,38424,3902,17927,2862,18556,2798,1941,832,36251,3727,16918,2660,18049,2868,1284,808,29892,3279,14358,2675,14664,2297,870,554,30064,3280,12765,1981,13877,2471,3422,1033,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3178053,20688,352022,10417,142231,6321,159510,7071,50281,3443,837164,15762,379229,10612,417127,11902,40808,3780,596135,12440,285271,9997,293698,9718,17166,2337,1357094,17024,650114,12206,649323,13410,57657,4872,35638,2521,15282,1980,15699,2068,4657,951,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1084700,16006,425957,9782,183689,6303,169652,6602,72616,4444,156568,6120,75818,5119,73605,4895,7145,1274,256488,9927,131873,6648,114561,6695,10054,2058,84988,4214,45473,3035,36231,3124,3284,853,160699,8362,72504,5023,64960,5439,23235,2893,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,87947,3417,22808,1803,11115,1258,5203,821,6490,1118,14761,1521,8696,1189,5025,1092,1040,549,24650,2140,15160,1653,9042,1362,448,229,21961,1747,13243,1655,8214,1056,504,373,3767,1038,1959,716,1350,707,458,202,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1355211,15969,455428,10105,196926,6892,195636,7073,62866,4067,322782,10182,152408,6703,154228,7642,16146,2781,336384,8661,182233,7605,140026,6470,14125,2047,201399,6449,100746,5220,92106,4864,8547,1651,39218,3616,16374,2187,16237,2030,6607,1499,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,443544,6948,220522,5871,102429,5625,82724,4777,35369,2718,61484,4209,30194,2865,27140,2781,4150,1112,90313,4544,45647,3275,40082,3764,4584,1103,42025,2813,19533,1605,20665,2603,1827,577,29200,2621,12304,1907,10684,1657,6212,1070,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,516227,9154,181165,6914,84302,4931,78755,4322,18108,2330,92261,5152,45145,3817,45189,3572,1927,739,113848,5973,51954,4260,57734,4155,4160,1493,99684,5024,39091,2957,55000,4039,5593,1368,29269,2723,12438,1949,11627,1926,5204,957,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1386092,17657,502092,11934,229766,7802,197704,7161,74622,3991,354385,10350,185389,7388,154820,7209,14176,2103,260868,8579,136404,5642,116188,6636,8276,1921,229475,6780,109500,5535,113043,4398,6932,1483,39272,3019,19493,2607,13392,1584,6387,1009,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,151450,4785,23789,2556,10768,1764,9604,1782,3417,1208,68846,4079,34270,3215,32282,3554,2294,760,31346,2690,15717,1992,14867,1998,762,449,26965,2170,14260,1699,11496,1601,1209,582,504,296,136,132,368,283,0,284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,489287,10310,183440,6177,74975,4378,74127,4575,34338,3115,74663,5462,33628,3399,34437,3757,6598,1601,112443,5600,56587,4366,48805,4197,7051,1822,36034,2982,17262,2132,16373,1766,2399,1212,82707,5461,36561,3403,31084,3783,15062,2081,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96085,3191,37371,2642,18482,1764,11019,1642,7870,1239,15132,1804,8136,1456,6247,1360,749,349,21087,2113,12794,1658,7483,1262,810,538,17317,1733,9624,1345,6706,998,987,449,5178,1011,2398,759,1862,554,918,410,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,727293,13475,267785,7858,118987,6217,102583,5870,46215,3365,136602,8326,68212,5345,62068,5145,6322,1703,184778,8034,93782,5850,81462,6066,9534,2300,69078,4814,35062,3042,30285,3155,3731,1349,69050,5313,31991,3394,23641,2942,13418,2206,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2815491,25661,896965,16530,386465,11589,372534,10232,137966,5761,385974,12322,179266,8073,189412,7762,17296,2298,851614,17938,424878,12135,401759,14988,24977,3139,524142,12571,254704,8834,249884,8746,19554,3152,156796,6871,66957,4826,62836,5357,27003,2920,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,233160,6586,75621,4481,38762,3209,26971,3067,9888,1415,56448,4502,28968,2919,25738,3256,1742,714,52289,3813,27791,2860,23314,2483,1184,473,39775,3373,20776,2348,17571,2726,1428,474,9027,1764,3973,1329,3365,1113,1689,912,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71965,3084,18550,1836,8007,1161,6839,1152,3704,795,27903,2239,14204,1873,12823,1702,876,384,14441,1671,5973,1056,8132,1493,336,316,6367,1054,2946,841,3421,861,0,211,4704,979,2438,642,1661,611,605,274,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,877297,13767,317928,10714,156493,7176,119067,6297,42368,3697,116340,5336,57143,3695,55319,4090,3878,1117,266797,9299,139380,6439,118918,7536,8499,1970,129263,5775,66435,4052,59119,4464,3709,846,46969,4307,20249,2733,17705,2466,9015,1618,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,865925,11710,262498,7757,124443,5603,110532,5508,27523,2785,141207,7183,66971,5248,68537,5041,5699,1637,230124,9136,116704,7050,107579,6893,5841,1320,187678,7030,88591,4982,92728,5490,6359,1315,44418,3790,19404,2437,18557,2595,6457,1473,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,182413,6083,82284,4453,33602,2604,27244,2986,21438,2190,31806,2675,15303,1933,15134,1796,1369,650,27969,3115,13133,2028,12999,2227,1837,754,16302,1894,8184,1376,7358,1357,760,491,24052,2447,9074,1799,7744,1529,7234,1152,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,663130,10387,158338,5874,76887,4185,58084,3903,23367,1827,195378,6751,107759,4908,81658,4451,5961,1472,164682,6203,94995,4468,66380,4498,3307,884,131679,5172,63121,3854,65258,3820,3300,1006,13053,1341,6475,991,4562,897,2016,445,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58431,3013,23233,2234,13265,1700,5097,1154,4871,1006,12474,1944,7840,1482,4419,1184,215,182,10949,1848,5859,1174,4606,1244,484,494,4713,1089,3303,800,1329,689,81,132,7062,1229,3774,901,2410,780,878,418,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,319839,7515,197434,6113,51511,3717,62065,3481,83858,4116,36675,2402,12787,1624,13573,1691,10315,1332,54188,3510,18231,2075,18759,2188,17198,2010,30966,2581,13345,1813,11026,1645,6595,1327,576,389,268,277,118,144,190,188,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
