GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004EA,B14005_004MA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007EA,B14005_007MA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013EA,B14005_013MA,B14005_014EA,B14005_014MA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018EA,B14005_018MA,B14005_019EA,B14005_019MA,B14005_020MA,B14005_020EA,B14005_021MA,B14005_021EA,B14005_022MA,B14005_022EA,B14005_023EA,B14005_023MA,B14005_024EA,B14005_024MA,B14005_025MA,B14005_025EA,B14005_026MA,B14005_026EA,B14005_027MA,B14005_027EA,B14005_028EA,B14005_028MA,B14005_029EA,B14005_029MA,state
0400000US34,450907,5003,232399,3542,200135,4341,57883,4212,15551,1870,126701,4054,32264,2898,18478,1856,11353,1435,2991,1206,4134,1023,13786,2373,5202,1275,2853,1248,5731,1557,218508,4022,189247,4740,64527,3908,14491,1876,110229,4426,29261,3122,18204,2216,9465,1733,2668,1065,6071,1400,11057,1973,2973,1062,2871,1187,5213,1273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,118147,4775,61734,3585,48436,3554,15761,2553,3968,1461,28707,2356,13298,1976,8201,1678,5401,1363,1134,589,1666,937,5097,1163,2436,814,1007,507,1654,722,56413,3166,43768,3191,15557,2007,2839,688,25372,2649,12645,1965,6348,1518,3364,1212,1443,659,1541,749,6297,1519,1404,868,1350,586,3543,1190,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,939064,7269,477836,5620,405030,7034,97350,5092,30234,2720,277446,7157,72806,4466,37621,2941,23288,2772,6390,1195,7943,1368,35185,3430,12860,1898,9183,2180,13142,2047,461228,4675,399044,5444,106714,5270,29391,3297,262939,6277,62184,3605,36393,3012,19462,2276,5891,1143,11040,2086,25791,2739,4853,1030,5523,1371,15415,2155,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,418468,6808,218359,5659,172566,5956,57447,4017,16490,2239,98629,4951,45793,3918,23619,3032,15699,2527,3866,1123,4054,1133,22174,2709,10666,1981,3934,970,7574,1703,200109,5037,164859,5013,59787,3936,13946,1691,91126,4310,35250,3042,20381,2517,12747,1957,2950,725,4684,1258,14869,2281,3238,966,4151,1411,7480,1551,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31311,1274,15907,860,13336,826,6315,740,518,272,6503,787,2571,560,1806,471,1462,377,200,182,144,119,765,279,331,199,110,102,324,207,15404,1023,13372,1012,7493,811,516,208,5363,724,2032,585,1380,512,1072,440,114,120,194,194,652,283,244,167,110,169,298,187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,585410,6716,298462,4590,244906,4811,93834,4817,25867,2585,125205,3693,53556,2940,30863,2457,19410,2064,5864,1147,5589,1131,22693,2186,7870,1328,6644,1347,8179,1631,286948,4377,246024,5303,103064,4032,24831,2429,118129,4652,40924,3114,26237,2502,15893,1731,4115,1066,6229,1092,14687,2312,5208,1630,3481,1044,5998,1314,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,187124,4182,94955,3055,74700,3224,26780,2205,6792,1259,41128,2697,20255,2282,10722,2079,7196,1848,1390,778,2136,654,9533,1442,4452,1116,1660,649,3421,978,92169,3487,74423,3506,29988,2697,7032,1156,37403,2323,17746,2401,9131,1607,4559,1112,1046,513,3526,890,8615,1614,3620,1079,1045,494,3950,898,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,180746,3680,93326,2766,73472,2832,22282,2262,8534,1498,42656,2518,19854,2205,13368,1919,9143,1699,2363,845,1862,744,6486,1367,3286,945,1772,639,1428,501,87420,2898,71347,2890,25302,2256,5678,1172,40367,2622,16073,1953,10352,1488,6764,1373,1226,484,2362,791,5721,1151,2268,782,830,388,2623,829,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,602152,6040,311765,4786,262465,5406,87099,3998,24792,2516,150574,4982,49300,3264,30840,2759,18811,2246,6680,1367,5349,1283,18460,1862,9382,1439,2781,805,6297,1247,290387,4389,246601,4497,97354,3549,20044,2382,129203,3771,43786,3175,22901,2157,14061,1446,3807,927,5033,1190,20885,2563,6347,1439,3039,857,11499,2208,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45784,2127,22861,1389,18669,1566,6969,1269,1841,547,9859,1317,4192,1004,2103,727,1183,558,455,315,465,481,2089,728,955,456,561,384,573,373,22923,1619,20283,1707,8019,1221,2043,891,10221,1408,2640,897,1185,525,589,324,65,87,531,375,1455,706,611,412,207,199,637,453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,210699,5153,107440,3207,82662,3492,24609,2613,8806,1712,49247,2776,24778,3123,12177,1916,7244,1432,2308,875,2625,1016,12601,2285,5681,1393,3083,914,3837,1114,103259,3692,86014,3459,25043,2201,8573,1591,52398,3497,17245,1935,10239,1643,5972,1405,1828,834,2439,835,7006,1478,2375,821,1399,534,3232,1088,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,41142,1895,21439,1272,17073,1197,8709,1027,1439,516,6925,889,4366,945,2538,665,1675,574,153,139,710,357,1828,586,790,340,350,226,688,406,19703,1340,16646,1163,8431,999,1424,516,6791,944,3057,733,2084,710,1327,582,378,298,379,281,973,466,401,327,133,172,439,248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,294981,5733,158038,4386,121209,4499,39263,3042,10603,1654,71343,3869,36829,3223,23621,2682,14012,2075,4590,1028,5019,1385,13208,2044,6335,1636,2355,879,4518,1110,136943,4113,105563,4044,38697,2761,10175,1631,56691,3573,31380,2721,20279,2156,10703,1554,4175,1070,5401,1155,11101,1965,3416,1144,1701,677,5984,1538,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1254509,12106,645732,7867,516334,8389,135833,6441,54815,4187,325686,7756,129398,6028,71970,4471,43556,3523,14406,1866,14008,2306,57428,4600,29839,3419,11483,1975,16106,2953,608777,8005,501138,8745,148955,6165,45879,4165,306304,7627,107639,5346,66729,4906,36189,3376,10491,1984,20049,2704,40910,3382,11108,1937,7432,1540,22370,2840,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,144683,2933,74321,2572,55730,2485,26550,2143,4910,968,24270,2218,18591,2487,12511,1773,9901,1759,912,401,1698,618,6080,1545,3907,1374,1079,579,1094,505,70362,2167,56770,2280,27661,1986,5538,884,23571,1936,13592,1486,9383,1315,7292,1219,740,410,1351,562,4209,1066,2139,844,897,543,1173,463,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30804,1407,15557,1089,12018,1161,4922,843,1047,476,6049,856,3539,550,2489,505,1725,452,715,345,49,67,1050,407,393,209,412,244,245,226,15247,1025,13170,989,6726,885,626,286,5818,738,2077,606,1622,513,1081,445,121,119,420,292,455,281,298,245,13,23,144,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,375530,8342,196332,6036,160560,5455,56343,4058,12767,1890,91450,5457,35772,3197,22624,2173,15355,1793,4139,1160,3130,921,13148,2455,7974,1931,1769,750,3405,1088,179198,5768,152231,5309,54399,3199,12375,1893,85457,4483,26967,2616,19130,2347,11943,1940,3190,912,3997,1060,7837,1468,2088,664,2202,867,3547,864,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,332146,4921,169799,3595,134147,4563,36635,2960,14028,2142,83484,3706,35652,3037,20991,2524,12984,1912,4745,1216,3262,852,14661,2469,7196,1898,3119,1009,4346,1262,162347,3638,137085,3553,51425,2990,11913,1584,73747,3640,25262,2699,15813,2573,8589,1533,2834,915,4390,1527,9449,1902,3568,1485,2404,840,3477,1044,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,83765,2996,42537,2319,34032,2120,8038,1230,3655,1080,22339,1832,8505,1475,5765,1135,3380,970,1524,621,861,438,2740,788,1054,491,514,439,1172,609,41228,2167,32297,2294,9740,1439,2866,788,19691,1975,8931,1480,4334,1052,2500,785,426,356,1408,690,4597,1144,1229,785,938,537,2430,815,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,288467,3445,149306,3061,122905,3504,53508,2859,13761,1453,55636,3045,26401,2138,17050,1557,12191,1437,2517,633,2342,687,9351,1573,4518,1056,1877,624,2956,968,139161,2433,119077,2867,61463,2974,11257,1544,46357,2957,20084,2157,13365,1672,9201,1165,2194,762,1970,545,6719,1340,1668,444,1265,650,3786,1059,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,26688,1687,13299,1112,10230,1007,4487,827,813,315,4930,888,3069,925,1646,658,1399,571,195,234,52,87,1423,576,988,455,254,348,181,213,13389,1160,11514,1165,6119,1097,770,428,4625,777,1875,714,1150,552,445,324,419,354,286,343,725,377,209,138,223,250,293,233,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,233825,2935,117633,2343,93326,2936,8665,1483,8407,1357,76254,2744,24307,2146,10727,1615,3703,987,2482,770,4542,974,13580,1702,3024,813,2821,792,7735,1324,116192,2340,97311,2736,8387,1342,9192,1508,79732,2785,18881,1830,7798,1410,1694,713,1971,632,4133,931,11083,1499,1244,577,1715,638,8124,1333,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
