GEO_ID,B08125_001E,B08125_001M,B08125_002E,B08125_002M,B08125_003E,B08125_003M,B08125_004E,B08125_004M,B08125_005E,B08125_005M,B08125_006E,B08125_006M,B08125_007E,B08125_007M,B08125_008E,B08125_008M,NAME,B08125_001MA,B08125_001EA,B08125_002MA,B08125_002EA,B08125_003EA,B08125_003MA,B08125_004EA,B08125_004MA,B08125_005EA,B08125_005MA,B08125_006MA,B08125_006EA,B08125_007MA,B08125_007EA,B08125_008EA,B08125_008MA,state
0400000US32,25753310,403560,6054260,240005,5972290,282130,6462395,238572,41385,21572,4347305,269878,2820705,272332,54970,17278,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16025855,318524,6394275,217710,1845230,131470,3690140,184117,55375,22406,1973945,164290,2032140,148926,34750,18880,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,113810360,1074053,49086285,887632,14058945,493812,28932590,618926,186605,94388,10444440,448540,10982955,484815,118550,48666,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,16799500,397154,5525925,221275,2760720,164766,3914620,206655,199665,55516,2628500,214555,1680360,160326,89710,44126,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,253416970,1816277,95702235,1363046,44858220,940653,64220715,1048456,386715,68113,22596815,722249,25369295,682063,282970,71511,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,88036695,861437,27664215,524056,11760410,377610,19966820,480325,609065,100271,13373675,466556,14126475,412381,536030,78215,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5091305,189824,1487485,74255,773795,78839,1093575,75267,71470,18441,797215,126021,837100,84380,30665,15028,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,112246740,832686,36777320,576484,15291455,344225,27053405,407686,344075,71297,12373235,404931,20280425,342848,126825,32455,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30552605,445487,9173610,262976,4365320,177935,7306740,270503,264595,60296,4356030,207221,4953995,243507,132310,33697,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,34726235,429459,11506025,338272,4985230,219258,8257995,247340,813715,161632,4178120,253705,4940015,217177,45140,18540,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,134468955,1062048,48416500,796586,17993870,438366,33429540,515245,479545,86232,14933695,523912,19058635,469021,157160,37455,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11059340,255112,4440055,224560,1501935,102339,2522160,150670,16285,9628,1102070,107072,1457940,103682,18900,9218,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42728780,551176,12417435,336767,5895125,270228,10223270,344670,225055,61420,5985920,302009,7807535,357653,174440,59426,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5954460,172138,1809485,91027,894135,78961,1452840,98012,87440,26271,772690,82111,925780,69459,12090,7066,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,61027530,704516,17853045,407820,8173135,316101,14833650,371084,259590,60194,8126270,349254,11514985,376161,266860,58514,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,237178050,1329720,77969585,1005437,32934395,762050,58090650,857634,1089455,134303,35112630,904561,31234415,829995,746920,87325,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22551165,303547,7192410,225664,2857145,196014,6094015,209149,77385,17371,3110740,197793,3178895,166124,40570,21445,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6335075,183965,2290020,109168,836560,62239,1494795,89863,48805,12369,831675,68461,824455,78489,8760,7752,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,93915735,805434,38779870,676428,11325905,416725,20856530,411256,261630,57942,11620370,428329,9917810,351237,1153615,117607,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68714660,718509,24981525,536779,9335430,344475,16271450,425097,1191650,203583,8102380,392624,8373880,304220,458335,78476,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,17520520,378612,4796775,227804,2577020,161616,3654365,165697,153335,58380,3292230,226739,3027285,248740,19515,15244,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,54392475,518178,17417065,297525,6928875,217220,12771155,289619,377235,48948,6235625,249779,10607970,292117,54550,20898,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4220465,199345,1067240,92020,536260,73894,783145,86940,48270,15608,962670,133606,810555,98723,12325,10046,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,34733425,695415,10291165,379606,5903095,275339,9621330,393437,252665,49830,4547675,252923,4078195,234302,39305,24930,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
