GEO_ID,B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,NAME,B17019_001MA,B17019_001EA,B17019_002MA,B17019_002EA,B17019_003MA,B17019_003EA,B17019_004MA,B17019_004EA,B17019_005MA,B17019_005EA,B17019_006EA,B17019_006MA,B17019_007EA,B17019_007MA,B17019_008MA,B17019_008EA,B17019_009MA,B17019_009EA,B17019_010MA,B17019_010EA,B17019_011MA,B17019_011EA,B17019_012MA,B17019_012EA,B17019_013EA,B17019_013MA,B17019_014EA,B17019_014MA,B17019_015MA,B17019_015EA,B17019_016MA,B17019_016EA,B17019_017MA,B17019_017EA,B17019_018EA,B17019_018MA,B17019_019EA,B17019_019MA,B17019_020MA,B17019_020EA,B17019_021MA,B17019_021EA,B17019_022MA,B17019_022EA,B17019_023EA,B17019_023MA,state
0400000US13,2285356,15485,264016,8042,79343,4630,42578,3224,36765,3419,184673,6779,26840,3314,7784,1610,19056,3101,157833,6562,38509,2981,119324,5584,2021340,16632,1564564,16668,1314828,16636,249736,8891,456776,10043,129764,6531,77886,4352,51878,5138,327012,8432,195511,6704,131501,5306,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,23445,2364,9595,1321,3560,1033,6035,1153,13850,2069,2573,784,1025,463,1548,694,11277,1994,2050,733,9227,1796,282344,5042,220071,4940,155802,4463,64269,3556,62273,3233,19703,1913,12730,1496,6973,1384,42570,2817,25492,2263,17078,2174,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,38217,2566,18154,1799,10198,1299,7956,1285,20063,2392,2637,771,714,375,1923,773,17426,2273,4823,1145,12603,2092,334013,5371,281313,6461,240434,6215,40879,2843,52700,4228,18533,2297,11797,1613,6736,1489,34167,3368,23708,2608,10459,2162,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,286603,8945,96041,5509,46555,3235,49486,4949,190562,8102,22471,2679,7801,1476,14670,2412,168091,8036,33006,2838,135085,7727,2839528,17258,2234077,17344,1962805,16659,271272,10147,605451,11519,180441,7263,118356,5365,62085,4872,425010,9561,263797,8671,161213,7356,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,148206,6424,49853,3763,26883,2343,22970,2895,98353,6005,14102,1646,6019,1193,8083,1369,84251,5740,20228,1963,64023,4963,1491743,15106,1211924,16458,1075809,16047,136115,6275,279819,8313,86306,4741,55925,4032,30381,2970,193513,6592,122661,5347,70852,4489,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,59201,3204,22913,2000,14092,1620,8821,1557,36288,2907,5506,1164,1873,692,3633,1028,30782,2620,7954,1322,22828,2205,730931,8525,615887,9205,550746,9160,65141,3007,115044,4419,32525,2939,21589,2144,10936,1685,82519,3567,52852,2857,29667,2386,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,60394,3618,22420,1974,11922,1612,10498,1592,37974,3240,5893,1476,1986,683,3907,1358,32081,2801,7449,1044,24632,2687,655447,8112,542284,9566,469661,8810,72623,4629,113163,4831,34751,2636,22070,2055,12681,1818,78412,4360,47969,3075,30443,2888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,149521,6061,65750,4404,36994,2743,28756,3203,83771,4697,10271,1524,5369,1135,4902,1215,73500,4491,21249,2440,52251,4133,969722,11907,786101,11747,682136,11662,103965,4530,183621,6660,54843,4191,38122,3179,16721,2205,128778,5720,80743,4725,48035,3471,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,183193,7692,50281,3401,29601,2825,20680,2522,132912,6927,13362,2021,6315,1314,7047,1618,119550,6524,33855,3398,85695,5692,953812,13268,718470,13862,627037,12724,91433,6042,235342,8418,62015,5057,40735,3798,21280,2864,173327,6723,109518,5530,63809,4579,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,32066,2640,12331,1823,6819,1130,5512,1376,19735,2367,4338,1013,1765,614,2573,859,15397,2052,4989,1026,10408,1750,323403,5989,265744,6294,234687,5883,31057,2557,57659,3754,21250,2030,14300,1783,6950,1373,36409,3275,24345,2191,12064,1959,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,83703,5927,24255,2771,12051,1779,12204,2266,59448,5119,6316,1483,1935,593,4381,1308,53132,4665,9517,1787,43615,4333,1314268,13510,997594,12424,859074,11255,138520,6293,316674,8666,83589,4439,50591,3697,32998,3346,233085,8064,139885,5541,93200,5801,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,118636,5983,34123,3214,13683,1552,20440,2988,84513,5593,10558,2477,2891,1151,7667,2186,73955,5063,10422,1871,63533,4608,1451036,12071,1132086,14616,954557,14539,177529,7665,318950,8350,91473,5707,54693,4105,36780,4306,227477,7787,130914,5298,96563,5847,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,257314,7987,81653,3799,50909,2984,30744,2669,175661,7155,27460,2968,12248,1797,15212,2282,148201,6859,46419,2845,101782,5988,2336914,16419,1865119,17496,1708249,16450,156870,6401,471795,9373,141366,6082,103100,4884,38266,3097,330429,8196,220004,6325,110425,5709,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,81468,5045,30547,2731,18209,1954,12338,1777,50921,4187,8775,1468,3710,753,5065,1209,42146,3807,10141,1280,32005,3842,1247578,11120,1033681,11078,951845,10120,81836,3974,213897,6908,72375,3718,55004,3174,17371,1951,141522,5353,93492,4187,48030,3383,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,32796,2979,21110,2300,11686,1880,94562,4581,10465,1992,5625,1440,4840,1446,84097,4224,29708,2494,54389,3870,632641,9500,470836,9795,407097,9459,63739,3998,161805,6075,41438,3885,28502,3460,12936,1953,120367,4903,79670,4239,40697,3872,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,51887,3394,28312,2314,23575,2419,99689,5059,14262,1929,5935,1377,8327,1432,85427,4818,22784,2377,62643,4210,1368983,13811,1098552,14139,971188,13587,127364,6207,270431,7436,81526,4838,52993,4071,28533,3789,188905,6589,118990,4828,69915,5520,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,11143,1427,6649,972,4494,1030,13697,1849,2936,833,1250,614,1686,606,10761,1748,2710,828,8051,1484,211953,4560,180818,4514,153558,4441,27260,2129,31135,2626,10239,1453,6290,1156,3949,1025,20896,2114,13440,1779,7456,1292,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,11364,1110,6901,933,4463,834,25917,2517,3607,1010,1279,609,2328,769,22310,2383,4328,921,17982,2143,417848,6425,352926,5870,302798,5605,50128,3090,64922,3071,20801,1586,12283,1256,8518,1366,44121,2633,27026,2272,17095,1628,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,23874,3521,9968,2041,13906,3184,28321,3221,4633,1345,1841,968,2792,913,23688,3112,4451,1136,19237,2780,537096,7960,406924,7802,313056,6892,93868,5287,130172,5696,46682,3986,25039,2839,21643,3430,83490,4313,44618,3446,38872,3422,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,5802,1022,3872,928,1930,636,11974,2008,1338,618,669,331,669,486,10636,1919,2396,756,8240,1806,319839,5433,264190,6088,231663,5612,32527,3018,55649,3559,18620,2232,11975,1676,6645,1588,37029,2895,25143,2018,11886,1766,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,51914,4831,20963,2585,30951,3922,95427,6244,12933,2045,2113,635,10820,1928,82494,5947,15048,1803,67446,6028,2024938,15433,1576747,15642,1329419,14162,247328,8604,448191,10518,135284,5977,75183,4803,60101,4787,312907,8804,179190,7520,133717,7087,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,26872,2432,16400,1657,10472,1765,42151,3551,7216,1460,3860,1069,3356,997,34935,3278,13022,2123,21913,2737,413736,7566,321549,7799,269937,7284,51612,4158,92187,4738,29528,3275,18493,2313,11035,2316,62659,3566,42355,3197,20304,2682,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,171369,7781,58766,4146,112603,6625,341640,10410,46578,3815,9890,1414,36688,3695,295062,9460,39431,3476,255631,8993,4102794,23048,3023600,21641,2334873,20433,688727,16451,1079194,19677,308229,10538,156632,6606,151597,8098,770965,16571,357617,11349,413348,11629,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,268889,8684,87399,5672,48751,3778,38648,3594,181490,7640,25539,2578,10924,1488,14615,2117,155951,7045,38354,3524,117597,5837,2021310,17145,1593310,16722,1363484,16515,229826,7296,428000,11439,129695,5879,80256,4149,49439,4440,298305,10002,176110,7521,122195,6352,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,12368,1749,4569,931,2985,700,1584,488,7799,1312,1225,491,505,234,720,396,6574,1262,2310,617,4264,1144,153438,3602,133363,3389,113745,3170,19618,1923,20075,1860,7320,1042,4950,737,2370,658,12755,1473,8717,1154,4038,840,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,296649,9302,91112,5453,45321,3070,45791,4307,205537,7647,29867,3174,9594,1521,20273,2765,175670,7359,35938,3402,139732,6304,2690257,20164,2137210,19461,1898912,18463,238298,7811,553047,10720,156632,6444,103546,4283,53086,4453,396415,9546,238387,6105,158028,7579,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,122312,5905,46418,3116,25792,1867,20626,2390,75894,5135,11670,2149,3432,693,8238,2075,64224,4596,16469,2152,47755,4288,811812,10164,658044,10212,558506,9851,99538,4704,153768,5727,49929,3700,30564,2785,19365,2537,103839,4231,62941,3163,40898,3108,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,91400,4303,35326,2991,16009,1826,19317,2332,56074,3857,9392,1584,1877,764,7515,1470,46682,3532,9280,1565,37402,3375,817435,8882,668435,9850,549608,9950,118827,5192,149000,6090,52151,3956,26401,2547,25750,2810,96849,5142,57192,3493,39657,3608,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,273725,6857,87935,5577,52024,3968,35911,3786,185790,6273,27472,2758,12647,1977,14825,2352,158318,5928,45289,3111,113029,5997,2925873,18446,2331334,19785,2074032,18735,257302,8864,594539,13239,180365,7749,125313,5798,55052,4855,414174,11400,267109,9086,147065,7643,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,24624,2761,5698,1364,1559,559,4139,1211,18926,2514,2612,1020,270,170,2342,1016,16314,2275,1658,577,14656,2285,234424,5299,184378,5695,155344,4741,29034,2645,50046,3553,15425,2018,7822,1449,7603,1442,34621,2733,22169,2140,12452,1790,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,138152,6066,40051,3050,24648,2507,15403,2193,98101,5964,10674,2062,3771,1074,6903,1816,87427,5450,24812,3049,62615,4800,965175,12050,747643,12182,646717,11600,100926,5178,217532,7234,56765,4160,36690,3143,20075,2303,160767,5806,99246,4220,61521,5012,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,19721,2126,7212,1391,3581,847,3631,905,12509,1623,2188,721,1060,535,1128,485,10321,1577,2306,608,8015,1428,184170,3769,153839,4034,133886,3678,19953,1808,30331,2470,10710,1405,6709,1045,4001,903,19621,1992,12694,1568,6927,1166,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,200166,9068,75478,4575,40960,3206,34518,3214,124688,7316,16815,2283,8391,1572,8424,1594,107873,6976,27974,2893,79899,5770,1404144,16043,1102706,16472,958143,15792,144563,7006,301438,10681,89612,6250,54139,4546,35473,4158,211826,7697,127518,5397,84308,5351,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,795699,15565,354309,10437,180795,7269,173514,7979,441390,12971,65151,6062,23645,2792,41506,4596,376239,11592,105294,6639,270945,10816,4802186,28612,3768666,29899,3113191,27264,655475,14795,1033520,18223,323099,12022,185296,8004,137803,8440,710421,12824,418087,10950,292334,10278,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,47313,3236,24831,2211,10107,1387,14724,2145,22482,2468,4221,898,1190,480,3031,889,18261,2300,5246,1113,13015,2133,545790,7876,462351,9409,384584,8128,77767,4689,83439,5961,28318,2942,16420,2278,11898,2278,55121,4527,36817,2761,18304,3192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,12090,1706,4518,986,2371,569,2147,829,7572,1323,1481,509,595,241,886,477,6091,1142,1084,353,5007,1103,144742,3624,116166,4015,104479,3645,11687,1535,28576,1894,10035,1421,6917,1165,3118,842,18541,1665,11934,1013,6607,1163,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,142638,5644,47210,3293,27244,2591,19966,2931,95428,4504,11860,1766,4985,1157,6875,1353,83568,4408,19429,2154,64139,4254,1796328,15948,1431426,16787,1222144,17502,209282,7685,364902,10856,105475,5853,63652,4246,41823,4161,259427,9304,152959,6659,106468,6187,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,132984,6180,53986,3439,22326,2201,31660,2984,78998,4665,11919,1760,3552,965,8367,1478,67079,4115,12544,2009,54535,3896,1441448,14688,1165699,14064,974949,12318,190750,8069,275749,9537,92362,5008,52565,3463,39797,4084,183387,7236,100823,4935,82564,6130,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,69897,4648,31491,2798,19382,2174,12109,1963,38406,3488,6987,1403,3586,1003,3401,1068,31419,3069,12500,1733,18919,2194,430250,7313,357252,7448,319734,7607,37518,2921,72998,4037,23341,2781,16888,2299,6453,1578,49657,3149,36023,2535,13634,2194,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,100381,4575,30441,2227,16316,1400,14125,1985,69940,4471,11289,1934,3884,857,7405,1608,58651,3914,12890,1891,45761,3582,1340256,10773,1097403,11349,976851,10903,120552,5610,242853,7112,82645,4573,53849,3513,28796,3279,160208,6030,95261,3814,64947,4535,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,8465,1445,3798,994,2093,679,1705,676,4667,1056,623,369,241,217,382,313,4044,1015,944,541,3100,855,125437,3365,105700,3266,90302,3241,15398,1923,19737,2062,8413,1269,5656,1203,2757,884,11324,1559,8173,1282,3151,946,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
