GEO_ID,C18011_001E,C18011_001M,C18011_002E,C18011_002M,C18011_003E,C18011_003M,C18011_004E,C18011_004M,C18011_005E,C18011_005M,C18011_006E,C18011_006M,C18011_007E,C18011_007M,C18011_008E,C18011_008M,C18011_009E,C18011_009M,C18011_010E,C18011_010M,C18011_011E,C18011_011M,C18011_012E,C18011_012M,C18011_013E,C18011_013M,C18011_014E,C18011_014M,C18011_015E,C18011_015M,C18011_016E,C18011_016M,C18011_017E,C18011_017M,C18011_018E,C18011_018M,C18011_019E,C18011_019M,C18011_020E,C18011_020M,C18011_021E,C18011_021M,C18011_022E,C18011_022M,C18011_023E,C18011_023M,C18011_024E,C18011_024M,C18011_025E,C18011_025M,C18011_026E,C18011_026M,C18011_027E,C18011_027M,C18011_028E,C18011_028M,C18011_029E,C18011_029M,NAME,C18011_001EA,C18011_001MA,C18011_002EA,C18011_002MA,C18011_003EA,C18011_003MA,C18011_004MA,C18011_004EA,C18011_005MA,C18011_005EA,C18011_006EA,C18011_006MA,C18011_007EA,C18011_007MA,C18011_008EA,C18011_008MA,C18011_009MA,C18011_009EA,C18011_010MA,C18011_010EA,C18011_011EA,C18011_011MA,C18011_012EA,C18011_012MA,C18011_013EA,C18011_013MA,C18011_014MA,C18011_014EA,C18011_015MA,C18011_015EA,C18011_016EA,C18011_016MA,C18011_017EA,C18011_017MA,C18011_018EA,C18011_018MA,C18011_019EA,C18011_019MA,C18011_020MA,C18011_020EA,C18011_021EA,C18011_021MA,C18011_022EA,C18011_022MA,C18011_023EA,C18011_023MA,C18011_024EA,C18011_024MA,C18011_025MA,C18011_025EA,C18011_026MA,C18011_026EA,C18011_027MA,C18011_027EA,C18011_028MA,C18011_028EA,C18011_029EA,C18011_029MA,state
0400000US13,2142658,5635,30352,3007,6189,1937,2118,1111,4071,1273,24163,2437,7344,1762,10998,1846,4367,1088,1454,536,2112306,6584,1046766,5295,210891,7061,47468,3346,163423,6964,835875,9528,183664,7784,302321,10910,181036,9721,168854,6537,1065540,4272,276289,8745,43910,3909,232379,8350,789251,9710,131328,7295,243548,8209,206358,7607,208017,6891,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,248610,2418,2603,756,730,493,101,120,629,459,1873,643,185,149,1221,603,419,237,48,80,246007,2564,123046,2159,29382,2200,5835,1130,23547,1872,93664,2936,9109,1744,42457,3043,26502,2467,15596,2248,122961,1348,35509,2396,3404,717,32105,2287,87452,2536,5278,1352,33900,2876,27792,2434,20482,1754,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,329626,2270,6026,1367,757,350,245,235,512,271,5269,1331,1352,537,1930,818,1771,864,216,219,323600,2677,160502,1838,37618,2562,8350,1306,29268,2374,122884,2817,24770,2575,47905,3630,33032,2406,17177,1729,163098,1868,40363,2745,6449,1245,33914,2366,122735,2759,18976,2474,40968,3191,41773,2950,21018,2021,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2867723,3878,35017,3143,8794,1679,3072,900,5722,1453,26223,2572,6839,1567,8555,1335,7467,1470,3362,899,2832706,5335,1424395,3581,357787,8673,65664,4655,292123,8910,1066608,8949,176701,8180,359211,9384,270740,8669,259956,7778,1408311,3443,405105,9491,56337,4063,348768,8756,1003206,10193,141418,7370,279944,9341,274678,8601,307166,7827,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1355845,4048,21069,2047,4005,944,1806,524,2199,726,17064,2098,3343,865,6977,1318,5258,1576,1486,596,1334776,4139,668869,3417,154172,5645,33798,2323,120374,5380,514697,6917,93934,5580,203974,7310,129559,5040,87230,5047,665907,2623,175211,5175,28924,2143,146287,4503,490696,5017,73221,4491,167798,7178,144951,6123,104726,5028,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,631480,2834,11741,1814,2741,756,1119,491,1622,645,9000,1644,2143,846,3230,905,2899,1060,728,320,619739,3559,312068,2662,75907,3345,17545,1875,58362,3392,236161,3917,29318,2941,86148,4143,72313,3075,48382,3053,307671,2137,89656,4099,13997,1462,75659,3852,218015,4224,20502,2716,59622,3741,75893,3311,61998,3728,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,613002,3627,10426,1665,1388,474,737,373,651,321,9038,1642,2191,739,4174,1243,1817,640,856,475,602576,3894,301435,2566,82879,3868,16309,1579,66570,3965,218556,3823,33685,3434,75015,4764,65448,3810,44408,2809,301141,2722,87539,3665,12478,1365,75061,3496,213602,4647,26588,2585,67234,4053,64122,3567,55658,2493,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,906383,3720,22704,3057,4322,1328,1440,915,2882,843,18382,2577,6475,1547,6622,1507,4264,1081,1021,522,883679,4449,438924,3231,94857,5042,18642,2042,76215,4535,344067,5466,64700,4799,144078,5327,85681,5433,49608,2955,444755,3114,115482,5456,16465,1874,99017,5141,329273,5936,49015,4508,121260,5913,92903,5061,66095,3417,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1022664,4523,20137,2551,3281,1054,1222,687,2059,721,16856,2362,5440,1381,7976,1568,2668,917,772,390,1002527,5326,481383,4334,117865,5933,27343,2908,90522,5549,363518,6705,77233,5170,145982,7063,91368,6104,48935,3676,521144,3437,148477,6397,23815,2982,124662,6143,372667,7420,60150,5036,135981,7398,103954,6261,72582,3773,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,247034,1838,3699,986,852,550,24,41,828,546,2847,906,414,235,2082,784,292,293,59,95,243335,2136,120044,1725,25021,2113,6426,991,18595,2176,95023,2703,9452,1609,43571,2815,26382,2521,15618,1749,123291,1130,33938,2432,5460,1028,28478,2176,89353,2158,7559,1294,32472,2776,28174,2366,21148,1687,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1149278,3114,13334,2873,1999,819,696,418,1303,678,11335,2517,2322,1042,4787,1403,2323,1365,1903,695,1135944,4278,555268,3256,137197,6808,21453,2638,115744,6326,418071,7113,72498,5854,147997,6920,96991,5240,100585,4889,580676,2396,174626,6517,20263,2918,154363,7023,406050,7042,46879,4503,116926,6536,104370,5912,137875,4850,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1329616,2639,15535,2778,2755,838,924,473,1831,721,12780,2556,3122,1089,5572,1653,2921,1028,1165,616,1314081,3666,654352,2595,168474,6663,31768,2236,136706,6785,485878,6626,62635,4782,163782,7011,102658,5295,156803,6033,659729,2504,190012,6835,25355,2423,164657,6236,469717,7635,42127,4408,118115,6311,106569,5943,202906,6420,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2144191,3519,29184,2655,6159,1183,2350,747,3809,956,23025,2560,6969,1924,8771,1522,5552,1058,1733,604,2115007,4084,1053540,2987,292840,7133,54698,3329,238142,6805,760700,7455,119038,5492,285774,8148,213427,7035,142461,5757,1061467,2854,327902,6892,43826,2639,284076,6920,733565,7270,96452,5846,226838,7787,232821,7293,177454,5190,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1140135,2821,14250,2110,2806,749,725,325,2081,751,11444,1905,2828,842,3693,939,3509,962,1414,571,1125885,3693,569831,2742,139227,5011,33518,2305,105709,4979,430604,5203,46026,3339,134858,5236,139557,5328,110163,4095,556054,2769,160205,4967,26004,2234,134201,4329,395849,5274,34074,2934,92471,4757,139062,5131,130242,4812,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,643270,3903,11446,1995,1861,902,442,372,1419,815,9585,1775,3504,975,3777,1205,1907,685,397,321,631824,4452,303909,3482,66412,4385,18927,2269,47485,4226,237497,5705,54578,4348,88703,5720,63958,4269,30258,3067,327915,2708,91960,4744,15502,1679,76458,4324,235955,4826,45231,3337,77849,5054,71693,4206,41182,3612,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1260195,3116,25665,2766,3933,1066,1063,433,2870,865,21732,2526,6046,1530,8984,1717,5606,1277,1096,702,1234530,4288,610795,3230,139174,5181,31504,2569,107670,4961,471621,6074,78042,4896,188149,6619,118328,5917,87102,4658,623735,3143,164090,5527,26497,2440,137593,5567,459645,6338,62482,4296,153234,5920,134268,4581,109661,4736,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,194224,1920,5118,1564,775,835,75,118,700,822,4343,1315,619,563,1522,664,1335,598,867,627,189106,2387,95533,1703,23465,1906,6201,857,17264,1817,72068,2422,8018,1698,29198,2328,22804,2334,12048,1466,93573,1462,23945,2034,4001,847,19944,1963,69628,2299,5911,1120,24666,2190,22508,2005,16543,1644,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,391267,2056,5356,1196,1219,568,331,209,888,543,4137,1046,488,309,1927,746,1324,564,398,325,385911,2244,196813,1845,48685,2910,9765,1377,38920,2985,148128,3287,21907,1916,49513,3122,47362,2867,29346,2407,189098,1604,54632,2827,7546,905,47086,2844,134466,3280,15596,2179,34646,2746,43675,3079,40549,2534,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562943,2845,6859,1929,1159,584,327,265,832,545,5700,1829,2187,1265,1525,714,1825,1144,163,162,556084,3485,282743,2505,49807,4337,8456,1886,41351,3616,232936,4854,57030,4382,93922,5532,52449,3819,29535,2511,273341,1926,53846,4296,7775,1663,46071,4067,219495,4559,53605,4383,75854,5126,55877,3598,34159,3462,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,245581,1824,2830,839,309,218,79,92,230,186,2521,826,700,526,769,416,805,495,247,241,242751,2024,121527,1390,25413,2008,6032,1173,19381,2165,96114,2441,12305,1896,36719,2822,23458,2104,23632,2277,121224,1241,35095,2525,5800,1002,29295,2407,86129,2890,8127,1684,25486,2459,26934,2029,25582,2256,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1725790,2673,19266,2957,3600,1024,951,553,2649,837,15666,2866,4602,2036,6109,1345,3269,993,1686,657,1706524,3987,853782,2666,221434,6248,46520,3345,174914,6190,632348,6241,87405,6096,215532,7876,141038,6811,188373,6900,852742,2594,243987,7655,35230,3066,208757,8143,608755,7686,73247,6129,165211,6863,142159,5577,228138,5826,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,420344,3496,9110,1720,2892,1134,860,618,2032,935,6218,1494,2071,919,2559,731,1056,574,532,470,411234,4027,203788,2820,53527,3733,13297,2087,40230,3330,150261,4330,36561,3178,61417,4297,35497,3103,16786,1919,207446,2240,62401,4276,9351,1593,53050,3919,145045,4929,30945,3768,51264,4290,41450,3663,21386,2043,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4092924,4411,46607,3681,11732,1847,3361,993,8371,1429,34875,3215,8052,1326,13554,1958,7958,1367,5311,1210,4046317,5982,2002690,4159,511087,10349,91139,4588,419948,10313,1491603,10983,247743,8572,480808,12147,344948,9227,418104,9766,2043627,3882,582335,11040,79834,4634,502501,11704,1461292,11597,201572,8548,381466,11407,353389,10143,524865,9458,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1886976,7183,28852,3325,6859,1465,1938,677,4921,1256,21993,2966,5983,1709,8829,1749,5362,1256,1819,811,1858124,8182,924857,6165,199249,6280,42516,3590,156733,6183,725608,7907,160870,7003,257345,9502,167780,6368,139613,6734,933267,4510,244790,6762,36995,3404,207795,6748,688477,8283,110441,5997,201034,8049,196760,7053,180242,5706,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,137843,1410,2250,851,638,367,84,109,554,349,1612,746,467,529,629,359,452,303,64,103,135593,1577,68719,1158,16158,1495,3269,613,12889,1364,52561,1993,4174,1028,18315,1576,19154,1909,10918,1630,66874,1065,20740,1250,2755,609,17985,1244,46134,1637,2781,618,12761,1295,16928,1505,13664,1280,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2409479,4691,40286,3947,6556,1482,2063,877,4493,1152,33730,3986,9641,2057,15550,2479,6071,1112,2468,769,2369193,6266,1173002,4014,287212,7731,61358,3325,225854,7861,885790,7895,128716,6530,361233,9303,221215,7698,174626,5909,1196191,4066,334492,7762,53212,3140,281280,7648,861699,7419,109746,5324,304967,8568,238575,6265,208411,6950,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,791268,3980,18004,2046,3271,699,783,424,2488,720,14733,1947,3538,944,6586,1615,3533,1124,1076,727,773264,4453,384971,3306,93473,4734,21529,2188,71944,4338,291498,4645,55726,3792,113385,4942,77539,4664,44848,3485,388293,3056,108812,4132,18513,1781,90299,3921,279481,4916,44924,3715,102135,4737,78887,3871,53535,3314,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,821815,3291,14524,2722,1824,632,632,280,1192,510,12700,2501,1972,764,5879,1596,3534,1535,1315,588,807291,4485,407007,2979,92921,5135,19359,2177,73562,4831,314086,5584,65079,5175,105410,4891,82622,4893,60975,3299,400284,3148,100763,4728,12672,1659,88091,5142,299521,5321,43561,3098,91595,4752,92014,5085,72351,3843,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2421119,3292,34989,3382,7115,1376,2022,625,5093,1182,27874,3118,5941,1580,13770,2092,5865,1569,2298,523,2386130,4883,1185874,3686,296895,8532,57670,3792,239225,7884,888979,9105,115473,6332,360627,8135,207186,7281,205693,7598,1200256,2935,335689,7437,45580,3226,290109,7679,864567,7500,89174,4460,304223,9507,215239,6151,255931,7161,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218100,1461,5527,1456,471,333,304,269,167,213,5056,1431,836,490,2120,961,1536,788,564,443,212573,2206,105142,1506,25527,2680,3147,644,22380,2591,79615,2790,14542,2583,27374,3335,18768,2258,18931,2408,107431,1436,33346,2182,3789,838,29557,2294,74085,2551,9086,1847,18979,2059,21182,2506,24838,2436,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,906398,4405,16950,2404,2559,961,734,603,1825,774,14391,2418,4483,1486,5450,1294,3094,933,1364,576,889448,4775,437174,3932,83936,4285,19034,2180,64902,4182,353238,6274,73054,4753,139729,6852,82258,5438,58197,3407,452274,3039,110563,4584,18816,2245,91747,4267,341711,5267,52201,4745,113712,5161,103515,5464,72283,4185,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
