GEO_ID,C06008_001E,C06008_001M,C06008_002E,C06008_002M,C06008_003E,C06008_003M,C06008_004E,C06008_004M,C06008_005E,C06008_005M,C06008_006E,C06008_006M,C06008_007E,C06008_007M,C06008_008E,C06008_008M,C06008_009E,C06008_009M,C06008_010E,C06008_010M,C06008_011E,C06008_011M,C06008_012E,C06008_012M,C06008_013E,C06008_013M,C06008_014E,C06008_014M,C06008_015E,C06008_015M,C06008_016E,C06008_016M,C06008_017E,C06008_017M,C06008_018E,C06008_018M,C06008_019E,C06008_019M,C06008_020E,C06008_020M,C06008_021E,C06008_021M,C06008_022E,C06008_022M,C06008_023E,C06008_023M,C06008_024E,C06008_024M,C06008_025E,C06008_025M,NAME,C06008_001MA,C06008_001EA,C06008_002MA,C06008_002EA,C06008_003EA,C06008_003MA,C06008_004EA,C06008_004MA,C06008_005MA,C06008_005EA,C06008_006MA,C06008_006EA,C06008_007MA,C06008_007EA,C06008_008EA,C06008_008MA,C06008_009EA,C06008_009MA,C06008_010EA,C06008_010MA,C06008_011MA,C06008_011EA,C06008_012MA,C06008_012EA,C06008_013MA,C06008_013EA,C06008_014EA,C06008_014MA,C06008_015EA,C06008_015MA,C06008_016MA,C06008_016EA,C06008_017MA,C06008_017EA,C06008_018MA,C06008_018EA,C06008_019EA,C06008_019MA,C06008_020EA,C06008_020MA,C06008_021EA,C06008_021MA,C06008_022MA,C06008_022EA,C06008_023MA,C06008_023EA,C06008_024MA,C06008_024EA,C06008_025EA,C06008_025MA,state
0400000US13,6853654,3604,1957491,20310,3633725,26960,893931,18510,368507,8864,3425459,27627,1102135,20641,1626588,20841,464989,14648,231747,6722,2607105,24498,634443,15921,1506939,20231,351842,9873,113881,5928,88178,6630,31766,3882,43653,3910,11656,2518,1103,735,732912,14402,189147,9642,456545,13495,65444,6293,21776,2985,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,291363,6785,529501,9035,105683,5540,62733,3039,502426,10144,179663,7344,239585,7174,47741,3611,35437,2715,259425,6509,65603,4712,147511,5469,36509,2951,9802,1270,25280,3055,8994,1706,13464,1939,2203,750,619,367,202149,8608,37103,4121,128941,5974,19230,2501,16875,1932,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,255338,6581,641413,9391,138668,6514,51993,2810,437861,8506,129616,5448,238013,6796,50831,4075,19401,1732,571353,8296,106115,5868,353985,7232,80622,5079,30631,2361,8783,1538,2931,1079,4403,903,1112,550,337,227,69415,4345,16676,2781,45012,3954,6103,1678,1624,564,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,2919297,18996,5160203,25335,1069917,18030,604676,9255,5968663,29854,2043364,21785,2913955,22952,662298,15991,349046,7803,2094050,21536,497196,13641,1156353,17170,265629,7264,174872,6164,95857,5919,27251,3614,48226,3523,13412,2097,6968,1429,1595523,24692,351486,13273,1041669,19245,128578,7622,73790,5256,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,1226809,15735,2639333,21247,612999,14431,290870,6441,3095513,19289,868290,14122,1659108,18061,395325,11758,172790,5065,1423505,18333,293105,10008,825282,15055,197206,7044,107912,4514,29770,3400,8853,2144,17034,2440,2736,762,1147,642,221223,6454,56561,4737,137909,5863,17732,2175,9021,1327,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,571182,9573,1341091,12478,259673,8090,142668,3425,1661134,9503,420260,8356,952282,12293,181437,7728,107155,3314,550795,9035,124719,5493,323838,7060,69073,3963,33165,2116,9412,1262,2887,692,4783,1034,1579,539,163,145,93273,4931,23316,2468,60188,3995,7584,1654,2185,656,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,521173,7707,1202389,12677,263892,8809,119615,3773,1148844,9800,319046,7165,620128,10481,142465,5746,67205,2893,802845,9390,166744,5140,484760,9780,104058,5147,47283,3008,15184,2069,5211,1261,7480,1241,2144,717,349,271,140196,5052,30172,3158,90021,4499,15225,2360,4778,1100,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,761604,10242,1822869,15097,450681,11834,213901,6506,2281864,15765,552461,11825,1239363,14337,323440,10527,166600,5249,859234,15319,181467,7558,516607,10213,116672,5424,44488,3577,18953,2211,6455,1543,10802,1665,1652,445,44,73,89004,4759,21221,2744,56097,3904,8917,1776,2769,755,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,1038109,15736,1701399,20972,460875,15400,246546,6915,2652654,15151,877351,14145,1238842,19929,345456,13544,191005,6453,655932,14987,129203,7355,381682,11148,97373,6394,47674,3598,22359,2697,6137,1327,13126,2044,2753,793,343,274,115984,6192,25418,3645,67749,5126,15293,2220,7524,1576,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,266444,6125,584142,8806,144038,6350,67869,3507,659372,8449,180230,5606,344945,8156,87802,4982,46395,2948,356051,7920,77348,4500,211766,6536,50128,3268,16809,1748,10945,1719,3210,987,6376,1155,1113,587,246,159,36125,3260,5656,1270,21055,2207,4995,1057,4419,837,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,1300100,14379,2232284,19395,527572,12208,250863,6565,1787589,20152,658031,12645,794974,13561,229386,9828,105198,4632,1869284,19957,470243,12764,1042559,16753,237977,8579,118505,4415,54050,4169,18212,2555,27359,2685,6381,1442,2098,867,599896,12363,153614,8157,367392,9453,53828,4888,25062,2520,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,1561129,17559,2564678,22351,545440,13408,316504,7283,2980306,20399,999784,15263,1442211,18236,331090,10772,207221,5810,1046966,15652,299226,10088,573772,14482,115721,6658,58247,3642,119378,6202,43922,4142,46659,4224,22439,2979,6358,1579,841101,18602,218197,12834,502036,14847,76190,6491,44678,2973,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,2233047,14975,4157383,23574,940322,16168,474737,9228,5635498,20541,1776101,16759,2893122,21598,677936,12858,288339,6915,1568506,16532,328796,9350,869983,12798,218807,7977,150920,4904,48858,3155,16279,2048,23782,2138,6565,1312,2232,681,552627,12475,111871,6224,370496,9832,37014,3323,33246,2419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,1140151,12878,2230127,18356,410441,11321,202025,5077,2613070,14642,786935,11071,1429158,14965,263494,8430,133483,3825,1063557,14883,261447,8514,627106,12557,118165,5771,56839,2931,21579,2244,8462,1450,10393,1471,2446,649,278,179,284538,7519,83307,5163,163470,6218,26336,2833,11425,1603,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,625965,9346,1115696,13788,311356,10640,153958,5177,1537449,12876,471650,10394,729656,11419,217578,8846,118565,5232,616570,12140,141359,6792,354100,9467,87663,5243,33448,2900,11795,2038,2813,1041,6787,1476,2061,1163,134,202,41161,4332,10143,2213,25153,3172,4054,1051,1811,771,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,1169877,11798,2462456,19499,594953,12990,278048,5690,2840044,19927,827397,12691,1482541,19507,357944,9574,172162,5479,1459925,17715,294885,9595,849274,13226,217431,7623,98335,3731,30368,2935,8733,1485,16807,2221,4298,1251,530,314,174997,9293,38862,4144,113834,6787,15280,2743,7021,1475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,178871,5105,425578,7331,98806,5220,42327,2101,371590,7178,105872,4743,198690,6325,48116,3320,18912,1585,352241,7436,69299,3791,213479,5765,47942,3672,21521,1656,6194,1303,1600,685,3046,844,1126,567,422,249,15557,1915,2100,739,10363,1412,1622,722,1472,573,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,350914,6599,768099,8695,151508,5555,81749,3067,850182,8173,239885,6303,464938,8195,90151,4189,55208,2604,405475,8338,83940,4189,246276,7046,52753,3587,22506,2118,9732,1622,3646,929,4347,1184,1479,517,260,258,86881,3861,23443,2482,52538,3798,7125,1244,3775,850,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,502903,9906,975324,13813,279378,9148,101895,4702,210938,9388,110597,6913,71152,5385,24239,3098,4950,1333,1230940,13129,303441,9377,643291,12616,205074,7991,79134,4097,28369,3472,9771,2110,12660,1930,5314,1565,624,346,389253,9832,79094,5238,248221,8370,44751,3374,17187,2475,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,261179,6252,579864,8601,132206,5738,55010,2977,367552,8043,127007,6058,177997,6743,42369,3133,20179,1701,583739,8919,118544,5745,353049,7188,80977,4523,31169,2375,10678,2099,2383,824,6511,1784,1444,647,340,270,66290,4281,13245,2210,42307,3654,7416,1556,3322,865,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,1986091,17931,3614681,25685,693705,12916,443335,10437,3065143,25193,1165420,18824,1417890,20646,290500,8575,191333,7207,1918900,22963,424117,12175,1116667,17758,216315,8554,161801,5783,175449,9617,44624,4386,87096,7119,34987,4176,8742,1594,1578320,20220,351930,11441,993028,15607,151903,7726,81459,5457,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,427782,8823,767543,12056,208297,8230,84956,4194,695076,11931,259122,7415,305374,9313,92292,5485,38288,2952,623634,10433,132352,5838,354818,9412,96760,5918,39704,2993,14596,2000,4676,1071,7415,1301,2322,829,183,178,155272,7595,31632,4612,99936,6245,16923,2714,6781,1432,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14924034,2722,4866291,27032,7334080,36721,1727966,26670,995697,13292,8762245,34961,3171176,26671,4076217,30939,952434,15217,562418,11308,1915928,22467,601471,13653,902870,16106,250294,10486,161293,5699,423551,12315,120757,8864,176778,8751,81298,6147,44718,3708,3822310,34096,972887,20259,2178215,27244,443940,12840,227268,7358,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6636024,3733,1741078,18382,3607193,22727,871817,15854,415936,8605,3725210,23375,1036754,17397,1898058,21165,512663,13640,277735,7796,2343037,23608,532873,13986,1376417,19883,311305,8665,122442,5846,57842,3860,19278,2397,29502,2789,8426,1554,636,330,509935,9611,152173,6646,303216,9604,39423,3018,15123,2328,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499470,611,132747,3870,286087,4611,48435,2621,32201,1650,348223,4055,96199,3548,195642,4560,31840,2034,24542,1571,137536,4243,34183,2918,81280,3219,15374,1767,6699,1172,2881,647,674,243,1667,587,466,336,74,92,10830,1625,1691,791,7498,1335,755,367,886,386,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8890622,2741,2402111,19443,4757133,25860,1148349,16744,583029,9662,6395539,22990,1924409,17396,3295377,26291,809557,14564,366196,8185,2075039,22361,390317,10179,1193922,14398,298820,9789,191980,5873,64210,3955,17895,2546,32031,2765,11795,1816,2489,672,355834,9483,69490,4676,235803,8719,28177,2832,22364,2011,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2730958,2130,634307,10993,1532521,14718,386458,9189,177672,5520,1569801,12660,409860,10688,834068,12903,215200,6707,110673,4633,992490,11199,184125,7804,593225,9890,154042,5581,61098,3629,24774,2395,6758,1471,14255,1992,2941,848,820,545,143893,5107,33564,3501,90973,4333,14275,2340,5081,999,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2860907,1962,755012,11708,1544250,16285,403747,10514,157898,4842,1091462,13232,373210,9626,530355,12522,147077,5943,40820,2991,1428257,15569,295186,11270,810771,13970,219865,8364,102435,4681,26257,2569,7448,1421,14421,2055,3967,968,421,290,314931,8731,79168,6728,188703,8272,32838,3585,14222,1690,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9697976,2125,2757206,19119,5157036,29234,1065024,17961,718710,10173,7170109,28824,2120855,20645,3724796,30654,776807,14677,547651,8839,1833493,27274,464246,14086,1018822,16193,220563,8820,129862,6095,131206,6608,46694,4367,56698,4267,22236,3110,5578,1088,563168,16354,125411,8288,356720,12190,45418,3679,35619,2699,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,831996,1218,248064,6053,421314,8427,104459,4895,58159,3430,466071,7781,149827,4965,221085,7084,58912,4124,36247,2566,226127,7566,62855,4817,123130,5496,26078,2628,14064,1793,14932,2323,4657,1321,6148,1704,3305,970,822,487,124866,6784,30725,3889,70951,4335,16164,2214,7026,1501,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3271506,1841,884238,12370,1731985,16479,428646,10636,226637,6202,1884702,16803,573343,10888,905965,14878,256066,7927,149328,5292,1204237,16056,265365,8819,713546,11806,155596,7162,69730,3875,28240,2962,8852,1647,14852,2080,3803,1168,733,348,154327,7208,36678,3896,97622,5778,13181,2306,6846,1816,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,591550,976,157906,3706,333716,5578,64060,3423,35868,2095,379441,4987,107484,3593,207556,5566,39774,2724,24627,1803,195555,5334,45518,3164,116816,4843,22843,1861,10378,1101,2787,754,1325,447,1090,492,316,219,56,95,13767,2418,3579,1073,8254,1776,1127,492,807,443,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4665284,2730,1152593,18148,2542533,22932,674344,15339,295814,7007,2721151,20266,741986,15066,1391550,20069,397763,11961,189852,6216,1710226,20350,345803,12864,1010293,17036,255356,10102,98774,4747,30505,2860,10303,1789,14788,2014,4706,1229,708,418,203402,7572,54501,4703,125902,6123,16519,2612,6480,1261,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16981542,4406,4548313,28985,9377362,42473,2173480,33789,882387,13348,9109899,40105,2931059,22208,4471782,34237,1201521,21887,505537,9642,4381574,35017,862891,16714,2636738,27725,633999,15173,247946,7882,205512,8345,54298,4057,115116,6206,30341,3393,5757,1678,3284557,31485,700065,20036,2153726,27342,307619,14230,123147,6704,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1799970,1354,480304,10322,1077853,14385,177661,8098,64152,3223,998035,13960,293716,8612,579567,12685,90525,5449,34227,2268,610463,14548,140374,8999,374534,9611,71886,5249,23669,2320,14848,2267,5074,1324,7813,1395,1614,747,347,246,176624,5016,41140,4534,115939,5479,13636,2200,5909,1402,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496750,495,135709,3865,261543,6116,71546,4497,27952,1521,244040,4309,72943,3470,120388,4723,36293,2881,14416,1386,228618,4370,58802,3107,125658,4356,32670,2642,11488,1143,3399,940,867,477,1538,459,743,489,251,244,20693,2192,3097,894,13959,1843,1840,529,1797,491,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5833784,3945,1580909,17554,3198879,24102,715997,16331,337999,6500,2602515,18993,838368,12998,1247639,17589,335215,10367,181293,6035,2460159,19756,549160,14288,1476855,18830,305979,10062,128165,4976,94189,6440,31615,3455,50354,3971,9680,1727,2540,912,676921,13185,161766,8779,424031,11833,65123,4590,26001,2602,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
