GEO_ID,B11009_001E,B11009_001M,B11009_002E,B11009_002M,B11009_003E,B11009_003M,B11009_004E,B11009_004M,B11009_005E,B11009_005M,B11009_006E,B11009_006M,B11009_007E,B11009_007M,B11009_008E,B11009_008M,B11009_009E,B11009_009M,B11009_010E,B11009_010M,B11009_011E,B11009_011M,B11009_012E,B11009_012M,B11009_013E,B11009_013M,B11009_014E,B11009_014M,B11009_015E,B11009_015M,B11009_016E,B11009_016M,B11009_017E,B11009_017M,NAME,B11009_001EA,B11009_001MA,B11009_002EA,B11009_002MA,B11009_003EA,B11009_003MA,B11009_004MA,B11009_004EA,B11009_005EA,B11009_005MA,B11009_006MA,B11009_006EA,B11009_007MA,B11009_007EA,B11009_008EA,B11009_008MA,B11009_009EA,B11009_009MA,B11009_010EA,B11009_010MA,B11009_011EA,B11009_011MA,B11009_012MA,B11009_012EA,B11009_013EA,B11009_013MA,B11009_014EA,B11009_014MA,B11009_015EA,B11009_015MA,B11009_016EA,B11009_016MA,B11009_017MA,B11009_017EA,state
0400000US13,3320278,14891,2285356,15485,69009,5179,31022,3735,3137,736,27885,3682,37987,3398,5207,967,32780,3098,2216347,14326,1034922,14995,86534,5671,10693,1655,41012,4389,5387,997,29442,3107,948388,13846,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,305789,4989,10223,1659,3860,944,593,338,3267,947,6363,1389,655,274,5708,1395,295566,4686,124218,4615,14745,1857,982,444,5861,1203,1032,559,6870,1460,109473,4220,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,372230,5271,12938,1977,5966,1310,512,329,5454,1239,6972,1569,392,230,6580,1531,359292,5382,159905,5192,17409,2063,652,300,8067,1386,540,290,8150,1556,142496,5255,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3126131,16885,95853,4785,39952,2917,5169,975,34783,2720,55901,4025,5999,1052,49902,3843,3030278,17712,1564889,16197,133179,6544,11196,1708,63286,4780,7649,1927,51048,3906,1431710,16297,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1639949,14074,59237,3916,25619,2613,2340,730,23279,2541,33618,3163,1852,601,31766,3034,1580712,14006,803061,12199,82247,5344,7153,1399,41227,4058,4369,905,29498,2713,720814,10620,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,790132,7973,26587,2456,9972,1365,932,382,9040,1406,16615,2126,1249,434,15366,1962,763545,8129,410701,7581,40670,2694,2237,634,20656,2271,1415,392,16362,1883,370031,7407,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,715841,7568,22303,2350,9014,1681,1002,381,8012,1695,13289,1706,1493,606,11796,1697,693538,8050,356097,7481,25963,2289,2144,776,11818,1606,2024,579,9977,1420,330134,7430,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1119243,11078,32928,3536,11331,1904,1167,448,10164,1807,21597,3013,2406,761,19191,2994,1086315,11143,534655,10214,42865,3510,3262,734,20417,2423,2875,615,16311,2287,491790,9850,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1137005,12840,36819,3668,16714,2454,1053,465,15661,2452,20105,2570,1793,639,18312,2564,1100186,13172,539594,11246,41225,3564,3939,1245,21079,2631,2221,662,13986,1821,498369,10942,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,355469,6210,17449,2356,8888,1599,650,361,8238,1582,8561,1601,910,429,7651,1470,338020,6288,186689,6291,24395,2472,1412,423,12166,1671,1875,726,8942,1564,162294,5761,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1397971,11798,44788,4350,19907,3069,2872,976,17035,2895,24881,3306,4003,989,20878,2931,1353183,11742,687676,12530,64944,4583,5120,1091,32907,3799,3612,953,23305,2397,622732,11720,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1569672,13085,51910,4648,23944,3273,3670,1066,20274,3125,27966,3377,3806,906,24160,3235,1517762,14466,878360,14218,90075,4962,7686,1326,40825,3807,8582,1805,32982,3396,788285,13868,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2594228,16786,90594,5885,43866,4422,4838,1050,39028,4019,46728,3165,4180,789,42548,3118,2503634,16795,1293766,14965,117742,6270,7628,1096,58051,4351,6055,965,46008,4499,1176024,14453,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1329046,11155,45360,2642,19993,1895,2155,558,17838,1697,25367,2210,2780,637,22587,2104,1283686,11362,691098,11019,76286,4453,6360,1370,35396,2815,4786,829,29744,2710,614812,10479,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,759999,9906,22571,2616,10951,2002,857,577,10094,1866,11620,1790,925,440,10695,1751,737428,10322,324035,7701,19669,2255,1513,593,11613,1799,1035,519,5508,1341,304366,7913,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1520559,12830,51283,3841,23283,2659,3285,820,19998,2429,28000,2696,2406,723,25594,2641,1469276,14099,764721,10445,75964,4000,5142,1031,37899,3046,3889,923,29034,3069,688757,10133,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,236793,4302,6182,1010,2905,693,96,77,2809,701,3277,920,261,193,3016,892,230611,4432,131475,4161,12787,1620,710,325,6204,1198,595,302,5278,1075,118688,3902,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,455129,6374,13749,1814,5225,920,562,283,4663,894,8524,1527,789,386,7735,1475,441380,6565,240463,6122,20358,2081,1814,468,9917,1523,821,354,7806,1235,220105,6086,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,589291,7971,24952,3083,12311,2298,777,511,11534,2177,12641,2001,1171,501,11470,1846,564339,8292,317428,8148,33190,3280,1947,550,16285,2198,2122,630,12836,2275,284238,8112,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,337615,5352,12754,1454,5032,1092,660,401,4372,1012,7722,1198,1179,445,6543,1186,324861,5505,159439,5186,23359,2456,1293,484,11826,2113,2446,843,7794,1348,136080,4335,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2172279,15751,63547,4443,30769,3608,5041,1143,25728,3390,32778,3754,4039,1019,28739,3662,2108732,15823,969677,15329,84993,5338,7084,1148,42325,4025,4513,875,31071,2674,884684,14646,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,482759,7416,24809,3070,11609,2233,1414,788,10195,2219,13200,2214,1105,518,12095,2112,457950,7740,245061,6870,26737,2877,1985,609,14347,2251,1559,607,8846,1523,218324,6670,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,4615803,21805,159426,7069,71586,4981,8484,1337,63102,4785,87840,5081,10070,1555,77770,4699,4456377,22536,2498628,23128,217806,8349,18783,2589,101224,6020,13517,1661,84282,5759,2280822,23513,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2290199,16891,71608,4670,32528,3651,4258,928,28270,3534,39080,3891,3361,870,35719,3850,2218591,17080,1119641,14613,93118,5438,6201,1167,49476,4082,5828,1106,31613,3350,1026523,15289,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,165806,3756,4485,1073,1700,616,126,129,1574,595,2785,874,218,195,2567,846,161321,3747,104631,3425,8394,1146,481,237,3872,911,245,186,3796,839,96237,3282,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,2986906,17528,101724,5066,44661,3341,5294,928,39367,3223,57063,3895,6124,1020,50939,3721,2885182,18019,1520915,16315,143579,7580,10426,1432,69784,5394,8825,1269,54544,3835,1377336,15992,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,934124,9511,26714,2447,11734,1793,1136,512,10598,1718,14980,1687,1773,853,13207,1499,907410,9269,446471,9124,35331,2846,2618,724,17141,1908,2632,624,12940,2183,411140,8812,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,908835,9206,35302,3321,14135,2236,1541,495,12594,2209,21167,2316,1915,713,19252,2225,873533,9640,516505,8605,63879,4767,3798,697,30490,3481,3645,663,25946,2736,452626,8489,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3199598,18904,106051,5403,47060,3295,4716,908,42344,3087,58991,4195,6203,1369,52788,3745,3093547,20096,1660542,17966,141515,5693,10078,1456,67112,3908,8216,1282,56109,4177,1519027,17303,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,259048,4744,8000,1494,3757,1151,344,273,3413,1169,4243,996,744,252,3499,995,251048,4618,147041,5294,14669,2024,670,324,7227,1354,618,332,6154,1388,132372,5030,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1103327,11736,31881,3240,13678,2231,1645,612,12033,2248,18203,2298,2680,884,15523,2157,1071446,11738,532580,9785,42886,3224,3119,774,20385,2277,3119,790,16263,1992,489694,10154,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,203891,3420,7901,1122,2940,824,301,238,2639,756,4961,997,212,168,4749,998,195990,3528,106440,3466,10293,1407,268,150,6432,1263,217,151,3376,1048,96147,3662,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1604310,15493,46897,4290,21081,3003,2459,866,18622,2799,25816,3289,2670,759,23146,3107,1557413,15105,761820,12189,61394,4604,5210,1164,32367,3406,3231,666,20586,2415,700426,11728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5597885,28880,172821,8415,76337,6183,10260,1527,66077,6160,96484,6327,10200,1621,86284,6117,5425064,27087,2380210,26594,195874,9348,17875,2083,93249,6476,11088,1425,73662,5215,2184336,24082,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,593103,7662,14032,2449,6967,1855,912,430,6055,1769,7065,1375,724,379,6341,1335,579071,7976,198826,6592,16215,2344,1397,458,8387,1991,1274,589,5157,1109,182611,6438,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,156832,3565,5854,936,2679,758,314,207,2365,733,3175,653,334,150,2841,636,150978,3797,91993,3588,14317,1566,810,329,6811,1089,699,259,5997,1197,77676,3209,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,1938966,16324,49695,3999,23547,3118,3605,1123,19942,2655,26148,2797,3543,842,22605,2796,1889271,16707,950722,15147,86352,5113,7184,1347,42589,3704,5341,924,31238,2915,864370,14450,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1574432,13096,61795,3582,26945,2527,3414,795,23531,2548,34850,3539,4816,1227,30034,3135,1512637,13735,876042,12831,105372,6188,8348,1368,48455,4246,7325,1260,41244,3927,770670,11647,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,500147,6448,14977,2044,6206,1482,353,268,5853,1456,8771,1535,759,368,8012,1491,485170,6609,240555,6133,22080,2098,1396,533,11586,1670,915,401,8183,1339,218475,5974,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1440637,11424,56133,3441,23783,2232,2252,690,21531,2230,32350,2917,2951,770,29399,2759,1384504,10925,778934,9889,79916,3765,4657,808,37829,2831,5034,900,32396,2425,699018,8734,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,133902,3357,4139,914,2238,666,102,112,2136,665,1901,660,0,258,1901,660,129763,3097,71033,3670,8109,1295,565,276,3911,848,377,283,3256,979,62924,3438,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,956970,8777,37203,2949,12658,1527,862,431,11796,1551,24545,2274,1402,482,23143,2167,919767,9071,297348,7427,20677,2392,1081,531,11571,1729,849,387,7176,1375,276671,6948,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
