GEO_ID,B17002_001E,B17002_001M,B17002_002E,B17002_002M,B17002_003E,B17002_003M,B17002_004E,B17002_004M,B17002_005E,B17002_005M,B17002_006E,B17002_006M,B17002_007E,B17002_007M,B17002_008E,B17002_008M,B17002_009E,B17002_009M,B17002_010E,B17002_010M,B17002_011E,B17002_011M,B17002_012E,B17002_012M,B17002_013E,B17002_013M,NAME,B17002_001MA,B17002_001EA,B17002_002EA,B17002_002MA,B17002_003EA,B17002_003MA,B17002_004MA,B17002_004EA,B17002_005MA,B17002_005EA,B17002_006MA,B17002_006EA,B17002_007EA,B17002_007MA,B17002_008EA,B17002_008MA,B17002_009MA,B17002_009EA,B17002_010MA,B17002_010EA,B17002_011MA,B17002_011EA,B17002_012MA,B17002_012EA,B17002_013EA,B17002_013MA,state
0400000US13,8789109,4638,562014,22386,330068,18922,374123,18539,390747,22456,407746,21544,425397,22457,152421,12653,253012,17000,1515875,39135,1246314,32044,931571,30315,2199821,36007,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1233771,1082,51079,6315,31062,4535,39277,5645,32361,4698,35631,5709,42678,7145,25433,5487,31094,5950,201160,11436,206352,12702,164611,10438,373033,13434,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1388730,1860,75669,7715,46126,5556,70595,7445,76047,8481,73720,7060,78430,7022,30459,3932,50734,6263,290013,12383,215008,10312,137228,8521,244701,10580,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12400389,4298,681786,26730,352242,17786,449845,21047,466070,20476,503765,24471,525381,22187,205852,16456,282653,16154,2038162,39676,1861617,37154,1445687,36013,3587329,44017,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6059510,4297,339258,18004,191980,13225,209133,12967,244433,14105,247411,14404,299960,16413,108824,8596,166984,11798,1174364,26683,1013031,23746,721088,21997,1343044,24517,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2853572,1685,136392,9321,76121,6444,97717,6803,118385,6615,119471,7534,135544,6699,51337,5076,79388,6186,559090,16102,486641,14646,365491,12363,627995,13727,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2651109,1850,127446,8516,78487,7803,103628,9824,113541,8455,124046,8803,125838,10460,55043,5226,77501,6474,503143,15263,430504,13446,299940,11735,611992,16398,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4042777,2726,288670,14136,190088,11901,201393,13104,213175,11883,210882,12262,208097,11743,79333,7777,129393,9817,741054,17456,580118,17388,424670,14954,775904,17972,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4372948,2863,362150,20852,240899,13773,261228,17493,222769,15376,225834,12642,218131,14561,79925,8813,123639,9904,777669,22739,587240,22926,421110,19568,852354,21375,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1275738,1742,60395,6012,43774,4519,56458,5743,54637,5017,53003,5053,55883,5801,21140,3377,35572,4724,243954,10463,216267,10447,150169,8534,284486,11480,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5438712,3873,210922,15941,124365,14291,112751,10261,148753,12671,175974,16773,171582,13545,64475,7450,116687,11235,760233,22932,759619,23352,672814,22085,2120537,31549,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6165256,3092,303951,15329,149165,12543,183927,11943,175526,14592,180027,11251,192906,14326,77555,8716,121086,10532,844984,30624,870624,25198,776048,23833,2289457,33947,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9830885,3902,576428,21406,344197,18998,379063,21109,373629,18812,381884,16664,408632,18005,151246,10088,258360,13895,1718676,32166,1512897,33953,1138636,23943,2587237,33305,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4971644,2731,194154,10669,115285,9188,147203,10336,171476,11126,175684,9682,174097,7842,77411,6534,117036,7617,834849,21004,803741,21757,655452,16158,1505256,20088,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2812795,2363,261948,15670,166907,10967,171433,11250,175067,12419,167760,13517,174876,12039,59605,6501,79505,8198,533786,19535,360587,16442,234751,11716,426570,13636,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5607978,2777,307576,16530,210487,15029,229960,12064,254923,12961,248210,12961,273107,15524,106662,9590,152127,10487,1059520,27207,891343,23078,605513,19510,1268550,19827,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,907715,931,47933,4660,42080,5504,40428,4610,46070,5358,50881,5618,50887,5272,19570,2825,33983,4486,180072,9461,141973,9089,92222,6417,161616,7821,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1702182,1182,79816,7102,44631,5731,61731,5386,75187,7478,74069,6244,83060,5532,27843,3979,54438,5630,332811,11077,291453,10638,209034,9968,368109,10330,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2364173,4289,118554,11208,58464,7772,85074,12335,100688,12830,98633,10479,107313,8208,58887,10101,68404,8479,446558,19289,356072,15208,262904,15148,602622,16329,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267761,1596,41735,4856,28239,5298,25116,3737,32211,4321,39249,5680,39190,4826,17404,4027,25453,4334,199487,12535,214861,11180,182098,10826,422718,13375,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8500251,3414,338275,19415,176549,15175,224145,16740,256606,19271,269566,17838,276861,17457,112159,9066,165411,12452,1158223,30968,1118746,31669,1004887,27017,3398823,44217,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1878500,2741,146850,10683,101505,9308,99404,9494,119280,11105,103732,8715,98984,9784,53231,9892,62803,8125,324255,15222,237069,13237,176408,11710,354979,11579,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18589066,5882,1162438,35370,630049,26337,773349,27804,736665,26487,735672,31277,756694,27383,287335,17414,459251,21503,2858413,55109,2542827,45532,2006962,40701,5639411,55582,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8381074,4514,523511,19111,342020,18520,397239,20981,420287,17515,419464,22217,425622,19759,162110,10221,246576,13317,1548108,34216,1194764,29258,856528,25259,1844845,29042,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,607265,750,29006,4017,14690,2096,24503,2662,25857,3601,26047,3269,31060,4228,11096,1973,16161,2600,133828,7266,98811,5189,73777,4082,122429,5275,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11117437,4857,657415,21873,386006,19913,407229,17345,441597,14343,439691,19176,467200,16781,206912,12176,307015,19110,2064633,35265,1804466,34585,1295486,28746,2639787,29681,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3420671,1885,237623,11478,147824,10737,179097,10609,191388,10797,188664,12329,174866,9629,74553,8137,108473,8568,663685,19802,487551,16432,344275,16159,622672,17145,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3538430,3866,216034,13054,137395,9410,145425,12692,172908,11068,162789,12791,174706,11844,63872,6893,101733,8224,644903,18873,527632,21770,350601,15378,840432,20992,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11936227,4561,618229,23394,372724,17595,429443,17501,465696,19891,488473,21829,547596,21825,197286,11955,324826,15505,2160521,36215,1844760,34202,1409103,31518,3077570,33024,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1029258,1498,57581,6533,31380,6259,37189,5389,34742,5687,30343,4226,32178,4952,14358,3780,21620,4378,159060,9836,161253,9828,124390,9454,325164,14116,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4101201,2324,284332,15243,170116,12869,184195,10708,217692,11372,223689,14179,208802,11843,84377,8399,128462,9694,748487,22993,600226,19071,433231,17225,817592,19260,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,742505,1194,41217,4158,29575,3970,30494,4173,31037,3945,32078,4014,41477,4477,16099,2706,23777,3269,152012,7826,126618,6714,83989,6315,134132,6556,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5787456,4147,368208,16728,247404,16334,284105,17166,304558,16698,269549,14397,308268,16144,119715,12638,177607,11533,1062389,28746,860956,26433,598289,22837,1186408,25453,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22190338,7205,1623830,38783,1039284,42707,1242034,36502,1283102,38583,1218882,34877,1163790,41953,450761,24037,647385,24786,3631121,61901,2838909,50998,2052425,39267,4998815,50260,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2420872,1585,99836,8907,64151,7094,82060,7044,103589,9488,125061,11418,137298,12400,56886,7449,79850,9933,538367,19398,391385,17581,253743,12197,488646,14230,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600532,630,26409,3496,19596,3738,22788,3180,18724,2351,25196,3494,24861,3616,9101,1771,15022,2629,107422,7254,102437,7010,74675,5510,154301,6386,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7309802,3296,308092,15567,201585,14967,219270,16783,214245,13052,254800,17149,279711,15041,118928,9937,173933,10899,1135321,28616,1046493,28846,862527,24942,2494897,32587,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6118254,3839,314450,14110,186875,11342,228145,13747,243247,14837,241832,14679,260417,14264,101040,10522,159175,12899,1011171,25266,924343,24438,707775,23882,1739784,27969,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1763891,2066,127769,9108,91293,10019,98178,8228,101545,9540,88967,6944,94147,7081,40679,5869,56922,5259,353736,12190,255269,13415,170362,10546,285024,11828,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5355146,2478,237583,13811,137175,9197,170892,9892,206822,11243,205968,10784,229020,11925,85099,8121,133626,7466,964347,20874,933562,18440,692668,13799,1358384,22312,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,492923,844,20199,3007,12922,2594,13688,2739,18467,3037,18651,3507,24898,4248,9101,2408,16998,3302,103727,7736,79091,6508,55428,4635,119753,5576,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3829719,3997,951338,23455,385922,20347,381113,17412,331605,15554,277479,12557,233749,14710,80167,7068,120315,10223,516787,19386,241988,11668,122678,9669,186578,9891,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
