GEO_ID,C11009_001E,C11009_001M,C11009_002E,C11009_002M,C11009_003E,C11009_003M,C11009_004E,C11009_004M,C11009_005E,C11009_005M,C11009_006E,C11009_006M,C11009_007E,C11009_007M,C11009_008E,C11009_008M,C11009_009E,C11009_009M,C11009_010E,C11009_010M,C11009_011E,C11009_011M,NAME,C11009_001EA,C11009_001MA,C11009_002MA,C11009_002EA,C11009_003MA,C11009_003EA,C11009_004MA,C11009_004EA,C11009_005EA,C11009_005MA,C11009_006EA,C11009_006MA,C11009_007MA,C11009_007EA,C11009_008MA,C11009_008EA,C11009_009MA,C11009_009EA,C11009_010EA,C11009_010MA,C11009_011EA,C11009_011MA,state
0400000US13,3320278,14891,2285356,15485,69009,5179,60665,4886,8344,1262,2216347,14326,1034922,14995,86534,5671,70454,5258,16080,1946,948388,13846,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,305789,4989,10223,1659,8975,1682,1248,423,295566,4686,124218,4615,14745,1857,12731,1728,2014,689,109473,4220,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,372230,5271,12938,1977,12034,1909,904,453,359292,5382,159905,5192,17409,2063,16217,1940,1192,419,142496,5255,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3126131,16885,95853,4785,84685,4551,11168,1412,3030278,17712,1564889,16197,133179,6544,114334,5710,18845,2565,1431710,16297,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1639949,14074,59237,3916,55045,3787,4192,936,1580712,14006,803061,12199,82247,5344,70725,4997,11522,1585,720814,10620,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,790132,7973,26587,2456,24406,2326,2181,580,763545,8129,410701,7581,40670,2694,37018,2477,3652,780,370031,7407,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,715841,7568,22303,2350,19808,2276,2495,652,693538,8050,356097,7481,25963,2289,21795,2150,4168,1000,330134,7430,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1119243,11078,32928,3536,29355,3476,3573,827,1086315,11143,534655,10214,42865,3510,36728,3377,6137,969,491790,9850,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1137005,12840,36819,3668,33973,3582,2846,826,1100186,13172,539594,11246,41225,3564,35065,3159,6160,1394,498369,10942,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,355469,6210,17449,2356,15889,2255,1560,592,338020,6288,186689,6291,24395,2472,21108,2178,3287,842,162294,5761,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1397971,11798,44788,4350,37913,3840,6875,1430,1353183,11742,687676,12530,64944,4583,56212,4540,8732,1460,622732,11720,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1569672,13085,51910,4648,44434,4437,7476,1367,1517762,14466,878360,14218,90075,4962,73807,4548,16268,2236,788285,13868,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2594228,16786,90594,5885,81576,5455,9018,1503,2503634,16795,1293766,14965,117742,6270,104059,6251,13683,1542,1176024,14453,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1329046,11155,45360,2642,40425,2461,4935,880,1283686,11362,691098,11019,76286,4453,65140,4214,11146,1530,614812,10479,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,759999,9906,22571,2616,20789,2456,1782,750,737428,10322,324035,7701,19669,2255,17121,2206,2548,880,304366,7913,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1520559,12830,51283,3841,45592,3654,5691,1034,1469276,14099,764721,10445,75964,4000,66933,4162,9031,1354,688757,10133,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,236793,4302,6182,1010,5825,1034,357,206,230611,4432,131475,4161,12787,1620,11482,1528,1305,467,118688,3902,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,455129,6374,13749,1814,12398,1722,1351,477,441380,6565,240463,6122,20358,2081,17723,1993,2635,576,220105,6086,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,589291,7971,24952,3083,23004,2851,1948,690,564339,8292,317428,8148,33190,3280,29121,3200,4069,805,284238,8112,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,337615,5352,12754,1454,10915,1429,1839,527,324861,5505,159439,5186,23359,2456,19620,2322,3739,968,136080,4335,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2172279,15751,63547,4443,54467,4412,9080,1485,2108732,15823,969677,15329,84993,5338,73396,5151,11597,1525,884684,14646,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,482759,7416,24809,3070,22290,3130,2519,867,457950,7740,245061,6870,26737,2877,23193,2659,3544,928,218324,6670,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,4615803,21805,159426,7069,140872,6921,18554,2063,4456377,22536,2498628,23128,217806,8349,185506,8101,32300,3124,2280822,23513,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2290199,16891,71608,4670,63989,4645,7619,1271,2218591,17080,1119641,14613,93118,5438,81089,5269,12029,1522,1026523,15289,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,165806,3756,4485,1073,4141,1050,344,232,161321,3747,104631,3425,8394,1146,7668,1124,726,350,96237,3282,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,2986906,17528,101724,5066,90306,4878,11418,1370,2885182,18019,1520915,16315,143579,7580,124328,7249,19251,1970,1377336,15992,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,934124,9511,26714,2447,23805,2241,2909,1058,907410,9269,446471,9124,35331,2846,30081,2563,5250,969,411140,8812,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,908835,9206,35302,3321,31846,3298,3456,926,873533,9640,516505,8605,63879,4767,56436,4736,7443,919,452626,8489,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3199598,18904,106051,5403,95132,4898,10919,1794,3093547,20096,1660542,17966,141515,5693,123221,5782,18294,1870,1519027,17303,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,259048,4744,8000,1494,6912,1496,1088,343,251048,4618,147041,5294,14669,2024,13381,1963,1288,498,132372,5030,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1103327,11736,31881,3240,27556,3212,4325,1104,1071446,11738,532580,9785,42886,3224,36648,2953,6238,1164,489694,10154,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,203891,3420,7901,1122,7388,1113,513,269,195990,3528,106440,3466,10293,1407,9808,1445,485,216,96147,3662,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1604310,15493,46897,4290,41768,4091,5129,1101,1557413,15105,761820,12189,61394,4604,52953,4300,8441,1355,700426,11728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5597885,28880,172821,8415,152361,8539,20460,2139,5425064,27087,2380210,26594,195874,9348,166911,9345,28963,2417,2184336,24082,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,593103,7662,14032,2449,12396,2296,1636,531,579071,7976,198826,6592,16215,2344,13544,2174,2671,822,182611,6438,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,156832,3565,5854,936,5206,915,648,251,150978,3797,91993,3588,14317,1566,12808,1510,1509,406,77676,3209,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,1938966,16324,49695,3999,42547,3728,7148,1436,1889271,16707,950722,15147,86352,5113,73827,4953,12525,1681,864370,14450,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1574432,13096,61795,3582,53565,3319,8230,1357,1512637,13735,876042,12831,105372,6188,89699,5824,15673,1939,770670,11647,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,500147,6448,14977,2044,13865,2088,1112,476,485170,6609,240555,6133,22080,2098,19769,1928,2311,707,218475,5974,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1440637,11424,56133,3441,50930,3382,5203,1103,1384504,10925,778934,9889,79916,3765,70225,3419,9691,1094,699018,8734,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,133902,3357,4139,914,4037,895,102,112,129763,3097,71033,3670,8109,1295,7167,1294,942,401,62924,3438,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,956970,8777,37203,2949,34939,2878,2264,663,919767,9071,297348,7427,20677,2392,18747,2241,1930,661,276671,6948,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
