GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001EA,B16009_001MA,B16009_002MA,B16009_002EA,B16009_003MA,B16009_003EA,B16009_004EA,B16009_004MA,B16009_005EA,B16009_005MA,B16009_006EA,B16009_006MA,B16009_007EA,B16009_007MA,B16009_008EA,B16009_008MA,B16009_009EA,B16009_009MA,B16009_010EA,B16009_010MA,B16009_011EA,B16009_011MA,B16009_012EA,B16009_012MA,B16009_013EA,B16009_013MA,B16009_014EA,B16009_014MA,B16009_015MA,B16009_015EA,B16009_016MA,B16009_016EA,B16009_017EA,B16009_017MA,B16009_018EA,B16009_018MA,B16009_019EA,B16009_019MA,B16009_020MA,B16009_020EA,B16009_021MA,B16009_021EA,B16009_022MA,B16009_022EA,B16009_023EA,B16009_023MA,B16009_024EA,B16009_024MA,B16009_025MA,B16009_025EA,B16009_026MA,B16009_026EA,B16009_027MA,B16009_027EA,state
0400000US13,8105344,4653,1107207,29743,310304,15002,274949,14375,28253,3098,4191,1463,1489,720,1422,1157,796903,20000,690755,17592,77007,6833,16029,3459,8427,1956,4685,1780,6998137,30154,1326573,15489,1180367,15474,91666,4116,27588,3430,22026,2251,4926,1663,5671564,19942,5020225,22562,353957,10784,155696,8302,109338,5727,32348,4377,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1144903,1038,110924,7998,26902,4277,20256,3813,602,649,69,93,5975,1501,0,264,84022,5186,58752,4159,1425,857,1157,623,22326,2942,362,357,1033979,8173,178414,4462,151646,5329,3030,1100,1178,690,22446,3461,114,189,855565,5203,639347,9010,17209,2604,11496,1885,187193,7354,320,293,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1285094,2166,170408,8968,42944,4654,34530,4693,7999,1835,201,178,53,87,161,218,127464,6447,106416,6204,17843,2771,1206,617,808,425,1191,797,1114686,9157,219452,4750,201886,4280,13500,2012,1349,624,1600,732,1117,557,895234,6525,818122,6068,53848,3584,11927,2304,7063,1430,4274,1169,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11510879,3681,1309438,31783,350294,14371,265179,12947,72910,7835,6766,1742,1896,1284,3543,1875,959144,22792,711604,17524,169502,11906,48077,4798,21483,3590,8478,2876,10201441,31456,1951820,14403,1548973,16094,276571,9767,84422,5453,30674,3429,11180,3499,8249621,22909,6513372,29139,924661,14826,531190,18816,226136,8462,54262,6823,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5639321,3595,655958,22529,176083,10468,158481,9467,11299,2711,4472,1811,992,541,839,952,479875,15359,428186,13734,32233,3742,10452,1783,7697,1881,1307,1006,4983363,22988,962882,11207,891835,10875,42877,3358,20253,3147,6286,1259,1631,931,4020481,15442,3750591,14474,143593,5097,84178,6023,33353,2708,8766,1855,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2673276,1962,278625,11026,60622,5444,50167,4555,7244,1594,2262,1315,700,485,249,268,218003,7513,193545,7197,15180,2558,5081,1437,3425,1097,772,559,2394651,11300,418039,5610,390638,5333,18303,1669,5849,1330,2735,596,514,421,1976612,7630,1873943,7965,49431,3270,31481,3889,18477,2016,3280,1070,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2467429,2128,271476,11842,61699,5384,49303,4936,10110,2207,1216,643,716,472,354,351,209777,8048,178928,7057,20854,3016,4027,1242,3898,1399,2070,1031,2195953,11801,414561,5494,374896,4675,30083,3601,5334,1127,3756,989,492,275,1781392,8271,1631564,9848,89083,4547,30007,3293,25211,2461,5527,1752,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3775355,2613,612520,17176,148270,7889,140642,7872,4536,1026,2475,1706,269,270,348,162,464250,12483,446815,12556,10715,1808,4225,1338,1928,574,567,373,3162835,17735,544563,8175,519851,8048,13934,2125,6875,1581,2972,805,931,546,2618272,12974,2519838,13252,45537,3228,31317,3909,17372,2017,4208,1234,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4057820,2789,765586,24962,220404,12584,210255,12495,4044,1313,3452,1104,1687,780,966,1060,545182,16572,494631,15302,17127,2821,26641,3261,4956,1513,1827,1086,3292234,24919,588297,12934,555907,12923,16520,2114,10484,1464,4732,1269,654,464,2703937,16418,2456113,18383,70583,4648,143416,6090,26463,3032,7362,2476,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1210186,1778,146488,7376,32733,2992,30135,2955,83,98,908,476,477,396,1130,723,113755,5868,102856,5355,1137,549,6567,1606,1363,790,1832,937,1063698,7394,169999,3154,161518,3390,1990,563,4627,1084,1521,797,343,206,893699,5953,824281,7264,7084,1462,57156,3957,4186,1131,992,351,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5063777,3285,403279,22654,103451,9467,89105,8634,7685,2185,2853,2451,2377,1087,1431,1058,299828,15492,244469,11935,25535,4888,13033,3091,9910,2216,6881,2127,4660498,22507,896671,9488,780195,10525,58969,4022,27703,3467,19781,2034,10023,1992,3763827,15317,3215951,17512,200534,6270,166498,8870,125494,5479,55350,5637,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5773975,2808,578869,17515,136120,8041,83821,7265,33701,4020,8293,2575,8213,3424,2092,1494,442749,13766,283630,12219,74374,6321,44705,5557,32426,5640,7614,3858,5195106,17827,905666,7690,759978,7831,58698,4224,57310,5166,23133,2588,6547,1893,4289440,13850,3474092,20582,229222,7579,415104,16173,134148,6147,36874,5193,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9188246,3748,1167548,26611,327164,13178,287998,13191,16829,2876,5786,1386,4661,1575,11890,3131,840384,17052,742556,15905,32544,4375,23813,2859,14990,2701,26481,4378,8020698,26827,1508162,13327,1381511,14081,51022,3935,36737,3835,17695,2290,21197,4325,6512536,17196,5959357,19793,168822,6772,212489,7674,89118,4240,82750,8194,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4639773,2746,410446,15335,93605,6226,68107,5880,6210,1409,2730,1349,9084,2047,7474,2952,316841,11029,259756,8756,20200,3345,8278,1437,14160,2738,14447,3330,4229327,15682,783039,6200,708176,7032,34341,3040,12921,1855,20880,2541,6721,1690,3446288,11421,3167691,10622,97495,5627,79119,5617,72928,3813,29055,2851,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2605554,2756,529161,15351,155021,8049,151315,7962,2268,853,164,139,267,423,1007,462,374140,10196,362152,9979,7533,1577,829,475,1565,792,2061,798,2076393,15055,370323,7852,358619,7681,6108,1298,2808,1300,2433,888,355,209,1706070,10147,1654076,11285,28247,2339,12625,1945,8540,1828,2582,800,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5234548,3386,665231,20858,173254,9368,160338,8837,6470,1429,4954,2195,1137,493,355,367,491977,15082,459047,14321,14626,2064,11057,3162,5828,1424,1419,774,4569317,21447,800528,9897,755318,9530,23016,2685,12680,2363,7751,1341,1763,1039,3768789,15413,3580753,16486,82251,4240,59980,5141,36207,3270,9598,2419,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854466,1132,119708,8006,29652,3581,28121,3513,658,387,573,403,0,231,300,243,90056,5697,83887,5458,1826,727,1838,879,448,277,2057,872,734758,7886,117893,3497,113490,3518,1945,619,1530,682,111,104,817,410,616865,5789,593220,5792,6413,1119,10114,1712,1709,588,5409,1214,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1580990,1385,164148,8077,40885,3265,31270,3089,7041,1556,449,402,1044,1132,1081,627,123263,6386,103874,5332,13037,2464,2527,867,1572,874,2253,985,1416842,8501,262061,3611,237832,3556,19485,1911,2376,742,1580,557,788,440,1154781,6465,1064803,6867,56684,2636,19169,2993,11189,1766,2936,1112,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2198075,2793,233418,14515,60974,6758,35843,4577,23476,4738,0,297,1041,561,614,519,172444,10166,117405,7248,42574,6401,3521,1259,6534,1818,2410,1172,1964657,15007,374625,7366,274919,6284,85630,5720,5316,1675,7111,1294,1649,948,1590032,10234,1194128,9984,262804,8177,49168,4311,75397,4074,8535,1843,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1195305,1490,85900,6978,18854,3009,16068,2841,653,459,972,620,205,316,956,631,67046,5184,57481,4679,2354,1506,4254,1610,1517,886,1440,829,1109405,7170,206865,3214,195428,3426,3785,1136,5710,1222,1597,499,345,304,902540,5368,821852,6061,16055,1899,51317,4175,10474,1834,2842,1030,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7924399,3511,659796,24438,172826,10320,105693,8907,51339,5727,8950,2677,4584,1438,2260,1397,486970,18257,286386,12740,132534,9666,41300,5855,20134,3779,6616,2036,7264603,24950,1384829,11492,1075354,12862,164598,7393,84891,6260,46765,3504,13221,2857,5879774,18300,4285743,22129,722599,13232,530678,16194,266138,8806,74616,6409,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1749969,2536,308762,12978,85306,6133,43079,4693,32022,4164,492,411,527,643,9186,2397,223456,9103,105480,6733,89288,6868,1296,546,2412,1077,24980,4078,1441207,13459,263824,6785,201680,6287,48654,4171,1168,477,1227,558,11095,2793,1177383,9158,767573,9425,322157,7786,16497,2099,9496,1874,61660,4246,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17362676,5299,2308484,41708,607750,18810,355636,13601,164040,9032,52431,7266,21596,3588,14047,3649,1700734,28634,965132,22100,423149,14527,176896,11331,104386,9501,31171,4558,15054192,42383,2619422,19133,2015457,17267,318695,9831,176115,10678,74979,5768,34176,4763,12434770,28624,9123626,38810,1526803,17979,1117674,27155,522515,14815,144152,9641,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7788756,4365,1123774,27464,309703,13846,263083,11662,37956,5049,4809,3645,3020,1150,835,802,814071,16622,703482,13200,83445,5880,13548,3673,8527,2248,5069,2333,6664982,27851,1200029,14276,1098458,12806,70740,4926,14593,2201,12404,2003,3834,1056,5464953,16582,5003429,16595,283357,10139,93504,6862,65016,3547,19647,3077,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,571319,923,61847,4608,11544,2035,11105,2054,118,116,24,40,0,203,297,232,50303,3293,45717,3171,814,337,2464,813,241,215,1067,415,509472,4708,85393,2152,80177,2085,2489,709,1828,504,192,237,707,350,424079,3389,401813,3839,4326,1105,15044,1742,1547,656,1349,459,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10391331,4556,1284763,28761,339755,12413,310791,11652,12767,2108,6793,2069,1289,603,8115,2905,945008,20940,868874,20226,29854,2777,24066,3652,10897,2035,11317,2532,9106568,30070,1649578,13577,1558264,14396,34691,2469,37299,4419,11944,1929,7380,1953,7456990,21314,7018423,23705,129658,5499,195038,9020,69564,4035,44307,6058,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3178755,2214,498107,15769,125980,7092,109502,6816,13881,2324,387,367,869,450,1341,816,372127,10821,328028,10417,27353,3119,5094,1374,3920,1223,7732,1814,2680648,15904,467692,7313,433760,7490,23785,2529,3884,1389,4367,1005,1896,765,2212956,11106,2051443,12021,99818,4417,22057,2735,26528,2142,13110,2224,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3318267,3389,450498,15676,103786,6924,72276,6234,24362,3879,4086,1479,2978,1059,84,145,346712,11747,271857,9664,49731,5219,12589,2762,11506,1814,1029,585,2867769,16205,500833,7364,431045,7734,45550,4716,11841,2242,10978,1624,1419,683,2366936,11371,2081286,12143,157718,6848,60696,5263,58781,3439,8455,1910,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11220273,4372,1280663,26090,320883,12162,266352,11666,35770,3784,12317,5316,4307,1360,2137,1000,959780,19463,818480,19066,77176,6717,39119,5246,17858,3250,7147,1994,9939610,27143,1720017,12959,1568364,14517,65130,5178,58399,4830,21899,2696,6225,1866,8219593,19821,7541983,22084,219179,8054,301320,11030,120745,6066,36366,5844,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,965483,1518,112034,8711,32778,4377,17972,3112,12106,2436,2364,1198,336,499,0,284,79256,5608,52288,4238,17662,2855,7344,2384,1089,721,873,678,853449,8815,144374,4431,122014,3818,11316,2149,7453,1496,3591,1045,0,284,709075,5781,576990,6975,50749,3690,64272,4871,13535,1613,3529,1146,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3825881,2789,564325,16101,154683,8080,141113,7957,11743,2072,972,564,462,447,393,456,409642,11215,379306,10694,23507,3218,3055,903,2720,1083,1054,698,3261556,16354,579441,8001,549422,8204,20073,2246,6041,1347,2926,825,979,909,2682115,11444,2532240,12844,81406,4185,42817,5680,19261,2089,6391,3208,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690178,1153,87653,6311,19612,3009,15918,2287,884,561,1468,1258,69,99,1273,905,68041,4261,58622,3768,1751,867,3067,1047,456,283,4145,1223,602525,6343,110778,2993,105206,3255,2311,617,2651,1025,330,319,280,212,491747,4275,468851,4377,7088,1102,8712,1611,1682,513,5414,997,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5405130,4642,806841,25555,198056,10614,183252,10376,9413,2267,1878,1148,952,617,2561,1625,608785,17977,568678,17839,25233,3351,6617,1849,3325,1116,4932,1629,4598289,25831,779290,11149,733264,11812,26870,2812,9296,2462,6796,1386,3064,1762,3818999,18164,3616732,17901,103829,4666,52384,5051,34432,2545,11622,2684,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
