GEO_ID,B19126_001E,B19126_001M,B19126_002E,B19126_002M,B19126_003E,B19126_003M,B19126_004E,B19126_004M,B19126_005E,B19126_005M,B19126_006E,B19126_006M,B19126_007E,B19126_007M,B19126_008E,B19126_008M,B19126_009E,B19126_009M,B19126_010E,B19126_010M,B19126_011E,B19126_011M,NAME,B19126_001MA,B19126_001EA,B19126_002MA,B19126_002EA,B19126_003EA,B19126_003MA,B19126_004EA,B19126_004MA,B19126_005EA,B19126_005MA,B19126_006MA,B19126_006EA,B19126_007MA,B19126_007EA,B19126_008MA,B19126_008EA,B19126_009EA,B19126_009MA,B19126_010EA,B19126_010MA,B19126_011MA,B19126_011EA,state
0400000US13,53744,637,65987,569,68472,1173,63164,1003,28730,773,37029,1751,32369,1609,43102,2196,25784,797,21661,773,34852,1724,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,66472,1675,75647,2030,76304,2792,75166,2630,42839,2346,51843,2649,46025,7534,55435,5029,38703,2878,26776,1818,51687,3701,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,48775,1089,54714,1099,55605,1519,53756,1768,26389,1780,35390,2986,30661,5159,46765,4085,21730,1693,17659,1790,34381,4231,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,61174,480,72015,494,75964,756,68284,980,33287,696,44092,1764,37682,1946,51587,2110,29956,789,23475,1087,40845,1459,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,54077,584,62429,577,66760,656,58729,805,28908,799,36343,1309,32243,1795,43829,1806,25944,916,20844,795,37174,1342,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,54971,598,60987,647,67291,1209,57073,758,28279,1076,36394,1464,32380,3295,47254,6507,25952,924,22440,961,37140,2529,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53998,760,62153,829,65495,1187,59840,1197,27678,1297,37947,2214,32358,5512,43118,4627,25300,1233,21970,1338,34267,1872,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46214,508,54101,769,58973,1253,50837,829,24253,1001,32228,1859,28351,3370,36860,2650,21315,838,16763,861,29698,1733,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45730,686,59219,1048,63924,1911,55608,1025,23297,852,34738,1704,30654,2675,37914,4638,20675,746,16614,764,28467,1257,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,52338,1076,59564,1135,64438,1683,56114,1185,27692,1616,34714,3518,31907,3203,41779,4612,25425,1204,20020,2316,34910,4800,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,74879,1064,88185,955,94541,1583,82386,1289,41632,851,51240,2451,42102,2733,60800,3766,39464,1307,31777,1476,52243,1677,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,71655,747,83944,1042,90207,1451,78177,1639,38218,1518,50116,2028,44056,2645,54562,3801,33097,1639,25538,1224,49213,2435,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,57277,519,67144,443,72424,774,62485,684,30413,648,40321,1409,32994,2651,46894,2523,27214,711,21096,656,38779,1073,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,63998,616,72029,508,77532,933,66566,730,35331,865,43929,2723,40157,2580,51466,2546,31621,1034,26506,1276,44394,1641,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40917,798,52898,861,55206,1347,51069,1136,22061,831,31806,2126,31024,2647,32912,2936,19913,768,16419,905,26064,1430,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,51477,427,60541,481,65714,817,55661,750,27902,850,37185,2178,32887,2493,43414,2198,24818,859,19910,1053,35021,1304,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,47959,1287,53369,1078,54660,1932,52580,1279,24964,1991,34952,4273,29855,7465,41678,4520,21612,2454,17614,2264,31693,4894,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,55073,791,61265,784,65754,1295,57432,1034,28184,1525,35841,2497,31736,2754,46451,9728,25393,1212,20275,1658,39209,2888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,57079,1062,65471,1047,64844,1566,66067,1667,36021,2248,44038,3204,37394,5058,50910,4341,31910,2180,26170,1481,45855,3000,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,67354,1440,74755,1473,81985,1859,67473,2138,37569,1680,45023,4509,41167,3567,55558,9202,32913,3707,25887,1897,47116,3335,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,75311,751,88575,959,94861,1536,82798,1131,41276,1041,52380,2281,41710,2934,61734,3116,37270,1075,28196,1476,51857,1598,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44097,855,55076,1172,55283,2676,54986,1387,24835,1317,31879,2558,26629,2526,38873,3462,22060,1475,18343,1429,29444,3659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,59686,520,72809,682,77675,899,69067,735,34094,606,43972,1609,35092,1569,51880,1589,30969,699,23487,798,43669,1485,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,49339,512,59984,498,63481,807,56845,585,26151,672,34803,1412,32705,2046,37353,2958,23278,833,19006,1038,32197,1137,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,53103,1408,58180,960,61583,2356,55636,1269,29557,3310,37450,3260,36483,2506,42948,7930,23929,3266,19202,2931,35044,7321,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,54086,438,63902,417,69974,686,59162,677,28839,597,37167,1178,33558,1716,43125,2237,26170,596,20769,851,36402,901,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,45990,776,54039,747,56213,1345,52527,807,24709,1041,32996,2230,28462,2349,38153,3348,21553,1052,16941,908,30123,1736,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52698,797,61009,868,62961,1527,59519,1354,27343,1211,35575,2291,31718,2411,39167,4145,24827,1169,19569,1637,38580,2279,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,55904,330,65126,408,71294,631,60248,584,31127,524,40427,1393,35136,1971,45343,2604,28091,800,22270,694,38082,1217,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,64657,1547,75909,1551,79159,2758,73122,2359,33745,2969,45676,3953,31016,5473,53643,7333,29625,3505,19964,2391,47838,4574,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,48100,665,59218,715,62909,1259,56253,934,24274,833,33956,2006,31645,1019,37154,3557,21902,713,18031,1340,29084,1582,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,50461,980,57500,1181,63689,1576,51949,1340,25721,1307,31283,2298,29552,3832,37701,5743,23456,1894,18834,2227,33773,6414,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,47950,690,57088,645,61109,790,54373,844,25837,753,34094,1331,31206,1203,37894,2894,22822,887,19056,1235,31298,1460,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,49769,409,60727,394,60379,576,61058,565,27079,454,35466,1134,31585,989,39182,1281,24215,463,19683,581,32987,910,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,54595,1039,60044,884,59696,1259,60442,1464,32606,1397,39016,3678,32843,6515,44967,4775,31030,1347,25379,1912,41647,3587,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,57170,1691,65195,1606,70572,2206,60776,1872,32066,2876,43261,9013,36682,4103,57043,6014,28137,1895,23201,2085,40091,2990,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,65174,719,76394,867,81864,922,71651,1076,34469,911,44230,1832,37886,2477,50278,2542,31334,946,25503,944,41391,1412,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,60077,664,69153,728,72040,1025,66773,805,32122,771,43074,1518,39018,2871,48179,3682,28525,1054,23731,1227,40121,2427,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42821,988,48971,865,52397,1374,47045,1232,21908,1134,30320,2064,23327,5390,36879,7267,19651,1226,14038,1721,28464,1890,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,58647,612,66552,498,71927,719,62274,676,31473,677,40829,1552,36371,1214,47196,2320,28043,668,23365,967,39172,2208,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55343,1549,61367,1319,62650,2126,59692,3202,30293,2915,36600,3687,36202,5368,36950,13678,24981,3237,21104,1414,40458,7056,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20107,449,24726,482,30028,1145,22176,586,13037,574,17338,1110,14950,2136,18797,1637,12065,509,7890,820,16011,854,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
