GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002MA,B08128_002EA,B08128_003EA,B08128_003MA,B08128_004MA,B08128_004EA,B08128_005MA,B08128_005EA,B08128_006MA,B08128_006EA,B08128_007MA,B08128_007EA,B08128_008MA,B08128_008EA,B08128_009EA,B08128_009MA,B08128_010EA,B08128_010MA,B08128_011EA,B08128_011MA,B08128_012MA,B08128_012EA,B08128_013MA,B08128_013EA,B08128_014EA,B08128_014MA,B08128_015EA,B08128_015MA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020EA,B08128_020MA,B08128_021EA,B08128_021MA,B08128_022EA,B08128_022MA,B08128_023MA,B08128_023EA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026EA,B08128_026MA,B08128_027EA,B08128_027MA,B08128_028MA,B08128_028EA,B08128_029MA,B08128_029EA,B08128_030EA,B08128_030MA,B08128_031EA,B08128_031MA,B08128_032EA,B08128_032MA,B08128_033MA,B08128_033EA,B08128_034MA,B08128_034EA,B08128_035EA,B08128_035MA,B08128_036EA,B08128_036MA,B08128_037EA,B08128_037MA,B08128_038MA,B08128_038EA,B08128_039MA,B08128_039EA,B08128_040EA,B08128_040MA,B08128_041EA,B08128_041MA,B08128_042EA,B08128_042MA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045EA,B08128_045MA,B08128_046EA,B08128_046MA,B08128_047EA,B08128_047MA,B08128_048MA,B08128_048EA,B08128_049MA,B08128_049EA,B08128_050MA,B08128_050EA,B08128_051MA,B08128_051EA,B08128_052MA,B08128_052EA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055MA,B08128_055EA,B08128_056MA,B08128_056EA,B08128_057MA,B08128_057EA,B08128_058EA,B08128_058MA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064EA,B08128_064MA,B08128_065EA,B08128_065MA,B08128_066EA,B08128_066MA,B08128_067MA,B08128_067EA,B08128_068MA,B08128_068EA,B08128_069EA,B08128_069MA,B08128_070EA,B08128_070MA,state
0400000US13,4098555,20586,2984038,26761,2803676,24945,180362,8436,209620,9290,306865,10837,175645,8420,154176,7416,260032,9487,8179,1682,3279567,22738,2409050,23620,2283200,22525,125850,7162,170036,7953,261910,9675,144369,6386,133441,7088,156104,8078,4657,1177,462238,14992,332800,13757,312908,12908,19892,2958,25686,2766,32600,3743,18838,3413,12372,2141,39012,4120,930,562,91625,6242,71741,5745,71318,5731,423,352,3899,1099,5425,1238,5988,1631,2945,908,1627,685,0,297,54467,5007,36328,3872,32773,3666,3555,1278,3158,863,2334,1040,2472,903,1756,736,7855,1980,564,397,64670,4828,48988,4474,46406,4374,2582,1043,2905,1026,3672,1124,2006,783,2559,896,4454,1333,86,107,145988,6413,85131,5138,57071,4586,28060,3285,3936,958,924,524,1972,821,1103,637,50980,4011,1942,750,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,584015,6971,357382,8764,337155,8748,20227,2119,37843,3364,20331,2439,58094,4049,61314,4040,47254,3843,1797,729,399526,7578,246399,7423,234717,7530,11682,1629,25039,2628,15646,2027,40818,3270,48845,3656,22094,2449,685,365,91371,4321,56953,4045,53560,3911,3393,1068,8001,1450,3319,1052,10439,1735,6918,1515,5336,1212,405,279,33337,3078,25209,2598,25107,2606,102,121,1615,707,807,509,2385,746,1839,812,1427,649,55,89,19369,2407,12127,1744,11225,1661,902,459,1559,565,210,179,2335,722,1736,1301,1189,499,213,294,13736,2020,7916,1604,7789,1601,127,122,688,358,319,253,1546,758,1713,752,1528,803,26,52,26676,2873,8778,1427,4757,1061,4021,1094,941,478,30,50,571,370,263,312,15680,2151,413,398,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,655732,8026,447958,7427,419376,7469,28582,2730,40934,3559,48298,2956,31797,3071,23215,1701,60404,4026,3126,762,499659,8665,353296,7367,335618,7246,17678,1942,30110,2961,39881,2727,24990,2833,17505,1600,32520,2526,1357,532,80176,4206,55036,3396,51648,3338,3388,1056,5895,1698,5412,1009,4126,1013,3496,846,5813,991,398,277,6172,1376,4399,1255,4340,1249,59,98,313,196,239,183,286,284,850,341,85,156,0,256,21841,2991,12162,2119,10861,1913,1301,727,2002,752,1057,513,1255,426,561,393,4568,1530,236,238,15545,2319,10708,1959,9735,1874,973,495,1409,604,1124,517,778,479,346,207,1180,454,0,256,32339,2911,12357,1610,7174,1193,5183,1113,1205,456,585,444,362,222,457,298,16238,2324,1135,513,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5794059,21993,4272526,27441,4050452,27930,222074,7295,459411,13357,428263,12158,185727,7309,123005,6249,313855,12084,11272,1340,4343232,25397,3244279,26311,3093378,26728,150901,6289,335503,9658,359180,10035,134666,6307,92228,5684,171954,7481,5422,943,544427,14103,412226,13114,392206,12516,20020,2291,43251,5498,30658,3227,19110,2272,9857,1956,27930,3459,1395,564,477103,13254,358925,11359,352541,11183,6384,1396,48123,3773,23758,2859,17301,2770,16010,2157,12864,2080,122,145,151285,8714,97676,7121,89145,6621,8531,1703,20478,2583,7883,1236,7931,1574,1815,589,14510,2085,992,451,83182,5494,61048,4580,58146,4432,2902,691,5425,1274,4741,1178,3821,937,1964,757,6129,1283,54,88,194830,7714,98372,4842,65036,4531,33336,2994,6631,1324,2043,656,2898,837,1131,470,80468,5030,3287,832,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2835411,15789,2126241,16866,2032100,16209,94141,5296,228811,7589,182545,7183,94985,3961,44774,2985,151682,5304,6373,1162,2357220,17632,1797778,15420,1730404,15064,67374,4179,192175,6657,162196,6785,77876,3587,39401,3023,84858,4319,2936,939,267109,8005,201161,7337,194155,7212,7006,1351,20639,2255,14006,1862,9152,1780,3088,818,18062,2293,1001,397,26111,3341,17756,2489,17695,2473,61,103,4159,1876,1793,564,889,439,723,443,791,493,0,264,54512,4082,34421,3503,30549,3336,3872,884,6580,1370,1781,604,4068,1197,707,319,6435,1467,520,338,43892,4534,34680,4588,33389,4573,1291,571,2149,691,1471,549,1996,724,580,332,2903,1028,113,140,86567,5021,40445,3911,25908,2901,14537,2232,3109,715,1298,707,1004,415,275,194,38633,2549,1803,672,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1471452,9812,1025849,11172,978640,11505,47209,3008,116696,5083,109624,4791,67881,3601,29592,2712,115076,4332,6734,1221,1178599,11899,851510,11590,819270,11281,32240,2366,96423,4604,93166,4124,51412,3467,25630,2377,57363,3485,3095,805,148227,5890,108542,5196,104350,5149,4192,971,10652,1353,10453,1496,6354,1095,2020,595,9675,1481,531,268,11568,1776,5168,1062,5168,1062,0,221,1667,679,550,317,3583,1038,503,457,97,115,0,221,46469,3465,25478,2458,23348,2417,2130,526,4516,1085,3530,699,3746,983,703,332,7290,1107,1206,709,22955,2357,14730,1966,14007,1854,723,317,1284,719,1425,463,2140,738,356,200,2970,950,50,66,63634,3067,20421,1947,12497,1381,7924,1274,2154,644,500,260,646,293,380,320,37681,2372,1852,503,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1329738,9734,912698,12385,866443,12270,46255,3389,97622,4997,112449,5383,64329,4146,42464,2744,95963,4067,4213,856,1097819,10813,775804,12222,740986,11751,34818,2948,81978,4157,97822,5116,49964,3318,36053,2457,54098,2640,2100,641,120959,5535,83232,4951,81168,4961,2064,603,8751,1550,9115,1571,7793,1247,4272,964,7516,1328,280,203,5138,1122,3136,912,3069,905,67,113,901,491,513,413,317,254,149,147,122,154,0,240,33761,3400,17024,2362,14905,2346,2119,628,3406,878,2948,724,4200,1729,1195,488,4772,808,216,164,19367,2180,13258,1830,12812,1814,446,333,1091,476,1374,488,1078,402,620,345,1920,643,26,48,52694,4116,20244,2369,13503,1829,6741,1235,1495,502,677,293,977,607,175,137,27535,2929,1591,597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1766010,14030,1253646,14368,1193033,14119,60613,4632,117468,5081,120111,4640,104632,4659,48687,3624,116259,4658,5207,1143,1461604,13220,1058985,13116,1012790,12958,46195,3622,97416,4660,102639,4292,85726,4527,41640,3174,72744,4263,2454,874,192723,7118,135589,6059,130482,6050,5107,1332,12796,1958,12152,1516,12317,1979,4780,1348,14253,2297,836,440,15605,2369,10592,1966,10528,1965,64,106,851,401,1766,630,1895,1074,456,317,45,76,0,270,30024,3485,17434,2581,15554,2460,1880,688,3110,895,1423,592,2219,957,401,274,4987,1208,450,346,17052,2105,10778,1836,10325,1818,453,224,1155,563,1490,545,941,472,1259,555,1367,539,62,104,49002,3169,20268,2139,13354,1847,6914,1379,2140,658,641,423,1534,693,151,185,22863,2445,1405,550,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1857938,14169,1316140,16652,1248238,17409,67902,4017,111918,6228,147360,7174,113445,6257,57887,4731,105844,5810,5344,1304,1505724,15747,1069990,17004,1018325,17452,51665,3293,94441,5551,127661,6224,92128,5554,49237,4614,69098,4773,3169,1075,204878,9482,148319,7653,142628,7324,5691,1354,9721,1479,13970,2015,13660,2753,6471,1614,11948,1803,789,457,35763,4765,27386,4316,27075,4260,311,280,2114,813,2166,769,3036,1116,650,472,411,412,0,278,32101,3930,21438,2781,19313,2687,2125,855,2121,906,1256,513,2069,935,389,248,4389,1355,439,355,37011,3707,29503,3227,28725,3100,778,497,2075,1182,1850,635,1035,535,794,404,1732,562,22,38,42461,3382,19504,2016,12172,1545,7332,1530,1446,644,457,272,1517,535,346,260,18266,2266,925,422,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,640895,5899,415245,7019,389763,6999,25482,2131,67777,3470,47552,3074,27777,2869,21122,2270,60042,3564,1380,449,511509,7546,336244,7118,320645,6790,15599,1711,57227,3436,42410,2943,22906,2330,17689,2112,34336,2746,697,328,64846,4194,45897,3977,42413,3791,3484,976,5550,1160,3630,932,2329,593,1634,513,5564,908,242,168,4197,892,2214,731,2205,730,9,16,687,460,381,229,97,160,354,276,464,408,0,229,23204,2930,14011,1989,12374,1808,1637,559,2331,771,548,280,1731,1135,854,601,3618,924,111,102,7836,1402,4808,960,4720,959,88,70,869,407,236,164,415,312,263,252,1166,577,79,131,29303,2788,12071,1648,7406,1214,4665,1096,1113,432,347,291,299,233,328,298,14894,1935,251,156,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2706453,15958,1712181,13686,1609357,15053,102824,4982,229034,8912,204314,8392,108231,5440,296884,11346,150315,6736,5494,1813,1991786,14920,1283480,15849,1215277,16555,68203,4307,166597,8172,170750,7430,87950,4609,200161,8571,79950,4471,2898,1535,294056,11491,194741,9806,184622,9558,10119,2052,21730,2438,20988,3069,9530,1744,32353,3338,13520,2099,1194,550,229137,9361,130388,6491,128050,6411,2338,891,24709,3136,6934,1908,7102,1676,56069,4717,3935,1206,0,282,56401,5058,35103,3959,32545,3819,2558,908,7095,1499,2889,1102,2083,761,3318,1218,5673,1544,240,257,34581,4166,21859,3008,20160,2765,1699,920,3879,1129,1719,722,702,318,2877,797,3479,1783,66,112,100492,6490,46610,3782,28703,2552,17907,2726,5024,984,1034,514,864,547,2106,845,43758,3871,1096,373,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3030720,17055,2100951,20740,2004986,20595,95965,5216,324297,10185,220945,6955,106484,5829,63868,4172,208560,9112,5615,1147,2272445,20433,1590289,19068,1523274,18937,67015,4269,230334,8215,190906,6671,81717,4665,49483,4064,125939,7300,3777,1059,256657,10592,186384,9302,178445,9187,7939,1627,24583,3273,16121,2060,6991,1496,4251,1385,17778,3275,549,442,246856,8964,176047,7515,173572,7402,2475,822,40132,3954,5996,1265,12558,2178,7297,1280,4761,1213,65,109,114505,7959,76078,6870,73205,6854,2873,950,19334,2599,5233,1249,2876,964,1308,707,9521,1528,155,129,37534,4001,24778,3328,23689,3262,1089,546,5319,1184,1936,815,991,533,907,416,3564,1235,39,65,102723,5345,47375,3650,32801,2907,14574,2341,4595,1102,753,362,1351,605,622,563,46997,3007,1030,377,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4398500,19331,3261389,20958,3091327,22268,170062,6264,357658,9052,303599,9422,140138,6095,68046,4235,257777,8274,9893,1553,3706894,19906,2801694,18883,2672674,18910,129020,5571,306165,8232,272951,9140,112779,5382,57337,3785,151387,6479,4581,1074,381136,11086,285689,9233,272302,9068,13387,2000,29018,2789,19757,2023,13303,1808,6986,1238,24845,2709,1538,536,50227,4528,34968,3923,34637,3890,331,371,5749,1107,2947,1353,4359,1084,1107,475,1097,493,0,238,79324,3976,49075,3327,44123,3223,4952,947,7818,1003,4393,1000,5285,1167,1188,407,11096,1641,469,237,44140,3414,32802,2838,30358,2772,2444,668,3783,890,1233,432,1763,649,946,346,3488,906,125,100,136779,5919,57161,3432,37233,2939,19928,2068,5125,1105,2318,649,2649,743,482,231,65864,4187,3180,903,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2595966,11693,1844925,14773,1746741,14719,98184,4121,248533,7075,188715,6190,85681,3993,40155,2879,181360,5097,6597,954,2050350,13084,1498504,14596,1430174,14782,68330,3268,197118,6292,157597,5643,66674,3600,34090,2555,93204,3580,3163,739,246567,7707,175255,6753,168372,6848,6883,1121,26403,2903,17512,1643,9209,1492,3325,941,14165,1661,698,269,73179,5531,53358,4559,52980,4560,378,256,8556,1491,4940,1188,3771,862,1499,817,1035,418,20,32,70164,4271,43404,3525,39292,3513,4112,1007,8106,1267,4718,917,3104,905,798,391,9301,991,733,388,34428,2974,23930,2273,23043,2309,887,310,3852,1052,2369,676,1553,599,299,186,2359,445,66,87,121278,4397,50474,3021,32880,2557,17594,1663,4498,777,1579,521,1370,511,144,143,61296,3228,1917,409,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,815040,11779,777578,11348,37462,3598,65620,4628,88524,5339,86088,5434,44168,3662,79003,5027,3643,1293,974121,12506,680680,11974,650639,11936,30041,2914,54507,4051,74977,4943,73452,4976,38222,3215,50285,4157,1998,900,146915,7647,101312,5859,98144,5547,3168,1288,8108,1777,10507,1826,9989,2104,3894,1203,12651,2136,454,351,4944,1442,2718,1067,2718,1067,0,288,242,306,1081,515,688,421,46,87,169,198,0,288,15274,2077,9031,1887,7864,1594,1167,827,1487,607,517,326,623,402,532,414,2892,1062,192,240,18790,2814,12450,2149,12116,2110,334,281,357,257,1293,643,1129,704,1285,602,2203,1171,73,120,22042,2747,8849,1468,6097,1133,2752,775,919,550,149,189,207,225,189,189,10803,1955,926,817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,1910888,15093,1814298,16307,96590,5370,230662,7583,169469,5956,115359,5436,69804,4169,180360,6195,6910,1264,2188621,15797,1589247,15501,1520363,15717,68884,4024,190922,6867,147283,5350,94158,5020,59720,3919,104051,4786,3240,912,282018,9835,203099,7947,193738,8064,9361,1766,24494,2535,16488,2066,12941,1995,5450,1056,18747,2569,799,339,33889,3311,23959,2811,23917,2794,42,72,4228,1327,1617,687,1583,584,1730,697,720,458,52,87,48382,4094,27362,2854,25385,2835,1977,827,5401,1528,1434,436,4073,1083,1090,463,8457,1415,565,287,33366,3505,23255,2722,21866,2656,1389,588,2214,705,1829,1029,1369,790,1259,686,3330,892,110,100,97176,4559,43966,2919,29029,2475,14937,2212,3403,877,818,352,1235,443,555,291,45055,2934,2144,818,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,287398,5199,262032,5194,25366,2667,32824,2543,39344,2484,26702,2267,18469,2071,47745,2692,2786,757,342374,5694,223303,5352,208241,5047,15062,2170,25934,2229,30938,2349,19411,1890,14414,1837,27084,2081,1290,561,50282,3985,31793,2896,29133,2935,2660,611,2725,766,5358,1319,3749,947,2311,831,4121,940,225,177,2663,735,1692,574,1692,574,0,231,180,230,320,283,331,225,76,90,64,85,0,231,21160,2258,11742,1742,9891,1629,1851,649,2182,743,1709,536,1847,572,1001,401,2410,534,269,178,11641,1763,7513,1434,7404,1450,109,108,985,648,710,350,1184,465,391,241,797,390,61,95,27148,2156,11355,1586,5671,1266,5684,999,818,551,309,266,180,133,276,199,13269,1583,941,392,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
