GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001MA,C17013_001EA,C17013_002EA,C17013_002MA,C17013_003EA,C17013_003MA,C17013_004MA,C17013_004EA,C17013_005MA,C17013_005EA,C17013_006MA,C17013_006EA,C17013_007EA,C17013_007MA,C17013_008EA,C17013_008MA,C17013_009MA,C17013_009EA,C17013_010MA,C17013_010EA,C17013_011MA,C17013_011EA,state
0400000US26,2594228,16786,257314,7987,96843,4412,109273,6121,39951,3559,11247,2328,2336914,16419,1104378,11909,947880,12839,256678,6991,27978,2611,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,81468,5045,32982,3057,30899,2797,13265,2009,4322,888,1247578,11120,592318,9130,500981,7342,138269,4350,16010,1912,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,40744,3561,58410,3873,23581,2976,4623,1108,632641,9500,296900,7974,270789,6766,59424,3994,5528,1316,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,58136,3965,65839,4508,22431,2734,5170,1048,1368983,13811,676075,8923,551059,9739,129221,5932,12628,1884,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,10657,1716,8964,1322,4366,1083,853,355,211953,4560,116723,4319,72325,3023,20517,1869,2388,515,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,14963,1664,14603,1952,6437,1292,1278,460,417848,6425,202237,5758,161647,4909,48732,2599,5232,934,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,18515,2459,23622,3186,7345,1710,2713,1365,537096,7960,261438,7177,202439,6838,63183,3884,10036,1320,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,8386,1719,6991,1205,1943,982,456,398,319839,5433,148360,4562,138630,4319,30473,2568,2376,610,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,54521,5072,68878,5342,19433,2651,4509,1238,2024938,15433,811371,11079,933361,12176,251313,6978,28893,2903,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,22126,2496,32045,2991,13009,2030,1843,712,413736,7566,205040,6099,163780,5646,39272,3554,5644,1166,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,189563,7910,225448,8587,78386,5095,19612,2723,4102794,23048,1757218,20858,1800544,20744,476594,12404,68438,4535,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,268889,8684,101848,5347,118662,5612,40128,4543,8251,1765,2021310,17145,992788,16414,839997,11532,173836,6687,14689,2104,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,12368,1749,5703,1228,4576,1090,1766,543,323,169,153438,3602,79483,2766,57248,2857,15577,1598,1130,413,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,296649,9302,115201,5754,133051,6310,40090,3634,8307,1482,2690257,20164,1306618,14489,1086495,13321,268154,6945,28990,2707,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,122312,5905,48853,3879,50237,4138,19710,2127,3512,988,811812,10164,404322,7659,319175,8364,80862,3741,7453,1466,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,91400,4303,39232,3451,34760,3041,13730,2234,3678,1327,817435,8882,415380,8007,314428,7514,76689,4129,10938,2033,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,273725,6857,106366,4970,116435,4916,42101,3908,8823,1592,2925873,18446,1404512,14076,1213835,13507,277555,7896,29971,2886,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,24624,2761,7264,1339,13062,2138,3618,1058,680,488,234424,5299,109796,4297,98108,3985,24648,2181,1872,601,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,138152,6066,53693,3702,63617,4855,16843,2467,3999,1306,965175,12050,475857,10445,398957,9451,82558,4645,7803,1528,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,19721,2126,7795,1298,8234,1341,2666,679,1026,376,184170,3769,95353,3304,67064,3143,19561,2228,2192,711,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,200166,9068,81751,5217,88205,5858,25757,2626,4453,1309,1404144,16043,688996,12723,583792,9571,119382,6733,11974,2159,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,795699,15565,228521,8115,337028,8658,184348,8365,45802,4132,4802186,28612,2061180,21236,2050499,21641,605868,12893,84639,5307,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,47313,3236,16137,2034,19462,2213,9140,1342,2574,746,545790,7876,207421,5779,213627,5314,102425,4615,22317,1670,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,12090,1706,5322,1252,4638,885,1993,704,137,135,144742,3624,77093,3410,56102,2647,10646,1343,901,364,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,142638,5644,60424,3750,61724,4079,17885,2250,2605,969,1796328,15948,843533,12651,762116,11265,173287,6080,17392,2449,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,132984,6180,52073,4637,56685,3829,18904,2398,5322,1257,1441448,14688,700674,11188,577205,10167,143003,5286,20566,2565,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,69897,4648,31377,3058,30561,3386,7220,1238,739,450,430250,7313,229122,5812,169888,4684,28788,2514,2452,789,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,100381,4575,37697,3351,45469,3988,12031,1606,5184,1168,1340256,10773,671399,9158,523696,6893,131848,4414,13313,1628,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,8465,1445,3871,912,2975,791,1321,677,298,252,125437,3365,66193,2823,47451,2923,11052,1377,741,351,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,392942,9177,143340,5238,181481,6290,58339,3483,9782,1609,564028,9020,227069,5649,273057,7447,58405,2931,5497,924,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
