GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,NAME,B24010A_001EA,B24010A_001MA,B24010A_002MA,B24010A_002EA,B24010A_003MA,B24010A_003EA,B24010A_004MA,B24010A_004EA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009MA,B24010A_009EA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014MA,B24010A_014EA,B24010A_015MA,B24010A_015EA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018MA,B24010A_018EA,B24010A_019MA,B24010A_019EA,B24010A_020MA,B24010A_020EA,B24010A_021EA,B24010A_021MA,B24010A_022EA,B24010A_022MA,B24010A_023EA,B24010A_023MA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026MA,B24010A_026EA,B24010A_027EA,B24010A_027MA,B24010A_028EA,B24010A_028MA,B24010A_029MA,B24010A_029EA,B24010A_030MA,B24010A_030EA,B24010A_031MA,B24010A_031EA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035MA,B24010A_035EA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048MA,B24010A_048EA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053MA,B24010A_053EA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057MA,B24010A_057EA,B24010A_058MA,B24010A_058EA,B24010A_059MA,B24010A_059EA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,state
0400000US13,2730095,19368,1517006,12167,520122,8606,273837,7273,202226,6539,9703,1469,61908,3901,246285,6429,48532,3178,44033,3838,13159,1967,17650,1908,17050,2026,44307,3879,29587,2500,31967,2932,147867,7072,2687,916,45776,4543,38602,3484,47803,4522,12999,2015,296450,8962,206460,8417,89990,5135,10817,2051,305000,10830,183854,8945,121146,6637,236750,8139,115036,6089,121714,5429,1213089,11835,502661,11129,176308,6660,106460,5556,1613,580,68235,3518,326353,8590,16896,2013,6874,1459,10539,1403,17171,1748,16454,2116,132569,6195,28850,3005,97000,4846,174257,7369,28091,3439,8367,1586,64578,4816,22549,2928,50672,4380,448293,9892,157836,6985,290457,7854,1747,766,14265,2344,9800,1911,4465,1359,71866,4921,47288,4154,24578,2438,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,154503,4329,86508,3196,35914,2233,16613,1782,13021,1685,452,266,3140,750,19301,1928,2377,714,3101,1141,1497,520,1620,616,1108,520,4562,1040,2736,824,2300,672,13057,2103,731,382,3603,1032,5270,1385,2616,937,837,449,14016,1629,9317,1475,4699,950,494,251,16594,2239,10547,1794,6047,1403,6433,1198,2437,901,3996,986,67995,2673,32236,2134,11514,1457,8460,1338,231,218,2823,752,20722,1988,684,394,538,283,1259,507,2204,712,636,377,7534,1041,2448,791,5419,1228,13049,1812,1692,622,383,244,5083,1232,1696,675,4195,1018,20323,2013,8843,1677,11480,1399,111,130,908,456,677,403,231,249,1368,546,672,391,696,391,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,622292,8039,339164,4539,104905,4512,51982,3518,32744,2980,9227,1352,10011,1348,52923,3478,7532,1414,12320,2040,5058,1028,4438,1160,2505,710,9856,1309,4649,1410,6565,1135,36069,3749,1368,839,7392,1338,10767,1643,13983,2584,2559,898,56589,3492,37351,2886,19238,1923,11797,1582,67231,3813,43004,3750,24227,2656,62573,3845,27632,2544,34941,3025,283128,5618,93972,3673,30437,2299,18006,2094,993,379,11438,1590,63535,3320,1610,580,1828,705,3387,807,5341,911,3713,970,24187,2298,3799,1144,19670,1910,62498,3934,13412,1996,3817,1215,17971,1835,10409,1561,16889,2171,106718,4256,32210,2673,74508,3992,2170,697,2631,788,1988,687,643,326,15139,2153,9414,1555,5725,1271,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4540446,21392,2448516,15182,814194,11095,422525,9879,287389,8197,25191,2119,109945,5456,391669,8343,71290,4029,70307,3808,20477,1904,23278,2452,36436,2802,71660,3993,44960,2763,53261,3780,284970,10390,6472,1213,72614,4187,91532,6498,87407,4659,26945,2774,463263,10326,298156,8121,165107,6700,12902,1974,403093,12224,258674,9948,144419,6826,470094,13614,224690,9293,245404,8854,2091930,13164,822376,12157,278787,7659,159914,6081,2776,650,116097,5497,543589,10838,29179,2372,11480,1646,17468,2087,38366,3055,28017,2890,201703,6328,48006,3792,169370,6360,374126,10091,67092,3293,17489,2151,129054,5700,50133,3951,110358,6099,751036,11165,254667,7479,496369,9180,3864,1285,13197,1907,8235,1658,4962,1025,127331,5471,89221,4743,38110,3009,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2577958,13250,1382148,9112,376335,7285,185993,6129,128438,5439,15466,1811,42089,2867,190342,5495,28268,2377,46245,3270,9306,1222,14371,1559,9737,1487,35454,2518,18071,2110,28890,2426,148191,6264,5885,1415,31406,2409,48184,3645,51709,3804,11007,1254,222942,7239,145739,5842,77203,3913,10292,1768,251522,6794,146474,5820,105048,4996,372866,8829,215608,6570,157258,6250,1195810,10470,399921,8080,123619,4558,72863,3726,2627,672,48129,2963,276302,7424,10741,1415,6192,1234,7583,1363,22204,1748,10776,1657,98261,4789,19501,2090,101044,4665,237279,7193,44156,2858,8850,1462,90515,4783,34332,2700,59426,3894,423229,8559,142580,5858,280649,7779,2569,786,10651,1506,4843,1070,5808,1047,122161,4992,90363,4094,31798,2853,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1429925,9144,748139,6651,225074,5656,123248,4742,67020,4131,33152,2213,23076,2112,101826,4474,17529,2210,19020,1976,7300,1286,7941,1145,4854,972,21647,2102,9089,1437,14446,1310,73878,3611,3641,906,14989,1825,21844,2321,28470,2449,4934,956,124354,4781,75927,4097,48427,2605,12137,1599,131111,5321,76790,3846,54321,3404,181585,5637,90206,4148,91379,4567,681786,5547,238821,5482,73978,3363,39152,2550,3901,868,30925,2553,164843,4353,6985,1100,3011,722,4494,1035,13896,1622,4079,789,63699,3596,10300,1241,58379,3135,137451,5200,32426,2586,3189,671,46536,2825,18394,1953,36906,2561,242131,5943,78677,4277,163454,4893,3609,932,4445,814,2352,550,2093,606,55329,2465,38234,2141,17095,1551,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1181628,8428,628494,4791,199276,5310,101408,4279,60042,3389,20641,1565,20725,2222,97868,4242,17081,1717,20687,2150,5239,1724,6491,970,6432,1217,18530,2264,9599,1726,13809,1437,72822,3711,2769,783,16965,2213,21133,2226,25788,2180,6167,1336,113467,5204,71896,4105,41571,3380,8997,916,114022,4868,65734,3987,48288,3102,119910,4276,63360,3443,56550,2817,553134,5671,217923,5961,71173,3501,43638,2800,2313,520,25222,2173,146750,4600,8785,1981,2216,696,3040,707,12929,1707,4825,1036,59330,3091,9616,1280,46009,2661,107631,4795,22000,2156,4174,979,36781,2842,15236,1576,29440,2557,191609,4915,60371,3303,131238,3996,1584,588,4933,1004,2473,642,2460,757,29454,2289,19542,2069,9912,1390,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1649871,14552,882470,9196,231283,6482,115591,5080,77040,4475,14878,1864,23673,2093,115692,4609,13131,1683,19489,2073,5926,1178,11257,1742,7081,1492,24873,2515,11374,2024,22561,2548,99247,5405,3706,1038,28606,2525,28079,2834,29585,3052,9271,1527,138365,5824,84349,4678,54016,3988,10956,2125,180167,7579,111851,6387,68316,4238,222452,7270,114995,4991,107457,5358,767401,8589,266243,7229,81063,4296,48132,2962,2245,667,30686,2972,185180,5965,5404,1100,3097,793,3798,923,14502,1707,6697,1447,72825,3380,8351,1338,70506,3851,147803,6335,29622,3247,6893,1317,53205,4400,21902,2555,36181,2812,275319,6803,91277,4457,184042,6702,1736,677,5613,1087,3200,859,2413,725,70687,4457,49904,3669,20783,2342,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1309403,10035,720406,7283,215836,6778,101238,4414,72572,4069,5524,1188,23142,2402,114598,5209,12156,2154,24292,2642,11145,1697,6847,1428,10751,1569,16362,1804,9850,1695,23195,2250,74046,4638,2484,786,23798,2875,22409,3022,18209,2176,7146,1223,127775,6248,84061,4956,43714,3500,8285,1698,162155,6582,105698,5564,56457,4357,132309,6603,68795,4563,63514,4479,588997,7633,230701,6925,65253,3845,39450,2796,619,313,25184,2469,165448,5840,3945,1086,3255,851,4673,1171,8906,1597,10603,1739,66269,3995,9432,1297,58365,4317,98714,4973,15562,2339,6533,1351,35587,3258,12193,1735,28839,2634,232973,6837,72516,4682,160457,6186,877,465,6392,1438,2966,745,3426,1194,19340,2070,11513,1776,7827,1161,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,635862,5952,327609,4201,89187,3964,40308,2543,29304,2213,1884,555,9120,1282,48879,3119,5979,1169,9238,1317,3021,845,3935,983,1990,483,9849,1266,5617,1247,9250,1533,38580,2702,2128,685,8277,1503,10071,1612,13609,1967,4495,963,59456,3423,36952,2649,22504,2192,8492,1315,71572,3241,45292,2810,26280,2057,60322,3156,28434,2257,31888,2535,308253,4549,115851,3742,35042,2445,21395,2024,478,245,13169,1504,80809,3720,2512,696,1307,484,1532,608,8658,1562,1993,640,31437,2419,6114,1244,27256,2351,69524,4221,18242,2208,1217,444,22556,2446,9184,1735,18325,2182,102011,3888,35084,2714,66927,3401,874,358,2206,676,1609,515,597,360,17787,1990,12254,1518,5533,887,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1753098,12765,932643,8962,401871,7307,188284,6027,132592,4913,5256,1273,50436,3966,213587,5821,54022,3171,38467,2775,20640,2289,9256,1357,20191,2394,28518,2254,21048,2303,21445,2286,96025,4927,2024,847,30938,2745,25661,2483,28422,3647,8980,1593,164829,5917,102792,5008,62037,3942,3611,901,167745,6752,109764,6447,57981,3873,98562,4979,42234,3374,56328,3832,820455,8101,379313,8553,128539,4806,79160,4312,779,365,48600,3009,250774,7820,24937,2506,5944,1115,16358,2174,16206,2055,15032,1740,79847,4953,24873,2320,67577,3853,118928,5062,17518,2022,8346,1383,40387,3479,16175,2298,36502,2471,289242,6896,95208,5392,194034,6138,2087,917,5806,1278,3673,938,2133,727,25079,3086,15316,2309,9763,1862,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2659561,17381,1385146,11013,536101,11335,243364,7819,172548,6870,1741,499,69075,3860,292737,8246,63472,4406,55488,3675,20717,2331,14838,1985,21459,1883,51461,3776,28891,2361,36411,3158,175515,8012,5117,1267,45772,3944,51326,4290,57126,5902,16174,2304,258011,8837,157526,7070,100485,5506,3819,980,225873,8271,151492,7285,74381,4227,185827,7220,88732,4785,97095,5914,1274415,12542,588295,9840,190199,5748,116696,4352,724,302,72779,4543,398096,9846,21937,2617,9789,1901,20607,2795,30014,2481,18844,2060,135922,5611,33073,2872,127910,6098,207038,9282,43319,4493,9054,1800,70286,4530,24729,3199,59650,4273,416776,10294,144217,6832,272559,9496,636,312,6685,1223,3412,987,3273,824,54985,3992,34868,2987,20117,2948,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3785118,16758,2034387,10475,632837,9819,293900,7901,207535,7285,13952,1415,72413,4105,338937,7824,44026,2673,100103,4736,15725,1809,20073,1889,21228,2012,50306,3359,37479,2877,49997,2821,224529,8316,7789,1127,45430,3171,74458,5007,77233,3923,19619,1986,338619,8105,214194,6691,124425,4889,14103,1647,360286,9923,214395,7305,145891,6673,464013,9860,276332,7401,187681,6461,1750731,12869,623477,10526,202681,7386,118768,5002,2333,533,81580,4901,420796,8869,19344,2127,14626,1574,12026,1203,31518,2790,18461,1852,145881,5122,28353,2456,150587,5442,349460,7834,68854,3453,11427,1605,128633,5248,46330,3145,94216,4225,631082,10440,213717,6523,417365,8717,3815,918,12917,1522,7322,1178,5595,1046,129980,5689,90999,4628,38981,3304,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2411296,11736,1260982,8073,437628,6760,219439,6515,135721,5555,29149,1558,54569,3066,218189,6110,49390,3122,42218,2419,14187,2164,15817,1886,11382,1471,36633,3497,22159,2449,26403,2166,130269,4956,5413,1083,21964,2027,42050,2849,45689,2707,15153,1940,235124,6649,150507,5604,84617,4232,13384,1253,213404,5455,136209,4377,77195,3309,231173,5832,120907,4241,110266,4318,1150314,7163,459105,7175,150171,5302,81215,3616,4254,616,64702,3583,308934,6322,19278,1836,7004,1172,11681,1667,28629,2303,13848,1574,95936,4278,25815,2441,106743,3722,217603,6082,45475,2940,6859,1013,72396,3617,24525,2052,68348,4078,394669,8315,132078,4965,262591,7538,2775,573,8947,1839,4563,967,4384,1540,67215,3228,50390,2864,16825,1503,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,802015,8833,438329,5723,121649,5019,60352,3798,43718,3418,5193,1042,11441,1730,61297,4160,6592,1297,11516,1877,4482,1000,6397,1067,3894,989,10940,1847,5425,1374,12051,1540,41565,3532,728,586,14631,1960,6898,1345,13469,1977,5839,1552,75150,5045,49494,4252,25656,2537,5925,1341,99758,5111,61324,4106,38434,3097,94282,5312,46771,4230,47511,4019,363686,6860,139851,4909,40485,2932,23978,2548,855,428,15652,2021,99366,4093,2423,676,1217,506,2017,763,5989,1192,3639,1043,38818,2903,6405,1391,38858,2927,58636,4292,9631,1551,3143,958,19469,2359,7922,1836,18471,2374,136629,5474,44179,3865,92450,4187,670,367,4058,1136,2109,796,1949,818,23842,3023,16194,2437,7648,1630,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2379146,15005,1272983,8384,385582,7662,198799,6919,130579,6270,20584,1701,47636,3521,186783,6565,37097,3164,32173,2946,10680,1660,12714,1624,13428,1882,32329,2495,19174,2119,29188,2516,141026,5692,4508,917,34493,2861,43330,3838,46390,3686,12305,1705,226204,7358,141284,5708,84920,4988,13142,1738,245953,7374,151947,6051,94006,4901,261076,7097,126894,5293,134182,5440,1106163,10713,398669,9903,128917,4422,75304,3701,3492,615,50121,2729,269752,8568,14044,1740,4427,904,6775,1033,22518,2251,10992,1480,96333,5703,21089,2251,93574,4759,203481,6587,40455,3480,8382,1456,73936,4167,28091,2528,52617,3106,417872,9327,138606,5533,279266,6997,1897,561,9138,1581,5660,1215,3478,940,75106,4338,50401,3536,24705,2783,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,432670,4967,231517,3255,70479,3374,37266,2426,21746,2152,9907,996,5613,1233,33213,2549,2858,773,5229,1088,3695,1074,2919,729,1843,569,6388,1119,3976,1123,6305,1256,27527,2233,852,412,5894,998,9300,1448,9114,1526,2367,690,40767,2660,27430,2131,13337,1561,5134,884,50048,3298,32774,2607,17274,1913,37562,2721,14192,2048,23370,1926,201153,3784,68950,2942,21919,1811,11859,1553,2667,473,7393,1193,47031,2797,2067,718,1115,520,2065,753,4622,917,2055,708,15095,1469,3770,971,16242,2017,48806,2782,9095,1326,1566,692,18689,1878,7310,1286,12146,1614,70498,3704,22323,2273,48175,3093,1175,427,2738,926,1676,682,1062,587,8986,1384,5395,1063,3591,881,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,826224,6379,436600,3757,140560,3897,80708,3495,40801,2494,23169,1531,16738,1930,59852,3016,12407,1398,9013,1139,4040,859,4288,787,3556,758,11146,1536,6060,1160,9342,1207,46292,3309,1505,569,7134,1148,16657,2242,17809,1770,3187,765,78090,3139,50895,2690,27195,2219,11445,1295,73631,3798,44254,3169,29377,2338,86582,3974,41609,3131,44973,3202,389624,5007,144898,4011,47743,2710,26468,2144,2646,428,18629,1740,97155,3870,4521,770,1203,464,2886,826,6973,1009,3259,729,36074,2254,6056,993,36183,2151,79996,3395,16316,1614,1396,445,29660,2277,11420,1268,21204,1691,136301,4674,41925,2861,94376,3575,1324,341,2761,703,1888,624,873,292,24344,2037,17171,1743,7173,1100,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
