GEO_ID,B10001_001E,B10001_001M,B10001_002E,B10001_002M,B10001_003E,B10001_003M,B10001_004E,B10001_004M,B10001_005E,B10001_005M,B10001_006E,B10001_006M,B10001_007E,B10001_007M,B10001_008E,B10001_008M,B10001_009E,B10001_009M,B10001_010E,B10001_010M,B10001_011E,B10001_011M,B10001_012E,B10001_012M,B10001_013E,B10001_013M,B10001_014E,B10001_014M,NAME,B10001_001MA,B10001_001EA,B10001_002MA,B10001_002EA,B10001_003EA,B10001_003MA,B10001_004EA,B10001_004MA,B10001_005EA,B10001_005MA,B10001_006EA,B10001_006MA,B10001_007EA,B10001_007MA,B10001_008MA,B10001_008EA,B10001_009MA,B10001_009EA,B10001_010EA,B10001_010MA,B10001_011EA,B10001_011MA,B10001_012EA,B10001_012MA,B10001_013MA,B10001_013EA,B10001_014MA,B10001_014EA,state
0400000US13,170454,7983,104355,7072,58845,5683,34464,3955,14299,2670,10082,1980,45510,5661,11965,2755,13740,2924,19805,2844,66099,6212,33790,3554,18460,2957,13849,2662,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,45319,4433,16139,2781,9685,2083,5785,1449,2237,717,1663,577,6454,2034,1530,1050,2048,831,2876,1020,29180,3326,14201,1976,8829,1589,6150,1310,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,16027,2255,8640,1749,3638,1009,2115,805,914,399,609,404,5002,1359,998,502,2375,921,1629,652,7387,1651,4573,1167,2062,875,752,368,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,209543,10931,116895,7341,78667,6502,44076,5194,21047,2445,13544,2161,38228,4544,9650,1808,11859,2219,16719,2656,92648,7819,42905,3828,30582,3682,19161,2935,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,84837,6991,50089,4845,29921,3615,17131,2399,8483,1749,4307,1230,20168,3551,5599,1787,5747,1453,8822,1922,34748,4600,18138,3313,10023,1844,6587,1202,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,23505,3437,14105,3029,8601,2713,4523,1355,2151,1082,1927,814,5504,1212,1397,521,1964,641,2143,659,9400,1489,5212,865,2765,792,1423,552,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27269,3122,15358,2461,9686,2263,6188,1660,2276,790,1222,561,5672,1272,876,355,2147,767,2649,892,11911,1783,7149,1295,2848,696,1914,711,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,67394,4434,39726,4148,19450,2959,11271,2006,5199,1493,2980,832,20276,3171,5088,1383,7048,1889,8140,1666,27668,3039,14185,2072,8523,1600,4960,1064,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,118437,7980,75008,6892,48033,5538,25589,3433,12606,2067,9838,2189,26975,3977,6363,2414,10375,2176,10237,2013,43429,4449,23055,2760,12770,2180,7604,1682,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,9005,1522,3867,922,1558,547,1038,427,415,256,105,97,2309,679,319,214,635,422,1355,476,5138,1213,3085,955,1133,423,920,398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,98157,7809,49810,5757,30434,3956,16802,2916,7949,1903,5683,1362,19376,4563,3565,1653,5626,1833,10185,2324,48347,5312,24084,3582,14652,2742,9611,1792,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,65186,8188,25526,3638,16604,3007,8482,2560,4699,1721,3423,1095,8922,1626,1640,733,2551,785,4731,1119,39660,7012,22025,5537,9756,2041,7879,1970,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,126856,7702,64129,4640,41343,3956,23166,2859,8885,1455,9292,1439,22786,2785,5632,1245,7695,1487,9459,1550,62727,6245,31731,4287,18424,2958,12572,1917,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35892,3633,19536,2640,11703,2012,6760,1552,3146,1034,1797,607,7833,2069,1687,788,2523,730,3623,1111,16356,2532,10033,2045,3980,952,2343,638,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,86045,6783,58699,5483,36397,4705,20287,2873,10391,2538,5719,1422,22302,3307,5340,1628,8892,1816,8070,1463,27346,3502,14422,2362,6758,1427,6166,1387,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,82241,5544,47638,4874,25961,3975,14131,3091,7210,1492,4620,1131,21677,2484,5455,1291,7845,1629,8377,1198,34603,3291,18003,2245,9393,1570,7207,1555,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,9604,1795,5718,1269,3193,964,1830,767,1001,471,362,256,2525,791,741,436,1036,438,748,360,3886,1241,2008,745,1160,484,718,457,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,15964,2578,9111,1776,5124,1506,3538,1142,1046,477,540,321,3987,1364,523,392,2118,916,1346,529,6853,1566,3614,929,1898,629,1341,572,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,38167,4780,22854,4232,15437,3612,8501,2476,4517,1496,2419,1052,7417,2007,1599,717,2917,1200,2901,822,15313,3139,7373,1901,4531,1240,3409,1267,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,9999,2085,5344,1680,3637,1371,1764,773,1044,661,829,515,1707,1036,274,209,780,690,653,423,4655,1007,2225,627,1490,524,940,400,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,116830,7855,60609,6321,40510,4741,19575,2900,12364,2428,8571,1903,20099,3104,3448,1066,6361,1407,10290,1978,56221,5267,23693,3177,18790,2983,13738,2399,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,45190,5232,30150,4899,18069,3418,10872,2166,4330,1703,2867,1069,12081,3173,2624,1386,5568,1573,3889,1091,15040,2552,7693,1699,4828,1297,2519,899,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,279899,12407,127572,10308,86305,8685,47616,5276,23567,4278,15122,2646,41267,4670,8693,1861,15973,2852,16601,2285,152327,7739,74639,5240,44520,4168,33168,3289,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,146875,7630,84232,6699,43679,4229,25442,3057,11426,2184,6811,1561,40553,4860,9697,1792,13915,2478,16941,2889,62643,5597,31566,4061,17943,2734,13134,2160,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4024,857,2511,778,1375,692,1001,553,319,288,55,71,1136,393,246,163,283,187,607,290,1513,602,604,302,454,325,455,281,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,154729,7529,86962,6081,46679,4309,26501,3011,11753,2040,8425,1712,40283,4304,10702,2112,12588,2041,16993,2390,67767,5128,36359,3630,19904,2254,11504,1903,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,60607,5390,41281,3983,22620,2917,12383,2217,6463,1399,3774,963,18661,2412,3956,1104,6879,1448,7826,1450,19326,3679,9028,1767,6300,1948,3998,1099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,40972,4505,24781,2776,13808,2195,6131,1359,3902,970,3775,1248,10973,1841,2764,824,4025,1296,4184,1071,16191,3227,9289,2043,4061,1297,2841,942,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,157472,10251,77274,5283,45928,4374,27494,3742,10570,1933,7864,1761,31346,3421,7494,2010,10875,2001,12977,1767,80198,9336,39990,4739,24519,4784,15689,2148,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,9977,2216,3423,1190,2466,1024,1264,727,661,485,541,492,957,609,627,521,191,229,139,161,6554,2029,2995,904,2117,1107,1442,669,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,85359,5851,51724,4996,28974,4026,14662,2614,8465,2148,5847,1495,22750,2582,4892,1405,7158,1242,10700,1876,33635,3685,15774,2435,9232,1743,8629,1627,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,7033,1348,5847,1311,3746,1136,1907,709,1365,596,474,323,2101,716,511,228,711,370,879,450,1186,486,634,358,408,232,144,180,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,103458,7625,62902,5967,34743,4825,20476,3541,8875,1924,5392,1350,28159,3203,6312,1539,10230,1721,11617,1883,40556,4374,20486,2776,10545,1796,9525,1700,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,505209,19637,292745,14202,197290,11704,118479,8200,52467,5705,26344,3188,95455,7003,27850,3607,32891,3949,34714,3599,212464,12805,119801,8289,57629,5694,35034,3500,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,34869,3753,18387,2725,13506,2458,8025,1864,3455,888,2026,813,4881,1250,1313,609,1355,498,2213,819,16482,2268,11134,1788,3890,814,1458,449,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,4380,957,1759,658,1036,518,635,411,320,247,81,74,723,421,225,297,272,186,226,203,2621,814,1358,516,638,352,625,367,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,108393,7995,59312,6165,34526,4529,18127,2636,10283,2235,6116,1228,24786,4087,5847,1765,8565,2009,10374,2130,49081,5610,23142,3444,14138,2567,11801,2752,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,59132,4600,31096,3000,17271,2337,9772,1559,4596,1004,2903,780,13825,1979,3567,1013,4463,1049,5795,1208,28036,3582,16062,2519,7389,1318,4585,1033,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24274,2657,13743,2039,7518,1522,3492,1011,2499,790,1527,709,6225,1480,1000,506,1937,718,3288,1022,10531,1916,4402,1175,3677,906,2452,974,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,47076,4254,26200,3256,15744,2801,9606,1803,4231,1384,1907,647,10456,2060,2646,999,3561,1104,4249,938,20876,2833,10988,1509,6406,1349,3482,1187,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6669,1501,3545,1025,2133,929,1258,684,654,381,221,210,1412,515,222,183,598,308,592,347,3124,1154,1269,515,1142,737,713,453,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,140305,7044,75934,4679,56867,4490,28559,2805,17416,2480,10892,1580,19067,2392,4344,1174,6921,1301,7802,1571,64371,5505,26676,2787,21023,2627,16672,2743,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
