GEO_ID,B19055_001E,B19055_001M,B19055_002E,B19055_002M,B19055_003E,B19055_003M,NAME,B19055_001MA,B19055_001EA,B19055_002EA,B19055_002MA,B19055_003MA,B19055_003EA,state
0400000US01,1788692,9253,543482,8881,1245210,9908,Alabama,null,null,null,null,null,null,01
0400000US02,233252,2012,40952,2149,192300,3086,Alaska,null,null,null,null,null,null,02
0400000US04,2204013,9234,609691,7996,1594322,8968,Arizona,null,null,null,null,null,null,04
0400000US05,1087542,7421,346482,5927,741060,7349,Arkansas,null,null,null,null,null,null,05
0400000US06,12097894,20853,2805369,17934,9292525,23578,California,null,null,null,null,null,null,06
0400000US08,1819037,8199,369753,5577,1449284,8841,Colorado,null,null,null,null,null,null,08
0400000US09,1323838,6482,371560,4911,952278,7283,Connecticut,null,null,null,null,null,null,09
0400000US10,317640,2835,90043,2272,227597,3196,Delaware,null,null,null,null,null,null,10
0400000US11,248213,2990,49843,2345,198370,3932,District of Columbia,null,null,null,null,null,null,11
0400000US12,7048800,20625,2292839,16630,4755961,19217,Florida,null,null,null,null,null,null,12
0400000US13,3320278,14891,766746,10576,2553532,14890,Georgia,null,null,null,null,null,null,13
0400000US15,430007,3658,128137,3346,301870,4078,Hawaii,null,null,null,null,null,null,15
0400000US16,532135,3986,139528,2961,392607,4075,Idaho,null,null,null,null,null,null,16
0400000US17,4691020,12381,1199732,9917,3491288,13774,Illinois,null,null,null,null,null,null,17
0400000US18,2443010,11121,653869,7701,1789141,10357,Indiana,null,null,null,null,null,null,18
0400000US19,1200833,6448,339187,5001,861646,5502,Iowa,null,null,null,null,null,null,19
0400000US20,1071938,6448,280834,4357,791104,6224,Kansas,null,null,null,null,null,null,20
0400000US21,1653898,9151,498626,7435,1155272,9545,Kentucky,null,null,null,null,null,null,21
0400000US22,1676599,9999,463506,7710,1213093,10723,Louisiana,null,null,null,null,null,null,22
0400000US23,542158,4476,165157,3082,377001,4949,Maine,null,null,null,null,null,null,23
0400000US24,2085647,7404,489388,7428,1596259,10584,Maryland,null,null,null,null,null,null,24
0400000US25,2448032,10748,655695,9182,1792337,10290,Massachusetts,null,null,null,null,null,null,25
0400000US26,3887994,12280,1067777,9370,2820217,13128,Michigan,null,null,null,null,null,null,26
0400000US27,2020144,7496,493587,5579,1526557,7034,Minnesota,null,null,null,null,null,null,27
0400000US28,1084034,7745,327389,5682,756645,7985,Mississippi,null,null,null,null,null,null,28
0400000US29,2285280,10457,649672,7288,1635608,11226,Missouri,null,null,null,null,null,null,29
0400000US30,368268,2828,102973,2519,265295,2883,Montana,null,null,null,null,null,null,30
0400000US31,695592,4475,186765,3088,508827,4315,Nebraska,null,null,null,null,null,null,31
0400000US32,906719,6595,217088,3968,689631,6449,Nevada,null,null,null,null,null,null,32
0400000US33,497054,4541,132022,3232,365032,5081,New Hampshire,null,null,null,null,null,null,33
0400000US34,3141956,9862,868752,8198,2273204,11135,New Jersey,null,null,null,null,null,null,34
0400000US35,727820,5484,202318,4558,525502,5822,New Mexico,null,null,null,null,null,null,35
0400000US36,7114431,15213,1943347,13280,5171084,18182,New York,null,null,null,null,null,null,36
0400000US37,3409840,14997,912579,8852,2497261,13419,North Carolina,null,null,null,null,null,null,37
0400000US38,270437,2052,74114,1923,196323,2403,North Dakota,null,null,null,null,null,null,38
0400000US39,4507821,13987,1243476,11085,3264345,14077,Ohio,null,null,null,null,null,null,39
0400000US40,1380595,8810,385825,5595,994770,8435,Oklahoma,null,null,null,null,null,null,40
0400000US41,1425340,7083,377538,6119,1047802,8417,Oregon,null,null,null,null,null,null,41
0400000US42,4860140,14124,1506180,11373,3353960,15455,Pennsylvania,null,null,null,null,null,null,42
0400000US44,406089,2961,113479,2657,292610,3823,Rhode Island,null,null,null,null,null,null,44
0400000US45,1635907,9252,471115,7671,1164792,9541,South Carolina,null,null,null,null,null,null,45
0400000US46,310331,2851,85167,2529,225164,3371,South Dakota,null,null,null,null,null,null,46
0400000US47,2366130,12369,659618,8440,1706512,11572,Tennessee,null,null,null,null,null,null,47
0400000US48,7978095,18793,1808826,12198,6169269,19587,Texas,null,null,null,null,null,null,48
0400000US49,791929,4640,164222,3151,627707,4876,Utah,null,null,null,null,null,null,49
0400000US50,248825,2206,68273,2274,180552,2437,Vermont,null,null,null,null,null,null,50
0400000US51,2889688,11234,717967,8140,2171721,12440,Virginia,null,null,null,null,null,null,51
0400000US53,2450474,8355,583694,6855,1866780,9207,Washington,null,null,null,null,null,null,53
0400000US54,740702,5802,268643,4244,472059,5868,West Virginia,null,null,null,null,null,null,54
0400000US55,2219571,6843,595207,5599,1624364,6722,Wisconsin,null,null,null,null,null,null,55
0400000US56,204935,2466,53034,2074,151901,2793,Wyoming,null,null,null,null,null,null,56
0400000US72,1254318,8503,508258,8938,746060,9048,Puerto Rico,null,null,null,null,null,null,72
