B24070_081E,B24070_081M,B24070_082E,B24070_082M,B24070_083E,B24070_083M,B24070_084E,B24070_084M,B24070_085E,B24070_085M,B24070_086E,B24070_086M,B24070_087E,B24070_087M,B24070_088E,B24070_088M,B24070_089E,B24070_089M,B24070_090E,B24070_090M,B24070_091E,B24070_091M,B24070_092E,B24070_092M,B24070_093E,B24070_093M,B24070_094E,B24070_094M,B24070_095E,B24070_095M,B24070_096E,B24070_096M,B24070_097E,B24070_097M,B24070_098E,B24070_098M,B24070_099E,B24070_099M,B24070_100E,B24070_100M,B24070_101E,B24070_101M,B24070_102E,B24070_102M,B24070_103E,B24070_103M,B24070_104E,B24070_104M,B24070_105E,B24070_105M,B24070_106E,B24070_106M,B24070_107E,B24070_107M,B24070_108E,B24070_108M,B24070_109E,B24070_109M,B24070_110E,B24070_110M,B24070_111E,B24070_111M,B24070_112E,B24070_112M,B24070_113E,B24070_113M,B24070_114E,B24070_114M,B24070_115E,B24070_115M,B24070_116E,B24070_116M,B24070_117E,B24070_117M,B24070_118E,B24070_118M,B24070_119E,B24070_119M,B24070_120E,B24070_120M,B24070_121E,B24070_121M,B24070_122E,B24070_122M,B24070_123E,B24070_123M,B24070_124E,B24070_124M,B24070_125E,B24070_125M,B24070_126E,B24070_126M,B24070_127E,B24070_127M,B24070_128E,B24070_128M,B24070_129E,B24070_129M,B24070_130E,B24070_130M,B24070_131E,B24070_131M,B24070_132E,B24070_132M,B24070_133E,B24070_133M,B24070_134E,B24070_134M,B24070_135E,B24070_135M,B24070_136E,B24070_136M,B24070_137E,B24070_137M,B24070_138E,B24070_138M,B24070_139E,B24070_139M,B24070_140E,B24070_140M,B24070_141E,B24070_141M,B24070_142E,B24070_142M,B24070_143E,B24070_143M,B24070_144E,B24070_144M,B24070_145E,B24070_145M,B24070_146E,B24070_146M,B24070_147E,B24070_147M,B24070_148E,B24070_148M,B24070_149E,B24070_149M,B24070_150E,B24070_150M,B24070_151E,B24070_151M,B24070_152E,B24070_152M,B24070_153E,B24070_153M,B24070_154E,B24070_154M,B24070_155E,B24070_155M,B24070_156E,B24070_156M,B24070_157E,B24070_157M,B24070_158E,B24070_158M,B24070_159E,B24070_159M,B24070_160E,B24070_160M,B24070_161E,B24070_161M,B24070_162E,B24070_162M,GEO_ID,B24070_001E,B24070_001M,B24070_002E,B24070_002M,B24070_003E,B24070_003M,B24070_004E,B24070_004M,B24070_005E,B24070_005M,B24070_006E,B24070_006M,B24070_007E,B24070_007M,B24070_008E,B24070_008M,B24070_009E,B24070_009M,B24070_010E,B24070_010M,B24070_011E,B24070_011M,B24070_012E,B24070_012M,B24070_013E,B24070_013M,B24070_014E,B24070_014M,B24070_015E,B24070_015M,B24070_016E,B24070_016M,B24070_017E,B24070_017M,B24070_018E,B24070_018M,B24070_019E,B24070_019M,B24070_020E,B24070_020M,B24070_021E,B24070_021M,B24070_022E,B24070_022M,B24070_023E,B24070_023M,B24070_024E,B24070_024M,B24070_025E,B24070_025M,B24070_026E,B24070_026M,B24070_027E,B24070_027M,B24070_028E,B24070_028M,B24070_029E,B24070_029M,B24070_030E,B24070_030M,B24070_031E,B24070_031M,B24070_032E,B24070_032M,B24070_033E,B24070_033M,B24070_034E,B24070_034M,B24070_035E,B24070_035M,B24070_036E,B24070_036M,B24070_037E,B24070_037M,B24070_038E,B24070_038M,B24070_039E,B24070_039M,B24070_040E,B24070_040M,B24070_041E,B24070_041M,B24070_042E,B24070_042M,B24070_043E,B24070_043M,B24070_044E,B24070_044M,B24070_045E,B24070_045M,B24070_046E,B24070_046M,B24070_047E,B24070_047M,B24070_048E,B24070_048M,B24070_049E,B24070_049M,B24070_050E,B24070_050M,B24070_051E,B24070_051M,B24070_052E,B24070_052M,B24070_053E,B24070_053M,B24070_054E,B24070_054M,B24070_055E,B24070_055M,B24070_056E,B24070_056M,B24070_057E,B24070_057M,B24070_058E,B24070_058M,B24070_059E,B24070_059M,B24070_060E,B24070_060M,B24070_061E,B24070_061M,B24070_062E,B24070_062M,B24070_063E,B24070_063M,B24070_064E,B24070_064M,B24070_065E,B24070_065M,B24070_066E,B24070_066M,B24070_067E,B24070_067M,B24070_068E,B24070_068M,B24070_069E,B24070_069M,B24070_070E,B24070_070M,B24070_071E,B24070_071M,B24070_072E,B24070_072M,B24070_073E,B24070_073M,B24070_074E,B24070_074M,B24070_075E,B24070_075M,B24070_076E,B24070_076M,B24070_077E,B24070_077M,B24070_078E,B24070_078M,B24070_079E,B24070_079M,B24070_080E,B24070_080M,B24070_081EA,B24070_081MA,B24070_082MA,B24070_082EA,B24070_083MA,B24070_083EA,B24070_084MA,B24070_084EA,B24070_085MA,B24070_085EA,B24070_086EA,B24070_086MA,B24070_087EA,B24070_087MA,B24070_088MA,B24070_088EA,B24070_089MA,B24070_089EA,B24070_090MA,B24070_090EA,B24070_091MA,B24070_091EA,B24070_092EA,B24070_092MA,B24070_093MA,B24070_093EA,B24070_094MA,B24070_094EA,B24070_095MA,B24070_095EA,B24070_096MA,B24070_096EA,B24070_097MA,B24070_097EA,B24070_098EA,B24070_098MA,B24070_099EA,B24070_099MA,B24070_100EA,B24070_100MA,B24070_101MA,B24070_101EA,B24070_102MA,B24070_102EA,B24070_103EA,B24070_103MA,B24070_104EA,B24070_104MA,B24070_105EA,B24070_105MA,B24070_106MA,B24070_106EA,B24070_107MA,B24070_107EA,B24070_108EA,B24070_108MA,B24070_109EA,B24070_109MA,B24070_110EA,B24070_110MA,B24070_111MA,B24070_111EA,B24070_112MA,B24070_112EA,B24070_113EA,B24070_113MA,B24070_114EA,B24070_114MA,B24070_115EA,B24070_115MA,B24070_116MA,B24070_116EA,B24070_117MA,B24070_117EA,B24070_118EA,B24070_118MA,B24070_119EA,B24070_119MA,B24070_120EA,B24070_120MA,B24070_121MA,B24070_121EA,B24070_122MA,B24070_122EA,B24070_123EA,B24070_123MA,B24070_124EA,B24070_124MA,B24070_125EA,B24070_125MA,B24070_126MA,B24070_126EA,B24070_127MA,B24070_127EA,B24070_128EA,B24070_128MA,B24070_129EA,B24070_129MA,B24070_130EA,B24070_130MA,B24070_131MA,B24070_131EA,B24070_132MA,B24070_132EA,B24070_133MA,B24070_133EA,B24070_134EA,B24070_134MA,B24070_135EA,B24070_135MA,B24070_136EA,B24070_136MA,B24070_137MA,B24070_137EA,B24070_138MA,B24070_138EA,B24070_139MA,B24070_139EA,B24070_140MA,B24070_140EA,B24070_141EA,B24070_141MA,B24070_142EA,B24070_142MA,B24070_143MA,B24070_143EA,B24070_144MA,B24070_144EA,B24070_145MA,B24070_145EA,B24070_146MA,B24070_146EA,B24070_147EA,B24070_147MA,B24070_148EA,B24070_148MA,B24070_149EA,B24070_149MA,B24070_150MA,B24070_150EA,B24070_151MA,B24070_151EA,B24070_152MA,B24070_152EA,B24070_153EA,B24070_153MA,B24070_154EA,B24070_154MA,B24070_155EA,B24070_155MA,B24070_156MA,B24070_156EA,B24070_157MA,B24070_157EA,B24070_158EA,B24070_158MA,B24070_159EA,B24070_159MA,B24070_160EA,B24070_160MA,B24070_161MA,B24070_161EA,B24070_162MA,B24070_162EA,NAME,B24070_001EA,B24070_001MA,B24070_002EA,B24070_002MA,B24070_003MA,B24070_003EA,B24070_004EA,B24070_004MA,B24070_005EA,B24070_005MA,B24070_006MA,B24070_006EA,B24070_007MA,B24070_007EA,B24070_008MA,B24070_008EA,B24070_009MA,B24070_009EA,B24070_010EA,B24070_010MA,B24070_011EA,B24070_011MA,B24070_012EA,B24070_012MA,B24070_013MA,B24070_013EA,B24070_014MA,B24070_014EA,B24070_015EA,B24070_015MA,B24070_016MA,B24070_016EA,B24070_017MA,B24070_017EA,B24070_018MA,B24070_018EA,B24070_019MA,B24070_019EA,B24070_020MA,B24070_020EA,B24070_021EA,B24070_021MA,B24070_022EA,B24070_022MA,B24070_023MA,B24070_023EA,B24070_024MA,B24070_024EA,B24070_025MA,B24070_025EA,B24070_026EA,B24070_026MA,B24070_027MA,B24070_027EA,B24070_028MA,B24070_028EA,B24070_029MA,B24070_029EA,B24070_030MA,B24070_030EA,B24070_031EA,B24070_031MA,B24070_032EA,B24070_032MA,B24070_033MA,B24070_033EA,B24070_034MA,B24070_034EA,B24070_035MA,B24070_035EA,B24070_036MA,B24070_036EA,B24070_037EA,B24070_037MA,B24070_038MA,B24070_038EA,B24070_039MA,B24070_039EA,B24070_040MA,B24070_040EA,B24070_041EA,B24070_041MA,B24070_042EA,B24070_042MA,B24070_043EA,B24070_043MA,B24070_044EA,B24070_044MA,B24070_045EA,B24070_045MA,B24070_046EA,B24070_046MA,B24070_047EA,B24070_047MA,B24070_048EA,B24070_048MA,B24070_049EA,B24070_049MA,B24070_050EA,B24070_050MA,B24070_051MA,B24070_051EA,B24070_052MA,B24070_052EA,B24070_053MA,B24070_053EA,B24070_054EA,B24070_054MA,B24070_055EA,B24070_055MA,B24070_056EA,B24070_056MA,B24070_057EA,B24070_057MA,B24070_058MA,B24070_058EA,B24070_059EA,B24070_059MA,B24070_060EA,B24070_060MA,B24070_061MA,B24070_061EA,B24070_062MA,B24070_062EA,B24070_063MA,B24070_063EA,B24070_064MA,B24070_064EA,B24070_065EA,B24070_065MA,B24070_066EA,B24070_066MA,B24070_067EA,B24070_067MA,B24070_068MA,B24070_068EA,B24070_069MA,B24070_069EA,B24070_070EA,B24070_070MA,B24070_071MA,B24070_071EA,B24070_072MA,B24070_072EA,B24070_073MA,B24070_073EA,B24070_074MA,B24070_074EA,B24070_075MA,B24070_075EA,B24070_076EA,B24070_076MA,B24070_077EA,B24070_077MA,B24070_078MA,B24070_078EA,B24070_079MA,B24070_079EA,B24070_080MA,B24070_080EA,state
0,270,118810,7198,310,263,286,263,24,43,668,359,2014,472,1506,835,2467,1014,2148,728,631,431,1517,588,636,395,5060,1428,4380,1370,680,434,3229,980,2308,773,0,270,921,481,64180,4290,16335,2628,47845,3893,5692,1768,4636,1543,1056,550,30900,2805,0,270,304643,10062,711,385,711,385,0,270,7235,1385,2340,697,325,336,1645,623,21019,2291,11732,1734,9287,1608,1535,659,4645,1510,2551,995,2094,1065,6643,1540,3939,1201,0,270,2704,887,151504,6736,125928,6124,25576,2631,5795,1225,4771,987,1024,515,711,487,100535,4866,131618,6077,8917,1429,8815,1436,102,80,29598,2817,4582,931,3565,961,12683,1954,6618,1242,6618,1242,0,270,839,355,8294,1394,2716,885,5578,1208,19462,2476,9777,1594,70,115,9615,1489,9945,1854,1120,424,8825,1815,4860,1095,2881,870,1979,619,22255,2672,0,270,0400000US01,1984267,15275,37403,4599,27670,3369,9733,1983,151318,7325,313319,9296,75863,4962,251626,8838,106688,5717,76365,5041,30323,2617,35278,2927,121709,5406,86966,4570,34743,3269,149205,5744,89152,5189,875,417,59178,3609,399603,10329,162669,6781,236934,7631,145008,7648,24671,2401,120337,7528,96712,5545,100535,4866,1365594,17071,25259,3992,15767,2798,9492,1990,102403,6792,299669,9179,66777,4841,225910,8301,74740,5059,55221,4516,19519,2170,32181,2824,98490,4723,74675,3981,23815,2634,110268,4918,66726,4316,805,398,42737,3510,166527,7255,18600,2325,147927,6765,124555,7888,12051,1711,112504,7705,38815,3967,0,270,63602,4058,2206,618,2091,600,115,147,11414,1975,4714,1700,3690,963,8921,1782,2163,870,2163,870,0,270,87,121,5220,1125,2644,771,2576,819,9603,1544,6402,1139,0,270,3201,938,7447,1342,686,491,6761,1366,4106,1397,332,235,3774,1327,4031,1183,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0,233,30631,2744,581,379,440,372,141,113,737,350,16,28,109,139,785,359,1562,595,432,277,1130,485,271,259,1588,683,1143,561,445,399,497,292,321,234,0,233,176,141,15944,1932,2980,992,12964,1813,535,236,426,196,109,138,8006,1574,0,233,78972,4104,1307,503,1254,479,53,85,2229,651,355,418,36,60,519,264,5895,941,4462,840,1433,433,426,247,1001,350,359,229,642,287,1190,583,806,520,0,233,384,298,29991,2584,24408,2167,5583,1283,1610,632,1448,607,162,161,215,140,34198,3213,26279,2516,2046,657,2046,657,0,233,4651,1036,648,450,453,316,2078,666,1496,466,1496,466,0,233,327,232,2325,969,960,805,1365,610,3822,736,2518,538,0,233,1304,592,2964,893,397,325,2567,776,2240,750,1163,538,1077,549,3229,1055,0,233,0400000US02,302307,5308,11119,1646,5882,1323,5237,984,29384,2639,6680,1322,6457,1361,36867,3307,25942,2491,22155,2259,3787,833,7990,1450,14452,2010,7886,1513,6566,1426,22672,2207,14431,1899,50,82,8191,1424,65515,3471,29337,2570,36178,3002,25051,2118,5786,1162,19265,2057,15980,2139,34198,3213,156245,5130,6510,1117,1467,494,5043,980,19624,2284,5386,1144,5249,1175,32895,3146,16092,2116,14868,1994,1224,513,6893,1347,8912,1429,5245,1059,3667,1025,15709,2104,9912,1643,50,82,5747,1240,15719,1859,1502,723,14217,1839,19295,1883,2445,732,16850,1878,3961,798,0,233,10180,1783,675,563,675,563,0,233,2143,761,275,264,610,425,590,423,897,606,897,606,0,233,73,87,626,506,179,243,447,423,1454,538,874,350,0,233,580,374,897,467,50,75,847,462,1371,563,304,232,1067,496,569,376,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0,291,142263,7380,1261,705,1261,705,0,291,3841,1151,4188,1917,968,599,4939,1576,3352,775,1130,537,2222,583,545,376,4067,931,3577,907,490,326,6562,1594,2710,1001,0,291,3852,1194,75637,5434,14452,1936,61185,4874,8201,2048,5364,1586,2837,1117,28702,2826,0,291,392246,10950,1677,736,1677,736,0,291,7135,1588,893,535,235,228,1041,451,23836,2381,16672,2121,7164,1183,2750,687,3196,1016,1706,667,1490,666,6103,1170,3245,854,0,291,2858,716,186074,7464,158105,7029,27969,2729,15285,2312,12873,2122,2412,1023,723,562,143298,6677,172456,7590,3115,861,2959,850,156,152,25689,2580,4353,1174,4571,1062,14907,3011,5442,1327,5442,1327,0,291,2496,958,21249,2820,6426,1504,14823,2267,38701,3273,20247,2321,0,291,18454,2455,17621,2672,2758,866,14863,2320,12462,2076,6775,1205,5687,1509,21850,2976,0,291,0400000US04,2629872,15924,31517,3688,22238,3414,9279,1748,276474,9641,216832,8089,87047,6719,317997,11097,123780,5587,98083,5584,25697,2282,49357,3954,226502,9004,143429,6570,83073,5459,280717,10459,144426,6762,1558,663,134733,8222,493207,12142,210787,8451,282420,9984,265373,11119,68112,5006,197261,9875,117771,6905,143298,6677,1819181,16908,24096,3493,15128,3115,8968,1730,222730,9073,202471,7940,76588,6537,287082,10402,88116,4970,71805,4769,16311,1975,42184,3728,183050,7678,125243,5979,57807,4346,207012,8879,101548,5238,1510,661,103954,8088,202426,8539,34840,3518,167586,8049,222264,11078,41391,4384,180873,9843,61162,4676,0,291,103726,6166,1368,592,1213,553,155,189,17079,2602,4927,923,4685,1340,10028,1668,3034,1112,3034,1112,0,291,1382,596,14940,2489,6477,1625,8463,1793,22339,2751,16676,2124,48,80,5615,1559,11449,2110,632,355,10817,1985,7161,1660,1709,676,5452,1387,5334,1494,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0,260,84030,4731,245,212,245,212,0,260,1559,887,2203,698,185,197,1182,549,1971,643,525,328,1446,506,429,316,1676,558,1407,511,269,211,1769,605,949,533,81,136,739,390,49339,3614,8962,1785,40377,3639,3000,1059,1433,646,1567,861,20472,2311,0,260,199207,6282,1087,519,1071,517,16,28,7142,1326,1724,653,50,82,352,227,13723,1984,9497,1680,4226,1107,1670,1244,2876,1045,1848,1024,1028,473,3455,1073,1111,513,0,260,2344,861,110172,5075,86939,4563,23233,2358,2856,859,2518,853,338,195,455,280,53645,3630,95571,4384,11528,1578,11437,1565,91,104,22596,2252,2953,898,1276,569,7626,1448,3606,1060,3606,1060,0,260,701,593,4615,1097,2266,772,2349,792,13892,2106,5766,1500,0,260,8126,1575,5284,1020,424,207,4860,1021,5409,1167,1673,681,3736,965,16085,2070,0,260,0400000US05,1232278,11901,39341,2809,36051,2664,3290,902,97374,5536,197229,7283,43554,4046,157312,6469,74186,4370,59775,4003,14411,1912,22457,2913,65245,3506,46853,3088,18392,2146,76715,4723,39525,3370,1894,781,35296,3031,260040,7364,105121,5352,154919,5672,84497,5705,11700,2051,72797,5380,60683,3874,53645,3630,809589,11486,23820,2280,20653,2068,3167,894,58289,4020,188335,7248,39954,3932,142776,6305,51718,3732,42979,3346,8739,1561,19256,2452,51738,3031,39533,2851,12205,1593,51651,3979,27591,2626,1813,767,22247,2564,91136,4753,8683,1553,82453,4746,70752,5277,5308,1371,65444,5052,20164,2211,0,260,43881,3506,2661,725,2645,725,16,28,7788,1540,2014,712,2089,838,5376,1059,3168,819,3168,819,0,260,401,224,4340,1047,1799,606,2541,804,5948,1244,4108,988,0,260,1840,806,4109,1105,113,130,3996,1095,2480,1100,768,647,1712,893,3507,1104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0,293,951844,20323,7236,1952,7134,1955,102,121,13191,2153,22434,3016,8349,1626,22059,2643,11845,2194,9165,2179,2680,789,10197,1930,41984,3960,33052,3467,8932,1880,52953,4503,34906,3133,162,152,17885,2707,525169,13795,163092,8335,362077,11172,41325,3646,27396,2647,13929,2400,195102,7588,0,293,2262445,25476,10256,2064,9676,2033,580,502,33016,3240,7808,1667,1320,635,8179,1510,173054,9058,131994,7569,41060,4072,17200,2493,29298,3466,19942,2892,9356,1990,53813,4217,31904,2828,119,139,21790,3423,1151513,19770,912715,17733,238798,8200,48211,4222,43807,4169,4404,1015,5554,1589,723223,18551,1483456,22607,34555,3214,33762,3263,793,421,213941,9290,51270,4362,38652,3631,128495,6741,45253,5086,45253,5086,0,293,27949,3226,138402,6620,52805,4590,85597,5621,327313,9279,198737,7258,96,156,128480,5991,165054,6776,32923,3308,132131,5670,111818,7215,69126,6304,42692,4977,200754,8979,0,293,0400000US06,16008544,36742,297177,11885,275000,11646,22177,2648,1257180,21151,1793833,30006,636007,18609,1791422,28541,730274,17336,620919,15669,109355,6712,479011,13410,1215715,19692,786640,17477,429075,13088,1889224,25633,1165288,17541,7869,1582,716067,17032,2982972,26703,1298631,20421,1684341,21796,1395401,24753,380708,14813,1014693,20433,817105,19485,723223,18551,10776332,39615,236743,10490,216255,10135,20488,2550,930789,19578,1676063,29749,553825,17861,1575369,26526,484397,11954,418782,11329,65615,4949,408162,12248,940305,17039,652136,15769,288169,10101,1337205,23509,815146,15901,6889,1580,515170,15337,1086506,20034,184547,8376,901959,18896,1157122,22204,226530,10058,930592,19519,389846,14082,0,293,534467,14938,8387,1439,8173,1410,214,210,66243,4871,36258,3517,33861,3413,57320,4821,15725,1880,15725,1880,0,293,15503,2508,65726,4628,28705,3239,37021,3879,117940,5700,84595,5106,603,344,32742,3284,54730,4469,5354,1017,49376,4585,36925,4395,13849,2680,23076,3542,25849,3027,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
