GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003EA,B17007_003MA,B17007_004MA,B17007_004EA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008EA,B17007_008MA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013EA,B17007_013MA,B17007_014EA,B17007_014MA,B17007_015MA,B17007_015EA,B17007_016MA,B17007_016EA,B17007_017MA,B17007_017EA,B17007_018EA,B17007_018MA,B17007_019EA,B17007_019MA,B17007_020EA,B17007_020MA,B17007_021MA,B17007_021EA,B17007_022MA,B17007_022EA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025EA,B17007_025MA,B17007_026MA,B17007_026EA,B17007_027MA,B17007_027EA,B17007_028MA,B17007_028EA,B17007_029MA,B17007_029EA,B17007_030MA,B17007_030EA,B17007_031EA,B17007_031MA,B17007_032EA,B17007_032MA,B17007_033MA,B17007_033EA,B17007_034MA,B17007_034EA,B17007_035MA,B17007_035EA,B17007_036MA,B17007_036EA,B17007_037MA,B17007_037EA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040EA,B17007_040MA,B17007_041MA,B17007_041EA,B17007_042MA,B17007_042EA,B17007_043EA,B17007_043MA,state
0400000US13,1453082,22351,352913,14170,148512,8455,1673,728,2736,892,43507,4855,28619,4214,21386,2785,22349,2679,13199,1806,9178,1526,5865,1018,204401,8748,1126,556,2349,777,51107,4662,24586,2923,22857,3290,26023,2484,24156,2806,21636,2318,30561,2355,1100169,19976,592714,14530,0,297,1226,610,66858,5372,161502,7233,137773,7142,103724,6078,65359,3733,35168,2621,21104,1774,507455,11094,0,297,46,79,44468,3708,92698,5042,72230,4585,87522,4635,77899,4497,61437,3315,71155,3395,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193482,7553,43391,3591,18334,2416,514,455,374,264,3285,1393,2246,684,2392,821,3153,859,3901,1140,1093,415,1376,551,25057,2818,79,102,671,502,6050,1807,3493,932,2675,812,2808,800,2784,737,2338,802,4159,1115,150091,6706,79593,4767,0,264,0,264,7559,1645,19621,2340,15816,2068,15636,1919,11900,1219,3731,728,5330,950,70498,3454,0,264,0,264,5970,1154,10931,1699,10437,1627,12093,1544,11275,1176,5867,918,13925,1596,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,229414,7767,63745,4979,27304,3541,189,163,813,447,8871,2026,4113,1044,3559,1282,4554,1209,2935,907,1163,498,1107,546,36441,3457,272,227,638,374,12967,2071,4918,1512,2937,946,3708,912,4224,1089,2255,645,4522,1066,165669,7161,85414,4851,0,256,0,256,13842,2447,19498,2181,13770,2410,16099,1950,10092,1640,5099,875,7014,1030,80255,4240,0,256,0,256,8783,1684,10087,1623,9256,1504,13500,1760,13067,1589,10123,1358,15439,1430,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2100386,26533,448420,13025,191881,8677,1017,409,2558,770,56497,5638,35270,3635,24329,2896,29766,3040,22086,2509,11241,1979,9117,1349,256539,9110,1598,537,4232,1186,63561,4806,33527,3392,22789,2751,31809,2988,34835,3046,25822,2554,38366,3103,1651966,24745,813024,17271,190,185,349,290,76087,6768,226753,7961,159758,6326,142610,5552,89905,4954,52492,3385,64880,3143,838942,15182,41,67,9,16,62001,4371,136848,6132,104662,6004,122279,5183,117813,4956,111768,4380,183521,4856,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1070539,19592,250796,10027,103674,5980,798,410,2108,837,33421,2944,17955,2668,16553,2821,14685,1821,8941,1355,4527,1114,4686,979,147122,6411,1656,576,3085,741,44307,3507,17784,2391,14556,2108,16918,1845,17578,1873,11162,1499,20076,1814,819743,15910,407396,11025,0,264,91,110,45445,3417,101773,5122,78873,5525,73562,3946,49459,3234,28400,2459,29793,2189,412347,9000,59,84,110,139,35518,3368,57003,4004,42413,3249,61649,3697,62618,3025,58518,3062,94459,2903,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,549461,10972,125963,5673,53687,3459,175,143,817,316,24858,2997,7229,1628,5268,947,5902,925,4739,849,2465,761,2234,570,72276,3918,195,170,1760,607,26215,3083,7396,1380,4683,994,6938,1042,6785,1227,5753,895,12551,1155,423498,9508,213270,6544,0,221,11,19,28865,2513,47950,2944,41425,3585,41794,2441,24408,2147,12505,1143,16312,1296,210228,5834,0,221,93,115,23239,2551,27854,2711,16872,1975,29957,2342,27869,1888,27800,1562,56544,2261,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,473933,10974,116236,5564,51288,4039,275,212,1623,519,18731,2840,7683,1514,5270,1141,8138,1415,4984,1099,2420,977,2164,584,64948,3387,377,239,1152,450,23833,2708,6651,1260,6288,1288,6139,1071,7162,1108,4072,839,9274,1130,357697,9107,181545,6568,0,240,0,240,25680,2995,47453,3265,31688,3051,30429,2489,21236,1773,10542,1442,14517,1343,176152,5642,0,240,107,127,19249,2224,22112,2375,16610,2023,25775,2139,24882,2507,23912,1741,43505,1761,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,688311,14386,204143,7633,88080,5545,895,380,1068,550,19328,2791,13255,1913,14537,2188,16357,2041,10315,1831,6930,1338,5395,1108,116063,5100,783,444,1136,561,24760,2385,11678,2059,11317,1656,15250,1603,17515,2105,15376,1754,18248,1965,484168,11625,240470,8018,0,270,162,174,25623,3287,57566,3355,48226,3523,46767,3258,29592,2980,17262,1597,15272,1479,243698,7244,0,270,118,140,15190,2072,29385,2504,27086,3209,38777,2781,39429,2850,39842,2134,53871,2484,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,725341,16995,226873,9870,90305,5719,435,279,2028,622,24858,2831,11714,1975,12279,2349,15235,2062,12343,2022,6366,1161,5047,1256,136568,6563,912,437,2375,1082,30843,2808,16168,2363,10009,2162,17738,2541,19431,2353,17961,2067,21131,2150,498468,15178,255515,9867,0,278,53,64,26975,4032,56700,3887,48929,4148,50570,4149,35435,3159,19848,1792,17005,2111,242953,8490,0,278,289,420,20349,2755,33904,3539,27235,3119,39799,3332,34483,2653,35729,2503,51165,2822,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,266327,8954,66175,4160,26149,2484,687,365,1025,402,6302,1315,2553,855,4765,1286,4531,1015,2973,765,1777,682,1536,511,40026,3030,334,300,933,414,9816,1512,4668,1126,4492,1054,4829,964,3698,767,3887,809,7369,1007,200152,7357,98538,4362,0,229,100,117,10871,1707,20036,1879,18987,1830,19425,1770,13110,1373,8423,1183,7586,1111,101614,4433,20,37,0,229,8550,1383,11925,1499,15352,1944,16544,1729,14845,1630,13283,1410,21095,1266,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,966574,19914,168277,9084,71785,6094,1684,739,1437,628,19450,3664,10829,2611,9840,1617,12044,1612,8647,1527,4806,1113,3048,922,96492,5321,669,410,1686,664,21275,2819,12503,2086,10687,1962,13869,2188,11345,2017,8399,1243,16059,2016,798297,18231,382586,11112,16,27,192,201,39913,4292,95261,4680,81472,5326,70337,4534,48233,2729,23349,1920,23813,2224,415711,11060,47,78,356,353,40580,4576,73524,4694,56662,4274,67421,4111,61987,3230,42455,2463,72679,3316,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1238821,19312,259752,10944,109346,7582,965,574,1642,667,28014,4014,17744,2732,17223,3871,16547,2228,13894,2217,5937,1210,7380,1433,150406,7929,963,435,1851,555,32088,3675,22424,3451,13689,2667,17629,2493,17944,2447,16708,1923,27110,2665,979069,17992,465226,11799,0,282,60,99,36519,3604,125568,7128,98664,5606,81147,4836,55592,3714,29372,2194,38304,2507,513843,11003,0,282,484,417,38810,4097,100002,4916,65622,3974,70127,4296,79260,3817,58950,3103,100588,3265,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1739894,23768,422837,12527,186407,6801,2186,591,4543,906,60479,4655,30824,2749,24395,3017,28241,3013,19735,2450,7586,1511,8418,1369,236430,9286,2158,695,3578,823,67408,4515,28895,2939,23751,2779,30484,3122,27346,2315,19800,2163,33010,2976,1317057,21510,651434,13847,49,82,112,131,64691,4816,156226,6457,128675,6501,126777,4661,81553,4185,40947,2520,52404,2740,665623,13253,86,146,172,170,54423,5179,95788,5177,68264,4144,103125,4797,103044,4204,84469,3579,156252,4036,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,952885,17261,190945,6858,84060,4826,948,484,2031,691,30055,3471,16755,2107,9929,1474,10594,1628,6427,900,3521,800,3800,637,106885,4829,949,359,2472,638,34523,3322,11902,1746,9442,1642,11821,1733,8511,1391,8174,1147,19091,1512,761940,14817,386311,9731,0,209,363,351,50965,3653,97579,5037,79061,4896,68219,3312,44800,2836,21576,1558,23748,1965,375629,8393,0,209,231,188,42467,3135,65034,3774,45163,3238,56642,2786,50972,2855,39335,2226,75785,2312,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,425521,11321,150165,6596,60840,5074,264,186,1332,709,13272,2546,9515,1955,9944,2111,11711,2104,8366,1706,3283,868,3153,753,89325,4568,0,288,1289,585,16277,2258,9251,1704,8425,1523,12763,1666,12457,1498,12134,1747,16729,1482,275356,9276,148901,8180,53,89,721,491,16459,2700,30731,3855,28921,3251,28558,2591,20020,2415,13340,1455,10098,1670,126455,5017,0,288,62,101,10454,1877,14546,2517,13375,2187,17261,2011,20068,1986,22947,2041,27742,2190,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1031196,18210,252761,8385,108180,5564,1561,746,2411,673,33272,3474,16008,2357,15994,2236,16597,2091,11874,1777,6117,1135,4346,637,144581,6518,1067,470,3067,891,35970,3220,16031,2004,15706,2543,19434,1932,14912,1675,13618,1587,24776,2468,778435,14914,383609,9733,11,22,65,80,49343,3895,89691,4029,73502,4963,68988,3891,46675,3119,25139,1934,30195,2117,394826,9063,0,256,256,257,39327,2550,55802,4009,42506,3160,60375,3024,62091,3343,49569,2880,84900,3127,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
