GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,NAME,B21001_001EA,B21001_001MA,B21001_002EA,B21001_002MA,B21001_003MA,B21001_003EA,B21001_004MA,B21001_004EA,B21001_005MA,B21001_005EA,B21001_006MA,B21001_006EA,B21001_007EA,B21001_007MA,B21001_008EA,B21001_008MA,B21001_009MA,B21001_009EA,B21001_010MA,B21001_010EA,B21001_011MA,B21001_011EA,B21001_012MA,B21001_012EA,B21001_013EA,B21001_013MA,B21001_014EA,B21001_014MA,B21001_015MA,B21001_015EA,B21001_016EA,B21001_016MA,B21001_017MA,B21001_017EA,B21001_018MA,B21001_018EA,B21001_019EA,B21001_019MA,B21001_020EA,B21001_020MA,B21001_021MA,B21001_021EA,B21001_022MA,B21001_022EA,B21001_023MA,B21001_023EA,B21001_024EA,B21001_024MA,B21001_025EA,B21001_025MA,B21001_026MA,B21001_026EA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029EA,B21001_029MA,B21001_030EA,B21001_030MA,B21001_031EA,B21001_031MA,B21001_032MA,B21001_032EA,B21001_033MA,B21001_033EA,state
0400000US13,6437595,3823,3092941,4095,1063727,4545,65886,5135,997841,6796,1281717,4751,224017,7654,1057700,8500,406303,2644,174204,5340,232099,5930,222855,3132,119450,3746,103405,4207,118339,2039,80750,2440,37589,2454,3344654,3341,1078931,3887,16201,2845,1062730,4452,1349139,3855,38166,3884,1310973,5069,446275,2601,5439,987,440836,2766,260697,2459,3898,1005,256799,2767,209612,2772,3455,694,206157,2829,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,917646,2562,439009,2169,124943,2054,9062,1735,115881,2262,172151,1230,29281,2733,142870,2952,71488,694,28079,1918,43409,1885,35396,657,19091,1444,16305,1393,35031,349,20112,1269,14919,1267,478637,1505,123667,1268,3899,997,119768,1634,182252,1075,4373,1045,177879,1206,74250,618,1148,442,73102,784,41897,408,1006,352,40891,528,56571,523,742,325,55829,670,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1019061,1298,500208,1265,164641,1596,8842,1491,155799,2176,193572,1237,34236,2485,159336,2573,70574,642,33036,1786,37538,1929,41948,647,25773,1227,16175,1207,29473,541,21923,879,7550,906,518853,1319,164985,1659,1729,662,163256,1803,196771,1661,4708,1093,192063,1891,71798,788,948,302,70850,836,44346,697,779,338,43567,764,40953,552,870,432,40083,684,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9197524,2442,4431321,2666,1445173,2722,59639,4637,1385534,4527,1792520,2488,185915,6435,1606605,6603,595788,1636,220344,5150,375444,5341,333268,1389,159515,3865,173753,3961,264572,1252,181347,3518,83225,3576,4766203,2661,1422550,2840,10683,2042,1411867,3690,1856836,2595,20570,2408,1836266,4035,648504,1411,5571,1249,642933,1784,416356,1769,2566,649,413790,1823,421957,1559,7188,982,414769,1906,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4496185,1915,2173575,2219,680547,3090,31219,3355,649328,3814,880766,2565,133554,5594,747212,5894,305477,1241,129330,4020,176147,4188,173419,1023,91460,2631,81959,2570,133366,816,92278,2203,41088,2389,2322610,1805,675298,2551,4539,906,670759,2607,900583,2360,12946,1966,887637,2967,326343,1400,4013,968,322330,1640,208380,1098,2186,552,206194,1227,212006,1044,3734,919,208272,1500,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2192545,1245,1066353,1809,319167,1933,14287,1823,304880,2599,422482,2008,58484,3338,363998,3457,154365,1171,63700,2689,90665,2888,89755,632,47473,1914,42282,1994,80584,493,53321,1662,27263,1645,1126192,1710,312313,1933,1739,601,310574,2047,423013,1757,6124,921,416889,1916,159038,1031,1196,401,157842,1011,110219,1041,1163,378,109056,1114,121609,597,2424,606,119185,873,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1981969,1995,963722,2185,307557,2394,18743,2505,288814,3177,381217,2128,58101,3368,323116,3707,131634,1502,57311,2424,74323,2525,77300,1108,40906,1997,36394,2284,66014,958,46950,1493,19064,1503,1018247,1893,305445,2603,4157,1022,301288,2706,389830,2455,6778,1088,383052,2655,136158,1343,2405,739,133753,1426,90381,1004,1207,409,89174,1092,96433,906,1948,517,94485,1046,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3073085,2360,1472567,2534,451586,2804,24016,2423,427570,3668,592330,2654,89281,4370,503049,4366,218171,1170,90354,3878,127817,3980,128893,1075,62945,2525,65948,2623,81587,842,54520,1700,27067,1851,1600518,2245,454797,2564,3766,1050,451031,2825,625222,2704,10267,1538,614955,3079,235094,1450,2931,871,232163,1560,153415,1290,1469,612,151946,1277,131990,864,2203,584,129787,1070,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3234969,3024,1519902,3347,493712,3734,32018,2805,461694,4211,599775,3368,79598,4777,520177,5147,217207,1879,86824,3635,130383,3759,124897,1801,58933,2728,65964,2869,84311,1454,57519,2092,26792,2341,1715067,2130,528952,2869,6599,1366,522353,3013,657464,3212,9407,1395,648057,3389,238976,1775,2130,473,236846,1904,153039,1665,2188,688,150851,1665,136636,1608,2606,870,134030,1962,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1003350,1307,481705,1752,122191,1651,8693,1497,113498,2059,200810,1084,37384,2581,163426,2654,79323,430,36811,1670,42512,1635,44862,382,26298,1362,18564,1394,34519,385,25659,1182,8860,1165,521645,1037,124843,884,2018,783,122825,1173,213673,1029,4099,904,209574,1306,81195,391,1673,763,79522,783,49451,331,936,337,48515,492,52483,269,1781,506,50702,561,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4038360,2950,1899463,2735,562661,2560,33024,3675,529637,4872,799376,2538,126733,5401,672643,5873,280433,1478,114096,3829,166337,4050,146422,1275,75843,2677,70579,2608,110571,1143,80076,2504,30495,2414,2138897,1787,586617,2047,12776,2068,573841,3115,888721,2051,26704,3258,862017,3900,311102,1588,4788,950,306314,1799,175673,1269,2689,717,172984,1347,176784,1232,3925,1009,172859,1500,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4725900,1826,2251152,1964,662418,1916,25560,3121,636858,3977,939716,2253,86856,4479,852860,5318,317084,1151,112304,3914,204780,3799,173824,1340,91020,2892,82804,3153,158110,1160,112195,3218,45915,3257,2474748,1805,667198,1806,3415,900,663783,2006,993573,1600,8841,1427,984732,2019,349123,1031,3764,852,345359,1367,209906,1260,2130,546,207776,1400,254948,1041,7164,1038,247784,1470,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7347736,1783,3533826,2248,1068584,2394,41966,3242,1026618,3929,1453878,2236,188662,6017,1265216,6591,507830,1401,211121,4642,296709,4625,271368,1396,137380,3110,133988,3201,232166,1019,159927,3216,72239,3318,3813910,2432,1075607,2805,8098,1492,1067509,3011,1508099,2482,20724,1781,1487375,3185,539236,1398,5297,904,533939,1778,330923,1465,3437,721,327486,1648,360045,1167,6211,998,353834,1614,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3759713,1437,1846017,2275,577231,2346,18726,2254,558505,3092,769675,2238,97241,4578,672434,4676,248602,989,110949,3192,137653,3431,138992,883,78802,2346,60190,2402,111517,718,79378,1919,32139,1879,1913696,1775,562904,2209,3926,878,558978,2400,767652,1730,9756,1426,757896,2104,256331,987,2945,722,253386,1254,158103,932,1572,488,156531,995,168706,882,3960,681,164746,1114,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2070896,2257,972137,2625,310657,3144,17778,3084,292879,3550,381965,3531,61762,4171,320203,4856,139541,1853,51073,3252,88468,3494,86334,1824,44973,1892,41361,2264,53640,1555,35419,1515,18221,1884,1098759,1517,332613,2447,3675,953,328938,2681,417187,2725,6465,1248,410722,2914,151471,1249,2169,654,149302,1407,108761,1632,1512,617,107249,1678,88727,1566,1572,587,87155,1620,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4251339,2112,2036295,2647,624613,2424,36304,3435,588309,3611,808070,2349,132498,5163,675572,5614,292114,1782,135859,4602,156255,4391,178973,1085,101208,2652,77765,2771,132525,1113,97412,2099,35113,2092,2215044,2693,635582,2302,6375,1351,629207,2431,850106,2008,13577,1986,836529,2942,319716,1509,3901,925,315815,1689,210433,1327,2510,677,207923,1467,199207,1009,3873,865,195334,1280,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,704193,1097,345908,1378,98868,1275,7057,1591,91811,2066,135371,1445,23684,1891,111687,2356,56574,707,27485,1545,29089,1656,32223,541,19743,1030,12480,1093,22872,291,15893,915,6979,872,358285,1137,95356,1177,1969,853,93387,1648,141088,1272,2206,710,138882,1551,55872,702,810,317,55062,752,34443,621,980,430,33463,826,31526,411,810,338,30716,503,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1270888,1670,619031,1775,199339,1642,12104,1814,187235,2200,240325,1817,35034,2492,205291,3006,85768,1026,37579,1804,48189,2008,50196,612,28027,1220,22169,1240,43403,515,30009,1150,13394,1174,651857,1373,191928,1390,2398,854,189530,1674,247439,1404,5998,1154,241441,1842,88172,858,1183,435,86989,930,59634,580,1120,374,58514,698,64684,645,1155,362,63529,799,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1757343,1171,882701,1331,286522,1746,16503,2218,270019,2711,348732,1774,60813,3551,287919,3867,122404,1001,59842,2942,62562,3036,78805,865,46325,2323,32480,2238,46238,808,34611,1450,11627,1403,874642,1039,276421,1632,2671,727,273750,1763,329274,1743,7538,1397,321736,2214,126314,826,2085,811,124229,1047,81047,928,1564,536,79483,996,61586,757,1681,587,59905,936,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,967192,1098,470205,1268,122885,1379,8025,1541,114860,1622,209386,1382,32976,2566,176410,2831,71309,521,33825,2117,37484,2238,38222,354,23068,1261,15154,1332,28403,325,21523,1197,6880,1207,496987,1024,122696,1028,904,433,121792,1103,215548,1497,5143,950,210405,1889,74047,1052,1646,738,72401,1297,42304,422,1036,508,41268,609,42392,321,1457,400,40935,503,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6358519,1764,3030094,1949,863673,2011,27573,2781,836100,3617,1294709,1975,105171,5149,1189538,5384,431212,1624,138428,4095,292784,4352,235359,1569,109836,3278,125523,3350,205141,1212,138842,3278,66299,3155,3328425,1373,862117,1458,4596,1110,857521,1651,1361710,1557,9406,1717,1352304,2443,477088,1462,3952,828,473136,1613,294288,1592,3002,784,291286,1888,333222,1686,5631,1190,327591,2104,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1392242,1941,667486,1962,208790,2304,14498,2385,194292,3031,257584,2381,46032,3896,211552,3873,100025,1247,41706,2624,58319,2604,60246,1499,33214,1679,27032,2057,40841,1282,27216,1624,13625,1531,724756,987,211554,1967,2668,1237,208886,1958,276671,1971,7381,1527,269290,2275,109933,1054,2370,646,107563,1360,69358,1230,1505,509,67853,1339,57240,1151,1097,380,56143,1151,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14119047,3280,6670409,3953,2028221,3335,60637,4801,1967584,6091,2728570,3118,220389,6856,2508181,6999,939004,1680,272572,6153,666432,6449,527952,1634,222130,4711,305822,5155,446662,1434,261644,4714,185018,4686,7448638,2841,2064703,3035,10981,1913,2053722,3671,2912080,2589,26118,2604,2885962,3948,1075596,1757,6348,1107,1069248,2028,670637,1666,4881,887,665756,1831,725622,1551,12572,1864,713050,2424,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6240503,3945,2982124,4839,942560,5545,60586,4459,881974,6131,1203455,5221,195017,7405,1008438,8931,420855,2326,169847,5286,251008,5284,248531,2198,127327,3287,121204,3609,166723,1813,113649,2575,53074,2660,3258379,3076,944416,4069,13336,1873,931080,4430,1274426,4377,29899,2935,1244527,5579,468916,2469,5976,1185,462940,2718,302295,2141,3491,856,298804,2276,268326,1893,4703,893,263623,1968,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,470198,929,230406,999,69900,1061,5782,1058,64118,1398,90181,1007,14147,1388,76034,1725,33127,369,13945,983,19182,997,19154,379,9592,731,9562,794,18044,254,10239,620,7805,647,239792,984,67943,953,1929,586,66014,1052,89930,820,1820,502,88110,1048,32462,269,480,299,31982,334,22398,348,222,166,22176,381,27059,356,323,175,26736,392,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
