GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005EA,B23002A_005MA,B23002A_006MA,B23002A_006EA,B23002A_007MA,B23002A_007EA,B23002A_008MA,B23002A_008EA,B23002A_009MA,B23002A_009EA,B23002A_010EA,B23002A_010MA,B23002A_011EA,B23002A_011MA,B23002A_012MA,B23002A_012EA,B23002A_013MA,B23002A_013EA,B23002A_014MA,B23002A_014EA,B23002A_015EA,B23002A_015MA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018MA,B23002A_018EA,B23002A_019MA,B23002A_019EA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023MA,B23002A_023EA,B23002A_024MA,B23002A_024EA,B23002A_025MA,B23002A_025EA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030MA,B23002A_030EA,B23002A_031EA,B23002A_031MA,B23002A_032EA,B23002A_032MA,B23002A_033MA,B23002A_033EA,B23002A_034MA,B23002A_034EA,B23002A_035EA,B23002A_035MA,B23002A_036MA,B23002A_036EA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039MA,B23002A_039EA,B23002A_040EA,B23002A_040MA,B23002A_041MA,B23002A_041EA,B23002A_042EA,B23002A_042MA,B23002A_043EA,B23002A_043MA,B23002A_044MA,B23002A_044EA,B23002A_045MA,B23002A_045EA,B23002A_046EA,B23002A_046MA,B23002A_047MA,B23002A_047EA,B23002A_048EA,B23002A_048MA,B23002A_049EA,B23002A_049MA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052MA,B23002A_052EA,B23002A_053EA,B23002A_053MA,B23002A_054EA,B23002A_054MA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059MA,B23002A_059EA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066EA,B23002A_066MA,B23002A_067MA,B23002A_067EA,B23002A_068MA,B23002A_068EA,B23002A_069MA,B23002A_069EA,B23002A_070MA,B23002A_070EA,B23002A_071EA,B23002A_071MA,B23002A_072MA,B23002A_072EA,B23002A_073MA,B23002A_073EA,B23002A_074MA,B23002A_074EA,B23002A_075EA,B23002A_075MA,B23002A_076EA,B23002A_076MA,B23002A_077EA,B23002A_077MA,B23002A_078MA,B23002A_078EA,B23002A_079MA,B23002A_079EA,state
0400000US01,2535352,4250,1231531,3045,77626,2886,39961,2553,0,270,39961,2553,31728,2315,8233,1543,37665,2897,103173,1964,83373,2903,1053,641,82320,2928,74364,3144,7956,1375,19800,2384,665849,2360,594383,4766,7879,1508,586504,4735,564294,5067,22210,2533,71466,4115,186837,693,121214,3310,506,374,120708,3365,117933,3347,2775,770,65623,3301,64890,2555,19655,1838,19131,1808,524,328,45235,2372,133156,2596,15950,1968,15537,1962,413,281,117206,2725,1303821,2842,73730,2767,32672,2507,46,79,32626,2505,25842,2472,6784,1339,41058,2501,97756,1911,69955,2512,213,246,69742,2501,63103,2480,6639,1608,27801,2040,671008,1776,467654,6928,800,423,466854,6895,442579,6945,24275,2050,203354,6664,199214,436,95969,3331,139,166,95830,3330,93038,3299,2792,708,103245,3264,75345,2684,14406,1469,14036,1423,370,242,60939,2816,186768,2749,9694,1321,9455,1308,239,183,177074,2646,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,345871,1958,178402,1302,13348,890,5728,1121,0,233,5728,1121,4553,974,1175,539,7620,1159,16585,673,14230,1167,1212,492,13018,1211,11268,1084,1750,659,2355,826,104664,1019,96484,1397,4299,830,92185,1500,87199,1977,4986,998,8180,1189,28359,364,18923,1203,0,233,18923,1203,17857,1202,1066,545,9436,1157,5766,755,2002,511,1789,449,213,192,3764,674,9680,733,1225,400,1225,400,0,233,8455,727,167469,1472,13009,954,7440,912,0,233,7440,912,6403,993,1037,528,5569,887,13687,953,10331,988,180,148,10151,994,8989,1085,1162,576,3356,756,101437,1082,77767,2248,300,202,77467,2259,74744,2318,2723,600,23670,2123,23558,425,14035,1068,0,233,14035,1068,13665,1076,370,249,9523,1013,5301,543,1539,500,1516,506,23,38,3762,563,10477,567,823,297,823,297,0,233,9654,566,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3485838,13929,1713209,8724,110278,3189,61758,3676,162,154,61596,3684,50185,3550,11411,1728,48520,3352,145371,3655,124736,3867,2197,811,122539,3983,111983,3862,10556,1910,20635,2668,918924,6253,831398,7416,8819,1449,822579,7719,789975,7420,32604,4073,87526,5169,237561,1686,155586,3829,242,197,155344,3858,149154,3724,6190,1323,81975,3816,94560,3495,26553,2769,25602,2643,951,425,68007,3434,206515,3401,22161,2210,20995,2068,1166,500,184354,3286,1772629,7655,104462,3935,52777,3310,0,291,52777,3310,43907,3279,8870,1552,51685,3483,144035,2863,103544,4035,627,448,102917,4029,95375,3929,7542,1452,40491,4158,896078,5591,655068,8343,980,458,654088,8361,618954,7986,35134,3529,241010,6759,261142,1719,135548,4541,0,291,135548,4541,131094,4591,4454,965,125594,4290,103103,3243,19246,1904,18981,1897,265,183,83857,3596,263809,3394,16619,2175,16039,2142,580,402,247190,3800,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1707396,5030,829622,3017,57356,2749,31408,2922,189,172,31219,2905,25440,2757,5779,1085,25948,2245,67267,2245,57544,2549,436,375,57108,2627,50665,3091,6443,1406,9723,2033,439163,2208,388638,3821,2467,657,386171,3966,370480,4154,15691,2062,50525,3343,125400,452,77650,2553,309,247,77341,2581,74752,2526,2589,725,47750,2474,47575,1790,15646,1805,15104,1795,542,314,31929,1808,92861,1707,10905,1348,10359,1332,546,372,81956,1874,877774,2904,50917,2274,26560,2556,134,164,26426,2541,21925,2260,4501,1257,24357,2019,68099,2210,48827,1926,93,112,48734,1944,44506,2118,4228,1130,19272,1935,443096,2166,326587,6061,577,394,326010,6111,309059,5603,16951,2373,116509,5476,134560,519,71538,2781,0,260,71538,2781,68882,2779,2656,791,63022,2728,53393,2051,12186,1430,11738,1407,448,255,41207,1905,127709,2014,7533,1205,7403,1191,130,124,120176,2386,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16723157,58076,8249925,33034,574152,8442,240300,6597,918,577,239382,6666,183644,6651,55738,3902,333852,7996,686916,10859,565095,11788,7935,1464,557160,12002,497769,10754,59391,5136,121821,7268,4657775,21727,4188507,22709,36901,3408,4151606,22866,3948782,23286,202824,9261,469268,13191,1139087,5935,811131,8359,371,217,810760,8357,773752,8359,37008,2541,327956,7568,353120,6187,131190,4771,126065,4508,5125,1054,221930,5547,838875,6621,113057,4826,109305,4742,3752,995,725818,7153,8473232,29572,544074,8979,228414,7158,0,293,228414,7158,183341,7150,45073,4055,315660,9157,665770,7957,473101,9903,2119,944,470982,9641,423386,10204,47596,4296,192669,8272,4519098,18508,3211956,20284,3684,761,3208272,20460,3025472,21304,182800,7528,1307142,18798,1196300,6373,674010,10449,0,293,674010,10449,645886,9981,28124,2942,522290,10068,400316,6832,94757,4651,90486,4333,4271,1215,305559,7165,1147674,8163,74907,3831,71933,3797,2974,760,1072767,7867,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2983316,10157,1487727,6524,95642,2841,47934,2805,160,145,47774,2804,38121,2721,9653,1501,47708,3146,132151,2400,112734,3243,1658,616,111076,3318,102081,3353,8995,1782,19417,2898,886431,5223,818548,6668,8029,1341,810519,7026,777020,7823,33499,3281,67883,4052,195325,1605,142091,2802,227,168,141864,2846,135464,3006,6400,1161,53234,2498,58409,2292,20449,1902,19882,1904,567,309,37960,2196,119769,2147,20305,1802,19523,1782,782,381,99464,2126,1495589,5877,90054,2280,47077,2609,0,274,47077,2609,37780,2232,9297,1662,42977,2738,123246,2600,95628,3046,122,123,95506,3029,87389,3307,8117,1580,27618,2687,856427,5030,671701,6470,1352,466,670349,6414,635317,6901,35032,3680,184726,5775,199438,1317,121574,3315,96,121,121478,3318,116967,3315,4511,896,77864,3287,65669,2652,16642,1454,16134,1427,508,321,49027,2666,160755,2818,12007,1296,11611,1283,396,215,148748,2700,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2204181,7158,1057860,4626,68379,1941,33682,2269,0,274,33682,2269,25864,1923,7818,1197,34697,2396,73517,1892,59920,2877,445,302,59475,2881,53800,2842,5675,1155,13597,2185,584553,2948,534018,5479,3138,989,530880,5399,509843,5656,21037,1951,50535,4279,162926,950,124211,2726,0,274,124211,2726,118889,2725,5322,977,38715,2757,45073,2145,18571,1464,17821,1437,750,423,26502,1904,123412,2134,19073,1783,18637,1805,436,277,104339,2492,1146321,4326,62890,2246,31685,2414,0,274,31685,2414,26246,2221,5439,1206,31205,2749,70258,1409,54519,2395,108,132,54411,2419,49275,2511,5136,1192,15739,2187,603822,2861,473325,4959,179,181,473146,4953,453345,5593,19801,2565,130497,4860,173934,929,114605,2849,0,274,114605,2849,110037,3101,4568,966,59329,2896,53240,2209,16041,1524,15791,1498,250,186,37199,2204,182177,2293,14058,1496,13409,1462,649,420,168119,2724,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,487981,2396,236660,1665,13802,879,7542,883,0,262,7542,883,6211,840,1331,562,6260,842,19393,535,16253,1094,348,321,15905,1143,14356,1271,1549,606,3140,928,127788,1149,116885,1739,1384,674,115501,1887,111303,2055,4198,1022,10903,1371,35253,335,24318,1290,51,83,24267,1299,23502,1237,765,374,10935,1242,12780,1177,4106,767,4106,767,0,262,8674,1065,27644,1257,3676,742,3576,714,100,106,23968,1169,251321,1268,11888,806,5615,1244,0,262,5615,1244,4882,1163,733,339,6273,1295,19102,538,13548,1592,0,262,13548,1592,12658,1395,890,512,5554,1549,130596,760,102607,2160,48,84,102559,2179,98143,2219,4416,1076,27989,2174,38202,318,21597,1364,0,262,21597,1364,21332,1385,265,198,16605,1354,12812,1219,3028,608,2993,599,35,41,9784,1167,38721,1207,3083,594,2934,612,149,124,35638,1125,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,149073,2237,73041,1313,1419,275,258,183,0,286,258,183,258,183,0,286,1161,254,5868,637,4884,794,0,286,4884,794,4598,840,286,205,984,453,48169,1024,45395,1294,771,376,44624,1332,43710,1406,914,405,2774,822,9732,301,7729,626,39,65,7690,646,7472,629,218,192,2003,499,2840,452,2152,463,1985,462,167,165,688,333,5013,537,1433,483,1365,457,68,115,3580,548,76032,1398,1069,294,242,180,0,286,242,180,242,180,0,286,827,213,6798,289,5199,438,0,286,5199,438,5016,434,183,130,1599,414,47584,1131,39656,1536,42,69,39614,1540,38541,1660,1073,391,7928,1197,10269,409,7181,708,0,286,7181,708,6710,685,471,444,3088,572,2982,502,1009,390,912,366,97,158,1973,520,7330,508,887,445,887,445,0,286,6443,619,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,10917820,18128,5281259,12966,312281,5176,152828,4941,485,515,152343,4969,123638,5027,28705,2681,159453,5226,384315,4732,318811,6083,6026,1236,312785,6382,285599,7053,27186,3619,65504,4690,2646199,10657,2373708,14160,23185,2646,2350523,14524,2267013,15473,83510,5540,272491,8853,784369,1971,519905,7145,598,280,519307,7191,499059,7235,20248,2688,264464,7264,326827,6081,95175,4554,90714,4470,4461,1124,231652,6031,827268,6386,89103,4895,85585,4651,3518,921,738165,6759,5636561,8981,296476,5854,137446,5542,206,240,137240,5565,113515,4854,23725,3170,159030,6235,366101,4577,273491,5959,1575,854,271916,5848,249169,5875,22747,3140,92610,5439,2669810,6710,1967771,15024,3373,754,1964398,15081,1867103,15284,97295,5250,702039,14168,864718,2525,448481,6998,194,189,448287,6990,430419,6877,17868,1977,416237,6608,363020,7218,76599,3973,72130,3688,4469,1382,286421,7170,1076436,7929,61543,4316,58325,4280,3218,864,1014893,8998,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
