GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001MA,B24031_001EA,B24031_002MA,B24031_002EA,B24031_003EA,B24031_003MA,B24031_004EA,B24031_004MA,B24031_005EA,B24031_005MA,B24031_006MA,B24031_006EA,B24031_007MA,B24031_007EA,B24031_008EA,B24031_008MA,B24031_009EA,B24031_009MA,B24031_010EA,B24031_010MA,B24031_011MA,B24031_011EA,B24031_012MA,B24031_012EA,B24031_013MA,B24031_013EA,B24031_014EA,B24031_014MA,B24031_015EA,B24031_015MA,B24031_016EA,B24031_016MA,B24031_017MA,B24031_017EA,B24031_018MA,B24031_018EA,B24031_019EA,B24031_019MA,B24031_020EA,B24031_020MA,B24031_021EA,B24031_021MA,B24031_022MA,B24031_022EA,B24031_023MA,B24031_023EA,B24031_024EA,B24031_024MA,B24031_025EA,B24031_025MA,B24031_026EA,B24031_026MA,B24031_027MA,B24031_027EA,state
0400000US13,30306,197,22297,1851,21261,1399,42048,8048,27306,851,32401,759,39418,2540,22069,591,39544,1978,38087,2353,45723,3922,46178,1893,36411,738,39086,2006,31559,1673,36439,928,50501,1100,71431,19103,22961,1285,30056,633,33424,925,27051,639,13340,1253,21083,1775,12222,513,21840,686,36895,829,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30454,510,19293,3160,19221,3090,36250,0,38932,3524,31909,4239,32088,2685,21058,1002,35720,3018,32190,3134,55080,9716,33602,4768,34744,3639,38149,4732,31080,3017,32049,1601,43575,4755,100001,0,24370,2338,31205,1089,33044,2876,30013,1403,23169,1232,24191,3829,23034,1176,23352,2462,44397,2433,Hawaii,null,null,null,null,null,null,null,*,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24147,632,24140,2093,23463,2084,29986,9459,26514,1343,32063,1302,30015,2724,18292,1176,30366,1600,28426,2029,43047,7331,27545,2120,27933,2186,28191,2132,26526,6593,28031,2463,36828,1911,37462,2247,20512,2298,22956,1394,26227,1685,21470,1054,10644,649,17313,4200,9551,1191,17633,3095,33804,1619,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31894,178,27445,2665,25440,1958,45271,4071,37770,1399,36931,474,37365,1420,20718,452,40616,617,38588,2032,58177,3714,42796,2816,41970,632,45130,1496,35651,1138,37850,1229,51155,682,58329,14520,21282,801,30405,363,32636,739,28420,789,12965,548,16688,1344,12344,352,21480,592,47148,851,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29011,306,26472,1640,23846,2467,51868,5058,32594,1252,36326,426,36058,921,19664,819,39950,1290,37408,1503,47562,5084,32746,2956,32771,950,35140,945,27050,2603,29594,1542,40708,1694,39818,28166,18984,1461,27059,454,30184,791,25930,469,11045,440,17417,2710,10438,467,20202,842,35580,1044,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27593,320,24949,1590,24359,1867,36774,2212,31465,713,32415,607,32347,1886,18050,1077,37652,1706,35835,1298,49587,5044,28906,1920,34230,1431,35449,1341,28132,3385,27105,1505,37919,2554,45952,25391,18350,2004,26180,636,29292,1150,24576,772,10678,760,18123,2463,9618,791,19487,988,41094,902,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26994,357,23309,1612,21203,764,36662,2291,28946,2269,34802,1070,34041,2335,19527,1117,38758,2837,35947,2380,46026,3731,39462,2946,31699,1276,34341,2230,27105,2719,30831,1164,41588,1337,46667,20016,19127,1883,25903,725,28355,1303,24669,774,10440,658,12279,2234,10133,817,18825,1566,34442,1342,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26894,269,26528,1533,17360,2795,42721,3386,27992,1615,33590,892,34547,2299,16978,784,35909,1163,33556,2118,50117,6362,30266,2580,30902,812,31523,891,27610,2661,26711,1591,37929,2204,32311,18410,17257,1381,27232,660,28407,1283,26722,737,11330,446,17976,3117,10820,454,17464,1085,35480,985,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26305,345,40198,2685,21165,3029,49431,2439,27459,1396,40735,1159,34663,2334,16598,505,36323,1207,35340,1295,42288,4177,30961,2379,29772,1233,30164,1424,28251,3004,28550,1987,35302,1770,65278,70167,19994,1487,26754,831,29956,1036,24951,969,11958,498,19632,1928,11019,487,17586,1234,32601,1539,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26953,353,24760,4037,24343,4037,41357,15454,30278,1351,35515,1037,32879,3756,19416,1371,40658,2390,37206,3097,50959,2440,32120,3220,33358,2568,35845,2342,29003,4880,27053,2194,36651,2447,57848,19438,17337,2545,26575,633,29426,2128,25579,891,12219,995,18945,5945,11877,882,18350,2006,36979,1968,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,37364,310,21781,2315,20434,1773,42582,12903,35280,1001,43334,2040,40542,1179,22954,867,42011,1362,40959,1024,52827,10421,46994,2548,42804,1854,45463,1663,40185,2497,47451,1941,60340,1274,58981,17004,25900,1041,35543,644,38045,1141,33268,1524,15486,1053,18524,3206,15064,1110,27149,1244,57913,1952,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36520,260,25578,6333,22520,4662,38559,17150,40680,588,42601,1585,41062,1064,24061,1252,42252,1482,39870,2510,57432,5124,50026,3261,46428,1028,49937,1736,38004,2918,46878,1140,59824,2221,66378,18268,26190,902,35149,608,38123,1418,32583,834,16193,797,18973,4139,15891,793,23485,1508,50357,1149,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30968,172,22652,1661,20035,1838,43273,5539,31981,554,45357,617,37873,1540,18799,706,41458,792,38741,1939,55409,2711,38577,2684,33909,1093,36354,938,28069,1690,35224,975,46671,1096,54153,11616,21975,821,29841,553,32978,1001,27664,613,10609,288,15128,1346,10126,348,19032,1045,45454,716,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31654,183,24320,1246,22366,842,51285,2086,36515,540,37570,822,38715,1585,21576,743,41391,875,39656,1817,55102,3986,38850,3504,41005,742,42774,1844,32347,3243,37495,1498,47043,1469,61717,11990,23437,1061,30338,431,32376,787,29033,674,12325,692,19396,2414,11436,641,22169,871,44197,1865,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,24309,375,25852,2421,20640,2034,40814,4063,24746,1208,26357,792,30243,1503,17361,897,32143,1893,31721,1241,39240,5898,29320,2920,27997,1653,29453,1817,24366,2349,25650,1343,34715,2044,26051,23406,16769,2519,26104,786,27803,1595,25115,1050,12074,704,20121,1975,9396,1262,16950,1240,29495,1166,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27481,237,21196,1047,20174,1508,34909,5415,31562,589,32708,902,33693,2079,19079,723,38830,2401,35938,1422,51621,1887,37852,3363,33042,1427,35502,1071,27841,2183,31629,900,41015,1173,62738,13255,21509,1145,26047,499,28799,911,24637,706,11844,460,18046,1918,11107,457,21038,1027,34075,1231,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23613,598,24730,1537,21742,1404,40246,5545,30225,1655,30675,1915,30462,5135,17793,1312,35812,2868,34274,2454,47150,7669,24443,3236,26846,1858,27223,2778,26190,3631,27641,2723,32466,3026,46250,0,20569,1516,24850,1137,26738,1930,23856,1399,11023,600,12265,2701,10419,861,15884,1221,31657,1795,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26448,340,22227,798,21761,754,40574,4725,30088,1411,29163,1197,32802,1925,20237,1017,40613,1316,38501,1832,50546,4626,30169,3226,32081,998,33708,1872,23941,4778,27240,1926,36994,2164,51179,43737,20073,1687,26338,795,30542,1015,24139,1032,10493,570,13136,1711,10069,687,19444,1245,34182,1225,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30510,268,50998,3729,25037,6454,55914,2939,34113,2234,35425,2600,34233,3427,22856,1259,38908,3297,34724,2724,61877,3301,34426,4774,35136,2233,38163,4041,31142,1543,32185,2195,42282,2754,56203,20074,22473,2076,34756,1458,36946,1414,32184,1402,24462,690,25523,734,23535,882,23432,2052,49416,2492,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32750,679,25126,5688,24256,5612,32330,13004,37153,2308,42373,1821,40150,4452,22990,1226,41667,3293,37979,4623,60709,5098,41827,6190,37185,2574,39155,3380,32215,4328,42837,3028,53612,3835,51625,59217,28210,2406,31787,1077,34499,2012,30276,1523,13921,1383,18150,4465,12375,1603,23200,1995,40939,1518,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38437,550,29346,5736,26731,5501,54327,16351,39302,2080,44612,1420,42205,1098,23804,1058,42290,966,40772,760,61249,3455,58870,3245,52398,1553,60874,1248,35346,1761,46848,1318,57140,1905,56140,13450,27418,1680,36436,473,40415,654,33218,1196,17820,796,26321,1947,15777,586,25178,1133,52822,1659,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24525,526,30098,2322,21349,1449,41396,1688,23751,1510,28192,4356,31709,3095,16347,713,36507,2333,34058,2171,48741,6486,29647,3409,27100,1953,28150,3268,26138,3253,35019,2907,45789,3280,100001,0,16650,2534,25968,1015,30279,1199,23280,1100,11728,499,19127,2218,10895,460,17684,2019,36249,1423,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,33285,293,21122,1485,19371,1390,41914,5815,32483,1039,37305,695,37248,1003,20917,334,40747,464,38156,1786,60228,3899,48959,2020,46023,810,51595,578,35646,1165,40965,556,51479,475,62294,12356,25364,734,32634,429,37946,898,30835,256,17499,616,23440,2360,16463,441,22265,637,48538,1424,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,26950,189,21055,1154,20167,1830,42580,8690,25261,487,30845,533,34378,1728,20010,552,36824,1025,35367,1073,46107,3173,36434,1688,35929,802,38912,1975,30667,1666,30840,918,43427,2273,58004,26415,20662,780,27366,384,28930,783,26573,468,11397,368,14945,2683,11117,363,19839,1230,35728,767,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25464,527,29424,1734,25647,2004,41467,2067,28047,1864,28998,1980,33002,2870,20381,1094,41052,1267,38436,3525,52289,4305,26153,2929,24981,1756,25903,2389,22546,2697,26335,3151,30589,2220,22308,26445,19609,2034,24911,922,30397,1576,22191,791,10757,651,15486,3863,10127,928,20186,2516,33967,1899,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,29728,277,26259,1794,21873,2097,38171,4649,31138,506,36845,380,35421,790,19824,448,40058,807,37746,1211,49030,3216,35137,1944,35366,762,37527,1318,28825,1821,31450,602,42744,1252,48931,3851,20036,856,28869,492,32600,768,26858,413,10533,257,14076,2354,10196,256,20185,834,42008,676,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25379,305,31878,1327,18996,3081,43726,2702,25970,771,32155,584,33813,2667,16669,507,36833,1702,35407,1787,41746,2513,30737,1682,29249,1239,30708,1055,26384,1238,25457,1243,35926,1491,67736,86208,17329,1684,24658,742,28298,771,22609,823,10703,568,15141,1571,9879,787,17811,1211,35909,1099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27661,531,21247,1662,20863,1643,39489,8713,31755,1064,34300,1260,37608,2812,20593,882,41275,927,39011,2680,56009,4459,31172,1974,33277,2009,36469,1217,26828,3234,29630,1829,37980,2399,47698,8500,18595,1409,26800,618,28398,2127,26224,681,12124,491,15247,2201,11796,490,18701,1479,42033,988,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30338,164,27648,1790,22834,1256,40413,1830,32485,841,36501,435,35386,895,19147,604,40419,503,36887,834,52373,1945,37095,1308,36126,664,37436,979,31665,1064,35880,774,45812,928,67234,8734,21838,624,29975,460,34045,748,27442,421,11514,305,14259,1785,11229,333,20326,613,41893,674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32169,543,27064,7584,25344,5941,51308,15311,36660,2889,35065,1329,40858,2514,23366,1858,46468,2381,44423,3335,56695,6807,41342,2070,40538,3065,41261,2085,34772,5851,35086,3232,49701,3536,42349,28233,23398,2741,33452,1898,38316,3452,31178,1379,16517,1959,30879,2102,13060,1863,24371,2691,51991,3532,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26448,254,22024,2287,20848,2332,36475,5801,26202,811,31975,617,33705,2888,19129,731,36291,1840,31233,1336,50318,4033,32555,3016,30425,1048,31068,1103,27967,3627,29168,1374,37739,2214,62221,37171,19525,1166,26835,624,28131,1118,26227,688,12792,899,16571,1802,12265,562,19091,1856,33124,896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24814,362,21389,1079,20962,1064,35180,6661,28781,1454,26446,1334,33302,3501,19080,1643,35739,1795,34127,3177,41772,2969,26385,2407,27796,1397,27796,1586,27796,3603,26376,3310,34370,2815,29063,56733,18509,1596,25760,901,26753,1570,25192,1183,11640,972,16335,3485,10774,934,19316,1175,31962,1560,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26966,189,22127,1349,20622,1419,36568,4209,26241,702,31188,433,31357,1142,18509,759,38302,2455,36242,1541,45356,2441,31296,1143,31650,737,32638,1715,29650,2328,30189,963,40354,1458,46431,19680,20303,1248,28722,946,31226,625,26814,732,12424,489,21793,2400,11571,373,19862,960,35683,918,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27184,178,36415,1106,19826,984,52096,1238,24280,592,36412,497,35800,635,19581,479,37316,841,36407,786,44324,3307,40210,1629,33478,931,35933,696,28498,1023,32304,750,47316,1294,44868,11061,18913,739,27500,415,30902,457,25253,376,11606,208,16012,994,11272,215,17812,704,36143,536,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
