GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001E,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_004M,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001MA,S2406_C01_001EA,S2406_C01_002MA,S2406_C01_002EA,S2406_C01_003EA,S2406_C01_003MA,S2406_C01_004EA,S2406_C01_004MA,S2406_C01_005EA,S2406_C01_005MA,S2406_C01_006MA,S2406_C01_006EA,S2406_C01_007EA,S2406_C01_007MA,S2406_C02_001MA,S2406_C02_001EA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003MA,S2406_C02_003EA,S2406_C02_004MA,S2406_C02_004EA,S2406_C02_005MA,S2406_C02_005EA,S2406_C02_006MA,S2406_C02_006EA,S2406_C02_007EA,S2406_C02_007MA,S2406_C03_001EA,S2406_C03_001MA,S2406_C03_002MA,S2406_C03_002EA,S2406_C03_003EA,S2406_C03_003MA,S2406_C03_004MA,S2406_C03_004EA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007MA,S2406_C03_007EA,S2406_C04_001EA,S2406_C04_001MA,S2406_C04_002EA,S2406_C04_002MA,S2406_C04_003MA,S2406_C04_003EA,S2406_C04_004EA,S2406_C04_004MA,S2406_C04_005MA,S2406_C04_005EA,S2406_C04_006MA,S2406_C04_006EA,S2406_C04_007EA,S2406_C04_007MA,S2406_C05_001EA,S2406_C05_001MA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003MA,S2406_C05_003EA,S2406_C05_004MA,S2406_C05_004EA,S2406_C05_005EA,S2406_C05_005MA,S2406_C05_006EA,S2406_C05_006MA,S2406_C05_007EA,S2406_C05_007MA,S2406_C06_001MA,S2406_C06_001EA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003MA,S2406_C06_003EA,S2406_C06_004EA,S2406_C06_004MA,S2406_C06_005MA,S2406_C06_005EA,S2406_C06_006MA,S2406_C06_006EA,S2406_C06_007EA,S2406_C06_007MA,state
0400000US01,2001628,16432,655178,12021,337868,9876,487793,10353,202422,7149,318367,8877,8.5,-888888888.0,68.0,0.6,52.6,1.1,65.4,1.5,76.0,1.0,73.2,1.4,87.2,0.9,-888888888,-888888888,3.0,0.2,4.5,0.4,1.6,0.4,3.1,0.4,3.5,0.6,1.1,0.3,-888888888,-888888888,6.6,0.3,12.3,0.7,6.3,0.8,4.4,0.4,1.6,0.4,1.7,0.4,-888888888,-888888888,16.7,0.4,26.2,0.9,17.6,1.0,12.3,0.7,9.6,1.1,7.3,0.7,-888888888,-888888888,5.7,0.3,4.4,0.4,9.2,0.9,4.1,0.5,12.1,1.2,2.8,0.5,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),01
0400000US02,351496,5687,129230,5230,67497,4653,75326,4300,41592,2693,37851,2969,4.5,-888888888.0,53.9,1.4,34.1,2.2,58.2,3.2,68.6,2.7,62.7,3.6,75.0,3.7,-888888888,-888888888,3.0,0.5,3.7,0.9,2.0,0.9,2.7,0.8,4.5,1.8,1.2,0.8,-888888888,-888888888,10.6,0.8,16.0,1.7,11.7,2.2,7.3,1.4,3.2,1.1,5.4,2.1,-888888888,-888888888,26.0,1.2,40.5,2.1,21.3,2.3,17.2,1.9,17.2,3.1,11.7,2.2,-888888888,-888888888,6.5,0.7,5.8,1.0,6.9,1.7,4.2,1.2,12.5,2.3,6.6,1.9,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),02
0400000US04,2757652,15740,962184,16997,557485,13646,723509,14968,251850,9415,262624,9169,8.9,-888888888.0,69.0,0.5,57.0,0.9,66.6,1.1,78.6,0.9,76.7,1.4,84.7,1.2,-888888888,-888888888,3.6,0.2,5.3,0.3,2.0,0.3,3.1,0.3,3.7,0.7,1.7,0.4,-888888888,-888888888,6.4,0.3,11.1,0.5,4.8,0.4,4.6,0.4,1.6,0.3,2.6,0.5,-888888888,-888888888,14.9,0.4,21.8,0.7,17.6,0.9,9.1,0.5,7.8,0.9,6.5,0.8,-888888888,-888888888,6.1,0.3,4.9,0.3,9.1,0.8,4.5,0.4,10.2,1.1,4.6,0.7,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),04
0400000US05,1252225,10577,390797,9010,216664,7555,299383,9720,133700,5425,211681,7142,5.8,-888888888.0,65.7,0.7,47.7,1.4,61.5,1.9,75.1,1.4,71.9,2.2,85.8,1.1,-888888888,-888888888,3.3,0.3,4.7,0.5,1.7,0.4,3.6,0.6,4.3,0.9,1.4,0.4,-888888888,-888888888,7.0,0.4,12.6,0.8,6.9,1.0,5.2,0.7,1.5,0.6,2.8,0.6,-888888888,-888888888,17.6,0.6,29.0,1.2,21.2,1.6,11.4,1.0,9.4,1.3,6.6,0.8,-888888888,-888888888,6.5,0.4,6.1,0.6,8.7,1.0,4.6,0.6,12.9,1.5,3.4,0.6,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),05
0400000US06,16778061,43364,6172941,33817,3185329,30501,4037377,34353,1523386,19886,1859028,24103,7.4,-888888888.0,67.4,0.2,55.4,0.3,64.4,0.5,76.3,0.3,75.7,0.6,86.0,0.4,-888888888,-888888888,3.3,0.1,4.9,0.1,1.7,0.1,3.2,0.1,2.8,0.2,1.4,0.1,-888888888,-888888888,6.8,0.1,11.4,0.2,5.1,0.2,4.9,0.2,2.1,0.2,2.7,0.2,-888888888,-888888888,13.9,0.1,19.9,0.3,16.8,0.4,9.7,0.2,5.7,0.3,4.6,0.3,-888888888,-888888888,8.6,0.1,8.4,0.2,12.0,0.3,6.0,0.2,13.7,0.5,5.3,0.3,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),06
0400000US08,2559194,14129,1022761,14332,449141,11436,618564,12005,243041,8380,225687,8417,7.9,-888888888.0,66.4,0.5,55.1,0.8,67.6,1.2,75.1,0.9,73.2,1.4,83.7,1.3,-888888888,-888888888,4.9,0.2,6.1,0.3,2.7,0.4,4.9,0.4,5.8,0.7,2.7,0.6,-888888888,-888888888,8.0,0.3,12.3,0.5,6.2,0.6,6.1,0.5,2.1,0.4,3.4,0.7,-888888888,-888888888,14.2,0.4,20.0,0.7,15.1,0.9,9.6,0.6,7.1,0.9,6.1,0.6,-888888888,-888888888,6.6,0.2,6.5,0.4,8.4,0.7,4.3,0.4,11.9,0.9,4.1,0.7,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),08
0400000US09,1760162,12115,729911,10874,318608,9712,417856,8961,123233,5891,170554,6538,6.7,-888888888.0,67.3,0.5,56.6,1.0,66.1,1.3,78.6,1.0,66.6,2.3,88.0,1.3,-888888888,-888888888,3.2,0.2,3.9,0.3,1.8,0.4,3.1,0.4,5.3,1.0,1.2,0.4,-888888888,-888888888,9.9,0.4,15.2,0.7,8.8,0.9,5.9,0.5,4.0,1.0,3.5,0.6,-888888888,-888888888,13.3,0.4,18.3,0.7,15.3,1.0,8.3,0.6,7.2,1.1,4.5,0.9,-888888888,-888888888,6.4,0.3,6.0,0.5,8.1,0.7,4.2,0.5,16.9,1.8,2.8,0.5,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),09
0400000US10,427114,5448,156616,5632,80404,4586,107854,5042,36065,2745,46175,2997,5.6,-888888888.0,69.3,1.2,58.2,2.0,66.4,2.6,78.2,2.0,75.4,3.6,86.1,2.2,-888888888,-888888888,3.3,0.4,3.6,0.6,1.8,0.7,3.1,1.0,7.8,2.3,1.5,0.8,-888888888,-888888888,7.9,0.7,12.5,1.4,7.4,1.5,5.9,0.8,2.2,1.0,2.4,1.0,-888888888,-888888888,15.1,0.8,21.4,1.4,17.5,2.2,9.9,1.4,6.7,2.2,7.8,1.7,-888888888,-888888888,4.5,0.5,4.3,0.9,6.8,1.5,2.9,0.7,7.9,2.3,2.2,0.8,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),10
0400000US11,326957,6480,195837,5625,50307,3437,58129,4080,10261,1960,12423,1688,10.9,-888888888.0,47.5,1.5,36.8,1.9,67.7,3.5,59.0,3.2,72.2,8.4,60.2,7.1,-888888888,-888888888,2.4,0.4,2.4,0.5,3.3,1.7,2.0,0.9,0.5,0.8,1.2,1.6,-888888888,-888888888,19.2,1.2,25.0,1.5,6.4,1.7,15.3,2.8,5.0,3.3,9.6,4.2,-888888888,-888888888,25.3,1.1,30.3,1.6,15.7,2.3,20.4,2.5,15.3,7.2,18.0,6.2,-888888888,-888888888,5.6,0.7,5.5,0.8,6.9,1.8,3.4,1.1,6.9,4.6,10.9,4.5,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),11
0400000US12,8277586,31488,2787215,31841,1694212,24808,2318898,31290,738016,17307,739245,18694,9.7,-888888888.0,68.9,0.3,56.2,0.5,69.2,0.7,78.6,0.5,71.5,1.1,83.3,0.8,-888888888,-888888888,5.7,0.1,7.9,0.3,3.3,0.3,4.6,0.2,8.4,0.5,3.4,0.4,-888888888,-888888888,6.3,0.1,10.9,0.3,4.9,0.3,4.5,0.2,1.8,0.3,2.3,0.3,-888888888,-888888888,13.0,0.2,20.1,0.4,13.6,0.4,8.3,0.3,6.6,0.6,6.5,0.5,-888888888,-888888888,6.1,0.2,4.9,0.2,9.0,0.5,4.1,0.2,11.7,0.7,4.4,0.4,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),12
