GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002EA,C16010_002MA,C16010_003EA,C16010_003MA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007MA,C16010_007EA,C16010_008EA,C16010_008MA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011MA,C16010_011EA,C16010_012MA,C16010_012EA,C16010_013EA,C16010_013MA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016MA,C16010_016EA,C16010_017MA,C16010_017EA,C16010_018EA,C16010_018MA,C16010_019EA,C16010_019MA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022MA,C16010_022EA,C16010_023MA,C16010_023EA,C16010_024EA,C16010_024MA,C16010_025EA,C16010_025MA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029EA,C16010_029MA,C16010_030EA,C16010_030MA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033MA,C16010_033EA,C16010_034MA,C16010_034EA,C16010_035EA,C16010_035MA,C16010_036EA,C16010_036MA,C16010_037EA,C16010_037MA,state
0400000US13,6896026,7876,893436,18273,399734,12898,238047,10691,134246,7960,27441,3105,493702,12940,411389,11553,57832,3937,24481,3722,1936501,27688,1112016,23071,967029,21316,91154,6369,53833,4889,824485,17637,760292,16129,34061,3246,30132,3381,1934611,23119,1316957,20303,1194887,20654,61504,4212,60566,4639,617654,12240,571079,11668,21133,2969,25442,3300,2131478,23197,1618310,21777,1383059,21072,63477,4517,171774,7664,513168,10330,440731,9651,18552,2609,53885,3562,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,997744,1487,77131,4858,31655,3228,10379,1708,1985,903,19291,3010,45476,3192,18926,1986,399,326,26151,2520,280494,7677,167907,6982,119098,6007,2731,886,46078,4033,112587,4809,82511,4373,1002,581,29074,2676,311439,7793,216907,7112,160024,6358,6037,1504,50846,3729,94532,4987,73529,4364,2203,811,18800,2652,328680,8309,235489,6791,178181,6065,6295,1668,51013,4433,93191,4727,73841,4312,1367,539,17983,2072,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1111788,2996,101739,6065,48556,4176,26147,2983,20653,2419,1756,884,53183,3869,39702,3236,11801,1810,1680,683,313029,8707,179235,6609,160855,6220,13814,2563,4566,1454,133794,6125,125996,5743,4636,1288,3162,1020,399362,9222,249113,7597,229487,7165,14637,2346,4989,1351,150249,5814,142649,5400,3944,953,3656,1124,297658,8401,207446,6756,193453,6824,6764,1611,7229,1502,90212,3610,84522,3749,1761,575,3929,1224,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8707057,4107,949880,14248,437085,11964,162025,6243,237112,9842,37948,3670,512795,9786,303131,7233,151475,5513,58189,4207,2272174,23786,1297232,21075,953332,15682,238507,9098,105393,6603,974942,15331,825417,12870,75214,4989,74311,5754,2487198,25802,1704243,21129,1403397,17725,176586,7305,124260,6013,782955,14487,689658,13131,39217,3271,54080,3794,2997805,23230,2298431,21096,1828019,19630,121918,6555,348494,9072,699374,12154,550878,10150,25074,2852,123422,5928,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4435317,5484,504862,13397,216767,8555,150049,6760,46708,3906,20010,2558,288095,9464,245253,8469,22919,2342,19923,2185,1450767,16869,811271,13074,763042,12806,32302,3001,15927,2355,639496,12161,610559,11762,17043,2386,11894,1691,1290230,17957,899505,15269,854149,15570,25056,2850,20300,2679,390725,9061,372838,8797,9385,1780,8502,1445,1189458,16756,905683,15352,827209,14106,23657,3012,54817,4257,283775,8421,258572,8004,5585,1446,19618,2415,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2093909,4112,165605,5829,79418,4127,45738,2872,22538,2443,11142,1842,86187,3826,72785,3742,7119,1209,6283,1294,639230,9342,364536,8165,339223,7826,14592,2203,10721,2109,274694,5692,264652,5622,4688,1009,5354,1202,683254,10298,495519,8974,474118,8643,8654,1446,12747,2310,187735,5754,180257,5541,1813,555,5665,1159,605820,10089,467717,8980,436572,8748,7163,1246,23982,3226,138103,5041,127751,4899,1862,698,8490,1469,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1904528,4714,171263,6105,87016,4650,43599,3414,36682,2569,6735,1215,84247,4025,64577,3732,14621,1774,5049,1405,490769,9256,277779,7002,241436,5941,26413,2411,9930,1958,212990,6734,200517,6411,7097,1164,5376,1397,599754,10133,416692,8731,382690,7979,20723,2477,13279,2153,183062,5583,172644,5360,5082,982,5336,1087,642742,8738,484185,8259,443049,8136,13175,2093,27961,2527,158557,5242,146078,4542,2743,661,9736,1675,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3018953,4219,412486,10500,124248,6318,103449,5829,13901,2013,6898,1460,288238,7726,274941,7504,4954,1016,8343,1743,997060,13324,525156,10049,495877,10346,14549,2419,14730,2841,471904,10535,459665,9659,5067,1488,7172,1787,885855,14872,583142,11776,557376,11087,11530,1681,14236,2257,302713,9301,292972,9136,4611,1155,5130,1181,723552,14286,545079,12564,507716,11536,13310,1817,24053,2897,178473,5509,167361,5125,2524,824,8588,1619,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3120277,5335,463819,13119,170952,7005,138570,6479,23482,2871,8900,1779,292867,9434,251524,9354,14138,2065,27205,2860,1061526,16630,585844,13267,543342,12818,22100,3140,20402,2199,475682,12392,441620,12134,8329,1671,25733,2644,852407,15236,565077,12760,527402,12284,19970,2613,17705,2521,287330,9247,268388,9262,6846,1404,12096,1765,742525,14163,555044,11815,510332,11906,15420,2313,29292,3839,187481,7473,170074,6861,4753,1240,12654,2137,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,971740,1752,74787,4420,24537,2502,22116,2433,674,345,1747,494,50250,3502,43641,3180,235,213,6374,1156,300716,8414,173073,6040,166330,5680,897,488,5846,1078,127643,5303,118491,4957,900,519,8252,1327,284630,6494,192837,6110,183379,5461,1471,721,7987,1445,91793,4148,86607,3991,647,365,4539,1016,311607,7617,220039,6516,206465,6504,1371,444,12203,1865,91568,4816,84866,4584,989,467,5713,1295,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4167604,3603,420009,12571,207355,8989,98227,6014,89114,5095,20014,2778,212654,8455,164438,7619,26993,2632,21223,2582,1020828,14413,620090,11532,516039,8932,59874,4796,44177,4391,400738,9159,359156,9565,14914,2190,26668,2921,1074187,17936,764026,14085,646089,12665,50706,4077,67231,5384,310161,7552,275334,6870,10613,1679,24214,2657,1652580,17874,1296115,15015,1029799,12801,55555,4151,210761,8348,356465,8211,288449,7226,10677,1575,57339,4101,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4788573,2290,442458,11915,183896,7289,68829,4877,60605,5195,54462,4543,258562,8079,128981,6305,55292,3706,74289,4094,1163526,17509,687952,14814,483518,13073,93489,5510,110945,6992,475574,11314,393587,10762,28967,3242,53020,3473,1103918,16371,772224,13948,605631,11551,71007,5425,95586,6006,331694,8961,279011,7634,21859,2379,30824,2684,2078671,18160,1610444,16626,1311168,15393,55794,3849,243482,7400,468227,10558,376693,9420,13879,1887,77655,5310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6819310,4660,619966,12194,230808,7162,164985,6613,35137,2517,30686,3168,389158,9043,320070,8179,21518,1868,47570,3687,1969839,19342,1029390,16192,950809,14994,30799,3152,47782,4332,940449,14636,886055,14433,13098,1634,41296,3413,2243941,19771,1463076,16105,1379728,15325,26569,2267,56779,3838,780865,11489,735580,11156,12448,1584,32837,3009,1985564,19449,1449950,17076,1271005,14827,26094,2401,152851,5777,535614,9302,474595,8970,8578,1176,52441,3189,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3778416,3685,261634,8228,124731,4866,63055,3256,32952,2877,28724,2996,136903,6053,94465,4792,11622,1785,30816,2880,938908,13758,544858,10751,483929,9856,23921,2500,37008,3570,394050,8475,370525,8218,5667,1292,17858,1937,1215748,13387,886829,12811,816769,11122,18498,2254,51562,3818,328919,7202,309807,7347,4332,996,14780,1927,1362126,13345,1063361,12425,959630,12053,17994,2035,85737,4740,298765,7274,271408,7177,3949,888,23408,2208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1959341,5822,305968,10792,104188,6229,94357,5974,7502,1362,2329,926,201780,8212,192842,7787,5898,1749,3040,855,595611,12037,317055,10397,306545,10086,6938,1509,3572,1107,278556,9507,271289,9791,4018,1260,3249,1039,629265,12552,410823,10811,401290,10787,4944,1285,4589,1326,218442,8099,213294,7995,2322,851,2826,907,428497,12883,307614,10543,294305,9888,6314,1446,6995,1630,120883,6266,115814,6124,1437,664,3632,1049,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4150275,6313,427539,10658,167917,7682,138460,7359,20973,2911,8484,1537,259622,6897,241268,6419,7046,1653,11308,1744,1277505,19711,700084,14234,664751,13716,17028,2873,18305,2632,577421,11606,560937,11511,6512,1340,9972,2001,1239392,16366,824875,13584,787355,12813,17193,2598,20327,2826,414517,10263,399019,9876,4124,913,11374,1705,1205839,16749,916852,13894,847973,13359,15193,1945,53686,3936,288987,8528,268766,8167,4780,1050,15441,1885,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,723666,2332,50729,3190,22907,2619,18130,2045,2477,1339,2300,920,27822,2508,25218,2324,883,378,1721,746,203141,6517,116424,5146,113383,5122,1358,594,1683,589,86717,3704,85193,3750,432,291,1092,379,235979,6802,153458,5911,147923,5855,1968,561,3567,1076,82521,4256,79428,4041,1140,573,1953,512,233817,6847,167066,6071,160260,6021,2273,804,4533,943,66751,3237,64239,3276,968,509,1544,590,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1259254,3118,109423,5092,60399,3689,26062,2663,28847,2537,5490,1234,49024,3372,34069,2382,9951,1368,5004,1396,331081,6495,199805,5299,176303,5443,15545,1799,7957,1586,131276,4476,124692,4161,3744,1034,2840,731,419970,8359,309211,7933,289064,7692,13025,2118,7122,1478,110759,4352,104878,4284,3298,800,2583,836,398780,8240,313420,7386,289836,6800,7623,1292,15961,1759,85360,3026,78182,2779,2122,781,5056,1094,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2063180,2367,273017,10186,158932,6698,43718,4044,105228,6154,9986,1591,114085,6544,54572,4319,47252,3750,12261,2362,592846,12735,364125,10351,234614,9405,96618,5766,32893,3496,228721,6710,182533,6217,27620,3183,18568,2180,684037,10996,446016,10331,341892,8471,60486,4911,43638,3640,238021,6149,199462,5141,18046,2389,20513,2563,513280,12255,355521,9670,267077,8053,29191,3246,59253,5410,157759,5820,120524,5108,7512,1471,29723,2740,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,958005,2078,66560,4139,28650,2954,23359,2620,2218,1153,3073,942,37910,3072,32284,2801,1758,738,3868,1134,268564,7192,161619,6433,149313,5829,4580,1354,7726,1743,106945,4658,99006,4456,1768,741,6171,1372,268989,7748,188854,7137,177878,6981,4359,1506,6617,1240,80135,4327,73983,4254,808,477,5344,1220,353892,8074,269127,6230,246225,5962,3573,1065,19329,2514,84765,4829,76616,4242,867,353,7282,1386,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
