GEO_ID,C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,NAME,C27002_001MA,C27002_001EA,C27002_002EA,C27002_002MA,C27002_003EA,C27002_003MA,C27002_004MA,C27002_004EA,C27002_005MA,C27002_005EA,C27002_006EA,C27002_006MA,C27002_007EA,C27002_007MA,C27002_008EA,C27002_008MA,C27002_009MA,C27002_009EA,C27002_010MA,C27002_010EA,C27002_011EA,C27002_011MA,C27002_012EA,C27002_012MA,C27002_013EA,C27002_013MA,C27002_014MA,C27002_014EA,C27002_015MA,C27002_015EA,C27002_016MA,C27002_016EA,C27002_017EA,C27002_017MA,C27002_018EA,C27002_018MA,C27002_019MA,C27002_019EA,C27002_020EA,C27002_020MA,C27002_021EA,C27002_021MA,state
0400000US13,10241594,3158,4921118,8847,1355168,7631,768006,15010,587162,15003,2969603,8067,2120398,15685,849205,15709,596347,2766,351667,5943,244680,5518,5320476,8017,1315709,8186,742608,15570,573101,16314,3228978,6404,2352393,17209,876585,16817,775789,3089,439313,7790,336476,8141,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,165276,1492,114298,4053,50978,3825,393147,2505,324461,4904,68686,4208,113006,690,83157,2238,29849,2314,701773,1666,155673,1477,109092,3373,46581,3282,409679,1676,331962,5092,77717,4744,136421,856,94117,2737,42304,2906,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,243008,2581,152433,5512,90575,5172,481054,3212,361693,6041,119361,5779,122369,1302,76621,2827,45748,2784,848842,2797,228731,2451,140249,4699,88482,4566,483942,3101,365640,6072,118302,5621,136169,1474,87200,3241,48969,3214,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,1567510,5020,983332,13052,584178,12050,3780427,5262,2865436,17174,914991,17086,825087,2607,511442,7195,313645,6504,6447102,4671,1501908,4833,934368,14484,567540,14841,3888807,5441,2887120,17368,1001687,16902,1056387,2578,640624,7638,415763,7510,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,861532,5408,543684,10848,317848,10581,1923624,5306,1470817,12116,452807,11837,438116,2424,283317,5483,154799,5161,3345162,5188,808885,5046,512397,9016,296488,8921,1986730,5022,1486974,12133,499756,11750,549547,2637,346903,5478,202644,5148,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,397302,3739,275497,6019,121805,5833,914884,3653,748563,6708,166321,6552,225162,1423,149514,3030,75648,2717,1564831,3550,378627,3758,262980,5689,115647,5244,910883,3033,726164,7138,184719,6476,275321,1553,188233,2609,87088,2832,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,387016,3366,260092,5906,126924,5298,831006,4237,664749,6806,166257,5693,193702,1334,129063,2726,64639,2635,1443730,3964,368425,3637,245261,5872,123164,5352,840815,3727,672258,6971,168557,6944,234490,1893,157159,3093,77331,3096,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,553423,5367,312598,7986,240825,8856,1279563,4114,887123,9164,392440,8478,305635,1937,188597,4683,117038,4449,2232319,3960,525419,4045,295763,8998,229656,9529,1327601,3710,902666,10889,424935,10377,379299,1758,234445,4538,144854,4218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,602179,5723,297055,9757,305124,11428,1310229,4701,880414,11177,429815,11533,296597,2327,163273,4979,133324,4941,2371253,5656,573021,5119,281075,8394,291946,8157,1419732,4078,933719,11792,486013,11645,378500,2099,204546,4445,173954,4329,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,138917,1895,89228,3596,49689,3338,388044,1974,286262,5167,101782,5072,119299,1188,71835,2463,47464,2813,675389,1856,132829,1936,93656,3189,39173,2966,401967,1995,302647,4702,99320,4492,140593,896,88250,2660,52343,2606,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,726028,4081,485155,9809,240873,9639,1758947,4208,1372784,9927,386163,9879,381356,1675,276044,3533,105312,3791,3091540,3956,693512,3916,460330,8871,233182,7855,1900930,3384,1487386,11894,413544,10758,497098,1761,346100,4364,150998,4026,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,754598,3433,524306,7900,230292,8099,2067267,3349,1611036,12368,456231,12136,467016,1694,313820,4803,153196,4907,3496741,3066,724363,3616,506026,8370,218337,7341,2167976,3342,1658405,10546,509571,11109,604402,1885,395199,6113,209203,6058,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,1181839,4813,753823,9357,428016,9497,2918278,4443,2184596,11598,733682,11729,730635,2007,533146,4803,197489,4526,5022404,4066,1130853,3910,712876,8511,417977,8726,2995582,3728,2208630,13112,786952,12802,895969,2200,645220,5903,250749,5768,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,701722,3668,494901,6450,206821,6358,1667054,3502,1331979,9827,335075,9084,377789,1679,262942,3844,114847,3751,2772634,3819,671266,3748,478008,5355,193258,5501,1650011,3485,1307061,8049,342950,6993,451357,1784,317918,4356,133439,4240,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,394251,5342,189044,7076,205207,6682,808422,4755,543923,9748,264499,9705,195544,2168,110825,3431,84719,3735,1522591,5669,369205,5465,177750,6001,191455,7733,897443,3857,604662,10996,292781,11513,255943,1882,136430,4278,119513,3767,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,749871,5560,481106,9203,268765,9588,1744325,4524,1332044,11893,412281,11754,432182,2221,260186,4710,171996,4342,3073948,5070,714854,5615,458438,9689,256416,10376,1817241,4493,1385263,10233,431978,10615,541853,2520,319181,5145,222672,4827,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,121028,1599,68973,3275,52055,3330,306380,1907,224079,4613,82301,4556,89456,1122,53760,1967,35696,2148,519381,2172,119736,1900,67630,4121,52106,4047,304122,1888,220558,4534,83564,4670,95523,1008,61514,2264,34009,2045,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,256943,2490,179332,4695,77611,4194,556641,2074,455290,4727,101351,4491,129302,1086,82066,2370,47236,2289,948567,2827,243061,2987,168603,4790,74458,4631,552511,2223,450747,5497,101764,5079,152995,1240,99397,2474,53598,2365,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,367968,2613,218807,6879,149161,7083,894344,3214,628071,7127,266273,7211,215458,1238,108186,3465,107272,3516,1484466,2711,350868,2516,215706,5508,135162,6033,894572,2406,626721,7714,267851,8070,239026,989,123657,3845,115369,3958,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,142254,2144,99505,3774,42749,3500,407775,2516,325255,4318,82520,4000,104931,982,75807,2145,29124,1976,670056,2278,133723,1850,94255,3273,39468,2935,413885,2040,337770,4794,76115,4342,122448,1156,83897,2559,38551,2429,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,1067648,4109,723483,9508,344165,8802,2665324,4121,2048343,11882,616981,11385,594397,1892,370379,5904,224018,5784,4575063,2882,1026021,4132,692165,9410,333856,8901,2766038,3639,2110498,14027,655540,14203,783004,1696,467675,6940,315329,6842,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,264083,3700,116141,5796,147942,4739,586543,3711,345530,10043,241013,9148,157140,1385,85916,2685,71224,2696,1046535,3992,258737,4512,115394,6818,143343,6971,600097,2773,357469,7707,242628,7929,187701,1194,98092,3286,89609,3255,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2247049,6073,1382750,16817,864299,16626,5910295,6772,4195902,26857,1714393,24930,1318844,2424,787079,8312,531765,8311,10131878,5438,2156095,6704,1335515,13986,820580,14695,6228095,5918,4425711,23502,1802384,23260,1747688,3275,996621,9784,751067,9972,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1251870,7967,700103,11013,551767,12565,2892927,7633,2090820,19367,802107,18949,699482,2997,432111,7060,267371,6085,5226502,7234,1199041,6992,680003,12392,519038,11847,3137682,6934,2309187,16479,828495,16100,889779,4012,540131,6991,349648,7135,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,95163,1748,72516,2951,22647,2851,233576,2098,194857,2973,38719,2749,49051,476,35391,1247,13660,1312,360387,2049,88430,1763,65149,3205,23281,3091,214412,1730,178497,3492,35915,3450,57545,858,42678,1658,14867,1496,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1409401,6328,884199,13449,525202,13298,3366236,5981,2507821,16493,858415,17384,824860,2396,514605,6193,310255,6038,5884581,5958,1349895,5408,847277,11597,502618,11497,3489358,4606,2535927,14708,953431,14245,1045328,3505,644183,7029,401145,6469,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,523982,3305,275119,6244,248863,6246,1105205,3745,761130,7862,344075,7744,261110,1725,162909,2994,98201,2814,1961005,3758,494771,3314,260552,6767,234219,6887,1143063,3248,801311,6938,341752,7026,323171,1962,204168,3816,119003,4038,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,476625,4586,284014,7719,192611,8085,1227026,3910,875956,9140,351070,9286,320854,2276,200394,4443,120460,4144,2078396,4036,451490,4137,277975,6907,173515,7047,1250112,3341,895254,9576,354858,9260,376794,2231,236647,4395,140147,4395,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1449891,4668,944210,11281,505681,11865,3724054,5765,2888025,14917,836029,13906,966006,2850,655536,7031,310470,6917,6462521,4539,1385025,4270,893071,9270,491954,9435,3846444,5216,2937354,15759,909090,15436,1231052,3132,824858,6697,406194,6436,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,113621,1519,72891,3723,40730,3198,316841,2127,240476,5220,76365,4872,74095,831,45763,2418,28332,2361,539554,1934,110387,1775,71384,3063,39003,2600,333204,2257,241389,4689,91815,5203,95963,924,54906,2538,41057,2585,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,593053,6906,326745,8555,266308,7931,1392816,5364,979794,11092,413022,11009,379106,1829,235313,4860,143793,4733,2563285,6116,576310,6219,317810,9000,258500,8177,1517738,4609,1081112,11508,436626,10477,469237,1964,283863,4639,185374,4914,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,115270,2445,77317,3346,37953,2696,248999,2174,198240,3240,50759,3044,63113,925,38245,2093,24868,1800,424444,2791,109144,2177,71141,2582,38003,2689,242665,1941,191294,3266,51371,3345,72635,1060,47519,1596,25116,1738,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,812333,5810,472056,10300,340277,11341,1925113,5662,1381008,14399,544105,13812,462113,2384,275728,4997,186385,5168,3412993,6037,788089,5425,455598,10584,332491,11237,2045758,4766,1463968,12251,581790,11866,579146,2424,332821,6071,246325,5605,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3973937,9960,2094045,24465,1879892,24782,8222437,9408,5603203,27196,2619234,27381,1507987,3571,825734,8609,682253,8526,14132563,9109,3807908,10419,2009420,23684,1798488,24568,8462931,9453,5816117,24206,2646814,22797,1861724,3805,977382,11643,884342,10584,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,501537,2818,382595,6882,118942,5864,889392,2649,733444,6824,155948,6537,154248,1124,97187,2713,57061,2745,1531141,3167,471064,3481,362942,6810,108122,7101,884190,2590,730813,6493,153377,6075,175887,1399,105868,3132,70019,3058,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,65580,1376,36267,2014,29313,1963,186409,1146,134454,3374,51955,3426,52215,592,33434,1577,18781,1507,313352,1189,61525,1172,32543,1857,28982,2159,190315,1165,134875,3417,55440,3177,61512,631,39111,1765,22401,1570,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,1008284,6063,710269,9150,298015,9410,2433670,6812,1944041,14286,489629,13807,555164,2910,390503,5708,164661,5818,4259692,6007,974722,6503,692659,9461,282063,9590,2596171,5797,2084499,13183,511672,12743,688799,2842,471247,5938,217552,5443,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,886817,4129,555729,9392,331088,9738,2230726,4894,1681984,13508,548742,13922,501581,2246,324175,4329,177406,4629,3680688,4107,853015,3861,537282,11239,315733,10638,2231269,5057,1691427,11973,539842,11956,596404,2169,378176,6237,218228,6458,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,203639,3383,109622,4253,94017,4501,519431,2523,338323,6785,181108,6568,154503,1110,95404,3113,59099,3010,909553,3271,195713,3490,104104,4588,91609,4591,526433,2365,338698,5725,187735,5909,187407,1463,121592,3420,65815,3353,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,692553,3838,484586,6467,207967,6450,1716999,4050,1386476,8890,330523,7638,422672,1821,270415,4199,152257,4521,2891739,4172,668955,3996,467032,7427,201923,7398,1717359,3619,1375707,10238,341652,10011,505425,2040,321983,4561,183442,4018,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,75059,2327,51819,3057,23240,2990,170668,1741,126678,4036,43990,3785,42817,819,28098,1540,14719,1412,280347,2527,70845,2308,50407,2986,20438,2415,164163,1880,124867,3365,39296,3350,45339,705,30512,1754,14827,1763,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,370412,5848,145719,7303,224693,8638,916047,3234,388498,11956,527549,11851,282749,531,79039,4291,203710,4359,1740769,5004,334924,5891,128228,7351,206696,7713,1035318,2854,448162,10089,587156,10311,370527,698,98713,3972,271814,3888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
