GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001MA,B08406_001EA,B08406_002MA,B08406_002EA,B08406_003MA,B08406_003EA,B08406_004MA,B08406_004EA,B08406_005MA,B08406_005EA,B08406_006MA,B08406_006EA,B08406_007EA,B08406_007MA,B08406_008MA,B08406_008EA,B08406_009MA,B08406_009EA,B08406_010MA,B08406_010EA,B08406_011MA,B08406_011EA,B08406_012EA,B08406_012MA,B08406_013MA,B08406_013EA,B08406_014MA,B08406_014EA,B08406_015MA,B08406_015EA,B08406_016MA,B08406_016EA,B08406_017EA,B08406_017MA,B08406_018EA,B08406_018MA,B08406_019MA,B08406_019EA,B08406_020MA,B08406_020EA,B08406_021MA,B08406_021EA,B08406_022MA,B08406_022EA,B08406_023MA,B08406_023EA,B08406_024MA,B08406_024EA,B08406_025EA,B08406_025MA,B08406_026EA,B08406_026MA,B08406_027MA,B08406_027EA,B08406_028MA,B08406_028EA,B08406_029MA,B08406_029EA,B08406_030EA,B08406_030MA,B08406_031EA,B08406_031MA,B08406_032MA,B08406_032EA,B08406_033MA,B08406_033EA,B08406_034MA,B08406_034EA,B08406_035EA,B08406_035MA,B08406_036EA,B08406_036MA,B08406_037MA,B08406_037EA,B08406_038MA,B08406_038EA,B08406_039MA,B08406_039EA,B08406_040MA,B08406_040EA,B08406_041MA,B08406_041EA,B08406_042MA,B08406_042EA,B08406_043MA,B08406_043EA,B08406_044MA,B08406_044EA,B08406_045MA,B08406_045EA,B08406_046MA,B08406_046EA,B08406_047MA,B08406_047EA,B08406_048MA,B08406_048EA,B08406_049MA,B08406_049EA,B08406_050MA,B08406_050EA,B08406_051MA,B08406_051EA,state
0400000US13,4786881,26858,4243507,27060,3771733,28411,471774,13828,345049,10669,74335,6589,52390,5233,101998,7266,72371,6054,1720,1070,23480,3068,3966,1345,461,534,11921,2608,75341,5370,77652,5545,276462,9732,2511709,15484,2221482,17543,1959182,18191,262300,9978,184575,7784,42214,4345,35511,3985,51189,5618,36065,4694,930,930,11128,1901,2605,1044,461,534,9075,2169,41536,4050,46557,4517,141870,7357,2275172,19616,2022025,19209,1812551,20455,209474,8648,160474,7493,32121,4010,16879,2397,50809,3974,36306,3685,790,393,12352,1974,1361,653,0,198,2846,861,33805,3297,31095,3291,134592,5738,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,571399,8197,477556,7985,93843,5648,66626,4722,16744,2394,10473,2427,43332,3253,43332,3253,0,198,0,198,0,198,0,198,6787,1368,38496,3353,16703,2722,30644,2673,382180,5444,312132,5446,269097,4672,43035,3598,31018,2906,6770,1402,5247,1526,18871,2173,18871,2173,0,198,0,198,0,198,0,198,5852,1304,21903,2290,8732,1848,14690,1684,325181,5008,259267,5749,208459,6113,50808,3343,35608,2858,9974,1544,5226,1347,24461,2535,24461,2535,0,198,0,198,0,198,0,198,935,416,16593,2323,7971,1997,15954,2150,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,665340,11041,590389,11358,74951,4690,54921,4255,11243,2187,8787,1592,4607,1040,4437,1039,0,198,170,90,0,198,0,198,6239,1549,17463,2032,8629,1621,44006,3786,403111,8055,359351,7970,318904,8093,40447,3335,29313,3088,5892,1540,5242,1132,2811,649,2712,650,0,198,99,73,0,198,0,198,4506,1133,10655,1593,5657,1128,20131,2528,343173,6968,305989,7345,271485,7592,34504,2949,25608,2492,5351,1244,3545,1062,1796,709,1725,701,0,198,71,93,0,198,0,198,1733,841,6808,1285,2972,1118,23875,2548,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,4929154,23291,4453877,24462,475277,14144,369203,13390,62295,4843,43779,4138,591248,11993,224739,8494,3368,1198,213881,7791,148813,5684,447,280,37988,3221,177602,6196,79755,4924,298212,9371,3215056,16328,2593132,16289,2342974,16287,250158,9188,195008,8574,32157,3420,22993,3001,302830,8529,104222,5755,1499,901,110132,5550,86701,4163,276,221,27154,2790,94888,4709,44242,3406,152810,6671,2898903,17284,2336022,16502,2110903,16364,225119,7765,174195,7122,30138,2413,20786,2169,288418,8362,120517,6033,1869,848,103749,5283,62112,3745,171,170,10834,1575,82714,4056,35513,3382,145402,6875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,2807191,21291,2535440,21602,271751,9454,209794,8261,36057,3949,25900,3318,23667,2520,22138,2535,379,307,252,312,752,353,146,155,13404,2014,65831,4091,33323,3904,133909,5688,1617781,14183,1476287,14497,1331899,14723,144388,6729,110508,5736,19005,2389,14875,2397,12858,1858,12099,1750,180,204,192,294,349,251,38,63,10054,1753,34647,3031,19638,2955,64297,4338,1459544,13258,1330904,12537,1203541,12496,127363,5560,99286,5192,17052,2437,11025,1955,10809,1785,10039,1769,199,227,60,96,403,244,108,141,3350,956,31184,2941,13685,2410,69612,4074,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,1430257,11409,1300658,12030,129599,6149,100739,5306,17053,2129,11807,1767,13433,1730,13014,1745,124,115,0,198,0,198,295,237,7961,1239,51021,2768,15363,1837,81705,4337,845067,6752,755038,7663,684851,8375,70187,4423,55936,4008,8670,1451,5581,1324,5890,1346,5690,1348,85,103,0,198,0,198,115,138,6577,1025,26542,2322,9034,1481,41986,3268,754673,7191,675219,7620,615807,7388,59412,3482,44803,2977,8383,1233,6226,1092,7543,1130,7324,1139,39,62,0,198,0,198,180,191,1384,512,24479,2338,6329,1137,39719,2553,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,1330552,11063,1204191,11503,126361,6221,96833,5015,17342,2422,12186,1885,6039,1344,5650,1367,142,160,17,28,140,139,90,107,5107,1318,32613,2716,14845,1830,67715,3897,780049,8868,712775,8451,647624,8362,65151,4523,48728,3556,8854,1632,7569,1451,2902,822,2690,823,142,160,0,198,26,43,44,75,4162,1170,18157,2044,9563,1586,32490,2332,676822,7898,617777,7342,556567,7682,61210,3409,48105,2802,8488,1409,4617,911,3137,1045,2960,1009,0,198,17,28,114,133,46,77,945,480,14456,1994,5282,1255,35225,2725,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,1797165,16708,1616309,16042,180856,7720,140755,6931,25235,3148,14866,2304,21324,2899,20397,2728,100,165,0,198,100,139,727,516,3288,911,40978,3146,26190,2575,76840,5192,1035067,10915,947229,11320,854468,10651,92761,5426,71579,4540,12305,2408,8877,1651,8871,1736,8392,1602,100,165,0,198,100,139,279,358,2625,837,22819,2459,16135,2189,37388,3765,930718,11614,849936,11911,761841,11767,88095,4693,69176,4304,12930,1975,5989,1277,12453,2042,12005,2032,0,198,0,198,0,198,448,259,663,347,18159,2284,10055,1818,39452,3213,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,1855295,19033,1668452,18608,186843,9599,142223,7783,25707,2986,18913,3026,20983,2993,18800,2694,1412,601,345,515,42,67,384,274,11782,2105,33550,3022,27623,3524,66894,4158,1045496,12589,959435,13215,862360,13738,97075,5720,73303,4717,12636,1973,11136,2180,9653,1773,8759,1699,596,361,0,198,42,67,256,228,8419,1668,17644,2110,19189,2848,31156,3056,970631,11927,895860,12037,806092,11763,89768,6279,68920,5196,13071,2079,7777,1717,11330,1968,10041,1656,816,444,345,515,0,198,128,127,3363,930,15906,1967,8434,1551,35738,3027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,563837,8291,503188,9366,60649,3931,48774,3593,5958,1103,5917,1310,3185,805,2638,765,0,198,0,198,53,90,494,294,3187,810,26016,3010,6375,1179,38973,3086,322683,5082,282612,5658,250230,5963,32382,2737,26254,2561,2384,736,3744,1026,1381,495,1228,489,0,198,0,198,53,90,100,80,2462,726,13948,2165,3661,752,18619,2001,318890,6300,281225,6419,252958,6688,28267,2256,22520,2149,3574,759,2173,685,1804,587,1410,534,0,198,0,198,0,198,394,301,725,426,12068,1847,2714,795,20354,2498,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,2389014,20565,2135024,20922,253990,9219,192590,8311,33311,3280,28089,3235,153222,7743,106820,6870,1063,587,37297,3203,7699,1579,343,222,10584,1656,65580,4411,35943,4105,149679,6644,1439583,12168,1237995,11801,1107383,12829,130612,6952,94846,6150,17993,2503,17773,2498,72162,5457,49271,5017,366,313,17688,2213,4761,1215,76,89,7310,1262,32768,2894,20491,3016,68857,4171,1364439,15145,1151019,15600,1027641,15942,123378,5113,97744,4649,15318,1883,10316,1734,81060,4643,57549,4233,697,484,19609,1997,2938,1000,267,223,3274,918,32812,3034,15452,2108,80822,4762,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
