GEO_ID,B23027_001E,B23027_001M,B23027_002E,B23027_002M,B23027_003E,B23027_003M,B23027_004E,B23027_004M,B23027_005E,B23027_005M,B23027_006E,B23027_006M,B23027_007E,B23027_007M,B23027_008E,B23027_008M,B23027_009E,B23027_009M,B23027_010E,B23027_010M,B23027_011E,B23027_011M,B23027_012E,B23027_012M,B23027_013E,B23027_013M,B23027_014E,B23027_014M,B23027_015E,B23027_015M,B23027_016E,B23027_016M,B23027_017E,B23027_017M,B23027_018E,B23027_018M,B23027_019E,B23027_019M,B23027_020E,B23027_020M,B23027_021E,B23027_021M,B23027_022E,B23027_022M,B23027_023E,B23027_023M,B23027_024E,B23027_024M,B23027_025E,B23027_025M,B23027_026E,B23027_026M,B23027_027E,B23027_027M,B23027_028E,B23027_028M,B23027_029E,B23027_029M,B23027_030E,B23027_030M,B23027_031E,B23027_031M,B23027_032E,B23027_032M,B23027_033E,B23027_033M,B23027_034E,B23027_034M,B23027_035E,B23027_035M,B23027_036E,B23027_036M,NAME,B23027_001EA,B23027_001MA,B23027_002MA,B23027_002EA,B23027_003MA,B23027_003EA,B23027_004EA,B23027_004MA,B23027_005MA,B23027_005EA,B23027_006EA,B23027_006MA,B23027_007EA,B23027_007MA,B23027_008MA,B23027_008EA,B23027_009MA,B23027_009EA,B23027_010MA,B23027_010EA,B23027_011EA,B23027_011MA,B23027_012EA,B23027_012MA,B23027_013MA,B23027_013EA,B23027_014MA,B23027_014EA,B23027_015MA,B23027_015EA,B23027_016MA,B23027_016EA,B23027_017EA,B23027_017MA,B23027_018EA,B23027_018MA,B23027_019MA,B23027_019EA,B23027_020EA,B23027_020MA,B23027_021MA,B23027_021EA,B23027_022MA,B23027_022EA,B23027_023EA,B23027_023MA,B23027_024MA,B23027_024EA,B23027_025EA,B23027_025MA,B23027_026EA,B23027_026MA,B23027_027MA,B23027_027EA,B23027_028EA,B23027_028MA,B23027_029EA,B23027_029MA,B23027_030EA,B23027_030MA,B23027_031EA,B23027_031MA,B23027_032MA,B23027_032EA,B23027_033EA,B23027_033MA,B23027_034EA,B23027_034MA,B23027_035EA,B23027_035MA,B23027_036EA,B23027_036MA,state
0400000US17,10249521,6130,681917,7155,327073,7052,26593,2727,300480,7206,354844,7487,860547,4466,678652,8588,261071,7303,417581,8712,181895,7397,3412569,5843,2895679,12394,2108732,15743,786947,14079,516890,12861,1678264,4031,1384922,8977,1050913,10679,334009,7487,293342,8314,1668629,3183,1148879,10001,807460,10020,341419,8376,519750,10218,639510,9528,247206,6344,120430,4729,126776,4620,392304,8668,1308085,9514,168478,5926,55296,3567,113182,4482,1139607,9306,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5275305,4784,374354,6559,197862,5904,21117,2484,176745,5567,176492,5100,465634,4996,387987,6636,156303,6203,231684,6874,77647,5955,1686499,6242,1421742,10303,1034955,13474,386787,11437,264757,8673,855973,4547,707529,7574,548554,8560,158975,6471,148444,5568,868959,3024,596617,8216,424352,8046,172265,6405,272342,7875,352941,5417,130208,4974,60105,3920,70103,3738,222733,5941,670945,6222,85522,4041,24130,2429,61392,3266,585423,6439,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2498697,3204,180302,4232,118745,3735,9941,1663,108804,3632,61557,3435,224486,3803,198257,4428,85596,4870,112661,4463,26229,2995,767260,4596,687487,5879,528857,7053,158630,5345,79773,4144,382916,3251,335874,4071,265479,4210,70395,3847,47042,2813,419109,2119,317731,4348,232295,4332,85436,3291,101378,4202,170256,3348,72552,3032,30030,2200,42522,2585,97704,3198,354368,3481,55746,3140,14964,1606,40782,2767,298622,4243,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2279858,3698,163629,3703,103617,4559,9607,1534,94010,4231,60012,3488,211701,4465,183772,4716,79424,4422,104348,4794,27929,3085,738735,4610,646647,6324,488216,6738,158431,6183,92088,4768,343221,3172,292739,3988,235696,4525,57043,3298,50482,2676,375121,2403,270560,3508,199045,3826,71515,3239,104561,3219,145748,3615,63982,3390,32780,2303,31202,2596,81766,3445,301703,3788,46666,2922,13873,1745,32793,2126,255037,4169,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3553101,4391,241749,5588,126663,5184,14246,1823,112417,5108,115086,4583,292399,4782,238295,4724,104805,4313,133490,4535,54104,3091,1129441,4485,920690,9745,662392,10892,258298,8520,208751,9094,584245,3130,444250,5811,344488,6320,99762,4887,139995,5262,596219,2833,350260,5690,252473,6475,97787,3730,245959,5421,243026,5467,80609,3960,34060,2633,46549,2634,162417,5252,466022,5470,52802,3116,15289,1663,37513,2743,413220,5479,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3699819,4896,261222,7038,96930,6196,11118,1725,85812,5813,164292,6713,318320,6800,231219,7745,96498,6346,134721,6194,87101,5837,1242749,6582,984305,10439,719398,12046,264907,8933,258444,10132,577426,4929,434706,6945,341174,6750,93532,4450,142720,6524,603991,2518,363766,6378,262674,6197,101092,4650,240225,6480,245624,5813,79651,4630,43588,3260,36063,3347,165973,5362,450487,5867,59373,3705,21877,1845,37496,2988,391114,5548,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1114189,1976,68179,2277,45502,2176,3237,989,42265,2350,22677,1781,74270,1817,65968,2164,24089,2127,41879,2450,8302,1615,309831,2178,269221,3608,188047,4802,81174,4362,40610,3103,184823,1455,155128,2476,115652,3401,39476,2911,29695,2295,210345,1024,148109,2570,101687,3156,46422,3128,62236,2500,90691,3202,38677,3162,16357,1977,22320,2163,52014,3048,176050,3373,29198,2562,5277,1054,23921,2139,146852,3545,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4855374,4269,300720,5314,142921,5000,12054,2094,130867,5010,157799,5194,387050,4238,309072,5764,124535,5118,184537,6480,77978,4310,1609807,4491,1407745,8431,1052631,10777,355114,8252,202062,7696,844542,3429,718797,5873,569048,6586,149749,5706,125745,5340,810669,1954,593802,5993,441123,6252,152679,4682,216867,5992,302132,5105,127680,4167,67396,3714,60284,3320,174452,4757,600454,5066,101091,4025,37268,3623,63823,3125,499363,5749,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5660731,3845,382024,4717,217513,5582,8937,1774,208576,5761,164511,5149,490134,3351,412119,5500,141857,6975,270262,6836,78015,5120,1807909,3260,1567799,10276,1118203,12495,449596,10618,240110,9890,942394,2381,801352,6484,594767,8437,206585,6475,141042,6036,930446,1663,684027,7798,480202,6830,203825,6128,246419,7953,360704,6978,166723,5282,79957,3234,86766,4173,193981,6815,747120,6971,119314,3865,34898,2317,84416,3524,627806,7662,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8052502,5426,538074,6746,288368,5645,18947,2098,269421,5813,249706,6536,695118,3935,586094,6419,221473,7001,364621,7374,109024,5637,2423754,5263,2027042,9913,1420161,12931,606881,10798,396712,9703,1328423,3965,1075346,6311,805123,7957,270223,6178,253077,6577,1402020,2208,905638,7491,625746,7018,279892,6163,496382,7416,554206,7692,177841,5541,73314,3416,104527,4192,376365,6642,1110907,7931,125880,4467,34265,2577,91615,3745,985027,7498,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4422835,3762,291406,4595,194951,4652,10513,1313,184438,4461,96455,4253,353013,3888,319929,4449,124750,4824,195179,5361,33084,2836,1459943,4283,1320507,6533,956319,8061,364188,7246,139436,5356,708904,2845,624161,4464,473627,6047,150534,4354,84743,3879,750665,2013,576961,4984,398600,5646,178361,4550,173704,4395,288543,4255,121928,3874,48626,2968,73302,3414,166615,4173,570361,4284,82297,3034,18447,1557,63850,2667,488064,4783,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2351836,3809,184085,6487,62245,4426,5953,1608,56292,4108,121840,4992,208410,5345,140985,5546,56777,4460,84208,4665,67425,4994,740625,6404,579609,6896,425934,7644,153675,6749,161016,6350,371222,5485,273685,6467,217720,6900,55965,3471,97537,5989,381775,2437,226680,4753,169638,4731,57042,3595,155095,4501,159420,4852,50879,3944,24578,2898,26301,2698,108541,4541,306299,4972,36976,3241,14034,2067,22942,2260,269323,5233,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4885700,6327,327778,6370,179369,5813,18195,2392,161174,5830,148409,5514,407647,5173,346905,5444,151164,6856,195741,6320,60742,4115,1543626,6550,1324174,8499,983174,11037,341000,8544,219452,7473,773476,4937,632488,6750,488388,7334,144100,6297,140988,5225,822904,3078,547663,7908,392427,7063,155236,5365,275241,7950,332513,6212,120226,4323,57490,3062,62736,3603,212287,5679,677756,6000,87178,4285,24453,2161,62725,3246,590578,5466,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,846678,1924,52123,2331,33184,2061,2987,938,30197,2150,18939,1968,70889,2380,62429,2824,25441,2390,36988,2748,8460,1446,257701,2802,226143,4177,151603,5080,74540,4264,31558,2921,123311,2060,106394,2297,75507,2943,30887,2457,16917,1952,152438,1102,110415,3398,71641,3055,38774,2887,42023,3175,66401,2605,26518,1937,9685,1208,16833,1609,39883,2352,123815,2753,20478,1814,5348,949,15130,1480,103337,3031,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1496751,2116,104304,2624,69655,2436,4261,889,65394,2328,34649,2493,133193,2528,119121,2684,52270,2994,66851,3063,14072,1575,495028,3738,442387,4005,344433,5274,97954,4296,52641,3191,225511,2384,197584,3098,156758,3248,40826,2751,27927,2372,243810,1497,196236,2896,145922,3110,50314,2559,47574,2708,97906,2994,47129,2484,22226,1534,24903,1867,50777,2412,196999,2974,36670,2463,10023,1435,26647,1989,160329,3438,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2390188,2895,141672,3064,54304,3045,7589,1751,46715,2793,87368,3690,185336,2311,151475,3665,71304,4074,80171,3866,33861,2964,836066,3115,706370,6080,508883,8014,197487,7510,129696,5795,396715,1982,318723,4454,242584,6380,76139,4211,77992,4116,371720,1217,240881,5140,169730,5214,71151,3438,130839,4968,158629,5010,51928,3409,26305,2464,25623,2102,106701,3859,300050,5091,39922,3024,13293,1626,26629,2461,260128,5083,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1118608,2030,71613,2370,49267,2422,2869,856,46398,2408,22346,2007,88990,1953,79352,2531,34429,2873,44923,3094,9638,1900,315564,2844,276954,3354,199808,4760,77146,4460,38610,2930,196140,1667,171107,2755,129339,3650,41768,2794,25033,2297,209980,1383,163276,3399,112194,3716,51082,2919,46704,3538,84188,3008,39306,2494,16461,1941,22845,1959,44882,2631,152133,3002,23807,2281,5997,1194,17810,2098,128326,2967,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7265350,4893,463752,5792,184631,6207,12079,2010,172552,5868,279121,6885,567060,3901,437703,7625,158999,5993,278704,7812,129357,6797,2322185,3531,1971399,8818,1449276,13163,522123,10548,350786,8493,1277960,2819,1076777,7871,811203,8261,265574,6785,201183,6807,1217921,1447,889506,8829,632497,8544,257009,7307,328415,9066,446574,6786,188227,6418,103175,4372,85052,4421,258347,5994,969898,7061,142624,5431,53146,3600,89478,4341,827274,7377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
