GEO_ID,B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,NAME,B17009_001EA,B17009_001MA,B17009_002EA,B17009_002MA,B17009_003EA,B17009_003MA,B17009_004MA,B17009_004EA,B17009_005EA,B17009_005MA,B17009_006EA,B17009_006MA,B17009_007EA,B17009_007MA,B17009_008EA,B17009_008MA,B17009_009EA,B17009_009MA,B17009_010EA,B17009_010MA,B17009_011EA,B17009_011MA,B17009_012MA,B17009_012EA,B17009_013EA,B17009_013MA,B17009_014EA,B17009_014MA,B17009_015MA,B17009_015EA,B17009_016EA,B17009_016MA,B17009_017MA,B17009_017EA,B17009_018EA,B17009_018MA,B17009_019EA,B17009_019MA,B17009_020MA,B17009_020EA,B17009_021EA,B17009_021MA,state
0400000US20,551777,11329,138809,6563,11185,1896,6829,1472,4356,1091,57217,4248,26203,2373,31014,3386,70407,3933,43617,2769,26790,2823,412968,10261,232695,8610,167970,5824,64725,4962,69029,4699,47291,3075,21738,3025,111244,4322,103424,3793,7820,1407,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,835938,14361,258795,8899,14617,2129,8708,1503,5909,1260,70301,4914,29519,2928,40782,3934,173877,7124,112200,4876,61677,4570,577143,10807,309513,8076,216089,5835,93424,5877,91065,4264,63303,3494,27762,2236,176565,5614,165387,5438,11178,1886,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,871940,16548,277068,9443,19708,3031,13850,2497,5858,1295,75957,4908,40734,3514,35223,3535,181403,7855,116384,5972,65019,4837,594872,13903,334114,10677,236823,8238,97291,6063,94318,5631,65324,4626,28994,3102,166440,5917,156763,5362,9677,1921,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,313823,8585,78354,4482,3789,1064,2684,838,1105,511,25004,2262,9901,1364,15103,2141,49561,3559,30285,2439,19276,2339,235469,7467,117576,5902,75093,4044,42483,3547,51761,3935,35731,2963,16030,2119,66132,3921,57159,3440,8973,1381,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1084620,19794,218299,10423,13919,2360,6250,1491,7669,1848,65227,5813,25447,2848,39780,4282,139153,7679,73669,4735,65484,5328,866321,15113,526778,12196,357174,8808,169604,7363,139343,6709,91078,4982,48265,4045,200200,5970,183895,5377,16305,2128,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1428658,21409,302884,9614,11377,1518,6030,1140,5347,1430,91303,6504,35987,3196,55316,4900,200204,7814,122869,5003,77335,5050,1125774,17886,640015,12721,404064,9029,235951,8070,217881,8480,140273,5439,77608,5427,267878,8250,243517,7767,24361,2741,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2000759,19287,525129,12313,31079,2574,15479,1667,15600,1869,180044,7677,74686,4794,105358,5315,314006,9494,190688,6100,123318,6304,1475630,14712,755602,14092,532722,10121,222880,7268,264273,7741,182716,6452,81557,4472,455755,8239,415723,6928,40032,3362,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1138713,15754,236084,6511,11859,1532,6895,1158,4964,1061,100500,4383,41741,2643,58759,3180,123725,5405,75785,3580,47940,3828,902629,15065,506016,11660,336690,8116,169326,6820,189161,6290,120243,4704,68918,4265,207452,5001,192115,4750,15337,1405,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,516052,15041,176215,8507,8273,1920,4161,1160,4112,1309,42640,4555,18580,2329,24060,3823,125302,6662,83824,5125,41478,4451,339837,11110,178516,9203,129727,7424,48789,4389,52900,3620,38599,3059,14301,1990,108421,4474,100638,4020,7783,1700,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1214988,19409,306423,10542,20433,2986,12345,2208,8088,1969,106778,5683,46329,3278,60449,4723,179212,8243,110963,4832,68249,6036,908565,16312,516116,13703,356097,9673,160019,7587,143220,7011,103902,5751,39318,3439,249229,6672,228239,5828,20990,2654,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,229684,8627,56945,4093,5899,1418,3615,1244,2284,717,26943,3419,13992,2217,12951,2198,24103,2502,15335,1740,8768,1626,172739,7631,88311,5866,61357,3982,26954,3424,41294,3436,25891,2654,15403,2211,43134,2902,40175,2734,2959,821,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,376363,9232,82032,3638,7182,1255,4073,923,3109,887,34731,3044,15642,2035,19089,1970,40119,2768,25262,2231,14857,1746,294331,8058,176320,6603,126219,4502,50101,3834,53101,3447,36630,2503,16471,2057,64910,2941,61675,3029,3235,745,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,613583,16792,141843,8708,10081,1776,5693,1243,4388,1351,49034,4671,19069,2654,29965,3361,82728,6003,44883,3872,37845,4231,471740,13835,271502,11106,170155,6813,101347,6846,90625,4941,59061,3626,31564,3103,109613,4858,95303,4614,14310,2051,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,270715,8770,47420,3550,2330,956,1675,777,655,391,17126,2395,7645,1509,9481,1714,27964,2938,15741,1964,12223,2209,223295,7526,126945,6730,81717,4308,45228,3791,42714,3125,28223,2303,14491,2376,53636,3564,47486,3265,6150,1113,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1420533,21251,300968,9991,19862,2301,8199,1646,11663,1794,76234,5236,31784,3068,44450,4375,204872,8611,123682,6199,81190,5048,1119565,18332,626149,14336,415370,10347,210779,8341,192985,7706,130280,6110,62705,4617,300431,7716,274252,7287,26179,2400,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,409344,11076,118011,6156,6661,1502,3380,1043,3281,1084,36863,3201,17305,2291,19558,2459,74487,4315,47077,3338,27410,2819,291333,10184,153045,8894,103970,6405,49075,4995,48795,3954,36232,3213,12563,1869,89493,3905,80649,3892,8844,1835,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4003816,29299,981288,18991,41477,3456,21832,2563,19645,2402,266654,7928,112639,4778,154015,6663,673157,16476,406217,11816,266940,9489,3022528,28369,1727300,24698,1109820,16829,617480,16679,537173,12345,354235,9271,182938,7888,758055,11890,679581,11363,78474,3713,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1932160,24351,499158,14512,32921,3435,18139,2323,14782,2578,158854,7193,71484,4328,87370,5270,307383,10403,191639,7471,115744,6428,1433002,19255,803116,15663,560945,10374,242171,11027,246229,9036,170510,6805,75719,5677,383657,9081,352172,8462,31485,3344,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169994,6247,38548,3136,2528,1107,1609,716,919,541,18377,2051,10599,1770,7778,1292,17643,1926,11461,1448,6182,1000,131446,5696,79604,4639,60394,3560,19210,2587,27143,2853,18526,2341,8617,1938,24699,1917,23500,1824,1199,494,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2367255,21977,602280,14746,32121,2804,16499,1777,15622,2128,210995,6965,102628,4694,108367,5551,359164,11560,231402,6940,127762,6765,1764975,17409,948231,14197,675431,10409,272800,8240,302818,9730,213477,7522,89341,5726,513926,10688,476585,10310,37341,3093,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,718536,12549,200713,6229,14336,1704,7617,1103,6719,1299,69712,4159,31347,2436,38365,3266,116665,5055,71814,3287,44851,3653,517823,10600,285358,8006,200368,6253,84990,4750,88091,5659,60747,3712,27344,3014,144374,4566,134327,4278,10047,1202,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,949887,16558,245328,9736,11674,1895,6431,1328,5243,1375,95149,6962,37538,3899,57611,4907,138505,6373,75538,4057,62967,4551,704559,12049,364803,11394,217088,7913,147715,7296,154391,6751,95259,5154,59132,4285,185365,5714,160806,5549,24559,2537,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2550191,20542,652269,11387,29215,2724,16044,1913,13171,2138,189355,7560,83718,4645,105637,5549,433699,9293,283757,7252,149942,6408,1897922,17359,995915,14451,689418,10947,306497,9166,311735,8024,219225,6427,92510,4494,590272,9165,539300,8426,50972,3885,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,214097,8097,48694,3607,1243,512,889,426,354,294,14244,2326,6283,1179,7961,1948,33207,3371,23739,2692,9468,1629,165403,7074,85800,5473,59963,4113,25837,3051,31847,3051,22926,2646,8921,1355,47756,2869,43137,2637,4619,1320,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,911568,19690,245194,9504,20237,3007,10403,2280,9834,2237,74692,4937,35562,3465,39130,3609,150265,7426,99785,4899,50480,5173,666374,16693,372490,11653,259726,8186,112764,7648,103082,6172,70763,4362,32319,3603,190802,6740,175601,6230,15201,2153,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,183622,6278,42074,3105,2732,819,1686,612,1046,458,20186,2509,8754,1290,11432,1820,19156,2121,12120,1591,7036,1386,141548,5866,82284,4895,59017,3374,23267,2840,25718,2141,17984,1623,7734,1418,33546,2460,31297,2329,2249,885,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1232988,19381,326859,12435,17954,2216,11907,1614,6047,1468,98567,5024,45928,3596,52639,4003,210338,9625,139176,6896,71162,5327,906129,17244,518034,13496,361422,9633,156612,7638,142152,6166,97636,4577,44516,3744,245943,7996,225098,6940,20845,2663,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4319517,38717,1075753,21755,82847,6470,43031,3909,39816,4169,359693,12133,158952,6931,200741,9116,633213,18435,371235,11403,261978,12230,3243764,31826,2045193,27220,1386471,19811,658722,16607,540588,14018,362157,11045,178431,9263,657983,13123,605967,12035,52016,4382,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,424742,13843,112227,7708,9114,1659,3705,1078,5409,1200,54796,5313,18321,2428,36475,4212,48317,4287,24000,2529,24317,3296,312515,10157,186486,8481,113466,5464,73020,4732,63666,4090,34978,2709,28688,3127,62363,3453,57803,3033,4560,1214,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,150211,4677,33411,2969,1772,674,988,496,784,455,13580,2301,5464,943,8116,1845,18059,1635,11250,1345,6809,1089,116800,4300,59852,3724,39602,2736,20250,1931,25717,2542,17469,1864,8248,1358,31231,2054,28208,1899,3023,717,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1533014,21857,348448,11361,21084,2635,11220,1619,9864,1976,124899,6787,45437,3162,79462,5162,202465,7281,113849,4884,88616,5811,1184566,17332,713714,12828,474606,9170,239108,8003,196509,6619,131179,5703,65330,4554,274343,7904,253352,7290,20991,2371,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1571110,22030,354105,10916,15086,1931,6878,1242,8208,1623,130976,5901,52922,3387,78054,4936,208043,8685,109303,4973,98740,6932,1217005,20407,670990,13868,438627,9154,232363,9742,254518,8397,149957,6263,104561,5733,291497,8726,248897,7402,42600,3971,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,352052,9130,118569,5895,4509,1216,2712,754,1797,787,32243,3432,13895,1956,18348,2654,81817,4803,51815,3552,30002,3044,233483,6879,108535,5141,77028,4110,31507,3085,34641,3297,24920,2449,9721,2022,90307,3814,83396,3581,6911,1581,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1245600,17046,288739,9721,16747,1927,9637,1376,7110,1315,117790,6334,50578,3143,67212,4954,154202,6691,90144,4197,64058,5015,956861,16250,528560,12288,367809,7974,160751,7043,173798,6415,122876,5252,50922,4026,254503,6346,230874,6319,23629,2594,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116543,5041,26796,2659,2300,837,1442,636,858,545,9835,1327,4831,1124,5004,986,14661,2282,8952,1569,5709,1561,89747,4867,48274,3686,31984,2207,16290,2577,19678,2645,12830,1599,6848,2070,21795,2201,20038,2098,1757,818,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,530769,12554,300234,10270,12396,2316,7309,1911,5087,1375,52332,4979,30458,3444,21874,2946,235506,8900,172784,7310,62722,5158,230535,7778,118993,7224,78177,5155,40816,3875,23584,2529,17746,2156,5838,1487,87958,4161,79258,3900,8700,1904,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
