GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002EA,B27006_002MA,B27006_003EA,B27006_003MA,B27006_004EA,B27006_004MA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007MA,B27006_007EA,B27006_008MA,B27006_008EA,B27006_009MA,B27006_009EA,B27006_010MA,B27006_010EA,B27006_011MA,B27006_011EA,B27006_012EA,B27006_012MA,B27006_013EA,B27006_013MA,B27006_014MA,B27006_014EA,B27006_015MA,B27006_015EA,B27006_016MA,B27006_016EA,B27006_017EA,B27006_017MA,B27006_018EA,B27006_018MA,B27006_019EA,B27006_019MA,B27006_020MA,B27006_020EA,B27006_021MA,B27006_021EA,B27006_022MA,B27006_022EA,B27006_023EA,B27006_023MA,B27006_024EA,B27006_024MA,B27006_025MA,B27006_025EA,B27006_026MA,B27006_026EA,B27006_027MA,B27006_027EA,B27006_028EA,B27006_028MA,B27006_029EA,B27006_029MA,B27006_030EA,B27006_030MA,B27006_031MA,B27006_031EA,B27006_032MA,B27006_032EA,B27006_033MA,B27006_033EA,B27006_034MA,B27006_034EA,B27006_035EA,B27006_035MA,B27006_036MA,B27006_036EA,B27006_037EA,B27006_037MA,B27006_038EA,B27006_038MA,B27006_039EA,B27006_039MA,B27006_040EA,B27006_040MA,B27006_041EA,B27006_041MA,B27006_042MA,B27006_042EA,B27006_043MA,B27006_043EA,B27006_044MA,B27006_044EA,B27006_045EA,B27006_045MA,B27006_046EA,B27006_046MA,B27006_047EA,B27006_047MA,B27006_048EA,B27006_048MA,B27006_049EA,B27006_049MA,B27006_050EA,B27006_050MA,B27006_051EA,B27006_051MA,B27006_052MA,B27006_052EA,B27006_053MA,B27006_053EA,B27006_054MA,B27006_054EA,B27006_055MA,B27006_055EA,B27006_056EA,B27006_056MA,B27006_057EA,B27006_057MA,state
0400000US13,10241594,3158,4921118,8847,402109,6904,4724,1523,397385,7135,953059,8818,7762,2091,945297,9109,480924,8165,2958,923,477966,8239,585478,8406,11159,2272,574319,8341,639401,6259,13935,2006,625466,6322,672391,5576,27429,2969,644962,6182,591409,3064,60041,4222,531368,5119,389353,3693,368664,4129,20689,2827,206994,3225,204132,3183,2862,901,5320476,8017,380627,7492,3878,1175,376749,7316,935082,7863,10878,2490,924204,7630,488404,6884,3279,1320,485125,6969,640563,6881,8038,1634,632525,6847,710016,5326,16058,2774,693958,5590,724904,4711,30836,3378,694068,5413,665091,3333,69740,4374,595351,5514,470275,3336,447064,3885,23211,2844,305514,2955,300736,3093,4778,1393,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,55225,1569,0,187,55225,1569,110051,1899,680,439,109371,1923,53933,2128,209,170,53724,2127,82709,2168,382,312,82327,2142,83980,2098,1054,480,82926,2127,83264,1166,2145,819,81119,1656,89261,717,4258,934,85003,1144,69404,747,63879,1293,5525,1097,43602,822,43049,901,553,259,701773,1666,53768,1601,275,203,53493,1542,101905,2091,246,226,101659,2052,54907,2050,185,169,54722,2031,88096,1990,1137,664,86959,2135,87822,1265,477,291,87345,1333,86714,1033,2444,742,84270,1265,92140,596,5086,1304,87054,1463,74428,669,68626,1290,5802,1140,61993,804,61057,876,936,400,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,71135,2358,464,441,70671,2421,171873,3155,1300,765,170573,3139,79923,3084,872,488,79051,3049,94976,3567,2318,1122,92658,3615,106065,2445,4718,1766,101347,3219,96548,1913,3742,1223,92806,2081,103542,1711,11031,2060,92511,2526,77519,1058,73847,1356,3672,1193,44850,717,44378,814,472,355,848842,2797,66844,2512,325,291,66519,2505,161887,3069,1044,570,160843,3165,73770,2740,432,308,73338,2741,96334,2591,1212,768,95122,2612,106152,1867,2109,843,104043,2210,99416,1592,3787,1414,95629,1989,108270,1224,10060,1528,98210,1960,81553,1240,79179,1544,2374,813,54616,1082,54113,1104,503,354,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,466542,5424,1316,562,465226,5583,1100968,7080,5554,1515,1095414,7225,589816,5768,5282,1278,584534,5743,779210,5416,9835,2006,769375,5668,799750,3053,16176,1885,783574,3527,814976,2805,26653,2574,788323,3817,796675,2149,68352,3733,728323,4418,513903,2469,474280,3996,39623,3044,311184,2175,305223,2346,5961,1150,6447102,4671,443475,5052,1620,771,441855,5128,1058433,6700,3731,987,1054702,6769,587016,6657,3770,1205,583246,6841,779285,5445,7915,1607,771370,5355,823766,3111,15408,2103,808358,3812,845124,2379,27203,2669,817921,3399,853616,2677,68626,4020,784990,4539,592051,2363,553915,4141,38136,3441,464336,2236,453920,2653,10416,1836,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,259054,3770,1017,547,258037,3748,602478,6035,3411,1606,599067,6114,323518,4534,2752,831,320766,4494,372855,4855,7386,1677,365469,5147,392687,3316,9389,1542,383298,3748,418333,3183,20478,1835,397855,3809,416231,2535,45531,3245,370700,4061,276714,1762,262484,2518,14230,1724,161402,1729,159686,1846,1716,763,3345162,5188,246181,4117,1323,761,244858,4040,562704,6079,3192,1216,559512,6160,317999,5526,2303,818,315696,5645,385170,4670,5193,1355,379977,4798,410853,3075,11083,1629,399770,3479,428409,2712,22118,2777,406291,3892,444299,2188,47549,3805,396750,4590,314470,2086,303648,2602,10822,1382,235077,1982,232946,1874,2131,673,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,120390,3062,301,237,120089,3050,276912,3573,709,377,276203,3595,154862,3647,1509,608,153353,3722,178619,3686,2383,714,176236,3653,187106,2437,3678,918,183428,2719,188171,2096,6998,1374,181173,2490,206126,1609,17336,2249,188790,3010,137427,1266,130533,1513,6894,1068,87735,1135,87286,1166,449,257,1564831,3550,118580,3369,210,284,118370,3426,260047,3756,1012,594,259035,3803,152161,3448,969,393,151192,3428,171979,3394,1724,645,170255,3337,183609,2413,3008,772,180601,2498,192382,2323,8253,1229,184129,2688,210752,1571,15899,1897,194853,2504,149029,1111,144242,1266,4787,996,126292,1403,125750,1421,542,293,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,118940,3310,969,663,117971,3260,268076,3760,1782,647,266294,3850,142119,3772,930,487,141189,3662,167596,3840,2186,736,165410,3994,171722,2141,4250,1252,167472,2230,168753,2454,5774,1088,162979,2644,180816,1724,15611,1638,165205,2200,120774,1196,114617,1495,6157,1063,72928,1209,72637,1191,291,247,1443730,3964,117904,3591,790,399,117114,3672,250521,4454,1455,719,249066,4405,137577,3454,767,423,136810,3508,165429,3096,2856,904,162573,3100,175975,2439,4123,997,171852,2689,170778,1928,7999,1371,162779,2124,191056,1443,17460,1734,173596,2275,131265,1701,126783,1850,4482,971,103225,1485,102687,1517,538,289,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,173585,3667,2019,793,171566,3680,379838,5265,4920,1398,374918,5174,206944,4677,3356,1374,203588,4501,243946,3451,8463,1680,235483,3702,262742,2575,9261,1521,253481,3100,282263,2266,22744,2669,259519,3161,283668,1791,42122,2564,241546,2773,194844,1372,187453,1752,7391,1132,110791,1406,110014,1423,777,401,2232319,3960,156614,4068,2219,649,154395,4223,368805,4806,2820,975,365985,4787,197587,3519,3386,1138,194201,3790,249702,3410,5821,1496,243881,3630,277790,2603,8611,1649,269179,2951,294482,1904,18889,2308,275593,2628,308040,2038,49189,3060,258851,3804,223340,1510,217328,1928,6012,1242,155959,1535,153980,1634,1979,560,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,181981,4632,590,445,181391,4780,420198,5940,2627,737,417571,6012,218928,5131,2484,872,216444,5175,266303,5026,4292,1296,262011,5257,273887,3690,7579,1543,266308,3684,270533,3758,19416,2717,251117,3723,280578,1936,36048,3144,244530,3453,192623,2507,181855,2750,10768,1550,103974,2192,102295,2239,1679,601,2371253,5656,178038,4475,1540,999,176498,4420,394983,5309,2425,885,392558,5402,221152,5138,1719,640,219433,5119,294784,5245,4416,1298,290368,5454,294854,4115,8795,1750,286059,4284,294651,3299,17864,2490,276787,3937,314291,1964,40117,3163,274174,3516,221223,1898,207963,2639,13260,1829,157277,2050,153513,2218,3764,961,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,39475,1445,232,278,39243,1478,99442,2182,1154,701,98288,2309,54440,1824,987,562,53453,1809,70529,1554,1687,655,68842,1633,72764,1348,2666,779,70098,1516,89688,1121,5333,976,84355,1428,100623,737,12756,1505,87867,1676,76102,869,72764,1246,3338,865,43197,807,42441,871,756,335,675389,1856,37209,1679,190,264,37019,1634,95620,2209,765,488,94855,2236,51177,2107,464,350,50713,2127,71079,1588,1662,774,69417,1731,77148,943,3827,1056,73321,1463,93873,956,5636,1008,88237,1471,108690,920,11440,1467,97250,1635,81107,828,77401,1103,3706,851,59486,850,58561,945,925,437,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,217746,3287,2127,1409,215619,3538,508282,5076,5034,1914,503248,5378,265347,4836,3208,913,262139,4829,353833,3383,4649,1212,349184,3341,362960,3055,6445,1354,356515,3044,397791,2600,12700,2200,385091,3505,379016,1651,27952,2637,351064,2980,238070,1407,216508,2348,21562,2189,143286,1500,140133,1713,3153,876,3091540,3956,215011,3888,2078,1061,212933,3716,478501,4484,2913,1158,475588,4584,267639,4603,2117,799,265522,4734,376012,3759,5709,1425,370303,3995,394657,2299,8040,1596,386617,2474,436585,2054,12957,2108,423628,3108,426037,1451,33118,2790,392919,3086,287324,1301,266747,2111,20577,1648,209774,1626,203151,2007,6623,1321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,221230,3199,998,594,220232,3313,533368,4487,2296,728,531072,4599,344997,3929,2887,874,342110,4165,422772,4516,5031,1240,417741,4571,404192,2576,8243,1717,395949,2990,452589,1823,12458,1739,440131,2537,442717,1216,32599,3624,410118,3698,289400,1407,264426,2239,24974,1907,177616,1460,174152,1732,3464,1211,3496741,3066,211539,3708,1189,1125,210350,3510,512824,4980,1327,605,511497,4955,340477,4602,2838,1134,337639,4626,437861,3762,5432,1327,432429,3992,425342,2005,7760,1662,417582,2576,483851,1698,17332,1748,466519,2640,480445,1483,36817,2762,443628,2962,338262,1543,313379,3399,24883,2827,266140,1915,260555,2267,5585,1222,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,350413,4137,884,490,349529,4160,831426,6094,3229,793,828197,6167,487511,5841,4759,1101,482752,5850,552598,5410,9911,1593,542687,5615,559729,2771,15806,1779,543923,2854,645228,3090,34256,3008,610972,3978,673212,2001,75117,4218,598095,4256,456771,1630,435627,2666,21144,2090,273864,1721,270533,1798,3331,853,5022404,4066,331411,3712,890,497,330521,3604,799442,4851,3379,934,796063,4898,464161,5678,3308,886,460853,5739,559476,5184,9975,1807,549501,5277,582270,2513,16925,2023,565345,3240,670991,2596,35298,2918,635693,3539,718684,1852,79949,3658,638735,4132,512686,1866,496047,2486,16639,1597,383283,1972,378372,2245,4911,1135,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,219046,3512,598,292,218448,3564,482676,4456,1039,370,481637,4476,250548,4351,1517,603,249031,4327,344049,3866,4938,1043,339111,4026,351915,2625,7189,1263,344726,2882,351726,2264,10300,1482,341426,2707,368816,1949,28445,2180,340371,2907,235179,1337,223717,1817,11462,1259,142610,1501,141440,1520,1170,420,2772634,3819,206574,3429,534,437,206040,3480,464692,3838,1595,546,463097,3858,239665,4000,1621,622,238044,4021,337044,3349,3278,888,333766,3533,344101,2363,7391,1088,336710,2587,352215,1864,10909,1204,341306,2171,376986,1491,27556,2310,349430,2690,252870,1298,243755,1798,9115,1247,198487,1660,196404,1871,2083,663,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,110093,3707,1177,1041,108916,3582,284158,5420,1116,577,283042,5304,143366,4810,1256,622,142110,4844,144347,5982,2931,1245,141416,5956,166603,4804,6102,1401,160501,4599,175853,3886,17296,2360,158557,4000,178253,1806,31223,2607,147030,3013,124691,2324,119428,2575,5263,1153,70853,2015,70280,1931,573,301,1522591,5669,105830,3544,187,239,105643,3517,263375,4701,1561,769,261814,4695,146493,4844,2155,982,144338,4936,164642,4794,2976,1162,161666,4739,198847,3658,9294,1988,189553,3745,188634,3204,13590,2148,175044,3577,198827,1842,30218,2644,168609,3500,150184,2155,145208,2763,4976,1306,105759,1416,105147,1489,612,304,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,229658,4381,1683,799,227975,4469,520213,5690,4001,1298,516212,5715,279587,5691,2901,846,276686,5847,351654,4606,7590,1737,344064,4835,351640,3722,11403,1958,340237,3799,371004,3624,21043,2482,349961,3983,390440,2236,49547,3508,340893,3893,266979,2094,253409,2542,13570,1774,165203,1683,163291,1825,1912,705,3073948,5070,216645,4391,2399,1124,214246,4172,498209,5586,3988,1132,494221,5647,270317,4424,2029,776,268288,4468,368575,4130,5954,1499,362621,4367,364271,2856,12330,2052,351941,3116,391448,2861,23604,2631,367844,4104,422630,2443,52135,3502,370495,3655,307443,1931,295527,2743,11916,1640,234410,1903,230755,1954,3655,785,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,38349,1571,436,410,37913,1520,82679,1834,229,171,82450,1808,52602,1771,296,278,52306,1851,57602,1610,707,327,56895,1620,61212,1294,1077,569,60135,1445,61159,1375,2272,890,58887,1244,73805,1052,6712,1203,67093,1806,56707,639,54784,727,1923,592,32749,937,32187,1025,562,346,519381,2172,34991,1408,101,119,34890,1414,84745,1950,216,271,84529,1973,44221,2042,381,294,43840,2041,59482,1852,735,558,58747,1921,61707,1539,1318,537,60389,1681,60999,1412,2038,785,58961,1313,77713,944,6022,1130,71691,1227,56167,792,54630,871,1537,408,39356,693,38770,652,586,365,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,82661,2457,342,321,82319,2432,174282,2768,608,544,173674,2863,93309,2407,1323,547,91986,2403,113724,2811,1332,540,112392,2819,118646,2191,1455,580,117191,2209,112078,1633,3157,809,108921,1853,118884,1106,8635,1329,110249,1834,80363,1016,76010,1189,4353,847,48939,913,48363,887,576,292,948567,2827,76032,1952,139,130,75893,1981,167029,2547,495,391,166534,2647,90524,2529,822,532,89702,2512,113523,2861,1282,583,112241,2854,113448,1397,1336,505,112112,1519,111499,1571,4578,1033,106921,1838,123517,911,9994,1471,113523,1656,86203,841,82074,1247,4129,883,66792,907,66341,962,451,249,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,112548,3123,388,351,112160,3114,255420,3781,1458,627,253962,3778,132121,3318,718,414,131403,3309,190191,2824,2801,1052,187390,2903,193747,1946,2391,837,191356,2021,197908,1484,6564,1440,191344,2143,180377,963,13866,1926,166511,2247,137509,1258,128914,2034,8595,1532,77949,776,75964,1017,1985,700,1484466,2711,106934,2637,748,442,106186,2643,243934,2953,1867,929,242067,2995,123620,2960,1147,516,122473,2939,189633,3755,1937,942,187696,3921,198534,1729,2737,913,195797,2032,194431,1418,9526,1934,184905,2238,188354,1040,17521,2176,170833,2402,147484,850,137982,1687,9502,1397,91542,721,88397,1070,3145,907,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,41812,1685,219,255,41593,1680,100442,2518,724,455,99718,2565,61387,2270,717,429,60670,2311,73944,2065,1814,543,72130,2188,74022,1390,1877,796,72145,1542,96121,1082,5169,1093,90952,1366,102301,991,6866,1426,95435,1705,68294,700,63213,1131,5081,913,36637,649,36341,728,296,343,670056,2278,36527,1585,266,248,36261,1599,97196,2125,157,192,97039,2145,60267,2079,1030,647,59237,2022,71826,2136,1142,634,70684,2243,76140,1541,2020,791,74120,1580,98683,1320,4857,1237,93826,1786,106969,991,9415,1302,97554,1565,72515,867,68822,1074,3693,897,49933,846,49413,888,520,364,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,316624,4189,1203,601,315421,4257,751024,5802,5164,1560,745860,5831,398381,6229,4805,1243,393576,6254,511165,4953,5595,1427,505570,5103,563486,2726,9059,1627,554427,3299,612048,2563,21876,2621,590172,3843,580244,1807,44665,3373,535579,3849,361658,1769,330482,2956,31176,2545,232739,2061,228112,2208,4627,1013,4575063,2882,306322,3865,1280,707,305042,3838,719699,4983,2919,1254,716780,5208,382716,5452,3626,1305,379090,5559,515259,4599,4689,1216,510570,4791,584160,2034,11030,1880,573130,2713,656102,1686,22102,2772,634000,3238,627801,1134,49362,3228,578439,3241,429944,1836,400056,3316,29888,2784,353060,2008,346032,2473,7028,1535,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
