GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001EA,B17014_001MA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004MA,B17014_004EA,B17014_005MA,B17014_005EA,B17014_006EA,B17014_006MA,B17014_007EA,B17014_007MA,B17014_008EA,B17014_008MA,B17014_009MA,B17014_009EA,B17014_010MA,B17014_010EA,B17014_011EA,B17014_011MA,B17014_012EA,B17014_012MA,B17014_013EA,B17014_013MA,B17014_014MA,B17014_014EA,B17014_015MA,B17014_015EA,B17014_016EA,B17014_016MA,B17014_017EA,B17014_017MA,B17014_018EA,B17014_018MA,B17014_019MA,B17014_019EA,B17014_020MA,B17014_020EA,B17014_021MA,B17014_021EA,B17014_022MA,B17014_022EA,B17014_023MA,B17014_023EA,B17014_024MA,B17014_024EA,B17014_025MA,B17014_025EA,B17014_026MA,B17014_026EA,B17014_027MA,B17014_027EA,B17014_028MA,B17014_028EA,B17014_029MA,B17014_029EA,B17014_030MA,B17014_030EA,B17014_031MA,B17014_031EA,B17014_032MA,B17014_032EA,B17014_033MA,B17014_033EA,B17014_034MA,B17014_034EA,B17014_035MA,B17014_035EA,state
0400000US01,1203689,13513,154370,6386,46628,2879,20497,2135,19368,2439,6279,1362,484,261,107742,5689,12997,1904,6190,1329,6400,1415,329,202,78,130,94745,5195,38256,3122,50937,4093,4983,1247,569,329,1049319,13531,810346,11402,142073,5131,224554,6741,367433,9543,76286,4230,238973,8210,64559,3977,8034,1448,34709,3053,17959,2594,3857,1147,174414,6972,20941,1744,96392,5461,46717,3473,10364,1792,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,167401,3753,12388,1464,5212,876,1506,435,2211,708,1052,401,443,492,7176,1230,2056,670,281,108,1617,660,112,53,46,29,5120,1123,1591,596,3190,920,259,86,80,42,155013,3917,118613,4050,11589,1445,29554,2039,63733,3727,13737,1831,36400,2549,12946,1688,776,458,6741,1185,4133,841,1296,487,23454,2079,1229,435,13508,1752,6970,1562,1747,645,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1652325,14123,176062,6641,74404,4198,28654,2323,30755,2753,12795,1967,2200,849,101658,5296,21609,2410,6796,1457,12448,1716,1912,778,453,405,80049,4515,28932,2933,41985,3439,8348,1671,784,376,1476263,14537,1132114,14104,228069,5336,285616,9110,484690,9308,133739,6965,344149,9644,116465,6113,8070,1431,63385,4781,36814,3170,8196,1781,227684,7610,16513,1703,114593,5602,72617,4860,23961,2669,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,754699,11377,87890,4894,31694,2922,10937,1330,14699,2194,5234,1176,824,495,56196,3862,8966,1471,3697,975,4843,1168,386,331,40,74,47230,3488,19798,2480,25209,2728,1902,763,321,296,666809,11484,521158,9536,90533,3246,134053,5716,250223,7599,46349,2961,145651,6741,44835,3793,4281,1165,26599,3282,10807,1726,3148,1104,100816,5019,10995,1536,56736,4443,27238,2513,5847,1161,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8910617,24114,858067,15922,373259,9802,102789,5412,181279,6432,74305,4052,14886,2217,484808,12165,98151,5701,32278,2926,53752,4207,10926,1820,1195,598,386657,9764,140599,6503,204570,8255,34958,2872,6530,1244,8052550,26039,6073706,28866,693544,10884,1506664,19617,2854744,26209,1018754,16229,1978844,20951,675061,15412,37961,3940,346688,10983,203905,8328,86507,4945,1303783,17677,101507,5704,622530,12973,413470,11103,166276,7197,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1366807,9822,91960,4848,38461,3259,12630,1713,16059,2050,8578,1474,1194,450,53499,4065,9483,1794,3185,1064,5312,1325,958,537,28,54,44016,3823,13246,2102,25281,2610,4787,1397,702,439,1274847,10110,1023853,11173,126378,4319,236073,7212,532963,10022,128439,5364,250994,6370,91058,4575,3145,729,47516,3128,32223,2955,8174,1478,159936,5822,7944,1195,83779,4884,53583,3345,14630,1735,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,877293,8542,55756,4613,17623,1988,7177,1345,7339,1436,2400,753,707,411,38133,3858,5613,1375,2222,910,2830,851,561,377,0,207,32520,3518,12191,2024,17467,2283,2862,836,0,207,821537,8644,631938,8173,76822,3373,144204,5486,315259,6411,95653,4936,189599,7241,55704,3805,4435,1102,29628,3177,18373,2054,3268,862,133895,5727,9415,1610,69055,4426,43330,3845,12095,1737,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,235795,5755,21665,2390,9611,1790,4666,1304,3229,904,1659,740,57,75,12054,1765,2402,945,1189,802,1063,526,150,181,0,198,9652,1519,4260,1146,5014,1042,378,219,0,198,214130,5465,167336,5179,30256,1943,46226,3179,70310,3642,20544,2101,46794,3453,14114,1743,888,360,8492,1522,4038,1010,696,325,32680,3052,3396,1046,18944,2524,8199,1292,2141,669,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,119357,4070,15929,1763,2406,868,896,508,1229,702,281,212,0,208,13523,1678,1628,658,978,537,541,426,58,96,51,85,11895,1619,6472,1120,4941,1206,371,305,111,137,103428,3668,68170,3209,4776,877,12275,1667,45878,2612,5241,1009,35258,2731,8363,1370,431,345,4056,881,2347,867,1529,746,26895,2298,2477,828,14018,1867,8565,1446,1835,781,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4943506,27730,499029,11818,213722,7908,91153,5071,84180,5297,33422,2739,4967,1282,285307,9019,50716,3727,21126,2641,26870,3244,2543,873,177,139,234591,8437,89008,5195,125718,5974,16893,2358,2972,957,4444477,28838,3374573,27825,711860,11483,831086,14295,1459556,18475,372071,10483,1069904,19401,326912,10597,27033,3229,181052,7844,92526,6103,26301,3303,742992,15642,68355,3830,388546,10381,221930,8399,64161,4140,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2525783,17938,279748,11291,96992,7159,34998,3188,43902,4812,16070,2518,2022,685,182756,8684,26728,3060,9591,1690,15564,2729,1503,714,70,85,156028,8376,51569,5191,87527,5608,14221,2602,2711,915,2246035,17534,1691763,17964,221957,6012,418843,9873,847608,14208,203355,7751,554272,11265,151063,7245,9483,1572,75984,5143,51987,4562,13609,2150,403209,9506,32346,2826,221929,7666,119309,6320,29625,3283,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,4318,957,3677,1025,808,326,281,203,14463,2094,2544,779,1604,685,864,458,68,83,8,14,11919,1823,5286,1178,5886,1298,630,386,117,103,296789,5140,224289,4878,28393,2176,52568,3365,102975,4156,40353,2843,72500,3662,25977,2369,1578,578,12532,1869,8075,1421,3792,1027,46523,3092,3568,981,20037,2070,14078,1588,8840,1442,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,4518,991,6540,1322,5490,1295,724,668,18953,2379,2950,918,723,475,1885,703,279,266,63,109,16003,2134,4319,1055,9967,1845,1437,697,280,276,383549,7091,321153,6567,50161,3070,77321,4580,154281,5532,39390,3377,62396,4543,23983,3061,1505,804,12546,1969,7909,1487,2023,862,38413,2788,3321,877,20625,2464,11766,2065,2701,957,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,32675,2566,42488,3587,17923,2027,2747,827,182033,7742,29362,2857,10107,1802,15966,2136,2979,931,310,214,152671,7009,47670,3799,89346,5624,13689,1844,1966,764,2805677,18153,2181444,16902,282417,5203,507035,10004,1064177,13554,327815,8280,624233,10594,193673,7072,11904,1605,99973,5459,62266,4088,19530,2360,430560,10165,30913,2740,221246,7143,136209,5403,42192,3678,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,17335,1951,20228,2342,9837,1516,1117,439,104854,5649,18200,2251,5936,1282,10157,1637,1981,561,126,130,86654,4755,30892,3437,50100,4007,5168,918,494,297,1506731,12719,1184256,12173,172696,4848,269139,6454,593593,9392,148828,4892,322475,8029,107783,5414,7703,1390,64593,3767,29424,3161,6063,1095,214692,5833,15855,1830,119811,5263,65865,3627,13161,1843,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,6940,1074,8686,1359,4868,997,506,336,32223,2721,5577,1211,1918,690,3091,1053,546,343,22,45,26646,2528,7107,1450,17129,2080,2304,612,106,132,741391,7660,613509,7696,83201,2568,120056,4098,339286,6254,70966,3366,127882,5247,46567,3710,2251,572,26275,2813,15593,2166,2448,786,81315,3714,4472,814,45965,3182,25766,2310,5112,1131,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,6815,1061,9766,1434,5521,1143,350,227,35783,2856,5538,1153,1303,475,3441,958,626,325,168,158,30245,2552,8913,1523,18102,2116,2670,784,560,355,675414,7801,549941,7474,68069,3072,120165,4648,291690,6441,70017,3712,125473,5206,44449,3053,2058,706,25781,2530,12957,1915,3653,970,81024,4280,5293,1142,46713,3244,24052,2445,4966,1036,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,27762,2766,20752,2248,10147,1762,730,324,86606,4009,16044,2349,7628,1343,7686,1811,682,373,48,77,70562,3747,25496,2611,40187,2747,4162,1062,717,468,983831,12470,778162,11143,125735,4252,190521,6154,371372,8309,90534,4305,205669,6936,65480,4213,5497,895,37621,3349,19575,2109,2787,719,140189,5328,13768,1496,78725,4036,38398,2711,9298,1645,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,18153,2342,18679,2618,6804,1423,794,506,118851,5798,17965,2782,6924,1729,9238,2046,1357,792,446,382,100886,5815,38577,3246,53195,4211,8188,1383,926,538,943964,13522,699581,11475,106447,4336,189583,6732,327348,9039,76203,4169,244383,8047,69374,4688,5509,1180,42799,3874,17910,2756,3156,977,175009,6927,19610,2160,94736,5005,48839,3713,11824,1748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,4210,901,2760,617,1056,392,290,289,12603,1860,3084,945,1261,508,1679,733,144,166,0,175,9519,1443,3735,1001,5295,1083,458,233,31,52,309187,6042,255562,6083,41780,2616,55439,3448,128660,4451,29683,2666,53625,3662,18392,1911,1741,474,10485,1342,4793,950,1373,576,35233,2942,2606,626,19107,1985,10624,1789,2896,1029,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,9645,1453,10928,1554,5628,1280,1099,603,64480,4082,10183,1806,4939,1395,4091,1078,1028,519,125,111,54297,4002,18897,2041,30076,3457,4472,978,852,490,1378050,13235,1024997,11798,111421,3821,218087,6792,531456,9850,164033,5789,353053,9293,94516,5059,4171,946,47676,3983,30213,2846,12456,1834,258537,7658,15582,1732,126646,4588,85011,5427,31298,3286,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,16932,2117,13477,2383,4811,1307,1160,524,83314,4548,10362,2012,4239,980,5008,1416,896,475,219,365,72952,4393,30266,3049,35445,3178,6723,1554,518,354,1532520,14082,1187021,12674,133019,4920,242943,7516,614638,11663,196421,6373,345499,11795,101296,6421,6777,1362,48274,4186,33792,3638,12453,2215,244203,8978,17970,2571,122405,5649,78541,5810,25287,2414,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,29876,2158,34140,3272,16142,1678,1822,470,162680,5583,33846,2790,13281,1668,17712,2133,2584,949,269,199,128834,4898,45063,3532,72409,3866,9004,1439,2358,768,2273343,14494,1774770,14794,296198,5837,421545,8567,817924,11846,239103,7247,498573,8701,155712,5326,12268,1393,85533,4092,46988,3575,10923,1740,342861,8422,30929,2460,180096,6452,104734,4759,27102,2389,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,29638,2573,9217,1379,13281,1670,6043,1220,1097,437,50812,3642,10039,1507,2464,750,6730,1310,845,445,0,153,40773,3517,11434,1632,24472,2660,3980,1093,887,373,1308292,10634,1077009,9459,137755,3282,202561,5893,581744,9033,154949,5098,231283,6393,79277,4001,2537,605,43877,2916,26397,2396,6466,1082,152006,5336,7286,997,82915,4483,49605,2895,12200,1549,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,12367,1878,12756,2016,4329,1191,581,324,76888,4418,11038,2219,4794,1298,5462,1530,782,408,0,217,65850,4236,27031,2412,35221,3138,3420,1020,178,141,609530,9658,452651,10313,67768,3747,121058,5034,221277,7866,42548,2996,156879,6252,43843,3364,6156,1163,23757,2723,11899,1691,2031,745,113036,5603,13416,1877,62169,3820,30955,3328,6496,1201,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,18697,2210,18794,2130,10082,1551,862,416,92499,5258,16348,2706,6133,1405,8836,1842,1247,724,132,116,76151,4523,24533,2068,45436,4187,5671,1275,511,297,1386326,14329,1089827,12582,172131,4646,247856,7438,534187,10796,135653,4717,296499,8893,93570,4856,6538,1127,51676,3906,31113,3144,4243,1116,202929,7124,16454,2083,109997,5725,60881,4543,15597,2180,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,2824,850,3644,916,3154,1036,390,301,10316,1674,2448,712,707,316,1436,581,305,243,0,174,7868,1455,2191,701,5085,1317,468,282,124,129,242398,5204,203106,5915,33732,2194,43837,2756,104262,4433,21275,2332,39292,3369,14671,1962,1516,692,8555,1612,3950,857,650,353,24621,2524,2719,709,13110,1678,7121,1375,1671,543,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,3153,617,6212,1295,3299,862,241,259,22223,2517,3942,1022,1293,556,2181,761,450,433,18,35,18281,2258,5461,1362,11338,1739,1449,504,33,42,449861,6887,371440,6236,39736,1853,72027,3340,209898,4748,49779,3002,78421,3938,29528,2499,1384,546,16566,1991,9457,1268,2121,749,48893,3315,2464,656,28353,2561,15203,1837,2873,831,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,9729,1682,8467,1201,4616,1187,772,425,39933,3464,7771,1560,2216,866,4831,1305,640,459,84,140,32162,3106,10234,1939,18970,2356,2674,904,284,236,636932,10213,467544,9445,75478,3786,121264,4369,208637,6239,62165,3851,169388,6597,59104,3984,3596,1039,31327,2990,18432,2295,5749,1121,110284,5457,7882,1191,56845,3722,34420,2812,11137,1726,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
