GEO_ID,B24010B_001E,B24010B_001M,B24010B_002E,B24010B_002M,B24010B_003E,B24010B_003M,B24010B_004E,B24010B_004M,B24010B_005E,B24010B_005M,B24010B_006E,B24010B_006M,B24010B_007E,B24010B_007M,B24010B_008E,B24010B_008M,B24010B_009E,B24010B_009M,B24010B_010E,B24010B_010M,B24010B_011E,B24010B_011M,B24010B_012E,B24010B_012M,B24010B_013E,B24010B_013M,B24010B_014E,B24010B_014M,B24010B_015E,B24010B_015M,B24010B_016E,B24010B_016M,B24010B_017E,B24010B_017M,B24010B_018E,B24010B_018M,B24010B_019E,B24010B_019M,B24010B_020E,B24010B_020M,B24010B_021E,B24010B_021M,B24010B_022E,B24010B_022M,B24010B_023E,B24010B_023M,B24010B_024E,B24010B_024M,B24010B_025E,B24010B_025M,B24010B_026E,B24010B_026M,B24010B_027E,B24010B_027M,B24010B_028E,B24010B_028M,B24010B_029E,B24010B_029M,B24010B_030E,B24010B_030M,B24010B_031E,B24010B_031M,B24010B_032E,B24010B_032M,B24010B_033E,B24010B_033M,B24010B_034E,B24010B_034M,B24010B_035E,B24010B_035M,B24010B_036E,B24010B_036M,B24010B_037E,B24010B_037M,B24010B_038E,B24010B_038M,B24010B_039E,B24010B_039M,B24010B_040E,B24010B_040M,B24010B_041E,B24010B_041M,B24010B_042E,B24010B_042M,B24010B_043E,B24010B_043M,B24010B_044E,B24010B_044M,B24010B_045E,B24010B_045M,B24010B_046E,B24010B_046M,B24010B_047E,B24010B_047M,B24010B_048E,B24010B_048M,B24010B_049E,B24010B_049M,B24010B_050E,B24010B_050M,B24010B_051E,B24010B_051M,B24010B_052E,B24010B_052M,B24010B_053E,B24010B_053M,B24010B_054E,B24010B_054M,B24010B_055E,B24010B_055M,B24010B_056E,B24010B_056M,B24010B_057E,B24010B_057M,B24010B_058E,B24010B_058M,B24010B_059E,B24010B_059M,B24010B_060E,B24010B_060M,B24010B_061E,B24010B_061M,B24010B_062E,B24010B_062M,B24010B_063E,B24010B_063M,B24010B_064E,B24010B_064M,B24010B_065E,B24010B_065M,B24010B_066E,B24010B_066M,B24010B_067E,B24010B_067M,B24010B_068E,B24010B_068M,B24010B_069E,B24010B_069M,B24010B_070E,B24010B_070M,B24010B_071E,B24010B_071M,B24010B_072E,B24010B_072M,B24010B_073E,B24010B_073M,NAME,B24010B_001EA,B24010B_001MA,B24010B_002EA,B24010B_002MA,B24010B_003MA,B24010B_003EA,B24010B_004MA,B24010B_004EA,B24010B_005EA,B24010B_005MA,B24010B_006MA,B24010B_006EA,B24010B_007EA,B24010B_007MA,B24010B_008EA,B24010B_008MA,B24010B_009MA,B24010B_009EA,B24010B_010MA,B24010B_010EA,B24010B_011MA,B24010B_011EA,B24010B_012MA,B24010B_012EA,B24010B_013MA,B24010B_013EA,B24010B_014MA,B24010B_014EA,B24010B_015MA,B24010B_015EA,B24010B_016EA,B24010B_016MA,B24010B_017MA,B24010B_017EA,B24010B_018MA,B24010B_018EA,B24010B_019EA,B24010B_019MA,B24010B_020MA,B24010B_020EA,B24010B_021EA,B24010B_021MA,B24010B_022MA,B24010B_022EA,B24010B_023MA,B24010B_023EA,B24010B_024EA,B24010B_024MA,B24010B_025MA,B24010B_025EA,B24010B_026EA,B24010B_026MA,B24010B_027EA,B24010B_027MA,B24010B_028MA,B24010B_028EA,B24010B_029EA,B24010B_029MA,B24010B_030EA,B24010B_030MA,B24010B_031EA,B24010B_031MA,B24010B_032EA,B24010B_032MA,B24010B_033MA,B24010B_033EA,B24010B_034EA,B24010B_034MA,B24010B_035EA,B24010B_035MA,B24010B_036EA,B24010B_036MA,B24010B_037EA,B24010B_037MA,B24010B_038EA,B24010B_038MA,B24010B_039MA,B24010B_039EA,B24010B_040EA,B24010B_040MA,B24010B_041EA,B24010B_041MA,B24010B_042MA,B24010B_042EA,B24010B_043MA,B24010B_043EA,B24010B_044MA,B24010B_044EA,B24010B_045EA,B24010B_045MA,B24010B_046EA,B24010B_046MA,B24010B_047MA,B24010B_047EA,B24010B_048MA,B24010B_048EA,B24010B_049EA,B24010B_049MA,B24010B_050MA,B24010B_050EA,B24010B_051EA,B24010B_051MA,B24010B_052EA,B24010B_052MA,B24010B_053MA,B24010B_053EA,B24010B_054MA,B24010B_054EA,B24010B_055MA,B24010B_055EA,B24010B_056EA,B24010B_056MA,B24010B_057EA,B24010B_057MA,B24010B_058MA,B24010B_058EA,B24010B_059MA,B24010B_059EA,B24010B_060EA,B24010B_060MA,B24010B_061MA,B24010B_061EA,B24010B_062MA,B24010B_062EA,B24010B_063MA,B24010B_063EA,B24010B_064MA,B24010B_064EA,B24010B_065MA,B24010B_065EA,B24010B_066MA,B24010B_066EA,B24010B_067MA,B24010B_067EA,B24010B_068MA,B24010B_068EA,B24010B_069MA,B24010B_069EA,B24010B_070MA,B24010B_070EA,B24010B_071EA,B24010B_071MA,B24010B_072MA,B24010B_072EA,B24010B_073MA,B24010B_073EA,state
0400000US01,514884,8322,225045,5928,37147,3459,14899,2390,10229,1962,4670,1346,8221,1726,3290,1025,3800,1377,1131,650,10249,1713,2723,1052,472,324,4802,1138,2252,887,3778,1060,1156,461,2622,944,46066,3994,2002,1046,8080,1807,4522,1195,3558,1091,15808,2480,16150,2402,4026,1288,34436,2959,16182,2293,18254,2516,27457,2495,1323,588,16619,2157,9515,1485,79939,4995,39694,3639,20271,2499,19974,2668,289839,6756,88566,5531,28901,2937,16101,2273,12800,2248,7962,1691,3058,1210,3450,1334,1454,717,30252,3182,6992,1619,848,483,20168,2606,2244,968,21451,2824,10656,1828,10795,2082,75169,5272,18739,2846,4806,1392,2461,770,2345,1091,22698,3115,13825,2202,15101,2248,89577,5883,40319,4450,49258,4534,2111,872,352,320,793,566,966,574,34416,3182,24872,2768,5415,1248,4129,958,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,139607,5403,74439,3413,23258,2932,9375,2048,4093,1115,5282,1777,3860,1290,2165,863,1443,863,252,255,4499,1295,460,310,108,132,2139,1113,1792,782,5524,1488,1921,696,3603,1339,13905,2120,911,531,3190,1190,2823,1131,367,294,4768,1373,3118,1119,1918,701,19858,2177,8659,1787,11199,1782,4857,1256,0,208,1911,702,2946,1100,12561,2085,3095,931,5270,1324,4196,1491,65168,3406,24261,2606,9494,1832,4753,1108,4741,1285,973,560,529,383,322,332,122,206,7200,1521,1523,693,529,424,4659,1193,489,340,6594,1439,3688,1032,2906,1116,13104,2205,2885,874,1288,723,1048,680,240,241,1607,740,1917,834,5407,1173,23441,2907,6770,1584,16671,2490,874,606,294,453,110,179,470,401,3488,1563,1700,794,1185,904,603,419,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,181333,5051,78982,3720,13208,2462,5447,1417,4518,1374,929,529,1671,852,1159,714,308,325,204,205,5315,1434,850,480,92,142,3397,1226,976,513,775,507,358,333,417,417,16739,2069,1245,784,2472,985,782,718,1690,673,5963,1687,5434,1437,1625,750,13625,2206,5338,1391,8287,1752,7836,1614,1457,627,3788,1184,2591,874,27574,2950,11845,1950,8315,1693,7414,1376,102351,3385,35088,3379,8360,1676,6224,1489,2136,797,1608,813,1230,772,280,288,98,114,16138,2506,4473,1285,1236,623,10091,2108,338,350,8982,1805,5437,1511,3545,1181,27429,3072,7775,1772,2252,859,976,656,1276,556,7367,1556,4728,1315,5307,1713,25923,2551,9679,2062,16244,2376,414,380,23,40,170,239,221,218,13497,2031,10083,1893,2001,763,1413,585,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,986247,13921,484883,8806,150031,7035,62150,5049,42336,4161,19814,2824,25613,2714,14561,2234,8447,2246,2605,1045,46721,3890,11568,1773,3847,1159,14659,2029,16647,2865,15547,2194,7735,1424,7812,1633,105173,6869,5777,1656,38659,4336,29793,3773,8866,1885,22305,3386,20084,2995,18348,2811,101624,6360,48458,4200,53166,4819,39757,3796,538,464,23790,2694,15429,2430,88298,5296,22733,2804,40774,3154,24791,2973,501364,8101,208166,7258,78055,4692,47978,3958,30077,3032,9655,1652,5610,1405,2199,1046,1846,698,77213,5188,21450,2564,5021,1012,39923,4046,10819,2074,43243,3670,25686,2900,17557,2862,116268,5824,23909,2846,16997,2515,11223,1915,5774,1516,19759,2827,11151,2037,44452,3318,148779,7126,43999,3739,104780,5989,2245,871,274,329,1019,582,952,637,25906,3017,5288,1257,14479,2031,6139,1473,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,113957,4503,63069,3021,17251,2128,9118,1459,6840,1334,2278,868,4217,1261,1999,854,1603,757,615,557,2839,967,700,432,265,201,898,587,976,543,1077,682,564,382,513,542,13140,2416,1887,959,2143,756,1803,671,340,307,4039,1344,3680,1276,1391,713,12595,2296,5447,1552,7148,1796,7184,1684,89,151,3329,1119,3766,1214,12899,2252,3748,1084,6073,1524,3078,1257,50888,2701,16322,2281,5823,1428,3176,972,2647,1168,730,427,209,179,142,176,379,331,6197,1647,1908,881,413,363,3408,1254,468,331,3572,824,2231,739,1341,752,14001,1965,3170,1043,1414,701,1254,607,160,210,4772,1308,1636,714,3009,931,16095,1961,4683,1159,11412,1833,846,810,0,200,0,200,846,810,3624,980,1110,479,621,404,1893,807,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,181001,5014,81630,3342,23028,3142,9018,1912,6201,1597,2817,1304,3506,1335,1362,737,1882,817,262,352,7104,1879,2813,1186,99,115,1373,688,2819,1049,3400,1176,1156,470,2244,1084,18420,2527,1923,761,3490,940,2018,701,1472,700,4098,1212,5690,1694,3219,1157,15816,2590,5442,1375,10374,2092,8487,1789,59,99,5409,1510,3019,1038,15879,2693,5544,1626,5372,1269,4963,1657,99371,3820,36451,3280,10228,1986,6762,1642,3466,1208,1736,687,788,443,466,460,482,385,13997,2141,3703,1111,479,349,9074,1719,741,524,10490,1936,5654,1418,4836,1523,33504,3328,15148,2624,1559,712,1237,610,322,302,4300,1202,3036,970,9461,1836,25520,2733,8696,1874,16824,2281,141,178,0,207,0,207,141,178,3755,1040,1814,698,1243,544,698,437,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,88962,4153,40150,2346,11894,1760,6550,1590,4832,1264,1718,916,1626,698,709,441,762,503,155,201,2685,951,1133,613,0,198,1064,518,488,465,1033,580,617,428,416,411,7012,1760,735,617,1517,749,1120,610,397,358,2385,829,910,505,1465,744,6395,1611,3010,1250,3385,1080,3736,1039,188,319,1668,574,1880,845,11113,1876,2643,933,4956,1449,3514,1262,48812,3111,18718,2324,7720,1394,4660,1150,3060,972,1000,656,765,584,64,106,171,215,6022,1537,2622,1022,502,432,2326,1011,572,385,3976,1055,2422,802,1554,637,11109,1854,4393,1438,838,467,498,417,340,262,1798,811,1043,439,3037,930,13336,2195,3737,1243,9599,1888,812,702,302,392,510,590,0,198,4837,1497,2892,1159,892,581,1053,652,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,134002,4806,58669,2904,23445,2635,11349,1687,7027,1542,4322,1027,4763,1427,3162,1164,1549,624,52,92,6332,1339,915,429,1271,712,2381,736,1765,868,1001,623,393,303,608,509,11059,2055,250,298,2837,1050,2098,928,739,481,4171,1366,2725,839,1076,698,9575,1678,4010,1200,5565,1342,5165,1528,0,208,3277,1189,1888,979,9425,1955,1120,539,5417,1389,2888,1187,75333,3646,30466,2711,14658,2059,7691,1414,6967,1671,3651,937,2502,731,349,390,800,451,10142,1939,2699,931,1431,602,4188,1201,1824,664,2015,762,1351,625,664,387,18983,2615,3037,1115,4613,2086,3900,1976,713,491,3676,1057,3465,1036,4192,1091,22965,2334,6396,1337,16569,2071,229,241,0,208,105,173,124,163,2690,788,451,338,1115,565,1124,550,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,1491929,17627,694338,11740,144886,7387,62925,5512,43182,4443,19743,3482,27448,3454,15950,2731,9801,2113,1697,952,36892,4207,9993,2198,4631,1855,12271,2330,9997,2256,17621,2519,8049,1944,9572,2288,174401,8323,11993,2362,36586,4454,25078,3645,11508,2154,61450,4851,47396,4639,16976,2627,137694,7192,59487,4903,78207,5470,87857,6859,3936,1424,49701,5042,34220,4506,149500,7990,32039,3885,69977,5030,47484,5940,797591,12375,249217,8508,69097,5234,38505,3947,30592,3565,11139,2294,7261,1666,1479,704,2399,994,87702,4997,20161,2852,6650,1527,55999,4577,4892,1252,81279,5699,46183,4009,35096,4274,245263,11520,80804,7560,22821,2974,14400,2260,8421,2107,61534,6793,37187,4846,42917,4674,258763,9173,99899,6304,158864,8654,5527,1872,1199,758,2931,1083,1397,1007,38821,3864,17612,2848,12960,2274,8249,1854,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
