GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001EA,B16009_001MA,B16009_002EA,B16009_002MA,B16009_003MA,B16009_003EA,B16009_004MA,B16009_004EA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007EA,B16009_007MA,B16009_008MA,B16009_008EA,B16009_009MA,B16009_009EA,B16009_010EA,B16009_010MA,B16009_011MA,B16009_011EA,B16009_012EA,B16009_012MA,B16009_013MA,B16009_013EA,B16009_014MA,B16009_014EA,B16009_015EA,B16009_015MA,B16009_016MA,B16009_016EA,B16009_017MA,B16009_017EA,B16009_018EA,B16009_018MA,B16009_019EA,B16009_019MA,B16009_020EA,B16009_020MA,B16009_021EA,B16009_021MA,B16009_022MA,B16009_022EA,B16009_023EA,B16009_023MA,B16009_024EA,B16009_024MA,B16009_025EA,B16009_025MA,B16009_026EA,B16009_026MA,B16009_027MA,B16009_027EA,state
0400000US13,9511678,6288,1366987,42751,368384,19041,284036,15749,69973,6858,5073,2444,2968,1281,6334,2638,998603,27751,839500,22404,102713,8658,26206,4423,16044,2590,14140,3320,8144691,44098,1464026,20200,1255287,19304,141878,8120,25285,3339,27759,3422,13817,4158,6680665,28290,5788776,27256,458835,10789,184377,10264,184443,8206,64234,6948,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1301239,1034,120756,7657,22648,3540,18908,3413,187,205,176,174,3181,1324,196,275,98108,5755,67640,5078,2239,950,989,463,26109,3022,1131,620,1180483,7815,189141,3826,157417,4444,3874,1239,2109,999,25185,3421,556,553,991342,5794,720764,10754,22545,3247,11450,1997,230337,9853,6246,1806,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1572438,2425,195707,11471,46545,5928,36044,4681,7991,2625,335,306,433,461,1742,1287,149162,7897,125100,7364,15515,3362,1757,711,4212,1656,2578,1549,1376731,11413,277385,5975,251357,6371,21953,3495,1434,832,2236,949,405,248,1099346,8012,992694,9152,78325,5045,13305,2091,10485,2248,4537,1486,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11746535,4280,1427062,31260,343505,14066,240393,9319,78901,8137,10681,2705,5351,1527,8179,2554,1083557,21451,798170,15540,155505,9087,62789,5591,38962,4234,28131,5578,10319473,31636,1755989,14128,1340135,14307,287836,10549,75641,5747,32966,2558,19411,3884,8563484,21828,6583243,24073,1091303,14146,538225,15289,267151,8372,83562,6882,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6054480,3876,786178,24342,197321,10996,167151,9380,21604,4093,2219,1171,4978,3094,1369,1160,588857,16127,520385,14155,36616,4285,15189,2929,12752,2672,3915,1462,5268302,25195,931582,11826,838218,10943,54291,4367,21157,2669,13238,2244,4678,1756,4336720,16981,3994228,18062,177232,8025,89069,6326,56585,3878,19606,4112,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2849542,2719,296476,10557,57910,4199,47779,3601,6675,1808,938,678,1226,781,1292,794,238566,8035,209055,7548,12927,2283,3740,1250,9066,2154,3778,1573,2553066,10488,463656,5043,422862,5329,24054,2654,9099,1785,5736,1340,1905,837,2089410,8328,1935750,10374,70900,4046,35661,4718,35642,3199,11457,2808,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637306,3287,304864,12646,72066,6126,55140,4925,14274,3286,535,590,1194,689,923,913,232798,8653,195094,7592,24474,3421,3459,1301,7996,1908,1775,853,2332442,13557,437100,6867,382795,6651,41476,3602,5910,1724,6075,1439,844,487,1895342,9230,1685584,10981,128627,5112,32896,3537,37511,3961,10724,2115,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4047127,3385,676121,18701,154788,8173,139798,7395,5793,1577,5059,2182,1726,1007,2412,1426,521333,14189,482634,13189,17206,3267,9973,2455,5215,1613,6305,2346,3371006,19017,568327,8721,538401,8827,15037,2318,7884,1889,3928,1143,3077,1244,2802679,14908,2657452,16351,64715,4175,43363,5466,26179,2849,10970,2638,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4250917,3550,801683,24866,209157,11007,191434,10465,14798,2223,669,531,1654,907,602,410,592526,17084,536344,15931,31848,3813,14732,2381,6782,1571,2820,1197,3449234,25367,583137,11345,552837,12160,17755,2485,7569,2298,3960,1127,1016,580,2866097,17777,2626203,18024,100620,4842,91243,5524,40432,3109,7599,2478,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1238197,1461,135321,7281,23876,3117,20993,3078,686,531,1062,787,316,327,819,608,111445,5612,101279,5062,2284,845,4790,951,725,527,2367,936,1102876,7512,161604,3606,156253,3799,1800,849,2352,882,616,434,583,649,941272,5778,889353,6697,5980,1100,37303,3160,6378,1066,2258,833,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5555402,2661,501914,19471,112629,8038,84294,6670,20409,3904,3840,1882,1920,867,2166,1249,389285,14391,306106,12092,39660,4735,19239,3642,15624,2369,8656,2010,5053488,19436,859827,8299,697598,9024,92068,4407,32474,3351,26008,2517,11679,2234,4193661,14437,3400542,15459,325878,7470,201209,10988,167124,7196,98908,8261,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6268075,3157,640441,20340,130710,8150,76662,6749,36520,3912,6298,1780,5257,1507,5973,2686,509731,15524,309218,11014,98391,6609,47404,4590,40260,4031,14458,3673,5627634,20317,863748,8597,687130,9658,75071,5057,63719,4930,28112,2476,9716,2154,4763886,15630,3690049,19090,361810,8723,458062,15787,190323,7443,63642,6009,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9169607,4271,1244274,25069,285957,10612,234017,10215,15317,2816,8797,2272,2340,954,25486,4401,958317,18699,834957,15816,34886,3511,26486,3743,14458,2301,47530,5248,7925333,26112,1281334,11519,1152884,12602,53050,4290,32161,3640,19396,2693,23843,3393,6643999,18955,6038369,19231,166794,6750,206901,9324,118883,5138,113052,7524,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5103513,3113,473687,13168,106137,6312,66834,5286,13765,3004,2061,769,5626,1626,17851,4310,367550,9731,288499,7965,22569,2829,8777,1549,18518,2694,29187,4778,4629826,13301,819461,6857,718391,7762,40883,3819,11973,2091,30269,2653,17945,2921,3810365,10391,3419688,12846,116707,5370,72819,5147,126392,5468,74759,6826,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2710091,3292,523064,13929,141386,6441,135209,6377,4175,1372,327,282,830,569,845,747,381678,11059,366587,11105,7784,1936,2456,1044,3362,1393,1489,680,2187027,14450,382378,7107,369859,7323,9077,1877,1340,774,1732,722,370,321,1804649,11309,1742600,11909,34919,3640,9937,1864,12231,2018,4962,1608,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5562525,4460,720513,19553,176822,9351,159003,9281,8855,2222,4575,1774,1685,757,2704,1666,543691,14415,498175,14039,15680,2630,12313,2220,12255,2323,5268,1846,4842012,20337,811018,9877,761156,9997,26214,3167,11225,2172,8045,1528,4378,1919,4030994,15358,3797175,14759,92322,5428,68057,5449,55210,4410,18230,3860,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,964384,2042,115980,7487,21060,2716,19904,2593,623,448,175,176,69,118,289,204,94920,5944,90071,5868,1670,685,658,304,1068,641,1453,543,848404,8011,142391,3271,136678,3488,2186,782,2591,1154,34,47,902,598,706013,6074,677496,6404,11969,1859,7736,1381,3771,983,5041,973,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1735985,1704,181200,10351,45882,4587,30059,3064,11437,2520,1702,1131,1157,753,1527,989,135318,6857,109370,5391,15371,2606,4481,1470,3557,1392,2539,1058,1554785,10744,290357,4983,256266,4444,25166,2622,3107,1094,3752,1231,2066,1326,1264428,7023,1132267,6971,85300,3898,18851,2685,19975,2264,8035,1926,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2773442,1830,347310,16738,87704,7358,51605,5424,31785,4701,753,865,1935,1119,1626,1387,259606,12747,173915,10525,60827,5498,6875,1968,14193,2740,3796,1222,2426132,16740,403008,7178,277935,7085,104796,6006,4289,1275,12481,2088,3507,1249,2023124,12782,1403244,13801,402438,8616,52742,4562,142724,6340,21976,4159,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
